"miRNAPair","CancerTypes","Count"
"miR-145-5p/miR-143-5p","UCEC",1
"miR-145-5p/miR-17-5p","STAD",1
"miR-145-5p/miR-582-5p","UVM",1
"miR-145-5p/miR-940","LIHC",1
"miR-196a-5p/miR-92b-5p","TGCT",1
"miR-197-3p/miR-19b-3p","SARC",1
"miR-1976/miR-199b-5p","ACC",1
"miR-301b-3p/miR-149-5p","ACC",1
"miR-302c-3p/miR-18a-3p","TGCT",1
"miR-3065-3p/miR-183-3p","ESCA",1
"miR-454-3p/miR-9-3p","SKCM",1
"miR-455-3p/miR-30c-2-3p","BLCA",1
"miR-455-3p/miR-424-5p","COAD",1
"miR-455-5p/miR-103a-2-5p","LGG",1
"miR-455-5p/miR-196a-5p","PCPG",1
"miR-483-3p/miR-3662","HNSC",1
"miR-484/miR-29c-3p","SARC",1
"miR-485-3p/miR-493-5p","CHOL",1
"miR-485-3p/miR-532-5p","UCS",1
"miR-146a-5p/miR-223-5p","SARC",1
"miR-3065-3p/miR-199a-5p","LIHC",1
"miR-3065-5p/miR-200c-3p","MESO",1
"miR-3065-5p/miR-219a-1-3p","TGCT",1
"miR-199a-3p/miR-181a-5p","SARC",1
"miR-199a-3p/miR-582-5p","SARC",1
"miR-199a-3p/miR-765","SKCM",1
"miR-485-3p/miR-542-3p","UCS",1
"miR-486-5p/miR-331-3p","LUSC",1
"miR-487a-3p/miR-382-5p","MESO",1
"miR-30a-3p/miR-150-3p","CESC",1
"miR-30a-5p/miR-150-5p","THYM",1
"miR-30a-5p/miR-519a-3p","THYM",1
"miR-30a-5p/miR-625-5p","ESCA",1
"miR-30b-3p/miR-196b-5p","SARC",1
"miR-30b-3p/miR-199a-3p","SARC",1
"miR-30b-3p/miR-199b-3p","SARC",1
"miR-30b-3p/miR-93-5p","SKCM",1
"miR-30b-5p/miR-130a-3p","LUAD",1
"miR-9-5p/miR-642a-5p","PAAD",1
"miR-491-5p/miR-30b-3p","SKCM",1
"miR-491-5p/miR-378c","ACC",1
"miR-493-3p/let-7b-5p","THYM",1
"miR-30b-5p/miR-182-5p","DLBC",1
"miR-30b-5p/miR-20b-5p","DLBC",1
"miR-30c-1-3p/miR-196a-5p","BLCA",1
"miR-148a-3p/miR-27a-5p","BLCA",1
"miR-148a-5p/miR-148a-3p","DLBC",1
"miR-493-3p/miR-106a-5p","THYM",1
"miR-493-3p/miR-150-5p","KICH",1
"miR-493-3p/miR-196b-5p","THYM",1
"miR-493-3p/miR-432-5p","UCS",1
"miR-493-3p/miR-532-3p","SARC",1
"miR-493-5p/miR-31-5p","UCS",1
"miR-494-3p/miR-1229-3p","SKCM",1
"miR-495-3p/miR-339-3p","SARC",1
"miR-148a-5p/miR-182-5p","PCPG",1
"miR-149-5p/miR-143-3p","PCPG",1
"miR-149-5p/miR-19a-3p","CESC",1
"miR-150-5p/miR-511-5p","ACC",1
"miR-151a-3p/miR-133a-3p","BLCA",1
"miR-152-3p/miR-200a-3p","CESC",1
"miR-497-5p/miR-199b-3p","THYM",1
"miR-497-5p/miR-19a-3p","UCEC",1
"miR-497-5p/miR-200c-3p","SKCM",1
"miR-153-3p/miR-196a-5p","COAD",1
"miR-154-3p/miR-487a-3p","LGG",1
"miR-154-5p/miR-410-3p","UCS",1
"miR-155-5p/miR-125b-5p","ESCA",1
"miR-155-5p/miR-130b-5p","ESCA",1
"miR-155-5p/miR-136-3p","LIHC",1
"miR-497-5p/miR-590-3p","SARC",1
"miR-500a-5p/miR-340-5p","SARC",1
"miR-500a-5p/miR-96-5p","BLCA",1
"miR-500b-5p/miR-301a-3p","TGCT",1
"miR-500b-5p/miR-616-5p","LUAD",1
"miR-30c-2-3p/miR-874-3p","SARC",1
"miR-30d-5p/miR-221-5p","DLBC",1
"miR-3127-5p/miR-125a-3p","ESCA",1
"miR-155-5p/miR-664a-3p","DLBC",1
"miR-155-5p/miR-7-1-3p","STAD",1
"miR-15b-3p/miR-429","ESCA",1
"miR-3127-5p/miR-200b-3p","SARC",1
"miR-3127-5p/miR-29b-1-5p","UCEC",1
"miR-3150b-3p/miR-2355-5p","UVM",1
"miR-501-3p/miR-19b-3p","STAD",1
"miR-501-5p/miR-382-5p","LIHC",1
"miR-502-5p/miR-203a-3p","KICH",1
"miR-31-5p/miR-1288-3p","COAD",1
"miR-31-5p/miR-3609","TGCT",1
"miR-15b-5p/miR-181a-3p","THYM",1
"miR-15b-5p/miR-192-3p","SARC",1
"miR-15b-5p/miR-363-3p","SARC",1
"miR-503-5p/miR-149-5p","SKCM",1
"miR-503-5p/miR-26a-5p","SARC",1
"miR-503-5p/miR-342-3p","STAD",1
"miR-31-5p/miR-362-3p","STAD",1
"miR-31-5p/miR-376c-3p","THYM",1
"miR-3170/miR-625-5p","CESC",1
"miR-320c/miR-1-3p","UVM",1
"miR-323b-3p/miR-196a-5p","STAD",1
"miR-324-3p/miR-432-5p","SARC",1
"miR-16-2-3p/miR-145-3p","KIRP",1
"miR-16-2-3p/miR-454-3p","SARC",1
"miR-17-5p/miR-30a-3p","UCS",1
"miR-505-3p/miR-212-3p","SARC",1
"miR-505-3p/miR-503-5p","LIHC",1
"miR-505-5p/miR-93-3p","STAD",1
"miR-17-5p/miR-526b-5p","SKCM",1
"miR-181a-2-3p/miR-1228-3p","SKCM",1
"miR-32-5p/miR-181a-2-3p","SKCM",1
"miR-326/miR-181c-5p","MESO",1
"miR-328-3p/miR-3200-3p","SARC",1
"miR-328-3p/miR-34a-5p","SKCM",1
"miR-330-3p/miR-501-3p","SARC",1
"miR-509-3-5p/miR-664a-3p","SKCM",1
"miR-509-3p/miR-196a-5p","THYM",1
"miR-511-5p/miR-381-3p","PCPG",1
"miR-512-3p/miR-338-5p","BLCA",1
"miR-513a-5p/miR-125b-5p","ACC",1
"miR-181a-2-3p/miR-181d-5p","DLBC",1
"miR-513a-5p/miR-33a-5p","ACC",1
"miR-513b-5p/miR-889-3p","SKCM",1
"miR-518a-3p/miR-192-5p","TGCT",1
"miR-330-5p/let-7e-5p","SARC",1
"miR-331-3p/miR-362-3p","STAD",1
"miR-331-3p/miR-744-3p","BLCA",1
"miR-181a-2-3p/miR-940","DLBC",1
"miR-181a-3p/miR-29a-3p","SKCM",1
"miR-181a-5p/miR-221-5p","UCEC",1
"miR-518a-3p/miR-520d-5p","TGCT",1
"miR-519a-5p/miR-149-5p","THYM",1
"miR-519d-3p/miR-182-5p","THYM",1
"miR-181b-5p/miR-16-1-3p","THYM",1
"miR-181d-5p/miR-129-5p","DLBC",1
"miR-519d-3p/miR-31-5p","THYM",1
"miR-520d-3p/miR-519d-3p","THYM",1
"miR-520g-3p/miR-519d-3p","THYM",1
"miR-525-5p/miR-130a-3p","THYM",1
"miR-526b-3p/miR-302d-3p","TGCT",1
"miR-532-5p/miR-582-5p","SARC",1
"miR-181d-5p/miR-200b-3p","MESO",1
"miR-181d-5p/miR-3065-3p","PCPG",1
"miR-182-5p/miR-10a-5p","BLCA",1
"miR-539-5p/miR-326","STAD",1
"miR-539-5p/miR-550a-3p","SARC",1
"miR-542-3p/miR-20b-5p","MESO",1
"miR-182-5p/miR-130a-5p","ESCA",1
"miR-182-5p/miR-222-5p","BLCA",1
"miR-182-5p/miR-335-3p","UCS",1
"miR-542-3p/miR-34c-5p","UVM",1
"miR-543/miR-362-3p","UCS",1
"miR-545-5p/miR-105-5p","COAD",1
"miR-548e-3p/miR-1304-5p","UVM",1
"miR-548e-3p/miR-7-5p","TGCT",1
"miR-548j-5p/miR-500a-5p","TGCT",1
"miR-331-5p/miR-19a-3p","DLBC",1
"miR-335-5p/miR-204-5p","KICH",1
"miR-335-5p/miR-29c-3p","MESO",1
"miR-548j-5p/miR-9-5p","CESC",1
"miR-548o-3p/miR-20b-5p","UCS",1
"miR-548t-5p/miR-16-1-3p","THYM",1
"miR-335-5p/miR-532-3p","SARC",1
"miR-338-3p/miR-197-3p","SARC",1
"miR-338-3p/miR-19a-3p","LIHC",1
"miR-550a-5p/miR-130b-3p","UCS",1
"miR-550a-5p/miR-17-5p","SKCM",1
"miR-556-5p/miR-188-5p","LIHC",1
"miR-338-3p/miR-223-5p","HNSC",1
"miR-338-3p/miR-337-3p","ACC",1
"miR-338-5p/miR-129-5p","STAD",1
"miR-577/miR-142-5p","STAD",1
"miR-577/miR-149-5p","UCEC",1
"miR-582-3p/miR-155-5p","ESCA",1
"miR-338-5p/miR-29b-3p","LGG",1
"miR-338-5p/miR-29c-3p","LGG",1
"miR-582-3p/miR-181c-5p","SKCM",1
"miR-582-3p/miR-186-5p","SARC",1
"miR-582-5p/miR-590-3p","SKCM",1
"miR-182-5p/miR-454-5p","SKCM",1
"miR-182-5p/miR-516b-5p","TGCT",1
"miR-339-5p/miR-150-5p","DLBC",1
"miR-339-5p/miR-205-5p","BLCA",1
"miR-339-5p/miR-335-5p","DLBC",1
"miR-339-5p/miR-708-5p","SKCM",1
"miR-33a-3p/miR-429","THYM",1
"miR-33a-3p/miR-452-5p","SKCM",1
"miR-584-5p/let-7g-3p","SKCM",1
"miR-584-5p/miR-411-5p","CHOL",1
"miR-589-3p/miR-125b-2-3p","KIRP",1
"miR-33b-5p/miR-212-3p","THYM",1
"miR-33b-5p/miR-26a-1-3p","UCEC",1
"miR-342-3p/miR-150-3p","DLBC",1
"miR-589-3p/miR-125b-5p","ESCA",1
"miR-589-3p/miR-4326","ESCA",1
"miR-589-3p/miR-9-5p","SKCM",1
"miR-342-3p/miR-223-5p","LIHC",1
"miR-342-3p/miR-342-5p","DLBC",1
"miR-342-3p/miR-625-5p","LIHC",1
"miR-590-3p/miR-21-5p","UVM",1
"miR-590-5p/miR-328-3p","SKCM",1
"miR-592/miR-204-5p","KICH",1
"miR-342-5p/miR-129-2-3p","TGCT",1
"miR-342-5p/miR-193b-3p","DLBC",1
"miR-345-5p/miR-192-3p","UCEC",1
"miR-605-5p/miR-455-3p","COAD",1
"miR-615-3p/miR-204-5p","MESO",1
"miR-615-3p/miR-7-5p","TGCT",1
"miR-345-5p/miR-455-5p","SARC",1
"miR-34a-3p/miR-940","STAD",1
"miR-34a-5p/miR-221-5p","SARC",1
"miR-616-5p/miR-132-5p","BLCA",1
"miR-616-5p/miR-18a-5p","BLCA",1
"miR-616-5p/miR-2277-3p","ACC",1
"miR-34a-5p/miR-628-5p","UCEC",1
"miR-34b-5p/miR-18a-3p","TGCT",1
"miR-34b-5p/miR-192-3p","UCEC",1
"miR-3609/miR-9-5p","TGCT",1
"miR-3613-3p/miR-369-3p","MESO",1
"miR-3613-5p/miR-130b-5p","UCEC",1
"miR-3614-5p/miR-29c-3p","MESO",1
"miR-3614-5p/miR-495-3p","UVM",1
"miR-616-5p/miR-335-5p","SKCM",1
"miR-624-5p/miR-16-1-3p","DLBC",1
"miR-625-5p/miR-106a-5p","ESCA",1
"miR-625-5p/miR-30c-2-3p","SKCM",1
"miR-625-5p/miR-616-3p","CHOL",1
"miR-362-3p/miR-1301-3p","STAD",1
"miR-362-3p/miR-199b-3p","UCS",1
"miR-362-3p/miR-212-3p","SARC",1
"miR-362-5p/miR-192-3p","SARC",1
"miR-362-5p/miR-26b-5p","STAD",1
"miR-362-5p/miR-29b-1-5p","ESCA",1
"miR-362-5p/miR-502-5p","ACC",1
"miR-362-5p/miR-642a-5p","BLCA",1
"miR-363-3p/miR-130b-5p","THYM",1
"miR-363-3p/miR-766-3p","THYM",1
"miR-625-5p/miR-766-3p","THYM",1
"miR-627-5p/miR-194-3p","SKCM",1
"miR-629-3p/miR-338-5p","UVM",1
"miR-365a-3p/miR-425-5p","SARC",1
"miR-3662/miR-7-5p","THYM",1
"miR-3682-3p/miR-193b-5p","PAAD",1
"miR-629-5p/miR-124-3p","TGCT",1
"miR-642a-5p/miR-150-3p","MESO",1
"miR-642a-5p/miR-185-3p","CESC",1
"miR-642a-5p/miR-432-5p","UCEC",1
"miR-642a-5p/miR-7-1-3p","BRCA",1
"miR-651-5p/miR-130b-5p","ESCA",1
"miR-369-3p/miR-130b-3p","LIHC",1
"miR-369-3p/miR-29c-3p","READ",1
"miR-369-3p/miR-411-5p","UCS",1
"miR-653-5p/miR-363-3p","SKCM",1
"miR-653-5p/miR-940","CESC",1
"miR-654-5p/miR-130b-5p","LIHC",1
"miR-370-3p/miR-377-5p","THYM",1
"miR-371a-5p/miR-548e-3p","TGCT",1
"miR-374a-3p/miR-30a-5p","UVM",1
"miR-655-3p/miR-497-5p","SARC",1
"miR-660-5p/let-7c-5p","UCS",1
"miR-671-5p/miR-31-5p","ESCA",1
"miR-376a-3p/miR-329-3p","UCS",1
"miR-376c-3p/miR-218-5p","SARC",1
"miR-376c-3p/miR-541-5p","PCPG",1
"miR-671-5p/miR-424-5p","SKCM",1
"miR-676-3p/miR-331-3p","LGG",1
"miR-676-3p/miR-450b-5p","PCPG",1
"miR-708-5p/miR-181a-5p","SARC",1
"miR-708-5p/miR-93-3p","SKCM",1
"miR-7-1-3p/miR-195-5p","SKCM",1
"miR-744-5p/miR-1269a","UCS",1
"miR-758-3p/miR-146a-5p","UCEC",1
"miR-758-3p/miR-15b-5p","THYM",1
"miR-7-5p/miR-181b-5p","BLCA",1
"miR-7-5p/miR-29b-1-5p","UCEC",1
"miR-377-5p/miR-1-3p","SKCM",1
"miR-378a-3p/let-7f-5p","OV",1
"miR-378a-3p/miR-1323","TGCT",1
"miR-378a-3p/miR-154-5p","SKCM",1
"miR-378a-5p/miR-20b-5p","UVM",1
"miR-7-5p/miR-455-3p","LUAD",1
"miR-760/miR-1249-3p","READ",1
"miR-760/miR-548e-3p","COAD",1
"miR-765/miR-940","SKCM",1
"miR-766-3p/miR-149-3p","UCS",1
"miR-766-3p/miR-505-5p","BLCA",1
"miR-769-3p/miR-143-5p","STAD",1
"miR-769-3p/miR-338-5p","LUAD",1
"miR-769-3p/miR-877-5p","SARC",1
"miR-874-3p/miR-193a-3p","SKCM",1
"miR-874-3p/miR-20a-5p","SKCM",1
"miR-874-3p/miR-542-3p","SARC",1
"miR-877-3p/miR-196b-5p","COAD",1
"miR-885-5p/miR-182-5p","OV",1
"miR-885-5p/miR-96-5p","UCEC",1
"miR-889-3p/miR-181a-5p","SARC",1
"miR-892a/miR-195-5p","THYM",1
"miR-92a-1-5p/miR-107","ACC",1
"miR-92a-1-5p/miR-141-3p","KIRP",1
"miR-92a-3p/miR-628-5p","SARC",1
"miR-378b/miR-125b-2-3p","UVM",1
"miR-378c/miR-411-3p","TGCT",1
"miR-379-5p/miR-125b-2-3p","CESC",1
"miR-92b-3p/miR-130b-3p","TGCT",1
"miR-92b-3p/miR-2355-3p","THYM",1
"miR-92b-3p/miR-3613-3p","UCS",1
"miR-3922-3p/miR-302a-3p","TGCT",1
"miR-3926/miR-218-1-3p","MESO",1
"miR-3928-3p/miR-192-3p","UCEC",1
"miR-92b-3p/miR-3614-5p","UCEC",1
"miR-92b-3p/miR-940","THYM",1
"miR-93-5p/miR-182-5p","BLCA",1
"miR-3934-5p/miR-181c-5p","UCEC",1
"miR-409-5p/miR-183-3p","CESC",1
"miR-409-5p/miR-2355-5p","SKCM",1
"miR-939-5p/miR-181d-5p","DLBC",1
"miR-939-5p/miR-192-5p","UCEC",1
"miR-940/miR-27b-3p","SKCM",1
"miR-409-5p/miR-362-3p","KICH",1
"miR-410-3p/miR-188-3p","UCS",1
"miR-410-3p/miR-193b-3p","KICH",1
"miR-940/miR-500b-5p","TGCT",1
"miR-940/miR-629-5p","ACC",1
"miR-940/miR-652-3p","SKCM",1
"miR-410-3p/miR-223-5p","ACC",1
"miR-421/miR-204-5p","KICH",1
"miR-942-5p/miR-129-5p","COAD",1
"miR-942-5p/miR-19b-1-5p","STAD",1
"miR-9-5p/miR-129-5p","SARC",1
"miR-424-5p/miR-192-3p","SARC",1
"miR-424-5p/miR-20a-5p","UVM",1
"miR-424-5p/miR-301b-3p","DLBC",1
"miR-9-5p/miR-130a-3p","SKCM",1
"miR-9-5p/miR-15a-5p","THYM",1
"miR-9-5p/miR-204-5p","DLBC",1
"miR-424-5p/miR-490-3p","BLCA",1
"miR-424-5p/miR-550a-3p","LUAD",1
"miR-424-5p/miR-874-3p","KIRP",1
"miR-424-5p/miR-93-5p","BLCA",1
"miR-424-5p/miR-95-3p","READ",1
"miR-425-3p/miR-130b-3p","STAD",1
"miR-425-5p/let-7b-5p","UCS",1
"miR-425-5p/miR-328-3p","SARC",1
"miR-429/miR-362-5p","MESO",1
"miR-432-5p/miR-582-5p","SKCM",1
"miR-4326/miR-153-3p","THCA",1
"miR-450b-5p/let-7b-5p","UVM",1
"miR-450b-5p/miR-16-2-3p","ACC",1
"miR-450b-5p/miR-195-5p","KIRP",1
"miR-452-3p/miR-127-5p","CESC",1
"miR-452-3p/miR-195-5p","THYM",1
"miR-452-3p/miR-491-5p","TGCT",1
"miR-452-5p/miR-708-5p","UCS",1
"miR-96-5p/miR-15a-5p","UVM",1
"miR-98-5p/let-7d-5p","UCS",1
"miR-199a-5p/miR-154-5p","THYM",1
"miR-199a-5p/miR-501-5p","UCS",1
"miR-199b-3p/miR-218-5p","SARC",1
"miR-199b-5p/miR-20a-3p","ESCA",1
"miR-199b-5p/miR-330-5p","CESC",1
"miR-19a-3p/miR-135b-5p","STAD",1
"miR-19a-3p/miR-182-5p","THYM",1
"miR-19a-3p/miR-345-5p","LUAD",1
"miR-19a-3p/miR-421","ESCA",1
"miR-19b-1-5p/let-7c-5p","SARC",1
"miR-19b-3p/miR-223-5p","BRCA",1
"miR-19b-3p/miR-30a-3p","UVM",1
"miR-19b-3p/miR-548b-3p","LIHC",1
"miR-200a-3p/miR-214-5p","BLCA",1
"miR-200a-3p/miR-92b-3p","UCS",1
"miR-200b-3p/miR-142-5p","SKCM",1
"miR-200b-3p/miR-193b-3p","SKCM",1
"miR-200b-3p/miR-382-5p","SKCM",1
"miR-200b-3p/miR-877-3p","UCS",1
"miR-200b-3p/miR-92a-1-5p","SKCM",1
"miR-200c-3p/miR-146b-5p","DLBC",1
"miR-200c-3p/miR-181d-5p","SKCM",1
"miR-200c-3p/miR-301b-3p","THYM",1
"miR-202-3p/miR-509-3-5p","ACC",1
"miR-202-3p/miR-509-5p","ACC",1
"miR-203a-3p/miR-182-5p","ESCA",1
"miR-203a-3p/miR-19a-3p","COAD",1
"miR-203a-3p/miR-210-3p","PCPG",1
"miR-203a-3p/miR-3940-3p","LUAD",1
"miR-203a-3p/miR-497-3p","MESO",1
"miR-203a-3p/miR-744-3p","UCEC",1
"miR-204-5p/miR-3200-3p","KICH",1
"miR-204-5p/miR-501-3p","KICH",1
"miR-205-5p/let-7e-5p","TGCT",1
"miR-205-5p/miR-103a-2-5p","BLCA",1
"miR-205-5p/miR-122-5p","TGCT",1
"miR-205-5p/miR-335-5p","TGCT",1
"miR-205-5p/miR-629-3p","SKCM",1
"miR-20a-3p/miR-589-3p","HNSC",1
"miR-20a-3p/miR-940","STAD",1
"miR-20a-5p/let-7c-5p","SARC",1
"miR-20a-5p/miR-132-5p","BLCA",1
"miR-20a-5p/miR-18a-3p","THYM",1
"miR-20a-5p/miR-345-5p","LUAD",1
"miR-20a-5p/miR-34b-3p","SKCM",1
"miR-20a-5p/miR-500a-5p","OV",1
"miR-20a-5p/miR-550a-3p","UVM",1
"miR-20a-5p/miR-9-5p","OV",1
"miR-20b-3p/miR-25-5p","THYM",1
"miR-20b-5p/miR-10a-5p","BLCA",1
"miR-20b-5p/miR-1292-5p","SKCM",1
"miR-20b-5p/miR-21-5p","UCS",1
"miR-20b-5p/miR-34a-5p","KICH",1
"miR-20b-5p/miR-373-3p","TGCT",1
"miR-20b-5p/miR-483-5p","SARC",1
"miR-20b-5p/miR-493-3p","THYM",1
"miR-20b-5p/miR-513a-3p","SKCM",1
"miR-211-5p/miR-193b-3p","SKCM",1
"miR-212-3p/miR-17-5p","SARC",1
"miR-212-3p/miR-2110","SARC",1
"miR-21-3p/miR-130a-3p","LIHC",1
"miR-21-3p/miR-155-3p","MESO",1
"miR-21-3p/miR-338-5p","SARC",1
"miR-21-3p/miR-589-3p","LIHC",1
"miR-214-3p/miR-106a-5p","LUAD",1
"miR-214-5p/miR-181c-5p","LGG",1
"miR-214-5p/miR-335-5p","ACC",1
"miR-215-5p/miR-653-5p","CESC",1
"miR-21-5p/miR-511-5p","KICH",1
"miR-218-5p/miR-130a-3p","UCS",1
"miR-218-5p/miR-299-5p","SARC",1
"miR-219a-1-3p/miR-29b-3p","SARC",1
"miR-219a-1-3p/miR-3662","UCS",1
"miR-219a-5p/miR-651-5p","BLCA",1
"miR-221-3p/miR-30a-3p","UCS",1
"miR-221-3p/miR-766-3p","SARC",1
"miR-221-5p/miR-138-5p","SKCM",1
"miR-221-5p/miR-421","SARC",1
"miR-223-3p/miR-204-5p","ACC",1
"miR-223-5p/miR-130a-3p","SARC",1
"miR-223-5p/miR-452-3p","KIRC",1
"miR-224-3p/miR-548v","LIHC",1
"miR-22-5p/miR-181a-5p","SARC",1
"miR-22-5p/miR-326","UCEC",1
"miR-2355-5p/miR-129-5p","ACC",1
"miR-2355-5p/miR-214-5p","SKCM",1
"miR-2355-5p/miR-301b-3p","ACC",1
"miR-23a-5p/miR-10b-5p","MESO",1
"miR-23a-5p/miR-3940-3p","ACC",1
"miR-23b-3p/miR-148b-5p","SARC",1
"miR-23b-5p/miR-485-5p","COAD",1
"miR-24-3p/miR-31-5p","LGG",1
"miR-25-5p/miR-15b-5p","THYM",1
"miR-25-5p/miR-940","READ",1
"miR-26a-1-3p/miR-96-5p","SKCM",1
"miR-26b-3p/miR-331-3p","STAD",1
"miR-26b-3p/miR-589-3p","DLBC",1
"miR-26b-5p/miR-153-3p","STAD",1
"miR-27a-3p/miR-133a-3p","SKCM",1
"miR-27a-3p/miR-141-3p","SKCM",1
"miR-27b-3p/miR-22-5p","SKCM",1
"miR-27b-3p/miR-26a-5p","SARC",1
"miR-9-5p/miR-32-3p","MESO",1
"let-7a-2-3p/miR-3614-5p","BLCA",1
"let-7a-2-3p/miR-497-5p","SARC",1
"let-7c-5p/miR-185-5p","SARC",1
"let-7c-5p/miR-192-5p","KIRP",1
"let-7c-5p/miR-223-3p","SARC",1
"let-7c-5p/miR-296-5p","KIRP",1
"let-7c-5p/miR-362-3p","SARC",1
"let-7e-5p/miR-142-3p","SARC",1
"let-7e-5p/miR-582-5p","TGCT",1
"let-7f-5p/miR-200a-5p","SARC",1
"miR-100-5p/miR-1-3p","SKCM",1
"miR-105-5p/miR-363-3p","BLCA",1
"miR-106a-5p/miR-1224-5p","TGCT",1
"miR-106a-5p/miR-495-3p","UVM",1
"miR-106a-5p/miR-520c-3p","TGCT",1
"miR-106b-5p/miR-218-5p","ESCA",1
"miR-106b-5p/miR-424-5p","SARC",1
"miR-107/miR-330-3p","LGG",1
"miR-107/miR-376c-3p","ACC",1
"miR-10a-5p/miR-188-3p","UVM",1
"miR-10b-5p/miR-10a-5p","BLCA",1
"miR-1180-3p/miR-339-3p","DLBC",1
"miR-1226-3p/miR-582-5p","TGCT",1
"miR-125a-3p/miR-3199","BLCA",1
"miR-125a-5p/miR-125b-5p","THYM",1
"miR-125b-5p/miR-192-5p","STAD",1
"miR-125b-5p/miR-296-5p","SKCM",1
"miR-125b-5p/miR-3065-5p","STAD",1
"miR-125b-5p/miR-629-3p","SARC",1
"miR-1262/miR-3614-5p","THYM",1
"miR-1269a/miR-29c-3p","TGCT",1
"miR-1271-5p/miR-125b-1-3p","SKCM",1
"miR-1271-5p/miR-3200-3p","SKCM",1
"miR-1287-5p/miR-223-3p","ACC",1
"miR-129-5p/miR-138-5p","ESCA",1
"miR-129-5p/miR-149-5p","LGG",1
"miR-129-5p/miR-188-5p","BRCA",1
"miR-129-5p/miR-204-5p","TGCT",1
"miR-129-5p/miR-301b-3p","ACC",1
"miR-129-5p/miR-378a-3p","UCEC",1
"miR-129-5p/miR-577","PAAD",1
"miR-1301-3p/miR-19b-1-5p","STAD",1
"miR-1301-3p/miR-671-5p","SARC",1
"miR-1304-5p/miR-550a-5p","SKCM",1
"miR-1305/miR-335-5p","TGCT",1
"miR-1305/miR-376a-3p","ACC",1
"miR-1305/miR-942-5p","ACC",1
"miR-193a-3p/miR-3200-3p","SKCM",1
"miR-193b-3p/miR-339-5p","SKCM",1
"miR-1306-3p/miR-1180-3p","MESO",1
"miR-193b-3p/miR-664a-3p","DLBC",1
"miR-193b-5p/miR-129-5p","DLBC",1
"miR-130a-3p/miR-200b-3p","OV",1
"miR-130a-3p/miR-338-3p","SARC",1
"miR-130b-3p/miR-103a-2-5p","BLCA",1
"miR-130b-3p/miR-182-5p","ESCA",1
"miR-130b-3p/miR-33b-5p","ACC",1
"miR-130b-3p/miR-424-5p","UCS",1
"miR-133a-3p/miR-146a-3p","DLBC",1
"miR-133a-3p/miR-150-5p","DLBC",1
"miR-194-3p/miR-192-5p","KIRC",1
"miR-194-3p/miR-378a-3p","KIRP",1
"miR-194-3p/miR-485-5p","TGCT",1
"miR-133a-3p/miR-20a-5p","STAD",1
"miR-133a-3p/miR-222-5p","UVM",1
"miR-135b-3p/miR-3065-3p","CESC",1
"miR-194-3p/miR-582-3p","SKCM",1
"miR-194-5p/miR-138-5p","KIRP",1
"miR-194-5p/miR-939-5p","ACC",1
"miR-135b-5p/miR-130b-3p","THYM",1
"miR-135b-5p/miR-20a-5p","THYM",1
"miR-135b-5p/miR-2355-3p","LUSC",1
"miR-135b-5p/miR-589-3p","COAD",1
"miR-135b-5p/miR-887-3p","THYM",1
"miR-136-3p/miR-214-5p","SARC",1
"miR-136-5p/miR-1224-5p","TGCT",1
"miR-136-5p/miR-31-3p","STAD",1
"miR-136-5p/miR-580-3p","MESO",1
"miR-195-3p/miR-193a-3p","SARC",1
"miR-195-5p/miR-145-3p","UVM",1
"miR-195-5p/miR-214-3p","SKCM",1
"miR-138-5p/miR-18a-3p","HNSC",1
"miR-138-5p/miR-499a-3p","TGCT",1
"miR-1-3p/miR-188-3p","READ",1
"miR-195-5p/miR-335-5p","ACC",1
"miR-1-3p/miR-96-5p","UCS",1
"miR-141-3p/miR-200c-3p","UCS",1
"miR-141-3p/miR-378c","HNSC",1
"miR-141-3p/miR-497-3p","ACC",1
"miR-141-3p/miR-550a-5p","ACC",1
"miR-141-3p/miR-676-3p","PAAD",1
"miR-195-5p/miR-942-5p","ACC",1
"miR-196a-5p/miR-125b-5p","SKCM",1
"miR-196a-5p/miR-145-3p","STAD",1
"miR-142-3p/miR-204-5p","OV",1
"miR-142-3p/miR-362-3p","STAD",1
"miR-142-5p/miR-194-3p","KIRC",1
"miR-143-3p/miR-30b-5p","LUAD",1
"miR-143-3p/miR-421","STAD",1
"miR-144-3p/miR-222-5p","BLCA",1
"miR-146a-5p/miR-125b-2-3p","ESCA",1
"miR-146a-5p/miR-378a-3p","SKCM",1
"miR-146a-5p/miR-663b","READ",1
"miR-146b-3p/miR-3943","LGG",1
"miR-146b-5p/miR-1226-3p","STAD",1
"miR-146b-5p/miR-7-5p","DLBC",1
"miR-148a-3p/miR-186-5p","SARC",1
"miR-148a-5p/miR-27a-5p","BLCA",1
"miR-148a-5p/miR-889-3p","SARC",1
"miR-196a-5p/miR-877-5p","CESC",1
"miR-196b-5p/let-7b-5p","UCS",1
"miR-199a-3p/miR-149-5p","PCPG",1
"miR-149-3p/miR-518b","TGCT",1
"miR-149-5p/miR-106a-5p","UCS",1
"miR-199a-3p/miR-335-5p","BLCA",1
"miR-199b-5p/miR-154-5p","THYM",1
"miR-199b-5p/miR-20b-3p","UCS",1
"miR-19a-3p/miR-15a-5p","UVM",1
"miR-19a-3p/miR-615-3p","ESCA",1
"miR-149-5p/miR-2355-5p","UVM",1
"miR-149-5p/miR-24-3p","LGG",1
"miR-150-3p/miR-212-3p","THYM",1
