miRNAPair;CancerTypes;Count
miR-34a-5p/miR-766-3p;SARC;1
miR-34a-5p/miR-93-3p;SARC;1
miR-34b-3p/miR-455-5p;TGCT;1
miR-34b-5p/miR-150-3p;TGCT;1
miR-34b-5p/miR-18a-3p;TGCT;1
miR-34b-5p/miR-192-3p;UCEC;1
miR-34b-5p/miR-302b-3p;TGCT;1
miR-34b-5p/miR-508-5p;THYM;1
miR-34b-5p/miR-518c-3p;TGCT;1
miR-34b-5p/miR-642a-5p;TGCT;1
miR-34c-3p/miR-181a-2-3p;SARC;1
miR-34c-3p/miR-516b-5p;TGCT;1
miR-34c-5p/miR-124-3p;TGCT;1
miR-34c-5p/miR-21-3p;SARC;1
miR-34c-5p/miR-34b-5p;LUSC;1
miR-34c-5p/miR-516b-5p;THYM;1
miR-34c-5p/miR-548e-3p;TGCT;1
miR-3609/miR-195-5p;TGCT;1
miR-3609/miR-519d-3p;TGCT;1
miR-3609/miR-9-3p;TGCT;1
miR-3609/miR-9-5p;TGCT;1
miR-3613-3p/miR-130a-3p;BLCA;1
miR-3613-3p/miR-335-5p;BLCA;1
miR-3613-3p/miR-424-5p;BLCA;1
miR-3613-5p/miR-130b-5p;UCEC;1
miR-3613-5p/miR-7-1-3p;UCEC;1
miR-3614-3p/miR-219a-1-3p;TGCT;1
miR-3614-5p/miR-29c-3p;MESO;1
miR-3614-5p/miR-615-3p;HNSC;1
miR-3615/miR-335-5p;BRCA;1
miR-3615/miR-93-3p;STAD;1
miR-362-3p/miR-1301-3p;STAD;1
miR-362-3p/miR-130b-3p;STAD;1
miR-362-3p/miR-17-3p;SARC;1
miR-362-3p/miR-188-5p;BLCA;1
miR-362-3p/miR-212-3p;SARC;1
miR-362-3p/miR-26b-5p;STAD;1
miR-362-3p/miR-29a-5p;BLCA;1
miR-362-3p/miR-338-3p;PRAD;1
miR-362-3p/miR-362-5p;UCS;1
miR-362-3p/miR-421;STAD;1
miR-362-3p/miR-484;STAD;1
miR-362-3p/miR-500a-3p;UCS;1
miR-362-3p/miR-500b-5p;UCS;1
miR-362-5p/miR-133a-3p;UCS;1
miR-362-5p/miR-146b-5p;STAD;1
miR-362-5p/miR-188-5p;PCPG;1
miR-362-5p/miR-192-3p;SARC;1
miR-362-5p/miR-26b-5p;STAD;1
miR-362-5p/miR-29b-1-5p;ESCA;1
miR-362-5p/miR-500b-5p;UCS;1
miR-362-5p/miR-548e-3p;LUAD;1
miR-362-5p/miR-616-5p;LIHC;1
miR-362-5p/miR-642a-5p;BLCA;1
miR-362-5p/miR-654-3p;BLCA;1
miR-363-3p/miR-130b-5p;THYM;1
miR-363-3p/miR-142-3p;SARC;1
miR-363-3p/miR-204-5p;KICH;1
miR-363-3p/miR-20b-3p;THYM;1
miR-363-3p/miR-25-3p;THYM;1
miR-363-3p/miR-25-5p;THYM;1
miR-363-3p/miR-335-3p;STAD;1
miR-363-3p/miR-376b-3p;STAD;1
miR-363-3p/miR-616-5p;THYM;1
miR-363-3p/miR-654-3p;KICH;1
miR-363-3p/miR-766-3p;THYM;1
miR-363-5p/miR-130a-3p;THYM;1
miR-363-5p/miR-625-5p;THYM;1
miR-363-5p/miR-9-5p;THYM;1
miR-3648/miR-625-5p;UCEC;1
miR-365a-3p/miR-192-5p;SARC;1
miR-365a-3p/miR-19b-3p;SARC;1
miR-365a-3p/miR-212-3p;SARC;1
miR-365a-3p/miR-425-5p;SARC;1
miR-3660/miR-130b-3p;TGCT;1
miR-3662/miR-122-5p;TGCT;1
miR-3662/miR-181c-5p;THYM;1
miR-3662/miR-205-3p;THYM;1
miR-3662/miR-520a-5p;THYM;1
miR-3662/miR-7-5p;THYM;1
miR-367-3p/miR-182-5p;TGCT;1
miR-367-3p/miR-183-3p;TGCT;1
miR-3677-3p/miR-3136-5p;UCS;1
miR-369-3p/miR-30a-3p;LIHC;1
miR-369-3p/miR-497-5p;SARC;1
miR-370-3p/miR-141-3p;LUSC;1
miR-370-3p/miR-29a-3p;TGCT;1
miR-370-3p/miR-30b-3p;SARC;1
miR-370-3p/miR-377-5p;THYM;1
miR-371a-5p/miR-548e-3p;TGCT;1
miR-373-3p/miR-106a-5p;TGCT;1
miR-373-3p/miR-20b-5p;TGCT;1
miR-373-3p/miR-302a-3p;TGCT;1
miR-373-3p/miR-323a-5p;TGCT;1
miR-373-3p/miR-329-3p;TGCT;1
miR-373-3p/miR-487a-3p;TGCT;1
miR-374a-3p/miR-1-3p;SKCM;1
miR-374a-5p/miR-140-3p;UVM;1
miR-374b-3p/miR-181b-5p;SARC;1
miR-376a-3p/miR-188-3p;UCS;1
miR-376a-3p/miR-873-5p;TGCT;1
miR-376b-3p/miR-218-5p;UCS;1
miR-376b-3p/miR-299-3p;TGCT;1
miR-376b-3p/miR-376a-3p;TGCT;1
miR-376c-3p/miR-125a-5p;THYM;1
miR-376c-3p/miR-1271-5p;STAD;1
miR-376c-3p/miR-218-5p;SARC;1
miR-376c-3p/miR-377-3p;TGCT;1
miR-376c-3p/miR-541-5p;PCPG;1
miR-376c-3p/miR-7-1-3p;THYM;1
miR-377-3p/miR-154-3p;TGCT;1
miR-377-5p/miR-127-5p;TGCT;1
miR-377-5p/miR-149-3p;HNSC;1
miR-377-5p/miR-2113;TGCT;1
miR-378a-3p/miR-132-3p;SARC;1
miR-378a-3p/miR-1323;TGCT;1
miR-378a-3p/miR-149-5p;SARC;1
miR-378a-3p/miR-182-5p;TGCT;1
miR-378a-3p/miR-296-5p;KIRP;1
miR-378a-3p/miR-29c-3p;HNSC;1
miR-378a-3p/miR-30c-5p;HNSC;1
miR-378a-3p/miR-34c-5p;TGCT;1
miR-378a-3p/miR-548o-3p;TGCT;1
miR-378a-5p/miR-133a-3p;LGG;1
miR-378a-5p/miR-145-5p;KIRP;1
miR-378a-5p/miR-188-5p;SARC;1
miR-378a-5p/miR-19a-3p;LIHC;1
miR-378a-5p/miR-19b-3p;LIHC;1
miR-378a-5p/miR-301b-3p;SARC;1
miR-378a-5p/miR-7-5p;TGCT;1
miR-378c/miR-188-3p;TGCT;1
miR-378c/miR-378a-3p;TGCT;1
miR-378c/miR-411-3p;TGCT;1
miR-378c/miR-671-3p;TGCT;1
miR-379-5p/miR-377-5p;MESO;1
miR-381-3p/miR-1-3p;UCS;1
miR-381-3p/miR-411-3p;TGCT;1
miR-381-3p/miR-654-3p;TGCT;1
miR-383-5p/miR-125a-5p;THYM;1
miR-383-5p/miR-182-5p;THYM;1
miR-3913-5p/miR-200c-3p;BLCA;1
miR-3913-5p/miR-20a-5p;BLCA;1
miR-3922-3p/miR-302a-3p;TGCT;1
miR-3922-3p/miR-302c-3p;TGCT;1
miR-3922-3p/miR-302d-3p;TGCT;1
miR-3922-3p/miR-367-3p;TGCT;1
miR-3928-3p/miR-133a-3p;STAD;1
miR-3928-3p/miR-141-3p;BLCA;1
miR-3928-3p/miR-196b-5p;BLCA;1
miR-3928-3p/miR-30a-3p;SARC;1
miR-3928-3p/miR-93-5p;STAD;1
miR-3934-5p/miR-335-5p;MESO;1
miR-3940-3p/miR-196a-5p;THYM;1
miR-409-3p/miR-103a-2-5p;SARC;1
miR-409-5p/miR-183-5p;DLBC;1
miR-410-3p/miR-122-5p;TGCT;1
miR-410-3p/miR-181a-2-3p;SARC;1
miR-410-3p/miR-200a-5p;HNSC;1
miR-410-3p/miR-223-5p;ACC;1
miR-410-3p/miR-30a-5p;ESCA;1
miR-410-3p/miR-381-3p;TGCT;1
miR-410-3p/miR-495-3p;LGG;1
miR-410-3p/miR-570-3p;UCS;1
miR-410-3p/miR-93-5p;SKCM;1
miR-411-3p/miR-338-5p;LGG;1
miR-411-3p/miR-491-3p;LGG;1
miR-411-3p/miR-7-5p;LIHC;1
miR-411-5p/miR-130a-3p;THYM;1
miR-411-5p/miR-17-5p;UCS;1
miR-411-5p/miR-199a-5p;SARC;1
miR-411-5p/miR-214-5p;SARC;1
miR-411-5p/miR-218-5p;SARC;1
miR-411-5p/miR-497-3p;THYM;1
miR-421/miR-145-5p;SARC;1
miR-421/miR-181c-5p;LGG;1
miR-421/miR-424-5p;SARC;1
miR-424-3p/miR-19a-3p;STAD;1
miR-424-3p/miR-19b-3p;STAD;1
miR-424-3p/miR-330-5p;PCPG;1
miR-424-5p/let-7f-5p;LUAD;1
miR-424-5p/miR-1-3p;COAD;1
miR-424-5p/miR-1271-5p;STAD;1
miR-424-5p/miR-148a-5p;STAD;1
miR-424-5p/miR-18a-3p;READ;1
miR-424-5p/miR-192-3p;SARC;1
miR-424-5p/miR-196b-5p;STAD;1
miR-424-5p/miR-215-5p;COAD;1
miR-424-5p/miR-221-3p;BLCA;1
miR-424-5p/miR-26b-5p;STAD;1
miR-424-5p/miR-323a-3p;SARC;1
miR-424-5p/miR-33a-5p;STAD;1
miR-424-5p/miR-376c-3p;KICH;1
miR-424-5p/miR-452-3p;STAD;1
miR-424-5p/miR-490-3p;BLCA;1
miR-424-5p/miR-497-5p;KIRP;1
miR-424-5p/miR-500b-5p;TGCT;1
miR-424-5p/miR-505-3p;STAD;1
miR-424-5p/miR-505-5p;BLCA;1
miR-424-5p/miR-708-5p;STAD;1
miR-424-5p/miR-760;BLCA;1
miR-424-5p/miR-93-5p;BLCA;1
miR-425-3p/miR-126-5p;LGG;1
miR-425-3p/miR-130b-3p;STAD;1
miR-425-5p/miR-328-3p;SARC;1
miR-425-5p/miR-452-3p;SARC;1
miR-425-5p/miR-550a-3p;SARC;1
miR-429/miR-106a-5p;PAAD;1
miR-429/miR-135a-5p;LIHC;1
miR-429/miR-18a-3p;LUAD;1
miR-429/miR-200a-3p;HNSC;1
miR-429/miR-424-5p;TGCT;1
miR-429/miR-508-5p;THYM;1
miR-429/miR-9-5p;TGCT;1
miR-429/miR-940;TGCT;1
miR-431-3p/let-7b-5p;THYM;1
miR-431-5p/miR-106a-5p;THYM;1
miR-431-5p/miR-20a-5p;STAD;1
miR-432-5p/let-7b-5p;THYM;1
miR-432-5p/miR-218-5p;SARC;1
miR-432-5p/miR-410-3p;MESO;1
miR-432-5p/miR-511-5p;SARC;1
miR-432-5p/miR-589-3p;SARC;1
miR-432-5p/miR-9-5p;DLBC;1
miR-4326/miR-153-3p;THCA;1
miR-4326/miR-15b-5p;THYM;1
miR-4326/miR-940;STAD;1
miR-433-3p/miR-1305;TGCT;1
miR-449a/miR-141-5p;TGCT;1
miR-450a-5p/miR-424-5p;STAD;1
miR-450b-5p/let-7b-5p;UVM;1
miR-450b-5p/miR-15b-5p;SARC;1
miR-450b-5p/miR-188-3p;SARC;1
miR-450b-5p/miR-20b-5p;LIHC;1
miR-450b-5p/miR-512-3p;THYM;1
miR-450b-5p/miR-518f-5p;THYM;1
miR-450b-5p/miR-519a-5p;THYM;1
miR-450b-5p/miR-519c-3p;THYM;1
miR-450b-5p/miR-520a-3p;THYM;1
miR-450b-5p/miR-520a-5p;THYM;1
miR-452-3p/let-7a-3p;SARC;1
miR-452-3p/miR-195-5p;THYM;1
miR-452-3p/miR-29b-2-5p;SARC;1
miR-452-3p/miR-410-3p;PCPG;1
miR-452-3p/miR-452-5p;BLCA;1
miR-452-3p/miR-491-5p;TGCT;1
miR-452-3p/miR-497-5p;THYM;1
miR-452-3p/miR-92b-3p;TGCT;1
miR-452-3p/miR-96-5p;TGCT;1
miR-452-5p/miR-340-5p;KIRC;1
miR-452-5p/miR-3662;THYM;1
miR-452-5p/miR-491-5p;ACC;1
miR-454-3p/miR-130a-3p;SARC;1
miR-454-3p/miR-17-5p;SKCM;1
miR-454-3p/miR-18a-5p;HNSC;1
miR-454-3p/miR-9-3p;SKCM;1
miR-454-5p/miR-362-5p;STAD;1
miR-455-3p/miR-141-3p;STAD;1
miR-455-3p/miR-204-5p;STAD;1
miR-455-3p/miR-30c-2-3p;BLCA;1
miR-455-3p/miR-424-5p;COAD;1
miR-455-3p/miR-500a-5p;STAD;1
miR-455-5p/miR-103a-2-5p;LGG;1
miR-455-5p/miR-196a-5p;PCPG;1
miR-455-5p/miR-421;STAD;1
miR-483-3p/miR-103a-2-5p;HNSC;1
miR-483-3p/miR-19b-3p;SARC;1
miR-483-3p/miR-30c-2-3p;SARC;1
miR-484/miR-181a-5p;SARC;1
miR-484/miR-181b-5p;SARC;1
miR-484/miR-29c-3p;SARC;1
miR-484/miR-320b;STAD;1
miR-484/miR-34a-5p;SARC;1
miR-485-5p/miR-302a-3p;TGCT;1
miR-486-3p/miR-219a-5p;TGCT;1
miR-486-3p/miR-302d-3p;TGCT;1
miR-486-3p/miR-3662;TGCT;1
miR-486-3p/miR-873-5p;TGCT;1
miR-486-5p/miR-331-3p;LUSC;1
miR-486-5p/miR-362-3p;STAD;1
miR-486-5p/miR-3934-5p;PAAD;1
miR-486-5p/miR-92b-3p;TGCT;1
miR-486-5p/miR-93-5p;STAD;1
miR-487a-3p/miR-205-5p;TGCT;1
miR-490-3p/miR-149-3p;LGG;1
miR-490-3p/miR-3130-5p;STAD;1
miR-490-3p/miR-345-5p;BLCA;1
miR-490-3p/miR-7-5p;BLCA;1
miR-490-3p/miR-766-3p;BLCA;1
miR-491-3p/miR-29c-3p;LGG;1
miR-491-5p/miR-106b-5p;SARC;1
miR-491-5p/miR-181a-2-3p;DLBC;1
miR-491-5p/miR-182-3p;TGCT;1
miR-491-5p/miR-186-5p;SARC;1
miR-491-5p/miR-30b-3p;SKCM;1
miR-491-5p/miR-323a-3p;SARC;1
miR-491-5p/miR-503-5p;SARC;1
miR-491-5p/miR-550a-5p;KIRP;1
miR-491-5p/miR-93-3p;SARC;1
miR-493-3p/let-7b-5p;THYM;1
miR-493-3p/miR-106a-5p;THYM;1
miR-493-3p/miR-15b-5p;THYM;1
miR-493-3p/miR-196b-5p;THYM;1
miR-493-3p/miR-20b-3p;THYM;1
miR-493-3p/miR-497-5p;SARC;1
miR-493-3p/miR-532-3p;SARC;1
miR-493-3p/miR-940;TGCT;1
miR-493-5p/miR-29b-2-5p;ACC;1
miR-494-3p/miR-196a-5p;STAD;1
miR-494-3p/miR-20b-5p;SKCM;1
miR-494-3p/miR-653-5p;TGCT;1
miR-495-3p/let-7b-5p;THYM;1
miR-495-3p/miR-299-3p;TGCT;1
miR-495-3p/miR-30a-5p;THYM;1
miR-495-3p/miR-339-3p;SARC;1
miR-496/miR-31-5p;BLCA;1
miR-497-3p/miR-183-5p;SARC;1
miR-497-3p/miR-200b-3p;TGCT;1
miR-497-3p/miR-224-5p;TGCT;1
miR-497-3p/miR-3609;TGCT;1
miR-497-3p/miR-519b-3p;TGCT;1
miR-497-3p/miR-519c-3p;TGCT;1
miR-497-3p/miR-526b-3p;TGCT;1
miR-497-3p/miR-9-5p;THYM;1
miR-497-3p/miR-99a-3p;THYM;1
miR-497-5p/miR-1-3p;SARC;1
miR-497-5p/miR-1229-3p;BLCA;1
miR-497-5p/miR-144-3p;BLCA;1
miR-497-5p/miR-16-2-3p;THYM;1
miR-497-5p/miR-199a-3p;THYM;1
miR-497-5p/miR-199b-3p;THYM;1
miR-497-5p/miR-20a-5p;BLCA;1
miR-497-5p/miR-20b-5p;THYM;1
miR-497-5p/miR-302a-3p;TGCT;1
miR-497-5p/miR-302c-3p;TGCT;1
miR-497-5p/miR-302d-3p;TGCT;1
miR-497-5p/miR-31-5p;THYM;1
miR-497-5p/miR-33b-5p;THYM;1
miR-497-5p/miR-34c-5p;THYM;1
miR-497-5p/miR-3609;TGCT;1
miR-497-5p/miR-362-3p;SARC;1
miR-497-5p/miR-411-5p;LIHC;1
miR-497-5p/miR-454-3p;SARC;1
miR-497-5p/miR-497-3p;THYM;1
miR-497-5p/miR-590-3p;SARC;1
miR-497-5p/miR-616-5p;BLCA;1
miR-497-5p/miR-653-5p;MESO;1
miR-497-5p/miR-9-5p;SARC;1
miR-499a-5p/miR-320d;THYM;1
miR-500a-3p/miR-106a-5p;SARC;1
miR-500a-3p/miR-144-5p;SARC;1
miR-500a-3p/miR-212-3p;SARC;1
miR-500a-3p/miR-224-5p;SARC;1
miR-500a-3p/miR-301a-3p;SARC;1
miR-500a-3p/miR-330-3p;SARC;1
miR-500a-3p/miR-421;SARC;1
miR-500a-3p/miR-424-5p;SARC;1
miR-500a-3p/miR-425-5p;SARC;1
miR-500a-3p/miR-455-3p;SARC;1
miR-500a-5p/miR-200c-3p;STAD;1
miR-500a-5p/miR-340-5p;SARC;1
miR-500a-5p/miR-744-3p;SARC;1
miR-500a-5p/miR-96-5p;BLCA;1
miR-500b-5p/miR-216a-5p;TGCT;1
miR-500b-5p/miR-301a-3p;TGCT;1
miR-500b-5p/miR-500a-3p;UCS;1
miR-500b-5p/miR-582-5p;TGCT;1
miR-501-3p/miR-106a-5p;UCS;1
miR-501-3p/miR-195-5p;SARC;1
miR-501-3p/miR-19b-3p;STAD;1
miR-501-3p/miR-939-5p;BLCA;1
miR-501-5p/miR-182-5p;BLCA;1
miR-501-5p/miR-196b-5p;SARC;1
miR-501-5p/miR-335-3p;SARC;1
miR-501-5p/miR-345-5p;SARC;1
miR-501-5p/miR-362-5p;COAD;1
miR-501-5p/miR-382-5p;LIHC;1
miR-501-5p/miR-892a;KICH;1
miR-502-3p/miR-144-5p;SARC;1
miR-502-3p/miR-181c-5p;SARC;1
miR-502-5p/miR-144-5p;SARC;1
miR-502-5p/miR-20b-5p;STAD;1
miR-502-5p/miR-212-3p;SARC;1
miR-502-5p/miR-940;KIRP;1
miR-503-5p/miR-15b-5p;SARC;1
miR-503-5p/miR-20a-5p;STAD;1
miR-503-5p/miR-26a-5p;SARC;1
miR-503-5p/miR-30b-3p;SARC;1
miR-503-5p/miR-326;STAD;1
miR-503-5p/miR-342-3p;STAD;1
miR-503-5p/miR-342-5p;STAD;1
miR-503-5p/miR-345-5p;TGCT;1
miR-503-5p/miR-362-3p;STAD;1
miR-503-5p/miR-424-3p;STAD;1
miR-503-5p/miR-424-5p;STAD;1
miR-503-5p/miR-450a-5p;STAD;1
miR-504-5p/miR-3157-5p;THYM;1
miR-505-3p/miR-132-3p;SARC;1
miR-505-3p/miR-19a-3p;SARC;1
miR-505-3p/miR-19b-1-5p;STAD;1
miR-505-3p/miR-19b-3p;SARC;1
miR-505-3p/miR-212-3p;SARC;1
miR-505-3p/miR-26b-5p;STAD;1
miR-505-3p/miR-29b-2-5p;SARC;1
miR-505-5p/miR-130a-3p;BLCA;1
miR-505-5p/miR-135b-5p;BLCA;1
miR-505-5p/miR-485-3p;SARC;1
miR-505-5p/miR-503-5p;STAD;1
miR-505-5p/miR-874-3p;SARC;1
miR-505-5p/miR-93-3p;STAD;1
miR-506-3p/miR-204-5p;TGCT;1
miR-506-3p/miR-211-5p;TGCT;1
miR-508-3p/miR-3170;THYM;1
miR-508-5p/miR-19a-3p;THCA;1
miR-508-5p/miR-512-5p;THYM;1
miR-508-5p/miR-518a-3p;THYM;1
miR-508-5p/miR-520g-3p;THYM;1
miR-508-5p/miR-520h;THYM;1
miR-508-5p/miR-766-3p;THYM;1
miR-509-3-5p/miR-204-5p;TGCT;1
miR-509-3p/miR-107;LGG;1
miR-509-3p/miR-196a-5p;THYM;1
miR-509-3p/miR-218-5p;LGG;1
miR-511-5p/miR-1-3p;PAAD;1
miR-511-5p/miR-195-5p;UCEC;1
miR-511-5p/miR-196a-5p;CESC;1
miR-511-5p/miR-431-5p;STAD;1
miR-511-5p/miR-483-3p;TGCT;1
miR-511-5p/miR-497-5p;UCEC;1
miR-512-3p/miR-106a-5p;TGCT;1
miR-512-3p/miR-149-3p;THYM;1
miR-512-3p/miR-20b-5p;TGCT;1
miR-512-3p/miR-302c-3p;TGCT;1
miR-512-3p/miR-3170;THYM;1
miR-512-3p/miR-338-5p;BLCA;1
miR-512-3p/miR-432-5p;TGCT;1
miR-512-5p/let-7b-5p;THYM;1
miR-512-5p/miR-3922-3p;TGCT;1
miR-513a-5p/miR-125b-5p;ACC;1
miR-514a-3p/miR-103a-2-5p;STAD;1
miR-514a-3p/miR-1179;LGG;1
miR-514a-3p/miR-3170;THYM;1
miR-518a-3p/miR-192-5p;TGCT;1
miR-518a-3p/miR-34b-5p;TGCT;1
miR-518a-3p/miR-520d-5p;TGCT;1
miR-518a-5p/let-7b-5p;THYM;1
miR-518a-5p/miR-149-5p;THYM;1
miR-518a-5p/miR-15b-5p;THYM;1
miR-518a-5p/miR-31-3p;THYM;1
miR-518b/miR-34b-5p;TGCT;1
miR-518b/miR-520d-5p;TGCT;1
miR-518f-3p/miR-34b-5p;TGCT;1
miR-518f-3p/miR-520d-5p;TGCT;1
miR-519a-3p/miR-519c-3p;THYM;1
miR-519a-5p/miR-125b-5p;THYM;1
miR-519a-5p/miR-149-5p;THYM;1
miR-519a-5p/miR-223-5p;TGCT;1
miR-519a-5p/miR-518c-5p;THYM;1
miR-519c-3p/miR-183-5p;TGCT;1
miR-519c-3p/miR-221-3p;THYM;1
miR-519d-3p/miR-130a-3p;THYM;1
miR-519d-3p/miR-182-5p;THYM;1
miR-519d-3p/miR-20b-5p;TGCT;1
miR-519d-3p/miR-30a-5p;THYM;1
miR-519d-3p/miR-31-3p;THYM;1
miR-519d-3p/miR-31-5p;THYM;1
miR-519d-3p/miR-3662;THYM;1
miR-519d-3p/miR-432-5p;TGCT;1
miR-519d-3p/miR-497-3p;TGCT;1
miR-519d-3p/miR-508-5p;THYM;1
miR-519d-3p/miR-518c-5p;THYM;1
miR-519d-3p/miR-519c-3p;THYM;1
miR-519d-3p/miR-525-5p;THYM;1
miR-519d-3p/miR-526b-3p;TGCT;1
miR-519d-3p/miR-526b-5p;THYM;1
miR-519d-3p/miR-642a-5p;TGCT;1
miR-519e-5p/miR-515-5p;TGCT;1
miR-520a-3p/let-7b-3p;THYM;1
miR-520a-3p/miR-182-5p;THYM;1
miR-520a-3p/miR-20b-5p;TGCT;1
miR-520a-3p/miR-302a-3p;TGCT;1
miR-520a-3p/miR-302d-3p;TGCT;1
miR-520a-3p/miR-519a-3p;THYM;1
miR-520a-3p/miR-519d-3p;THYM;1
miR-520a-3p/miR-520d-3p;THYM;1
miR-520a-3p/miR-940;THYM;1
miR-520a-5p/miR-301b-3p;TGCT;1
miR-520a-5p/miR-519d-3p;THYM;1
miR-520a-5p/miR-525-5p;THYM;1
miR-520c-3p/miR-29b-3p;TGCT;1
miR-520c-3p/miR-29c-3p;TGCT;1
miR-520c-3p/miR-302a-3p;TGCT;1
miR-520c-3p/miR-432-5p;TGCT;1
miR-520d-3p/miR-125b-5p;THYM;1
miR-520d-3p/miR-302c-3p;TGCT;1
miR-520d-3p/miR-432-5p;TGCT;1
miR-520d-3p/miR-519d-3p;THYM;1
miR-520g-3p/miR-20b-5p;TGCT;1
miR-520g-3p/miR-519d-3p;THYM;1
miR-520h/miR-106a-5p;TGCT;1
miR-520h/miR-125b-5p;THYM;1
miR-520h/miR-519d-3p;THYM;1
miR-520h/miR-520g-3p;THYM;1
miR-520h/miR-642a-5p;TGCT;1
miR-525-5p/miR-130a-3p;THYM;1
miR-525-5p/miR-3662;THYM;1
miR-526b-3p/miR-20b-5p;TGCT;1
miR-526b-3p/miR-302d-3p;TGCT;1
miR-526b-3p/miR-378a-3p;TGCT;1
miR-526b-3p/miR-432-5p;TGCT;1
miR-526b-3p/miR-512-3p;TGCT;1
miR-526b-5p/let-7b-5p;THYM;1
miR-526b-5p/miR-302d-3p;TGCT;1
miR-526b-5p/miR-508-5p;THYM;1
miR-527/let-7b-5p;THYM;1
miR-527/miR-149-5p;THYM;1
miR-527/miR-15b-5p;THYM;1
miR-532-3p/miR-1-3p;SARC;1
miR-532-3p/miR-129-5p;SARC;1
miR-532-3p/miR-30c-2-3p;STAD;1
miR-532-3p/miR-582-5p;SARC;1
miR-532-3p/miR-625-5p;SARC;1
miR-532-5p/miR-502-5p;SARC;1
miR-532-5p/miR-582-5p;SARC;1
miR-539-5p/miR-199a-5p;SARC;1
miR-539-5p/miR-200c-3p;TGCT;1
miR-539-5p/miR-214-3p;SARC;1
miR-539-5p/miR-214-5p;SARC;1
miR-539-5p/miR-30b-3p;SARC;1
miR-539-5p/miR-326;STAD;1
miR-539-5p/miR-452-3p;SARC;1
miR-539-5p/miR-511-5p;SARC;1
miR-539-5p/miR-512-5p;THYM;1
miR-539-5p/miR-550a-3p;SARC;1
miR-539-5p/miR-940;TGCT;1
miR-542-3p/miR-218-5p;SARC;1
miR-542-3p/miR-340-5p;SARC;1
miR-542-3p/miR-889-3p;SARC;1
miR-545-5p/miR-105-5p;COAD;1
miR-545-5p/miR-128-3p;THYM;1
miR-545-5p/miR-130b-5p;THYM;1
miR-548b-3p/miR-18b-3p;TGCT;1
miR-548b-3p/miR-7-5p;TGCT;1
miR-548d-3p/miR-127-5p;THYM;1
miR-548d-3p/miR-181a-2-3p;THYM;1
miR-548d-3p/miR-187-3p;TGCT;1
miR-548d-3p/miR-493-3p;THYM;1
miR-548e-3p/miR-7-5p;TGCT;1
miR-548f-3p/miR-33a-3p;TGCT;1
miR-548j-5p/miR-130b-3p;TGCT;1
miR-548j-5p/miR-301b-3p;TGCT;1
miR-548j-5p/miR-500a-5p;TGCT;1
miR-548j-5p/miR-744-3p;TGCT;1
miR-548o-3p/miR-196a-5p;THYM;1
miR-548o-3p/miR-3065-3p;TGCT;1
miR-548t-5p/miR-16-1-3p;THYM;1
miR-548t-5p/miR-18a-5p;THYM;1
miR-548v/miR-200c-3p;STAD;1
miR-550a-3p/miR-181b-5p;BLCA;1
miR-550a-3p/miR-30c-2-3p;SARC;1
miR-550a-3p/miR-455-3p;COAD;1
miR-550a-3p/miR-550a-5p;OV;1
miR-551a/miR-195-5p;THYM;1
miR-556-5p/miR-188-5p;LIHC;1
miR-570-3p/miR-135a-5p;KICH;1
miR-570-3p/miR-31-5p;KICH;1
miR-570-3p/miR-320b;BLCA;1
miR-570-3p/miR-491-3p;BLCA;1
miR-576-5p/miR-200b-3p;SARC;1
miR-576-5p/miR-335-5p;SARC;1
miR-577/miR-142-5p;STAD;1
miR-577/miR-148a-3p;STAD;1
miR-577/miR-149-5p;UCEC;1
miR-577/miR-190a-5p;THYM;1
miR-577/miR-204-5p;TGCT;1
miR-577/miR-215-5p;ESCA;1
miR-577/miR-455-3p;TGCT;1
miR-577/miR-96-5p;THYM;1
miR-579-3p/miR-1226-3p;THYM;1
miR-579-3p/miR-363-3p;THYM;1
miR-582-3p/miR-186-5p;SARC;1
miR-582-3p/miR-29c-3p;SARC;1
miR-582-5p/miR-141-3p;BLCA;1
miR-582-5p/miR-150-3p;HNSC;1
miR-582-5p/miR-196b-5p;TGCT;1
miR-582-5p/miR-2355-5p;HNSC;1
miR-582-5p/miR-345-5p;HNSC;1
miR-582-5p/miR-410-3p;LGG;1
miR-582-5p/miR-511-5p;ACC;1
miR-584-5p/miR-145-5p;SARC;1
miR-584-5p/miR-146b-5p;SARC;1
miR-584-5p/miR-193b-3p;PAAD;1
miR-584-5p/miR-378c;HNSC;1
miR-589-3p/let-7c-5p;HNSC;1
miR-589-3p/miR-130a-5p;SARC;1
miR-589-3p/miR-15b-5p;SARC;1
miR-589-3p/miR-296-5p;KIRP;1
miR-589-3p/miR-582-3p;ESCA;1
miR-589-5p/miR-331-3p;SARC;1
miR-590-3p/miR-181d-5p;SARC;1
miR-590-3p/miR-218-5p;SARC;1
miR-590-3p/miR-29b-2-5p;SARC;1
miR-590-3p/miR-34b-3p;SARC;1
miR-590-5p/miR-188-5p;BLCA;1
miR-590-5p/miR-30c-1-3p;BLCA;1
miR-590-5p/miR-651-5p;BLCA;1
miR-590-5p/miR-767-5p;BLCA;1
miR-592/miR-223-3p;BLCA;1
miR-605-5p/miR-455-3p;COAD;1
miR-615-3p/miR-7-5p;TGCT;1
miR-616-5p/miR-132-5p;BLCA;1
miR-616-5p/miR-135b-3p;STAD;1
