Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.2515,0.335,0.002,334,hsa-mir-660-5p,hsa-mir-34b-5p,False,0.12497643097643098
0.238,0.0205,0.0055,114882,hsa-mir-141-3p,hsa-mir-200a-3p,False,0.18525317604355715
0.022,0.382,0.002,3655,hsa-mir-200a-3p,hsa-mir-92b-3p,False,0.12497643097643098
0.025,0.0375,0.007,23231,hsa-mir-130a-3p,hsa-mir-301b-3p,False,0.20235669781931465
0.0645,0.55,0.009,84336,hsa-mir-20b-3p,hsa-mir-424-5p,False,0.21692337662337663
0.2765,0.801,0.004,990,hsa-mir-769-3p,hsa-mir-339-5p,False,0.1649688888888889
0.4975,0.199,0.006,1832,hsa-mir-17-5p,hsa-mir-708-5p,False,0.18746464646464647
0.032,0.2295,0.0,23543,hsa-mir-98-5p,hsa-mir-320b,True,0.0
0.2445,0.325,0.003,23112,hsa-mir-320d,hsa-mir-130a-3p,False,0.15253972602739727
0.044,0.9835,0.0055,3091,hsa-mir-17-5p,hsa-mir-935,False,0.18525317604355715
0.4525,0.1565,0.001,8106,hsa-mir-296-5p,hsa-mir-769-3p,False,0.09616062176165803
0.051,0.0545,0.003,10484,hsa-mir-141-3p,hsa-mir-200c-3p,False,0.15253972602739727
0.039,0.0495,0.003,10484,hsa-mir-141-3p,hsa-mir-141-5p,False,0.15253972602739727
0.0455,0.046,0.004,10484,hsa-mir-200c-3p,hsa-mir-141-5p,False,0.1649688888888889
0.5005,0.4185,0.0015,57446,hsa-mir-130a-3p,hsa-mir-203a-3p,False,0.1136265306122449
0.4615,0.415,0.0055,1869,hsa-mir-1226-3p,hsa-mir-18a-3p,False,0.18525317604355715
0.11,0.014,0.003,4092,hsa-mir-501-5p,hsa-mir-378a-5p,False,0.15253972602739727
0.0505,0.012,0.005,4281,hsa-mir-146a-5p,hsa-mir-135b-5p,False,0.1784519230769231
0.525,0.1545,0.003,22879,hsa-mir-329-3p,hsa-mir-362-3p,False,0.15253972602739727
0.1315,0.504,0.0095,23678,hsa-mir-338-5p,hsa-mir-19b-1-5p,False,0.21956475716064758
0.024,0.1365,0.002,7976,hsa-mir-493-5p,hsa-mir-31-5p,False,0.12497643097643098
0.2365,0.5725,0.007,1666,hsa-mir-654-3p,hsa-mir-424-5p,False,0.20235669781931465
0.0485,0.028,0.008,55353,hsa-mir-615-3p,hsa-mir-501-5p,False,0.20882137834036568
0.035,0.0695,0.0055,55284,hsa-mir-196b-5p,hsa-let-7b-5p,False,0.18525317604355715
0.171,0.7985,0.0035,7227,hsa-mir-760,hsa-mir-194-3p,False,0.1595982800982801
0.021,0.0415,0.0015,7227,hsa-mir-183-5p,hsa-mir-182-5p,False,0.1136265306122449
0.012,0.0295,0.002,7227,hsa-mir-96-5p,hsa-mir-182-5p,False,0.12497643097643098
0.78,0.064,0.0095,2936,hsa-mir-188-3p,hsa-mir-377-5p,False,0.21956475716064758
0.084,0.2775,0.0025,4924,hsa-mir-335-3p,hsa-mir-424-5p,False,0.14364551083591331
0.0315,0.164,0.002,6625,hsa-mir-676-3p,hsa-mir-502-5p,False,0.12497643097643098
0.625,0.3755,0.006,9545,hsa-mir-508-5p,hsa-mir-542-3p,False,0.18746464646464647
0.144,0.745,0.0065,1021,hsa-mir-29b-1-5p,hsa-mir-3130-5p,False,0.19679200652528547
0.104,0.087,0.002,3696,hsa-mir-106a-5p,hsa-mir-301b-3p,False,0.12497643097643098
0.1035,0.0315,0.0015,3696,hsa-mir-106a-5p,hsa-mir-130b-3p,False,0.1136265306122449
0.038,0.0645,0.0035,3696,hsa-mir-17-5p,hsa-mir-301b-3p,False,0.1595982800982801
0.039,0.03,0.004,3696,hsa-mir-17-5p,hsa-mir-130b-3p,False,0.1649688888888889
0.079,0.05,0.0005,3696,hsa-mir-301b-3p,hsa-mir-20a-5p,False,0.06773357664233577
0.0535,0.0285,0.0005,3696,hsa-mir-20a-5p,hsa-mir-130b-3p,False,0.06773357664233577
0.065,0.558,0.0005,3198,hsa-let-7b-5p,hsa-mir-210-3p,False,0.06773357664233577
0.0295,0.0765,0.005,835,hsa-mir-452-5p,hsa-mir-708-5p,False,0.1784519230769231
0.437,0.272,0.0065,6505,hsa-mir-96-5p,hsa-mir-432-5p,False,0.19679200652528547
0.5995,0.0545,0.0045,9124,hsa-mir-504-5p,hsa-mir-199a-3p,False,0.1732686721991701
0.015,0.031,0.003,6387,hsa-mir-141-3p,hsa-mir-200a-3p,False,0.15253972602739727
0.0965,0.1345,0.005,8729,hsa-mir-30c-2-3p,hsa-mir-106a-5p,False,0.1784519230769231
0.2615,0.1135,0.0055,57532,hsa-mir-320c,hsa-mir-141-5p,False,0.18525317604355715
0.264,0.0115,0.0095,57532,hsa-mir-320c,hsa-mir-200a-5p,False,0.21956475716064758
0.03,0.0635,0.0035,57532,hsa-mir-425-5p,hsa-mir-32-3p,False,0.1595982800982801
0.387,0.2485,0.0,1362,hsa-mir-676-3p,hsa-mir-34b-3p,True,0.0
0.0205,0.094,0.0015,6603,hsa-mir-532-3p,hsa-mir-188-3p,False,0.1136265306122449
0.0415,0.0225,0.004,9144,hsa-mir-199b-3p,hsa-mir-320c,False,0.1649688888888889
0.0235,0.0475,0.005,9144,hsa-mir-320c,hsa-mir-199a-3p,False,0.1784519230769231
0.2625,0.046,0.002,2145,hsa-mir-149-5p,hsa-mir-1276,False,0.12497643097643098
0.074,0.531,0.0075,2145,hsa-mir-1276,hsa-mir-378a-3p,False,0.20499631811487481
0.016,0.0835,0.007,5573,hsa-mir-141-3p,hsa-mir-425-5p,False,0.20235669781931465
0.1795,0.0445,0.002,23158,hsa-mir-532-5p,hsa-mir-182-5p,False,0.12497643097643098
0.2355,0.1185,0.0045,23321,hsa-mir-369-3p,hsa-mir-655-3p,False,0.1732686721991701
0.237,0.1015,0.002,23321,hsa-mir-369-3p,hsa-mir-410-3p,False,0.12497643097643098
0.175,0.2025,0.0045,23321,hsa-mir-369-3p,hsa-mir-411-5p,False,0.1732686721991701
0.137,0.0675,0.0075,23321,hsa-mir-379-3p,hsa-mir-410-3p,False,0.20499631811487481
0.132,0.086,0.0,23321,hsa-mir-655-3p,hsa-mir-410-3p,True,0.0
0.139,0.115,0.008,23321,hsa-mir-655-3p,hsa-mir-493-5p,False,0.20882137834036568
0.1145,0.1215,0.0055,23321,hsa-mir-655-3p,hsa-mir-411-5p,False,0.18525317604355715
0.0925,0.0865,0.001,23321,hsa-mir-410-3p,hsa-mir-493-5p,False,0.09616062176165803
0.0925,0.1275,0.0005,23321,hsa-mir-410-3p,hsa-mir-411-5p,False,0.06773357664233577
0.1125,0.125,0.003,23321,hsa-mir-493-5p,hsa-mir-411-5p,False,0.15253972602739727
0.5655,0.242,0.0065,595,hsa-mir-500a-5p,hsa-mir-95-3p,False,0.19679200652528547
0.134,0.1575,0.005,595,hsa-mir-206,hsa-mir-95-3p,False,0.1784519230769231
0.263,0.068,0.001,10114,hsa-mir-7-1-3p,hsa-mir-7-5p,False,0.09616062176165803
0.0105,0.404,0.0035,10114,hsa-mir-429,hsa-mir-29b-1-5p,False,0.1595982800982801
0.126,0.1445,0.009,10114,hsa-mir-19b-1-5p,hsa-mir-92b-3p,False,0.21692337662337663
0.0955,0.013,0.0075,10114,hsa-mir-30a-5p,hsa-mir-221-3p,False,0.20499631811487481
0.8765,0.0145,0.007,1027,hsa-mir-152-3p,hsa-mir-1226-3p,False,0.20235669781931465
0.036,0.3295,0.0055,4939,hsa-mir-219a-1-3p,hsa-mir-20a-5p,False,0.18525317604355715
0.179,0.0755,0.0095,10384,hsa-mir-335-5p,hsa-mir-17-5p,False,0.21956475716064758
0.143,0.256,0.0045,57515,hsa-mir-141-3p,hsa-mir-3065-5p,False,0.1732686721991701
0.3235,0.0185,0.0085,57515,hsa-mir-3065-5p,hsa-mir-200a-3p,False,0.21174697986577182
0.226,0.272,0.008,135112,hsa-mir-543,hsa-mir-362-3p,False,0.20882137834036568
0.3785,0.287,0.0055,6648,hsa-mir-502-5p,hsa-mir-376a-3p,False,0.18525317604355715
0.6715,0.1475,0.003,6648,hsa-mir-376b-3p,hsa-mir-188-3p,False,0.15253972602739727
0.209,0.1455,0.0075,6648,hsa-mir-410-3p,hsa-mir-188-3p,False,0.20499631811487481
0.177,0.3625,0.0,6648,hsa-mir-130a-5p,hsa-mir-9-5p,True,0.0
0.3555,0.1535,0.0,6648,hsa-mir-376a-3p,hsa-mir-188-3p,True,0.0
0.0455,0.0175,0.0015,2030,hsa-mir-195-5p,hsa-let-7b-5p,False,0.1136265306122449
0.0155,0.1715,0.005,59084,hsa-mir-17-5p,hsa-mir-301b-3p,False,0.1784519230769231
0.1425,0.0205,0.0085,59084,hsa-mir-130a-3p,hsa-mir-20a-5p,False,0.21174697986577182
0.163,0.0175,0.003,59084,hsa-mir-301b-3p,hsa-mir-20a-5p,False,0.15253972602739727
0.046,0.2195,0.0035,8992,hsa-mir-20a-5p,hsa-mir-301b-3p,False,0.1595982800982801
0.034,0.199,0.001,8992,hsa-mir-20a-5p,hsa-mir-130b-3p,False,0.09616062176165803
0.038,0.2905,0.0025,8992,hsa-mir-20a-5p,hsa-mir-760,False,0.14364551083591331
0.047,0.304,0.0075,8992,hsa-mir-17-5p,hsa-mir-760,False,0.20499631811487481
0.321,0.1265,0.0015,80315,hsa-mir-203a-3p,hsa-mir-92b-3p,False,0.1136265306122449
0.1295,0.0935,0.0045,56987,hsa-mir-130b-5p,hsa-mir-218-5p,False,0.1732686721991701
0.5135,0.068,0.0055,2274,hsa-mir-3662,hsa-mir-17-5p,False,0.18525317604355715
0.345,0.022,0.0085,2034,hsa-mir-106a-5p,hsa-mir-326,False,0.21174697986577182
0.0465,0.211,0.007,1718,hsa-mir-378a-5p,hsa-mir-96-5p,False,0.20235669781931465
0.238,0.3985,0.002,148479,hsa-mir-141-3p,hsa-mir-30a-5p,False,0.12497643097643098
0.7125,0.884,0.0085,11315,hsa-mir-758-3p,hsa-mir-130a-3p,False,0.21174697986577182
0.166,0.1125,0.0075,3749,hsa-mir-92b-3p,hsa-mir-625-3p,False,0.20499631811487481
0.3195,0.0205,0.0,4209,hsa-mir-29a-5p,hsa-mir-491-5p,True,0.0
0.028,0.0315,0.001,10103,hsa-mir-1-3p,hsa-mir-362-3p,False,0.09616062176165803
0.212,0.162,0.0085,356,hsa-mir-329-3p,hsa-mir-362-3p,False,0.21174697986577182
0.4165,0.178,0.0025,356,hsa-mir-485-3p,hsa-mir-362-3p,False,0.14364551083591331
0.404,0.8325,0.005,11278,hsa-mir-502-5p,hsa-mir-182-5p,False,0.1784519230769231
0.032,0.0155,0.006,894,hsa-mir-195-5p,hsa-mir-497-5p,False,0.18746464646464647
0.0785,0.077,0.009,91754,hsa-mir-205-5p,hsa-mir-31-5p,False,0.21692337662337663
0.0805,0.013,0.0015,29126,hsa-mir-130a-3p,hsa-mir-17-5p,False,0.1136265306122449
0.078,0.114,0.004,29126,hsa-mir-130a-3p,hsa-mir-708-5p,False,0.1649688888888889
0.7695,0.0615,0.008,29126,hsa-mir-194-5p,hsa-mir-130b-3p,False,0.20882137834036568
0.5735,0.0555,0.005,29126,hsa-mir-338-5p,hsa-mir-130b-3p,False,0.1784519230769231
0.098,0.0835,0.006,29126,hsa-mir-301b-3p,hsa-mir-130b-3p,False,0.18746464646464647
0.226,0.09,0.006,29126,hsa-mir-940,hsa-mir-130b-3p,False,0.18746464646464647
0.0785,0.1705,0.003,29126,hsa-mir-130b-3p,hsa-mir-424-5p,False,0.15253972602739727
0.135,0.6205,0.0095,1846,hsa-mir-149-3p,hsa-mir-30c-2-3p,False,0.21956475716064758
0.501,0.176,0.0,64282,hsa-mir-410-3p,hsa-mir-570-3p,True,0.0
0.466,0.114,0.0,23244,hsa-mir-376b-3p,hsa-mir-218-5p,True,0.0
0.5565,0.2925,0.004,4952,hsa-mir-503-5p,hsa-mir-378a-3p,False,0.1649688888888889
0.325,0.487,0.0095,311,hsa-mir-760,hsa-mir-335-5p,False,0.21956475716064758
0.5355,0.4845,0.0035,57169,hsa-mir-424-5p,hsa-mir-218-5p,False,0.1595982800982801
0.4965,0.0445,0.004,57169,hsa-mir-218-5p,hsa-mir-129-5p,False,0.1649688888888889
0.1225,0.6995,0.0015,8239,hsa-mir-92b-3p,hsa-mir-218-5p,False,0.1136265306122449
0.033,0.178,0.008,9972,hsa-mir-200a-3p,hsa-mir-330-5p,False,0.20882137834036568
0.774,0.7125,0.0035,79026,hsa-mir-3200-3p,hsa-mir-421,False,0.1595982800982801
0.094,0.152,0.0015,3659,hsa-mir-17-5p,hsa-mir-301b-3p,False,0.1136265306122449
0.114,0.29,0.008,3659,hsa-mir-363-3p,hsa-mir-301b-3p,False,0.20882137834036568
0.106,0.1325,0.001,3659,hsa-mir-20a-5p,hsa-mir-301b-3p,False,0.09616062176165803
0.24,0.1475,0.002,3659,hsa-mir-20b-3p,hsa-mir-301b-3p,False,0.12497643097643098
0.3855,0.407,0.0015,23163,hsa-mir-196a-5p,hsa-mir-214-5p,False,0.1136265306122449
0.02,0.157,0.0045,79651,hsa-mir-424-5p,hsa-mir-502-5p,False,0.1732686721991701
0.192,0.68,0.0085,3949,hsa-mir-7-5p,hsa-mir-548b-3p,False,0.21174697986577182
0.2755,0.1185,0.0,83667,hsa-mir-149-3p,hsa-mir-130b-3p,True,0.0
0.297,0.52,0.0,83667,hsa-mir-149-3p,hsa-mir-301b-3p,True,0.0
0.1005,0.0505,0.0015,9590,hsa-mir-592,hsa-mir-141-5p,False,0.1136265306122449
0.2915,0.659,0.0035,79465,hsa-mir-30b-3p,hsa-mir-326,False,0.1595982800982801
0.038,0.058,0.0025,6533,hsa-mir-362-5p,hsa-mir-500b-5p,False,0.14364551083591331
0.0955,0.0485,0.007,6533,hsa-mir-362-5p,hsa-mir-362-3p,False,0.20235669781931465
0.033,0.082,0.007,6533,hsa-mir-501-5p,hsa-mir-500b-5p,False,0.20235669781931465
0.073,0.044,0.0035,6533,hsa-mir-501-5p,hsa-mir-362-3p,False,0.1595982800982801
0.0685,0.038,0.0015,6533,hsa-mir-500b-5p,hsa-mir-362-3p,False,0.1136265306122449
0.922,0.03,0.009,1729,hsa-mir-17-5p,hsa-mir-424-5p,False,0.21692337662337663
0.046,0.1465,0.0055,60412,hsa-mir-192-5p,hsa-mir-877-3p,False,0.18525317604355715
0.032,0.07,0.0035,5565,hsa-mir-221-3p,hsa-mir-30a-3p,False,0.1595982800982801
0.8115,0.551,0.006,5468,hsa-mir-199a-5p,hsa-mir-501-5p,False,0.18746464646464647
0.106,0.1845,0.0005,23225,hsa-mir-1-3p,hsa-mir-424-5p,False,0.06773357664233577
0.2575,0.512,0.009,23167,hsa-mir-92b-3p,hsa-mir-18a-5p,False,0.21692337662337663
0.436,0.574,0.004,22903,hsa-mir-543,hsa-mir-182-5p,False,0.1649688888888889
0.6155,0.694,0.0085,22903,hsa-mir-182-5p,hsa-mir-450b-5p,False,0.21174697986577182
0.5525,0.0915,0.009,8932,hsa-mir-17-5p,hsa-mir-301b-3p,False,0.21692337662337663
0.0805,0.683,0.0025,8932,hsa-mir-301b-3p,hsa-mir-20a-5p,False,0.14364551083591331
0.199,0.0465,0.0035,5738,hsa-mir-33a-5p,hsa-mir-106a-5p,False,0.1595982800982801
0.0295,0.259,0.0015,4853,hsa-mir-7-5p,hsa-mir-642a-5p,False,0.1136265306122449
0.0805,0.0425,0.0085,3824,hsa-mir-301b-3p,hsa-mir-130a-3p,False,0.21174697986577182
0.0845,0.2925,0.0,23670,hsa-mir-192-5p,hsa-mir-3662,True,0.0
0.058,0.833,0.0095,9988,hsa-mir-20b-5p,hsa-mir-21-5p,False,0.21956475716064758
0.1155,0.0145,0.0015,79056,hsa-mir-301b-3p,hsa-mir-20a-5p,False,0.1136265306122449
0.1195,0.078,0.0015,79056,hsa-mir-301b-3p,hsa-mir-130a-3p,False,0.1136265306122449
0.0115,0.043,0.001,79056,hsa-mir-17-5p,hsa-mir-130b-3p,False,0.09616062176165803
0.012,0.029,0.0,79056,hsa-mir-20a-5p,hsa-mir-130b-3p,True,0.0
0.106,0.0285,0.002,79056,hsa-mir-766-3p,hsa-mir-130b-3p,False,0.12497643097643098
0.069,0.031,0.002,79056,hsa-mir-130a-3p,hsa-mir-130b-3p,False,0.12497643097643098
0.8905,0.902,0.007,10220,hsa-mir-18b-5p,hsa-mir-1226-3p,False,0.20235669781931465
0.215,0.628,0.0,9053,hsa-mir-20a-5p,hsa-mir-301b-3p,True,0.0
0.3285,0.4215,0.0005,9053,hsa-mir-20a-5p,hsa-mir-130b-3p,False,0.06773357664233577
0.187,0.0835,0.0085,9053,hsa-mir-20a-5p,hsa-mir-130a-3p,False,0.21174697986577182
0.6285,0.163,0.0,9053,hsa-mir-301b-3p,hsa-mir-17-5p,True,0.0
0.075,0.1835,0.0045,9053,hsa-mir-130a-3p,hsa-mir-17-5p,False,0.1732686721991701
0.532,0.1655,0.0095,2799,hsa-mir-130b-3p,hsa-mir-17-5p,False,0.21956475716064758
0.567,0.295,0.003,2799,hsa-mir-130b-3p,hsa-mir-20a-5p,False,0.15253972602739727
0.941,0.2665,0.0035,2799,hsa-mir-301b-3p,hsa-mir-20a-5p,False,0.1595982800982801
0.22,0.1455,0.002,1783,hsa-mir-363-3p,hsa-mir-877-3p,False,0.12497643097643098
0.25,0.127,0.0085,1783,hsa-mir-20b-5p,hsa-mir-877-3p,False,0.21174697986577182
0.585,0.124,0.008,10241,hsa-mir-129-5p,hsa-mir-20a-5p,False,0.20882137834036568
0.0695,0.1965,0.0065,6498,hsa-mir-92b-3p,hsa-mir-33a-5p,False,0.19679200652528547
0.6305,0.0155,0.003,63971,hsa-let-7b-3p,hsa-mir-429,False,0.15253972602739727
0.436,0.108,0.0,7020,hsa-mir-1306-3p,hsa-let-7c-5p,True,0.0
0.748,0.846,0.0,27314,hsa-mir-200a-3p,hsa-mir-29a-5p,True,0.0
0.687,0.022,0.001,3832,hsa-mir-99b-3p,hsa-mir-429,False,0.09616062176165803
0.2925,0.7775,0.0,83606,hsa-mir-149-5p,hsa-mir-205-5p,True,0.0
0.211,0.869,0.0015,55605,hsa-mir-503-5p,hsa-mir-18a-5p,False,0.1136265306122449
0.1185,0.037,0.003,9746,hsa-mir-329-3p,hsa-mir-362-3p,False,0.15253972602739727
0.1175,0.1695,0.0,9746,hsa-mir-329-3p,hsa-mir-188-3p,True,0.0
0.228,0.047,0.0,9746,hsa-mir-377-3p,hsa-mir-362-3p,True,0.0
0.0115,0.069,0.0075,283373,hsa-mir-501-5p,hsa-mir-199a-3p,False,0.20499631811487481
0.1555,0.085,0.0035,283373,hsa-mir-17-5p,hsa-mir-760,False,0.1595982800982801
0.988,0.2765,0.004,283373,hsa-mir-1271-5p,hsa-mir-320d,False,0.1649688888888889
0.261,0.0655,0.0045,283373,hsa-mir-320d,hsa-mir-767-5p,False,0.1732686721991701
0.86,0.62,0.003,463,hsa-mir-940,hsa-mir-582-3p,False,0.15253972602739727
0.196,0.8,0.0095,5170,hsa-mir-200b-3p,hsa-mir-106a-5p,False,0.21956475716064758
0.015,0.0215,0.0095,8844,hsa-mir-200c-3p,hsa-mir-141-3p,False,0.21956475716064758
0.0455,0.3785,0.006,6760,hsa-mir-485-3p,hsa-mir-542-3p,False,0.18746464646464647
0.041,0.0155,0.0015,6760,hsa-mir-485-3p,hsa-mir-532-5p,False,0.1136265306122449
0.373,0.19,0.002,6760,hsa-mir-542-3p,hsa-mir-494-3p,False,0.12497643097643098
0.0755,0.0265,0.0035,6760,hsa-mir-329-3p,hsa-mir-532-5p,False,0.1595982800982801
0.105,0.2775,0.004,2627,hsa-mir-378a-5p,hsa-mir-106a-5p,False,0.1649688888888889
0.1645,0.6935,0.0005,8535,hsa-mir-146b-3p,hsa-mir-21-5p,False,0.06773357664233577
