Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.201,0.0105,0.003,51557,hsa-mir-526b-3p,hsa-mir-378a-3p,True,0.009658443563277538
0.0105,0.167,0.0,908,hsa-mir-130b-3p,hsa-mir-766-3p,True,0.0
0.0115,0.015,0.002,6867,hsa-mir-20b-5p,hsa-mir-96-5p,True,0.006871818064349399
0.0835,0.017,0.007,6867,hsa-mir-548j-5p,hsa-mir-500a-5p,True,0.019425328741390104
0.0105,0.1095,0.005,114987,hsa-mir-183-5p,hsa-mir-301b-3p,True,0.014756104328523862
0.0715,0.0225,0.001,6838,hsa-mir-493-3p,hsa-mir-940,True,0.003796744484900407
0.091,0.5735,0.0025,138151,hsa-mir-92b-3p,hsa-mir-130b-3p,True,0.008302007555652689
0.073,0.0125,0.0,1979,hsa-mir-760,hsa-mir-766-3p,True,0.0
0.066,0.0845,0.0095,5795,hsa-mir-133a-3p,hsa-mir-367-3p,True,0.024893178290754107
0.222,0.013,0.0035,10525,hsa-mir-135a-5p,hsa-mir-940,True,0.01098845858669343
0.0115,0.0465,0.0025,10525,hsa-mir-429,hsa-mir-424-5p,True,0.008302007555652689
0.012,0.013,0.008,10525,hsa-mir-429,hsa-mir-940,True,0.021659013388993533
0.0675,0.0185,0.0015,10525,hsa-mir-760,hsa-mir-940,True,0.005383963824115007
0.101,0.573,0.0095,10525,hsa-mir-760,hsa-mir-497-5p,True,0.024893178290754107
0.03,0.016,0.006,10525,hsa-mir-676-3p,hsa-mir-940,True,0.01713305412371134
0.0535,0.021,0.0,10525,hsa-mir-424-5p,hsa-mir-940,True,0.0
0.011,0.099,0.004,51232,hsa-mir-302d-5p,hsa-mir-18b-5p,True,0.012273482575582738
0.79,0.1115,0.006,8853,hsa-mir-29b-3p,hsa-mir-373-3p,True,0.01713305412371134
0.068,0.0415,0.0025,8853,hsa-mir-373-3p,hsa-mir-487a-3p,True,0.008302007555652689
0.0665,0.2545,0.0035,8853,hsa-mir-373-3p,hsa-mir-323a-5p,True,0.01098845858669343
0.061,0.1355,0.003,2180,hsa-mir-205-5p,hsa-mir-335-5p,True,0.009658443563277538
0.199,0.602,0.0005,10618,hsa-mir-193b-5p,hsa-mir-301b-3p,True,0.0020586459180118454
0.113,0.013,0.008,114908,hsa-mir-204-5p,hsa-mir-653-5p,True,0.021659013388993533
0.0535,0.7695,0.009,4154,hsa-mir-548d-3p,hsa-mir-187-3p,True,0.023827799074027975
0.024,0.041,0.001,4154,hsa-mir-7-1-3p,hsa-mir-92b-3p,True,0.003796744484900407
0.031,0.136,0.001,4154,hsa-mir-122-5p,hsa-mir-1305,True,0.003796744484900407
0.0105,0.0955,0.0035,4154,hsa-mir-130b-3p,hsa-mir-335-5p,True,0.01098845858669343
0.292,0.145,0.0015,4154,hsa-mir-433-3p,hsa-mir-1305,True,0.005383963824115007
0.151,0.0415,0.0025,4154,hsa-mir-1305,hsa-mir-335-5p,True,0.008302007555652689
0.1555,0.116,0.006,9481,hsa-mir-410-3p,hsa-mir-122-5p,True,0.01713305412371134
0.122,0.026,0.009,124540,hsa-mir-34b-5p,hsa-mir-150-3p,True,0.023827799074027975
0.183,0.2075,0.004,7070,hsa-mir-33b-3p,hsa-mir-139-3p,True,0.012273482575582738
0.021,0.0215,0.001,25890,hsa-mir-376b-3p,hsa-mir-376a-3p,True,0.003796744484900407
0.0155,0.3345,0.003,3788,hsa-mir-371a-5p,hsa-mir-548e-3p,True,0.009658443563277538
0.0685,0.396,0.0,135228,hsa-mir-142-5p,hsa-mir-9-5p,True,0.0
0.6365,0.048,0.003,80223,hsa-mir-520c-3p,hsa-mir-29b-3p,True,0.009658443563277538
0.6675,0.0125,0.006,80223,hsa-mir-520c-3p,hsa-mir-29c-3p,True,0.01713305412371134
0.019,0.2015,0.0025,80223,hsa-mir-29a-3p,hsa-mir-502-5p,True,0.008302007555652689
0.0275,0.0235,0.0,80223,hsa-mir-29a-3p,hsa-mir-195-5p,True,0.0
