Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.0525,0.1715,0.0015,7804,hsa-mir-378a-5p,hsa-mir-19b-3p,True,0.032408940397350997
0.076,0.0125,0.0005,445815,hsa-mir-338-3p,hsa-mir-19a-3p,True,0.015011503067484663
0.0115,0.0235,0.008,445815,hsa-mir-19b-3p,hsa-mir-185-3p,False,0.08604395604395604
0.038,0.1395,0.004,445815,hsa-mir-10a-5p,hsa-mir-629-3p,False,0.05913897280966768
0.295,0.026,0.0005,445815,hsa-mir-642a-5p,hsa-mir-214-3p,True,0.015011503067484663
0.235,0.4995,0.0095,150275,hsa-mir-182-5p,hsa-mir-15b-3p,False,0.09444514982224479
0.028,0.0485,0.006,2224,hsa-mir-30c-2-3p,hsa-mir-200a-3p,False,0.07471374045801527
0.038,0.0145,0.0055,8878,hsa-mir-143-5p,hsa-mir-200c-3p,False,0.07097066578773895
0.269,0.086,0.0005,993,hsa-mir-874-3p,hsa-mir-22-5p,True,0.015011503067484663
0.1325,0.357,0.009,94241,hsa-mir-301b-3p,hsa-mir-642a-5p,False,0.09185349322210636
0.7525,0.0565,0.0025,138311,hsa-mir-874-3p,hsa-mir-378c,True,0.0450621546961326
0.032,0.1735,0.004,2200,hsa-mir-7-5p,hsa-mir-378a-3p,False,0.05913897280966768
0.045,0.133,0.0085,157638,hsa-mir-505-3p,hsa-mir-503-5p,False,0.08916800643086817
0.054,0.019,0.009,3667,hsa-mir-7-5p,hsa-mir-143-3p,False,0.09185349322210636
0.061,0.183,0.0,3037,hsa-mir-17-5p,hsa-mir-20a-5p,True,0.0
0.0575,0.0765,0.0035,5621,hsa-mir-130b-3p,hsa-mir-215-5p,False,0.05454816878980892
0.154,0.0145,0.001,57834,hsa-mir-342-3p,hsa-mir-223-5p,True,0.025064020486555698
0.3445,0.903,0.007,221037,hsa-mir-378a-5p,hsa-mir-200a-3p,False,0.08031946072684643
0.1605,0.0515,0.006,4299,hsa-mir-146b-5p,hsa-mir-548b-3p,False,0.07471374045801527
0.2495,0.134,0.0065,64393,hsa-mir-369-3p,hsa-mir-130b-3p,False,0.07739507299270072
0.8665,0.0915,0.002,64393,hsa-mir-27a-5p,hsa-mir-130b-3p,True,0.03942598187311178
0.0775,0.0185,0.008,54796,hsa-mir-19a-3p,hsa-mir-17-5p,False,0.08604395604395604
0.615,0.0945,0.005,65059,hsa-mir-370-3p,hsa-mir-296-5p,False,0.06694596443228454
0.649,0.0515,0.0075,65059,hsa-mir-370-3p,hsa-mir-501-5p,False,0.08294491525423729
0.3325,0.698,0.0045,65059,hsa-mir-21-3p,hsa-mir-589-3p,False,0.06323582196697775
0.3625,0.0615,0.0,65059,hsa-mir-21-3p,hsa-mir-501-5p,True,0.0
0.702,0.4115,0.007,65059,hsa-mir-17-5p,hsa-mir-338-3p,False,0.08031946072684643
0.3045,0.5265,0.002,65059,hsa-mir-155-5p,hsa-mir-136-3p,True,0.03942598187311178
0.05,0.272,0.0025,65059,hsa-mir-501-5p,hsa-mir-382-5p,True,0.0450621546961326
0.028,0.2565,0.0045,285704,hsa-mir-20b-5p,hsa-mir-410-3p,False,0.06323582196697775
