Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.4295,0.1325,0.001,84553,hsa-mir-18a-3p,hsa-mir-20a-5p,True,0.005372472824659981
0.4435,0.094,0.003,84553,hsa-mir-18a-3p,hsa-mir-17-5p,True,0.013181189607043162
0.772,0.019,0.004,7552,hsa-mir-497-3p,hsa-mir-9-5p,True,0.016563403084146194
0.032,0.025,0.0035,2649,hsa-mir-3065-5p,hsa-mir-181c-5p,True,0.014919295029373777
0.0665,0.1675,0.007,4288,hsa-mir-519d-3p,hsa-mir-182-5p,True,0.025660396287935792
0.0725,0.073,0.006,4288,hsa-mir-519d-3p,hsa-mir-526b-5p,True,0.022776446143000263
0.014,0.0175,0.003,4288,hsa-mir-31-5p,hsa-mir-30a-3p,True,0.013181189607043162
0.2155,0.0175,0.002,143686,hsa-mir-577,hsa-mir-190a-5p,True,0.009510388101324657
0.276,0.1685,0.0005,9231,hsa-mir-130a-3p,hsa-mir-519c-3p,True,0.0029751075956729093
0.1545,0.0555,0.0005,667,hsa-mir-181c-5p,hsa-mir-548j-5p,True,0.0029751075956729093
0.0215,0.027,0.0,83439,hsa-mir-20b-5p,hsa-mir-20a-5p,True,0.0
0.1085,0.3005,0.004,1105,hsa-mir-182-5p,hsa-let-7b-5p,True,0.016563403084146194
0.0845,0.2415,0.0,1105,hsa-mir-125b-5p,hsa-let-7b-5p,True,0.0
0.0545,0.287,0.0095,1105,hsa-mir-125a-5p,hsa-let-7b-5p,True,0.03256142584341184
0.2205,0.197,0.0075,55740,hsa-mir-203a-3p,hsa-mir-1305,True,0.027062744683102317
0.0195,0.081,0.0065,518,hsa-mir-92b-3p,hsa-mir-653-5p,True,0.024225938069216753
0.0735,0.031,0.0025,9510,hsa-mir-2114-5p,hsa-mir-642a-5p,True,0.011365535015997156
0.081,0.029,0.0055,9510,hsa-mir-2114-5p,hsa-mir-33a-5p,True,0.021270658501549862
0.0445,0.139,0.0005,9510,hsa-mir-215-5p,hsa-mir-2355-5p,True,0.0029751075956729093
0.2005,0.1915,0.002,166968,hsa-mir-199b-5p,hsa-mir-200b-3p,True,0.009510388101324657
0.0635,0.02,0.004,25769,hsa-mir-17-5p,hsa-mir-93-5p,True,0.016563403084146194
0.021,0.068,0.0085,25769,hsa-mir-93-5p,hsa-mir-20a-5p,True,0.029841735012525312
0.052,0.0555,0.0095,116442,hsa-mir-520g-3p,hsa-mir-520h,True,0.03256142584341184
0.067,0.026,0.004,3778,hsa-mir-17-5p,hsa-mir-181c-3p,True,0.016563403084146194
0.02,0.0145,0.0005,3778,hsa-mir-181c-3p,hsa-mir-766-3p,True,0.0029751075956729093
0.028,0.012,0.001,3778,hsa-mir-181c-3p,hsa-mir-629-5p,True,0.005372472824659981
0.654,0.425,0.0075,80223,hsa-mir-20a-5p,hsa-mir-499a-5p,True,0.027062744683102317
0.806,0.049,0.0045,80223,hsa-mir-2355-5p,hsa-mir-195-5p,True,0.018167633479341777
0.0125,0.016,0.0025,29028,hsa-mir-520d-3p,hsa-mir-519d-3p,True,0.011365535015997156
0.017,0.0145,0.0,29028,hsa-mir-520d-3p,hsa-mir-520a-3p,True,0.0
0.0485,0.1835,0.0025,23057,hsa-mir-1304-5p,hsa-mir-592,True,0.011365535015997156
0.5365,0.034,0.0,1831,hsa-mir-182-5p,hsa-mir-30a-3p,True,0.0
0.0515,0.4935,0.0005,1831,hsa-mir-30a-3p,hsa-mir-96-5p,True,0.0029751075956729093
0.96,0.045,0.002,2005,hsa-mir-18b-5p,hsa-mir-30a-5p,True,0.009510388101324657
0.0285,0.0765,0.001,2035,hsa-mir-30a-5p,hsa-let-7b-5p,True,0.005372472824659981
0.054,0.0905,0.005,10642,hsa-mir-2355-5p,hsa-mir-130b-3p,True,0.01973610092981982
0.091,0.12,0.008,10642,hsa-mir-2355-5p,hsa-mir-625-5p,True,0.02846138331536669
0.0715,0.0775,0.004,10642,hsa-mir-2355-5p,hsa-mir-181a-5p,True,0.016563403084146194
0.549,0.054,0.0095,10642,hsa-mir-2114-5p,hsa-mir-3200-3p,True,0.03256142584341184
0.118,0.087,0.0035,10642,hsa-mir-93-5p,hsa-mir-181a-5p,True,0.014919295029373777
0.0985,0.065,0.006,10642,hsa-mir-93-5p,hsa-mir-942-5p,True,0.022776446143000263
0.037,0.0275,0.0045,5763,hsa-mir-363-5p,hsa-mir-625-5p,True,0.018167633479341777
0.017,0.0105,0.002,54058,hsa-mir-30c-2-3p,hsa-mir-125b-5p,True,0.009510388101324657
0.054,0.1185,0.0095,57551,hsa-mir-450b-5p,hsa-mir-520a-5p,True,0.03256142584341184
0.0895,0.121,0.004,57551,hsa-mir-450b-5p,hsa-mir-520a-3p,True,0.016563403084146194
0.053,0.161,0.002,57551,hsa-mir-450b-5p,hsa-mir-512-3p,True,0.009510388101324657
0.054,0.1345,0.0085,57551,hsa-mir-450b-5p,hsa-mir-519c-3p,True,0.029841735012525312
0.0795,0.1255,0.0005,57551,hsa-mir-450b-5p,hsa-mir-518f-5p,True,0.0029751075956729093
0.0515,0.1195,0.0035,57551,hsa-mir-450b-5p,hsa-mir-519a-5p,True,0.014919295029373777
0.046,0.0155,0.005,57551,hsa-mir-215-5p,hsa-mir-766-3p,True,0.01973610092981982
0.0175,0.031,0.0,29127,hsa-mir-892a,hsa-mir-195-5p,True,0.0
0.014,0.1315,0.009,55450,hsa-mir-20a-5p,hsa-mir-17-5p,True,0.031223194303153606
0.0155,0.2495,0.0075,7412,hsa-mir-181b-5p,hsa-mir-195-5p,True,0.027062744683102317
0.2225,0.045,0.0,5966,hsa-mir-3065-3p,hsa-mir-30a-5p,True,0.0
0.2735,0.014,0.009,5966,hsa-mir-3065-3p,hsa-mir-17-5p,True,0.031223194303153606
0.187,0.0325,0.0095,204851,hsa-mir-30a-3p,hsa-mir-497-5p,True,0.03256142584341184
0.194,0.1055,0.002,204851,hsa-mir-497-3p,hsa-mir-99a-3p,True,0.009510388101324657
0.0255,0.0295,0.0065,11167,hsa-mir-9-5p,hsa-mir-15a-5p,True,0.024225938069216753
0.113,0.0485,0.0035,1999,hsa-mir-3065-3p,hsa-mir-582-5p,True,0.014919295029373777
0.0645,0.245,0.0025,4043,hsa-mir-20a-5p,hsa-mir-616-5p,True,0.011365535015997156
0.0275,0.0135,0.0,993,hsa-mir-512-5p,hsa-let-7b-5p,True,0.0
0.0505,0.1825,0.004,84059,hsa-mir-2355-3p,hsa-mir-16-1-3p,True,0.016563403084146194
0.0625,0.0625,0.001,22836,hsa-mir-196a-5p,hsa-mir-9-5p,True,0.005372472824659981
0.256,0.199,0.0,1278,hsa-mir-497-5p,hsa-mir-16-2-3p,True,0.0
0.296,0.086,0.0,1278,hsa-mir-497-5p,hsa-mir-20b-5p,True,0.0
0.2765,0.129,0.0015,195828,hsa-mir-520a-3p,hsa-let-7b-3p,True,0.007531138047798989
0.265,0.011,0.0075,195828,hsa-mir-520a-3p,hsa-mir-182-5p,True,0.027062744683102317
0.032,0.018,0.008,84720,hsa-mir-20a-5p,hsa-mir-92b-3p,True,0.02846138331536669
0.025,0.0585,0.0065,9833,hsa-mir-508-5p,hsa-mir-518a-3p,True,0.024225938069216753
0.1755,0.039,0.006,220963,hsa-mir-20a-5p,hsa-mir-93-5p,True,0.022776446143000263
0.0435,0.137,0.0045,220963,hsa-mir-93-5p,hsa-mir-17-5p,True,0.018167633479341777
0.024,0.0245,0.0025,11067,hsa-mir-130a-3p,hsa-mir-181a-2-3p,True,0.011365535015997156
0.0455,0.6405,0.0065,9188,hsa-mir-30a-5p,hsa-mir-17-5p,True,0.024225938069216753
0.278,0.038,0.0,55088,hsa-mir-92b-3p,hsa-mir-2355-3p,True,0.0
0.198,0.044,0.005,144455,hsa-let-7b-5p,hsa-mir-383-5p,True,0.01973610092981982
0.0135,0.0395,0.003,112937,hsa-mir-508-5p,hsa-mir-520h,True,0.013181189607043162
0.022,0.032,0.0055,112937,hsa-mir-508-5p,hsa-mir-520g-3p,True,0.021270658501549862
0.0445,0.038,0.005,112937,hsa-mir-520h,hsa-mir-520g-3p,True,0.01973610092981982
0.0205,0.098,0.004,552,hsa-mir-429,hsa-mir-508-5p,True,0.016563403084146194
0.032,0.089,0.0005,552,hsa-mir-200c-3p,hsa-mir-508-5p,True,0.0029751075956729093
0.026,0.057,0.0,7275,hsa-mir-181a-2-3p,hsa-mir-92b-3p,True,0.0
0.1305,0.114,0.001,55839,hsa-mir-182-5p,hsa-mir-195-5p,True,0.005372472824659981
0.0545,0.0585,0.0055,5579,hsa-mir-520a-5p,hsa-mir-519d-3p,True,0.021270658501549862
0.0755,0.0785,0.0,5579,hsa-mir-519d-3p,hsa-mir-525-5p,True,0.0
0.0115,0.076,0.008,4176,hsa-mir-30c-2-3p,hsa-mir-520d-3p,True,0.02846138331536669
0.087,0.0785,0.0045,4176,hsa-mir-520a-3p,hsa-mir-520d-3p,True,0.018167633479341777
0.065,0.14,0.002,4176,hsa-mir-520a-3p,hsa-mir-519a-3p,True,0.009510388101324657
0.636,0.0105,0.0065,9768,hsa-mir-495-3p,hsa-mir-30a-5p,True,0.024225938069216753
0.017,0.099,0.002,9768,hsa-mir-30a-5p,hsa-mir-519a-3p,True,0.009510388101324657
0.453,0.0155,0.0015,4054,hsa-mir-504-5p,hsa-mir-3157-5p,True,0.007531138047798989
0.16,0.252,0.0045,4247,hsa-mir-3662,hsa-mir-7-5p,True,0.018167633479341777
0.7235,0.0525,0.0015,624,hsa-mir-200b-3p,hsa-mir-200c-3p,True,0.007531138047798989
0.072,0.0305,0.0025,6645,hsa-mir-625-5p,hsa-mir-9-5p,True,0.011365535015997156
0.092,0.069,0.007,6645,hsa-mir-9-5p,hsa-mir-20b-5p,True,0.025660396287935792
0.287,0.0855,0.0,25932,hsa-mir-200b-3p,hsa-mir-9-5p,True,0.0
0.032,0.048,0.008,25932,hsa-mir-106a-5p,hsa-mir-539-5p,True,0.02846138331536669
0.135,0.337,0.002,25932,hsa-mir-9-5p,hsa-mir-3662,True,0.009510388101324657
0.014,0.0445,0.0015,150468,hsa-mir-31-5p,hsa-let-7b-5p,True,0.007531138047798989
0.069,0.2275,0.0065,23414,hsa-mir-200c-3p,hsa-mir-429,True,0.024225938069216753
0.2675,0.6665,0.009,214,hsa-mir-215-5p,hsa-mir-483-5p,True,0.031223194303153606
0.268,0.1005,0.005,136,hsa-mir-15a-5p,hsa-mir-128-3p,True,0.01973610092981982
0.0155,0.13,0.0075,26108,hsa-mir-548t-5p,hsa-mir-18a-5p,True,0.027062744683102317
0.2355,0.062,0.0005,92126,hsa-mir-130a-5p,hsa-mir-196a-5p,True,0.0029751075956729093
0.0855,0.0165,0.0,6241,hsa-mir-527,hsa-let-7b-5p,True,0.0
0.1,0.0965,0.002,6241,hsa-mir-527,hsa-mir-149-5p,True,0.009510388101324657
0.107,0.0125,0.0,6241,hsa-mir-518a-5p,hsa-mir-31-3p,True,0.0
0.0725,0.1205,0.005,6241,hsa-mir-518a-5p,hsa-mir-149-5p,True,0.01973610092981982
0.011,0.0845,0.0,6241,hsa-let-7b-5p,hsa-mir-519d-3p,True,0.0
0.0105,0.0165,0.0005,6241,hsa-let-7b-5p,hsa-mir-31-3p,True,0.0029751075956729093
0.014,0.078,0.0005,6241,hsa-let-7b-5p,hsa-mir-127-5p,True,0.0029751075956729093
0.011,0.0885,0.0,6241,hsa-let-7b-5p,hsa-mir-526b-5p,True,0.0
0.102,0.011,0.0,6241,hsa-mir-519d-3p,hsa-mir-31-3p,True,0.0
0.0935,0.1005,0.0095,6241,hsa-mir-519d-3p,hsa-mir-526b-5p,True,0.03256142584341184
0.088,0.017,0.0095,6241,hsa-mir-519d-3p,hsa-mir-30a-5p,True,0.03256142584341184
0.014,0.098,0.0,6241,hsa-mir-31-3p,hsa-mir-526b-5p,True,0.0
0.237,0.13,0.0015,7764,hsa-mir-135b-5p,hsa-mir-20a-5p,True,0.007531138047798989
0.252,0.0575,0.004,7764,hsa-mir-135b-5p,hsa-mir-17-5p,True,0.016563403084146194
0.1215,0.021,0.004,7764,hsa-mir-141-3p,hsa-mir-18a-5p,True,0.016563403084146194
0.372,0.04,0.0,257194,hsa-mir-195-5p,hsa-mir-125b-5p,True,0.0
0.035,0.2865,0.001,257194,hsa-mir-125b-5p,hsa-mir-497-5p,True,0.005372472824659981
0.0805,0.036,0.0025,3054,hsa-let-7b-5p,hsa-mir-34c-5p,True,0.011365535015997156
0.011,0.1,0.003,5139,hsa-mir-93-5p,hsa-mir-942-5p,True,0.013181189607043162
0.0375,0.03,0.006,64393,hsa-mir-33a-3p,hsa-mir-429,True,0.022776446143000263
0.0365,0.0385,0.001,64393,hsa-mir-33a-3p,hsa-mir-200c-3p,True,0.005372472824659981
0.0455,0.026,0.008,64393,hsa-mir-199a-3p,hsa-mir-200c-3p,True,0.02846138331536669
0.041,0.0225,0.001,64393,hsa-mir-301b-3p,hsa-mir-200c-3p,True,0.005372472824659981
0.011,0.507,0.0,26960,hsa-mir-15b-5p,hsa-mir-935,True,0.0
0.1175,0.15,0.001,84733,hsa-mir-497-5p,hsa-mir-31-5p,True,0.005372472824659981
0.1105,0.0145,0.0025,84733,hsa-mir-127-5p,hsa-mir-30a-5p,True,0.011365535015997156
0.1565,0.097,0.0,84733,hsa-mir-31-5p,hsa-mir-195-5p,True,0.0
0.297,0.016,0.002,84733,hsa-mir-2114-5p,hsa-mir-4326,True,0.009510388101324657
0.0805,0.0915,0.0,84733,hsa-mir-3065-3p,hsa-mir-195-5p,True,0.0
0.2835,0.0225,0.0085,9134,hsa-mir-497-5p,hsa-mir-34c-5p,True,0.029841735012525312
0.231,0.3825,0.003,8061,hsa-mir-20a-5p,hsa-mir-625-5p,True,0.013181189607043162
0.012,0.02,0.004,2810,hsa-mir-625-5p,hsa-mir-766-3p,True,0.016563403084146194
0.016,0.0285,0.005,148252,hsa-mir-625-5p,hsa-mir-18a-3p,True,0.01973610092981982
0.1895,0.42,0.0045,6664,hsa-mir-363-3p,hsa-mir-616-5p,True,0.018167633479341777
0.4665,0.276,0.0065,6664,hsa-mir-128-3p,hsa-mir-616-5p,True,0.024225938069216753
0.449,0.3815,0.007,6664,hsa-mir-616-5p,hsa-mir-942-5p,True,0.025660396287935792
0.5365,0.68,0.0085,4808,hsa-mir-20b-5p,hsa-mir-431-5p,True,0.029841735012525312
0.7255,0.5485,0.0075,4808,hsa-mir-431-5p,hsa-mir-106a-5p,True,0.027062744683102317
0.0135,0.73,0.0,221294,hsa-mir-1304-5p,hsa-mir-223-5p,True,0.0
0.1415,0.0325,0.0025,23512,hsa-mir-182-5p,hsa-mir-125b-5p,True,0.011365535015997156
0.2935,0.0295,0.004,23512,hsa-mir-520d-3p,hsa-mir-125b-5p,True,0.016563403084146194
0.864,0.7915,0.004,54813,hsa-mir-450b-5p,hsa-mir-519c-3p,True,0.016563403084146194
0.012,0.252,0.0,25825,hsa-mir-96-5p,hsa-mir-616-5p,True,0.0
0.2265,0.0565,0.0075,3838,hsa-mir-411-5p,hsa-mir-497-3p,True,0.027062744683102317
0.0705,0.0705,0.002,3838,hsa-mir-654-3p,hsa-mir-497-3p,True,0.009510388101324657
0.012,0.0145,0.009,5069,hsa-mir-128-3p,hsa-mir-15a-5p,True,0.031223194303153606
0.34,0.0205,0.0055,728340,hsa-mir-18a-3p,hsa-mir-520g-3p,True,0.021270658501549862
0.322,0.0915,0.0025,339983,hsa-mir-942-5p,hsa-mir-181a-5p,True,0.011365535015997156
0.014,0.376,0.0085,23390,hsa-mir-141-3p,hsa-mir-7-5p,True,0.029841735012525312
0.0525,0.0175,0.0085,338645,hsa-mir-17-5p,hsa-mir-142-5p,True,0.029841735012525312
0.117,0.0865,0.0055,388228,hsa-let-7b-5p,hsa-mir-377-5p,True,0.021270658501549862
0.039,0.1705,0.0,3014,hsa-let-7b-5p,hsa-mir-520a-3p,True,0.0
0.0125,0.9015,0.0045,26010,hsa-mir-3157-5p,hsa-mir-96-5p,True,0.018167633479341777
0.4155,0.0185,0.0,203068,hsa-mir-526b-5p,hsa-let-7b-5p,True,0.0
0.419,0.018,0.0,203068,hsa-mir-432-5p,hsa-let-7b-5p,True,0.0
0.267,0.0155,0.0,203068,hsa-mir-431-3p,hsa-let-7b-5p,True,0.0
0.3835,0.018,0.0,203068,hsa-mir-495-3p,hsa-let-7b-5p,True,0.0
0.232,0.02,0.008,203068,hsa-mir-195-5p,hsa-let-7b-5p,True,0.02846138331536669
0.3095,0.013,0.0035,203068,hsa-mir-493-3p,hsa-let-7b-5p,True,0.014919295029373777
0.097,0.0245,0.0,203068,hsa-mir-127-5p,hsa-let-7b-5p,True,0.0
0.3285,0.1575,0.004,84458,hsa-mir-676-3p,hsa-mir-548j-5p,True,0.016563403084146194
0.0505,0.5735,0.009,84458,hsa-mir-149-5p,hsa-mir-144-3p,True,0.031223194303153606
0.093,0.1895,0.0075,51427,hsa-mir-30a-3p,hsa-mir-135b-5p,True,0.027062744683102317
0.03,0.1525,0.001,51466,hsa-mir-497-5p,hsa-mir-199b-5p,True,0.005372472824659981
0.468,0.024,0.004,65267,hsa-mir-411-5p,hsa-mir-130a-3p,True,0.016563403084146194
0.108,0.0135,0.002,4194,hsa-let-7b-5p,hsa-mir-30a-3p,True,0.009510388101324657
0.0435,0.0445,0.006,4194,hsa-mir-514a-3p,hsa-mir-3170,True,0.022776446143000263
0.0625,0.056,0.004,4194,hsa-mir-508-3p,hsa-mir-3170,True,0.016563403084146194
0.0105,0.058,0.0015,4194,hsa-mir-135b-5p,hsa-mir-887-3p,True,0.007531138047798989
0.035,0.108,0.004,9824,hsa-mir-30a-5p,hsa-mir-381-3p,True,0.016563403084146194
0.014,0.0745,0.0,57683,hsa-mir-3065-3p,hsa-mir-30a-5p,True,0.0
0.0175,0.342,0.0095,3304,hsa-mir-579-3p,hsa-mir-1226-3p,True,0.03256142584341184
0.028,0.8305,0.0065,5150,hsa-mir-195-5p,hsa-mir-96-5p,True,0.024225938069216753
0.0125,0.012,0.0,5150,hsa-let-7b-5p,hsa-mir-30a-5p,True,0.0
0.0125,0.817,0.0025,5150,hsa-let-7b-5p,hsa-mir-96-5p,True,0.011365535015997156
0.097,0.243,0.0045,645369,hsa-mir-93-5p,hsa-mir-20b-5p,True,0.018167633479341777
0.2315,0.039,0.0075,645369,hsa-mir-20b-5p,hsa-mir-20a-5p,True,0.027062744683102317
0.2205,0.0445,0.0045,645369,hsa-mir-20b-5p,hsa-mir-17-5p,True,0.018167633479341777
0.2365,0.6225,0.0005,131405,hsa-mir-383-5p,hsa-mir-182-5p,True,0.0029751075956729093
0.625,0.0205,0.002,131405,hsa-let-7b-5p,hsa-mir-221-3p,True,0.009510388101324657
0.68,0.113,0.0,131405,hsa-mir-182-5p,hsa-mir-125b-5p,True,0.0
0.1085,0.023,0.0005,131405,hsa-mir-125b-5p,hsa-mir-221-3p,True,0.0029751075956729093
0.145,0.07,0.0075,81856,hsa-mir-199a-5p,hsa-mir-766-3p,True,0.027062744683102317
0.068,0.232,0.0075,81856,hsa-mir-766-3p,hsa-mir-215-5p,True,0.027062744683102317
0.3565,0.0775,0.0075,286827,hsa-mir-199a-5p,hsa-mir-30a-5p,True,0.027062744683102317
0.054,0.3375,0.001,286827,hsa-mir-30a-5p,hsa-mir-199b-5p,True,0.005372472824659981
0.036,0.0155,0.0055,7652,hsa-mir-548t-5p,hsa-mir-16-1-3p,True,0.021270658501549862
0.058,0.0205,0.002,7106,hsa-mir-766-3p,hsa-mir-182-5p,True,0.009510388101324657
0.028,0.5305,0.002,9220,hsa-mir-34c-5p,hsa-mir-516b-5p,True,0.009510388101324657
0.2025,0.0205,0.0075,11027,hsa-mir-25-3p,hsa-mir-363-3p,True,0.027062744683102317
0.1385,0.0135,0.0025,401387,hsa-mir-93-5p,hsa-mir-17-5p,True,0.011365535015997156
0.1185,0.0245,0.0015,401387,hsa-mir-93-5p,hsa-mir-20a-5p,True,0.007531138047798989
0.029,0.0205,0.0,401387,hsa-mir-17-5p,hsa-mir-20a-5p,True,0.0
0.0325,0.0265,0.0,401387,hsa-mir-20a-5p,hsa-mir-18a-3p,True,0.0
0.014,0.2685,0.005,23089,hsa-mir-766-3p,hsa-mir-182-5p,True,0.01973610092981982
0.012,0.0185,0.003,23089,hsa-mir-766-3p,hsa-mir-548o-3p,True,0.013181189607043162
0.027,0.0175,0.0085,23089,hsa-mir-130b-5p,hsa-mir-196b-5p,True,0.029841735012525312
0.317,0.037,0.0045,23089,hsa-mir-182-5p,hsa-mir-128-3p,True,0.018167633479341777
0.021,0.2465,0.008,23089,hsa-mir-548o-3p,hsa-mir-196a-5p,True,0.02846138331536669
0.1875,0.038,0.006,23089,hsa-mir-545-5p,hsa-mir-128-3p,True,0.022776446143000263
0.0765,0.086,0.008,168455,hsa-mir-519a-3p,hsa-mir-519c-3p,True,0.02846138331536669
0.077,0.0905,0.0,168455,hsa-mir-519d-3p,hsa-mir-518c-5p,True,0.0
0.0145,0.0645,0.0,3206,hsa-mir-195-3p,hsa-mir-379-3p,True,0.0
0.0915,0.179,0.0025,728116,hsa-mir-363-3p,hsa-mir-130b-5p,True,0.011365535015997156
0.0865,0.0125,0.0015,728116,hsa-mir-363-3p,hsa-mir-766-3p,True,0.007531138047798989
0.1045,0.0515,0.0095,728116,hsa-mir-363-3p,hsa-mir-25-3p,True,0.03256142584341184
0.122,0.06,0.0095,728116,hsa-mir-363-3p,hsa-mir-20b-3p,True,0.03256142584341184
0.081,0.167,0.005,728116,hsa-mir-363-3p,hsa-mir-25-5p,True,0.01973610092981982
0.2955,0.014,0.0085,728116,hsa-mir-508-5p,hsa-mir-766-3p,True,0.029841735012525312
0.158,0.0135,0.0095,728116,hsa-mir-130b-5p,hsa-mir-766-3p,True,0.03256142584341184
0.204,0.0845,0.003,728116,hsa-mir-130b-5p,hsa-mir-20b-3p,True,0.013181189607043162
0.019,0.0475,0.0065,728116,hsa-mir-766-3p,hsa-mir-25-3p,True,0.024225938069216753
0.0135,0.0865,0.0015,728116,hsa-mir-766-3p,hsa-mir-20b-3p,True,0.007531138047798989
0.012,0.107,0.0075,728116,hsa-mir-766-3p,hsa-mir-7-1-3p,True,0.027062744683102317
0.1345,0.1425,0.004,728116,hsa-mir-20b-3p,hsa-mir-25-5p,True,0.016563403084146194
