Two_Var_XZ,Two_Var_YZ,Lancaster_XY_Z,mrna,mirna1,mirna2,BH_rejected,BH_pvalues_adjusted
0.0125,0.02,0.0005,91663,hsa-mir-616-5p,hsa-mir-455-3p,True,0.0038985322658903446
0.015,0.051,0.0,91663,hsa-mir-616-5p,hsa-mir-18a-5p,True,0.0
0.043,0.0285,0.0045,91663,hsa-mir-31-5p,hsa-mir-18a-5p,True,0.02178128765060241
0.381,0.2565,0.0095,80045,hsa-mir-106a-5p,hsa-mir-125b-5p,True,0.037736404647138795
0.5075,0.748,0.0035,5324,hsa-mir-204-5p,hsa-mir-424-5p,True,0.018044313442412578
0.1065,0.011,0.0075,54855,hsa-mir-874-3p,hsa-mir-550a-5p,True,0.03185072013742072
0.381,0.2095,0.0,23466,hsa-mir-2355-5p,hsa-mir-342-5p,True,0.0
0.035,0.102,0.004,1850,hsa-mir-20a-5p,hsa-mir-33a-5p,True,0.01992529448233106
0.1415,0.1075,0.0015,1850,hsa-mir-17-5p,hsa-mir-33a-5p,True,0.009529403044079858
0.177,0.026,0.001,1850,hsa-mir-33a-5p,hsa-mir-93-5p,True,0.006894669097929851
0.131,0.171,0.0095,3714,hsa-mir-18a-3p,hsa-let-7g-3p,True,0.037736404647138795
0.0265,0.0295,0.001,10509,hsa-mir-1226-3p,hsa-mir-20b-5p,True,0.006894669097929851
0.2615,0.1725,0.003,151888,hsa-mir-335-5p,hsa-mir-323b-3p,True,0.016097921362384172
0.1085,0.2005,0.0025,283471,hsa-let-7a-2-3p,hsa-mir-3614-5p,True,0.014039620828236938
0.144,0.0695,0.001,3638,hsa-mir-9-5p,hsa-mir-29a-3p,True,0.006894669097929851
0.091,0.2065,0.004,84458,hsa-mir-30a-3p,hsa-mir-193b-3p,True,0.01992529448233106
0.377,0.0645,0.001,104,hsa-mir-625-5p,hsa-mir-19a-3p,True,0.006894669097929851
0.326,0.016,0.0,104,hsa-mir-625-5p,hsa-mir-20a-5p,True,0.0
0.139,0.0125,0.0015,104,hsa-mir-188-3p,hsa-mir-301a-3p,True,0.009529403044079858
0.0105,0.0495,0.007,104,hsa-mir-3065-3p,hsa-mir-19a-3p,True,0.030283550948983714
0.0785,0.289,0.0,104,hsa-mir-19a-3p,hsa-mir-27a-5p,True,0.0
0.0885,0.0235,0.0,104,hsa-mir-181b-5p,hsa-mir-20a-5p,True,0.0
0.0155,0.7945,0.0035,104,hsa-mir-20a-5p,hsa-mir-21-3p,True,0.018044313442412578
0.082,0.0175,0.0045,444,hsa-mir-145-5p,hsa-mir-362-3p,True,0.02178128765060241
0.0595,0.17,0.005,124930,hsa-mir-29b-3p,hsa-mir-29c-3p,True,0.023510972933430872
0.257,0.253,0.005,23467,hsa-mir-1307-3p,hsa-mir-1301-3p,True,0.023510972933430872
0.741,0.17,0.005,23467,hsa-mir-501-3p,hsa-mir-939-5p,True,0.023510972933430872
0.042,0.0685,0.007,11185,hsa-mir-30b-3p,hsa-mir-1226-3p,True,0.030283550948983714
0.045,0.0115,0.0045,92312,hsa-mir-2355-5p,hsa-mir-27a-5p,True,0.02178128765060241
0.031,0.05,0.003,10628,hsa-mir-301b-3p,hsa-mir-1229-3p,True,0.016097921362384172
