"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-18b-5p","hsa-mir-302c-3p",2099,"ESR1",3726,"JUNB",1,0,0,0,0.2635,0.0255,0.002,0.00805743855109961
"hsa-mir-302c-3p","hsa-mir-519b-3p",2099,"ESR1",3726,"JUNB",1,0,0,0,0.0215,0.013,5e-04,0.00245260878125615
"hsa-mir-378a-3p","hsa-mir-642a-5p",861,"RUNX1",3958,"LGALS3",1,0,0.0025,0,0.0445,0.044,0.0095,0.0285176277803215
"hsa-mir-1179","hsa-mir-302c-3p",861,"RUNX1",3958,"LGALS3",1,0.003,0,0,0.2055,0.015,0.0095,0.0285176277803215
"hsa-mir-200c-3p","hsa-mir-302c-3p",861,"RUNX1",3958,"LGALS3",1,0,0,0,0.109,0.0145,0.001,0.00449882624869081
"hsa-mir-20b-5p","hsa-mir-519b-3p",2099,"ESR1",4057,"LTF",1,0,0,0.0085,0.014,0.2035,0.0015,0.00634450443108892
"hsa-mir-302c-3p","hsa-mir-520a-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.014,0.237,0,0
"hsa-mir-302d-3p","hsa-mir-520c-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.014,0.1345,0.002,0.00805743855109961
"hsa-mir-302c-3p","hsa-mir-520d-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.013,0.159,0,0
"hsa-mir-20b-5p","hsa-mir-519c-3p",2099,"ESR1",4057,"LTF",1,0,0,0.002,0.012,0.1435,0.0045,0.0156829589010436
"hsa-mir-20b-5p","hsa-mir-520c-3p",2099,"ESR1",4057,"LTF",1,0,0,0.0075,0.0195,0.1035,0.0015,0.00634450443108892
"hsa-mir-302c-3p","hsa-mir-519b-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.015,0.206,0,0
"hsa-mir-302a-3p","hsa-mir-302d-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.012,0.0135,0.0015,0.00634450443108892
"hsa-mir-302d-3p","hsa-mir-519c-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.019,0.165,0.0055,0.018412857104464
"hsa-mir-302d-3p","hsa-mir-519b-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.0155,0.2015,0.0025,0.00969853628153223
"hsa-mir-302a-3p","hsa-mir-519b-3p",2099,"ESR1",4057,"LTF",1,0,0,0,0.011,0.0805,0,0
"hsa-mir-20b-5p","hsa-mir-520a-3p",2099,"ESR1",4057,"LTF",1,0,0,0.0805,0.02,0.2365,0.0045,0.0156829589010436
"hsa-mir-20b-5p","hsa-mir-520d-3p",2099,"ESR1",4057,"LTF",1,0,0,0.012,0.0125,0.168,0.004,0.0142514086319824
"hsa-mir-130b-5p","hsa-mir-542-3p",5452,"POU2F2",4067,"LYN",1,0,0,0.1415,0.0265,0.1535,5e-04,0.00245260878125615
"hsa-mir-133a-3p","hsa-mir-410-3p",5452,"POU2F2",4067,"LYN",1,0,0,0.216,0.114,0.0145,0.001,0.00449882624869081
"hsa-mir-515-5p","hsa-mir-524-5p",6662,"SOX9",4146,"MATN1",1,0,0,0,0.0105,0.0275,5e-04,0.00245260878125615
"hsa-mir-1323","hsa-mir-524-5p",6662,"SOX9",4146,"MATN1",1,0,0,0,0.011,0.0525,0.005,0.017066915109333
"hsa-mir-302a-3p","hsa-mir-520f-3p",3660,"IRF2",4149,"MAX",1,5e-04,0.001,0.0135,0.011,0.1185,5e-04,0.00245260878125615
"hsa-mir-302d-3p","hsa-mir-520f-3p",3660,"IRF2",4149,"MAX",1,0,0,0.022,0.014,0.094,0.0015,0.00634450443108892
"hsa-mir-200b-3p","hsa-mir-582-5p",4613,"MYCN",4175,"MCM6",1,0,0,0,0.034,0.012,0,0
"hsa-mir-200b-3p","hsa-mir-582-3p",1871,"E2F3",4175,"MCM6",1,0.0015,0.0055,0,0.029,0.0455,5e-04,0.00245260878125615
"hsa-mir-200a-3p","hsa-mir-582-3p",1871,"E2F3",4175,"MCM6",1,0.003,0.004,0,0.035,0.046,0,0
"hsa-mir-106a-5p","hsa-mir-141-3p",4205,"MEF2A",4208,"MEF2C",1,5e-04,0,0.0175,0.498,0.013,0,0
"hsa-mir-122-5p","hsa-mir-1224-5p",1874,"E2F4",4522,"MTHFD1",1,0,0,0.301,0.114,0.1335,0,0
"hsa-mir-106a-5p","hsa-mir-873-5p",6774,"STAT3",4582,"MUC1",1,0,0,0.027,0.0275,0.0455,0.0095,0.0285176277803215
"hsa-mir-106a-5p","hsa-mir-301a-3p",26959,"HBP1",4601,"MXI1",-1,0,0,0.1,0.145,0.029,0.0025,0.00969853628153223
"hsa-mir-629-3p","hsa-mir-629-5p",4782,"NFIC",4609,"MYC",1,0,0,0,0.273,0.0625,0.0075,0.0236347997672595
"hsa-mir-363-3p","hsa-mir-367-3p",6773,"STAT2",4615,"MYD88",1,0,0,0,0.0305,0.0115,0.009,0.0273461960631266
"hsa-mir-20b-5p","hsa-mir-92b-3p",2627,"GATA6",4638,"MYLK",1,0,0,0,0.0205,0.0765,0.001,0.00449882624869081
"hsa-mir-106a-5p","hsa-mir-92b-3p",2627,"GATA6",4638,"MYLK",1,0,0,0,0.0655,0.067,0.001,0.00449882624869081
"hsa-mir-124-3p","hsa-mir-200c-3p",1316,"KLF6",4739,"NEDD9",1,0,0.0055,0.1,0.017,0.0835,5e-04,0.00245260878125615
"hsa-mir-520a-3p","hsa-mir-520d-3p",1385,"CREB1",4763,"NF1",1,0,0,0,0.018,0.026,0.0075,0.0236347997672595
"hsa-mir-520a-3p","hsa-mir-520h",1385,"CREB1",4763,"NF1",1,0,0,0,0.0155,0.011,0.002,0.00805743855109961
"hsa-mir-520g-3p","hsa-mir-526b-3p",1385,"CREB1",4763,"NF1",1,0,0,0,0.013,0.021,0.0085,0.0261251943053122
"hsa-mir-526b-3p","hsa-mir-526b-5p",1385,"CREB1",4763,"NF1",1,0,0,0,0.016,0.084,0.0085,0.0261251943053122
"hsa-mir-520a-3p","hsa-mir-526b-5p",1385,"CREB1",4763,"NF1",1,0,0,0,0.0145,0.082,0.0095,0.0285176277803215
"hsa-mir-520d-3p","hsa-mir-526b-3p",1385,"CREB1",4763,"NF1",1,0,0,0,0.018,0.0135,0.004,0.0142514086319824
"hsa-mir-127-3p","hsa-mir-382-5p",687,"KLF9",4773,"NFATC2",1,0,5e-04,0.001,0.0255,0.6115,0,0
"hsa-mir-106a-5p","hsa-mir-3065-3p",4205,"MEF2A",4773,"NFATC2",1,5e-04,5e-04,0.1125,0.0115,0.121,0.0025,0.00969853628153223
"hsa-mir-1179","hsa-mir-302c-3p",861,"RUNX1",4790,"NFKB1",1,0.003,0,0,0.731,0.012,0,0
"hsa-mir-200c-3p","hsa-mir-302c-3p",861,"RUNX1",4790,"NFKB1",1,0,0,0,0.553,0.0115,0.002,0.00805743855109961
"hsa-mir-302c-3p","hsa-mir-335-3p",861,"RUNX1",4790,"NFKB1",1,0,5e-04,0,0.0135,0.3605,0.001,0.00449882624869081
"hsa-mir-194-5p","hsa-mir-203a-3p",1386,"ATF2",4846,"NOS3",-1,0.007,0,0.472,0.0155,0.2525,0.0055,0.018412857104464
"hsa-mir-525-5p","hsa-mir-629-3p",2309,"FOXO3",4846,"NOS3",1,0,0,0,0.0185,0.011,0.001,0.00449882624869081
"hsa-mir-629-3p","hsa-mir-7-5p",5970,"RELA",4846,"NOS3",1,0,0,0.0115,0.0135,0.358,0.004,0.0142514086319824
"hsa-mir-520a-5p","hsa-mir-629-3p",2309,"FOXO3",4846,"NOS3",1,0,0,0,0.012,0.0155,0.008,0.0248787697223887
"hsa-mir-192-5p","hsa-mir-194-3p",6720,"SREBF1",4864,"NPC1",1,0,0,0.002,0.057,0.044,0.002,0.00805743855109961
"hsa-mir-135b-5p","hsa-mir-301a-3p",4609,"MYC",4869,"NPM1",1,0,0.001,0.055,0.138,0.0365,0,0
"hsa-mir-512-3p","hsa-mir-512-5p",27086,"FOXP1",4928,"NUP98",-1,0,0.0015,5e-04,0.073,0.1735,0.003,0.0112710821570756
"hsa-mir-520a-3p","hsa-mir-520d-3p",1385,"CREB1",4929,"NR4A2",1,0,0,0,0.2055,0.1475,0.0095,0.0285176277803215
"hsa-mir-106a-5p","hsa-mir-302c-3p",10379,"IRF9",4940,"OAS3",1,0,0,0.0015,0.1835,0.0285,5e-04,0.00245260878125615
"hsa-mir-20b-5p","hsa-mir-302c-3p",10379,"IRF9",4940,"OAS3",1,0,0,0.0045,0.069,0.0205,5e-04,0.00245260878125615
"hsa-mir-302a-3p","hsa-mir-302d-3p",2099,"ESR1",4982,"TNFRSF11B",1,0,0,0,0.0155,0.061,5e-04,0.00245260878125615
"hsa-mir-302b-3p","hsa-mir-548d-3p",2099,"ESR1",4982,"TNFRSF11B",1,0,0.002,0.3445,0.011,0.0615,0.0095,0.0285176277803215
"hsa-mir-302b-3p","hsa-mir-302c-3p",2099,"ESR1",4982,"TNFRSF11B",1,0,0,0,0.0125,0.02,5e-04,0.00245260878125615
"hsa-mir-302b-3p","hsa-mir-302d-3p",2099,"ESR1",4982,"TNFRSF11B",1,0,0,0,0.017,0.0585,0,0
"hsa-mir-372-3p","hsa-mir-373-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0,0.0015,0.074,0.2585,0.0055,0.018412857104464
"hsa-mir-372-3p","hsa-mir-616-5p",51341,"ZBTB7A",5097,"PCDH1",-1,5e-04,0,0.002,0.1305,0.0165,0.004,0.0142514086319824
"hsa-mir-373-5p","hsa-mir-616-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0,0,0.1955,0.0215,0,0
"hsa-mir-616-5p","hsa-mir-629-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0,0,0.016,0.1305,0.0015,0.00634450443108892
"hsa-mir-124-3p","hsa-mir-373-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0,5e-04,0.0305,0.2045,0.008,0.0248787697223887
"hsa-mir-124-3p","hsa-mir-616-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0,0.11,0.03,0.0215,5e-04,0.00245260878125615
"hsa-mir-371a-5p","hsa-mir-372-3p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0,0.002,0.029,0.11,0.0095,0.0285176277803215
"hsa-mir-371a-5p","hsa-mir-373-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0,0.001,0.073,0.2335,0.0045,0.0156829589010436
"hsa-mir-371a-5p","hsa-mir-616-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,5e-04,0.002,0.063,0.017,0,0
"hsa-mir-302c-3p","hsa-mir-302d-3p",7026,"NR2F2",5179,"PENK",1,0,5e-04,0,0.04,0.0355,0.004,0.0142514086319824
"hsa-mir-302a-3p","hsa-mir-302d-3p",7026,"NR2F2",5179,"PENK",1,0,0.001,0,0.016,0.075,0,0
"hsa-mir-302a-3p","hsa-mir-302c-3p",7026,"NR2F2",5179,"PENK",1,0,5e-04,0,0.0235,0.0345,5e-04,0.00245260878125615
"hsa-mir-519a-3p","hsa-mir-548d-3p",2099,"ESR1",5241,"PGR",1,0,0.001,0.078,0.459,0.361,0.0045,0.0156829589010436
"hsa-mir-182-5p","hsa-mir-25-5p",5970,"RELA",5243,"ABCB1",1,0,0,0,0.0165,0.0155,0,0
"hsa-mir-182-5p","hsa-mir-9-5p",2309,"FOXO3",5243,"ABCB1",1,0,0,0,0.013,0.0885,0,0
"hsa-mir-182-5p","hsa-mir-9-5p",4790,"NFKB1",5243,"ABCB1",1,0,0,0,0.013,0.0885,0,0
"hsa-mir-182-5p","hsa-mir-296-3p",2309,"FOXO3",5243,"ABCB1",1,0,0,0.004,0.0115,0.0175,0,0
"hsa-mir-142-5p","hsa-mir-29b-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0,0,0.108,0.134,0,0
"hsa-mir-29b-3p","hsa-mir-29c-3p",2309,"FOXO3",5290,"PIK3CA",1,0,0,0.0555,0.0845,0.2065,0.0045,0.0156829589010436
"hsa-mir-29a-3p","hsa-mir-29b-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0,0,0.0755,0.1355,0.0035,0.0127893223819302
"hsa-mir-520c-3p","hsa-mir-526b-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0.0015,0,0.1145,0.0625,0.0025,0.00969853628153223
"hsa-mir-142-5p","hsa-mir-629-3p",2309,"FOXO3",5290,"PIK3CA",1,0,0,5e-04,0.0925,0.0455,0.003,0.0112710821570756
"hsa-mir-142-5p","hsa-mir-29c-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0,0,0.101,0.212,0,0
"hsa-mir-142-5p","hsa-mir-29a-3p",2309,"FOXO3",5290,"PIK3CA",1,0,5e-04,0.0035,0.1015,0.048,0,0
"hsa-mir-520a-3p","hsa-mir-526b-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0.004,0,0.214,0.05,0.0055,0.018412857104464
"hsa-mir-142-5p","hsa-mir-29a-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0,0,0.1015,0.048,0,0
"hsa-mir-29a-3p","hsa-mir-29b-3p",2309,"FOXO3",5290,"PIK3CA",1,0.001,0,0.0105,0.0755,0.1355,0.0035,0.0127893223819302
"hsa-mir-142-5p","hsa-mir-29c-3p",2309,"FOXO3",5290,"PIK3CA",1,0,0,0.0015,0.101,0.212,0,0
"hsa-mir-29b-3p","hsa-mir-29c-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0,0,0.0845,0.2065,0.0045,0.0156829589010436
"hsa-mir-142-5p","hsa-mir-29b-3p",2309,"FOXO3",5290,"PIK3CA",1,0,0,0.001,0.108,0.134,0,0
"hsa-mir-519d-3p","hsa-mir-526b-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0.0025,0,0.1405,0.055,0.001,0.00449882624869081
"hsa-mir-3680-3p","hsa-mir-7-5p",93986,"FOXP2",5329,"PLAUR",1,0.0065,0.0045,0.1435,0.3415,0.288,0.007,0.022389359626149
"hsa-mir-490-3p","hsa-mir-92b-3p",3516,"RBPJ",5339,"PLEC",1,0,0.001,0.024,0.3175,0.0185,0.0015,0.00634450443108892
"hsa-mir-455-3p","hsa-mir-766-3p",6773,"STAT2",5371,"PML",1,0,0,5e-04,0.2105,0.0105,0.0065,0.0210862782884971
"hsa-mir-130b-3p","hsa-mir-424-5p",4335,"MNT",5447,"POR",-1,0.004,5e-04,0.0065,0.097,0.0215,0,0
"hsa-mir-223-5p","hsa-mir-512-5p",27086,"FOXP1",5451,"POU2F1",-1,0.0015,0.0015,0.034,0.506,0.0105,0,0
"hsa-mir-34c-3p","hsa-mir-548j-5p",2308,"FOXO1",5468,"PPARG",1,0.002,0,0.2295,0.0145,0.036,0.002,0.00805743855109961
"hsa-mir-124-3p","hsa-mir-124-5p",4790,"NFKB1",5743,"PTGS2",1,0,0,0.0015,0.785,0.189,0.007,0.022389359626149
"hsa-mir-302b-5p","hsa-mir-302c-5p",7020,"TFAP2A",5743,"PTGS2",1,0,0,0,0.014,0.024,0,0
"hsa-mir-29b-3p","hsa-mir-629-3p",5970,"RELA",5744,"PTHLH",1,0.0065,0,0,0.043,0.0125,0.0055,0.018412857104464
"hsa-mir-25-5p","hsa-mir-29b-3p",5970,"RELA",5744,"PTHLH",1,0,0.0055,0,0.0425,0.0355,0.001,0.00449882624869081
"hsa-mir-135b-5p","hsa-mir-301a-3p",4609,"MYC",5757,"PTMA",1,0,0.001,0.055,0.1695,0.3905,0,0
"hsa-mir-378a-5p","hsa-mir-629-5p",7586,"ZKSCAN1",5792,"PTPRF",1,0,0,0,0.157,0.125,0.0045,0.0156829589010436
"hsa-mir-302c-3p","hsa-mir-372-3p",7586,"ZKSCAN1",5792,"PTPRF",1,0.0025,0,0,0.167,0.055,0.0045,0.0156829589010436
"hsa-mir-124-3p","hsa-mir-494-3p",7003,"TEAD1",5797,"PTPRM",1,0,0.002,0.1445,0.1055,0.017,0.008,0.0248787697223887
"hsa-mir-183-5p","hsa-mir-96-5p",6935,"ZEB1",5829,"PXN",-1,0,0,0,0.0705,0.0285,0.0025,0.00969853628153223
"hsa-mir-130b-3p","hsa-mir-96-5p",6935,"ZEB1",5829,"PXN",-1,0,0,0.001,0.014,0.012,0,0
"hsa-mir-29b-3p","hsa-mir-373-3p",55810,"FOXJ2",5926,"ARID4A",1,0,0,0,0.025,0.034,0.006,0.0197403201098727
"hsa-mir-29c-3p","hsa-mir-373-3p",55810,"FOXJ2",5926,"ARID4A",1,0,0,0,0.109,0.0335,0.0025,0.00969853628153223
"hsa-mir-378a-3p","hsa-mir-766-3p",3725,"JUN",5971,"RELB",1,0,0,0.0425,0.3775,0.1885,0.003,0.0112710821570756
"hsa-mir-135b-5p","hsa-mir-195-3p",4609,"MYC",6137,"RPL13",1,0,0,0.0365,0.224,0.5175,0.002,0.00805743855109961
"hsa-mir-183-5p","hsa-mir-96-5p",2308,"FOXO1",6197,"RPS6KA3",1,0,0,0,0.069,0.019,0.0085,0.0261251943053122
"hsa-mir-130b-5p","hsa-mir-96-5p",2308,"FOXO1",6197,"RPS6KA3",1,0,0,0,0.278,0.0175,5e-04,0.00245260878125615
"hsa-mir-20b-5p","hsa-mir-520c-3p",6774,"STAT3",6288,"SAA1",1,0,0,0,0.0235,0.146,0.008,0.0248787697223887
"hsa-mir-424-5p","hsa-mir-527",5966,"REL",6352,"CCL5",1,0,0,0.013,0.563,0.0205,0.001,0.00449882624869081
"hsa-mir-424-5p","hsa-mir-520d-5p",5966,"REL",6352,"CCL5",1,0,0,0.1195,0.5355,0.1295,0.002,0.00805743855109961
"hsa-mir-182-5p","hsa-mir-25-5p",5970,"RELA",6356,"CCL11",1,0,0,0,0.0335,0.0115,0.0065,0.0210862782884971
"hsa-mir-182-5p","hsa-mir-96-5p",4790,"NFKB1",6356,"CCL11",1,0,0,0,0.0645,0.071,0.0045,0.0156829589010436
"hsa-mir-378a-3p","hsa-mir-493-5p",3725,"JUN",6401,"SELE",1,0,0,0.2165,0.0975,0.1065,0.007,0.022389359626149
"hsa-mir-124-3p","hsa-mir-124-5p",4790,"NFKB1",6401,"SELE",1,0,0,0.0015,0.0935,0.0625,0.002,0.00805743855109961
"hsa-mir-195-5p","hsa-mir-3691-5p",4609,"MYC",6470,"SHMT1",1,0,0,0.041,0.0245,0.145,0,0
"hsa-mir-124-3p","hsa-mir-373-5p",51341,"ZBTB7A",6573,"SLC19A1",-1,0,0,5e-04,0.0255,0.0455,0.005,0.017066915109333
"hsa-mir-135b-5p","hsa-mir-301a-3p",4609,"MYC",6629,"SNRPB2",1,0,0.001,0.055,0.2885,0.8465,0.009,0.0273461960631266
"hsa-mir-1305","hsa-mir-196a-5p",6671,"SP4",6670,"SP3",1,0.002,0,0.207,0.327,0.0975,0.007,0.022389359626149
"hsa-mir-181a-2-3p","hsa-mir-3065-5p",3662,"IRF4",6672,"SP100",1,0,0.001,0,0.5765,0.1005,0,0
"hsa-mir-1305","hsa-mir-205-5p",3662,"IRF4",6672,"SP100",1,0,0,0.4065,0.0455,0.015,5e-04,0.00245260878125615
"hsa-mir-122-5p","hsa-mir-1305",3662,"IRF4",6672,"SP100",1,0,0,0.0125,0.0795,0.0425,5e-04,0.00245260878125615
"hsa-mir-122-5p","hsa-mir-205-5p",3662,"IRF4",6672,"SP100",1,0,0,0.6385,0.043,0.0145,0,0
"hsa-mir-183-5p","hsa-mir-7-1-3p",1316,"KLF6",6867,"TACC1",1,0,0,0.01,0.0195,0.281,0.0035,0.0127893223819302
"hsa-mir-29a-3p","hsa-mir-29b-3p",6667,"SP1",6868,"ADAM17",1,5e-04,0,5e-04,0.011,0.03,0.007,0.022389359626149
"hsa-mir-29a-3p","hsa-mir-29b-3p",3091,"HIF1A",6868,"ADAM17",1,0.005,0.0095,0.002,0.011,0.03,0.007,0.022389359626149
"hsa-mir-301b-3p","hsa-mir-92b-3p",3659,"IRF1",6891,"TAP2",1,0.001,0.003,0.003,0.026,0.1265,0.005,0.017066915109333
"hsa-mir-301a-3p","hsa-mir-92b-3p",3659,"IRF1",6891,"TAP2",1,5e-04,0,0,0.013,0.1185,0,0
"hsa-mir-2113","hsa-mir-31-5p",4782,"NFIC",7020,"TFAP2A",1,0,0,0.477,0.0285,0.184,0.0095,0.0285176277803215
"hsa-mir-302a-3p","hsa-mir-302c-3p",2099,"ESR1",7039,"TGFA",1,0,0,0,0.011,0.013,0,0
"hsa-mir-302a-3p","hsa-mir-519a-3p",2099,"ESR1",7039,"TGFA",1,0,0,0,0.0145,0.012,0.001,0.00449882624869081
"hsa-mir-200a-3p","hsa-mir-524-5p",5966,"REL",7128,"TNFAIP3",1,0,0,0.027,0.2855,0.023,0.0085,0.0261251943053122
"hsa-mir-363-3p","hsa-mir-367-3p",5966,"REL",7128,"TNFAIP3",1,0,0,0.0035,0.226,0.013,5e-04,0.00245260878125615
"hsa-mir-450b-5p","hsa-mir-527",5966,"REL",7128,"TNFAIP3",1,0,0,0.196,0.4025,0.09,0.0085,0.0261251943053122
"hsa-mir-200b-3p","hsa-mir-518a-5p",5966,"REL",7128,"TNFAIP3",1,0,0,0.015,0.146,0.065,0.001,0.00449882624869081
"hsa-mir-200b-3p","hsa-mir-527",5966,"REL",7128,"TNFAIP3",1,0,0,0.0205,0.146,0.091,0.002,0.00805743855109961
"hsa-mir-450b-5p","hsa-mir-518a-5p",5966,"REL",7128,"TNFAIP3",1,0,0,0.1755,0.419,0.051,0.0085,0.0261251943053122
"hsa-mir-122-5p","hsa-mir-527",5966,"REL",7128,"TNFAIP3",1,0,0,0.1045,0.169,0.0695,0.008,0.0248787697223887
"hsa-mir-200a-3p","hsa-mir-518a-5p",5966,"REL",7128,"TNFAIP3",1,0,0,0.0125,0.261,0.0645,0.009,0.0273461960631266
"hsa-mir-200b-3p","hsa-mir-524-5p",5966,"REL",7128,"TNFAIP3",1,0,0,0.022,0.1235,0.0225,0.002,0.00805743855109961
"hsa-mir-142-5p","hsa-mir-29a-3p",55810,"FOXJ2",7148,"TNXB",1,0,0,0,0.015,0.4025,0,0
"hsa-mir-182-5p","hsa-mir-629-3p",5970,"RELA",7185,"TRAF1",1,0,0,0,0.046,0.071,0.0015,0.00634450443108892
"hsa-mir-373-3p","hsa-mir-378a-3p",2099,"ESR1",7366,"UGT2B15",1,0.0015,0.0075,0.141,0.033,0.131,5e-04,0.00245260878125615
"hsa-mir-7-1-3p","hsa-mir-96-5p",196,"AHR",7402,"UTRN",1,0,0,0,0.06,0.1015,0.0085,0.0261251943053122
"hsa-mir-342-5p","hsa-mir-760",1874,"E2F4",7415,"VCP",1,5e-04,0.003,0.991,0.0215,0.0115,0.0085,0.0261251943053122
"hsa-mir-152-3p","hsa-mir-181a-2-3p",9314,"KLF4",7421,"VDR",-1,0,0,0,0.176,0.211,0.0015,0.00634450443108892
"hsa-mir-200b-3p","hsa-mir-363-3p",9314,"KLF4",7421,"VDR",-1,0,0,0,0.1825,0.0135,0,0
"hsa-mir-124-3p","hsa-mir-873-5p",6774,"STAT3",7423,"VEGFB",1,0.0065,0,0.002,0.062,0.229,0.0075,0.0236347997672595
"hsa-mir-181c-3p","hsa-mir-873-5p",3205,"HOXA9",7431,"VIM",1,0,0.002,0.0055,0.263,0.866,0.001,0.00449882624869081
"hsa-mir-141-3p","hsa-mir-200c-3p",9839,"ZEB2",7431,"VIM",1,0,5e-04,0,0.0115,0.0535,0,0
"hsa-mir-367-3p","hsa-mir-518b",1958,"EGR1",7490,"WT1",1,0.0015,0.006,0.0015,0.0545,0.0525,0.0055,0.018412857104464
"hsa-mir-519a-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,0.004,0,0,0.154,0.0235,5e-04,0.00245260878125615
"hsa-mir-520c-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,5e-04,5e-04,0,0.0425,0.025,0.004,0.0142514086319824
"hsa-mir-520d-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,0,0,0.002,0.0365,0.0165,0.001,0.00449882624869081
"hsa-mir-106a-5p","hsa-mir-519a-3p",6774,"STAT3",7538,"ZFP36",1,0,0,0.0015,0.304,0.1225,0.005,0.017066915109333
"hsa-mir-302d-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,0,0,0.022,0.0135,0.018,5e-04,0.00245260878125615
"hsa-mir-106a-5p","hsa-mir-520c-3p",6774,"STAT3",7538,"ZFP36",1,0,0,0,0.276,0.0345,0.009,0.0273461960631266
"hsa-mir-302a-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,5e-04,0.001,0.0135,0.0195,0.018,0.001,0.00449882624869081
"hsa-mir-520a-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,0,5e-04,0,0.011,0.015,0.0025,0.00969853628153223
"hsa-mir-519c-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,0,0.001,0.0025,0.012,0.025,0.0045,0.0156829589010436
"hsa-mir-519b-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,0,5e-04,0.0035,0.0365,0.019,0.002,0.00805743855109961
"hsa-mir-302c-3p","hsa-mir-520f-3p",3660,"IRF2",7538,"ZFP36",1,5e-04,5e-04,0.0215,0.0275,0.02,0.001,0.00449882624869081
"hsa-mir-124-3p","hsa-mir-7-5p",5970,"RELA",7852,"CXCR4",1,0,0,0,0.375,0.0275,0.0075,0.0236347997672595
"hsa-mir-122-5p","hsa-mir-1224-5p",1874,"E2F4",7918,"GPANK1",1,0,0,0.301,0.1355,0.067,0.004,0.0142514086319824
"hsa-mir-29b-3p","hsa-mir-29c-3p",4150,"MAZ",8289,"ARID1A",1,0,0,0,0.013,0.0105,0,0
"hsa-mir-29b-3p","hsa-mir-29c-3p",144455,"E2F7",8289,"ARID1A",1,0,0,0,0.013,0.0105,0,0
"hsa-mir-192-5p","hsa-mir-940",4609,"MYC",8370,"H4C14",1,0,0.0035,0.062,0.0135,0.0585,0.001,0.00449882624869081
"hsa-mir-106a-5p","hsa-mir-518c-5p",2034,"EPAS1",8553,"BHLHE40",1,0.002,0,0.0015,0.8395,0.2395,0.001,0.00449882624869081
"hsa-mir-106a-5p","hsa-mir-520a-3p",2034,"EPAS1",8553,"BHLHE40",1,0,0,0.001,0.8325,0.1145,0.007,0.022389359626149
"hsa-mir-130b-3p","hsa-mir-592",4609,"MYC",8722,"CTSF",1,0.004,0.002,0.1715,0.5045,0.276,0.0085,0.0261251943053122
"hsa-mir-20b-3p","hsa-mir-20b-5p",3659,"IRF1",8743,"TNFSF10",1,0,0,0,0.0575,0.015,0.001,0.00449882624869081
"hsa-mir-106a-5p","hsa-mir-20b-3p",3659,"IRF1",8743,"TNFSF10",1,0,0,0,0.108,0.0705,5e-04,0.00245260878125615
"hsa-mir-106a-5p","hsa-mir-302c-3p",3659,"IRF1",8743,"TNFSF10",1,0,0,0,0.0915,0.011,0,0
"hsa-mir-106a-5p","hsa-mir-135a-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.001,0.1065,0.028,0,0
"hsa-mir-106a-5p","hsa-mir-200a-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0.066,0.153,0.0165,0,0
"hsa-let-7e-5p","hsa-mir-135a-5p",7764,"ZNF217",8826,"IQGAP1",1,0,0,5e-04,0.049,0.0265,0.0015,0.00634450443108892
"hsa-let-7e-5p","hsa-mir-338-3p",7764,"ZNF217",8826,"IQGAP1",1,0,0,0,0.0515,0.094,0.007,0.022389359626149
