miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-320b,hsa-mir-7-1-3p,27086,1026,-1,0.0,0.0,0.0,0.4055,0.1105,0.009,True,0.022356566386132395
hsa-let-7g-3p,hsa-mir-421,27086,1124,-1,0.0,0.0,0.0,0.317,0.0565,0.002,True,0.006360127841765663
hsa-mir-136-5p,hsa-mir-421,27086,2058,-1,0.002,0.0,0.042,0.187,0.1515,0.0005,True,0.0018998582957056392
hsa-mir-19a-3p,hsa-mir-335-5p,27086,2058,-1,0.0,0.0015,0.0,0.013,0.1755,0.001,True,0.0035049959013669497
hsa-mir-19a-3p,hsa-mir-421,27086,2058,-1,0.0,0.0,0.0,0.014,0.1325,0.0035,True,0.01018181233105934
hsa-mir-19b-3p,hsa-mir-320b,27086,2058,-1,0.0,0.0,0.0,0.218,0.0845,0.0025,True,0.00768582394092499
hsa-mir-19b-3p,hsa-mir-335-5p,27086,2058,-1,0.0005,0.0,0.0,0.1015,0.1975,0.0005,True,0.0018998582957056392
hsa-mir-19b-3p,hsa-mir-421,27086,2058,-1,0.0,0.0,0.0,0.137,0.1565,0.0085,True,0.021328191911181602
hsa-mir-19b-3p,hsa-mir-7-1-3p,27086,2058,-1,0.0,0.0,0.0,0.1895,0.0245,0.0,True,0.0
hsa-mir-23b-5p,hsa-mir-3928-3p,27086,2058,-1,0.0065,0.0005,0.252,0.0645,0.0305,0.001,True,0.0035049959013669497
hsa-mir-320b,hsa-mir-431-5p,27086,2058,-1,0.0005,0.001,0.152,0.0965,0.439,0.006,True,0.016001314857894203
hsa-mir-320b,hsa-mir-7-1-3p,27086,2058,-1,0.0,0.0,0.0,0.123,0.023,0.0035,True,0.01018181233105934
hsa-mir-335-3p,hsa-mir-421,27086,2058,-1,0.0,0.0,0.0,0.013,0.1385,0.008,True,0.020273270435214406
hsa-mir-335-5p,hsa-mir-431-5p,27086,2058,-1,0.0,0.0015,0.3325,0.1205,0.4905,0.0035,True,0.01018181233105934
hsa-mir-3928-3p,hsa-mir-421,27086,2058,-1,0.0,0.0,0.0,0.022,0.1585,0.0075,True,0.019221407743398672
hsa-mir-3928-3p,hsa-mir-7-1-3p,27086,2058,-1,0.0005,0.0,0.0305,0.0285,0.016,0.004,True,0.011407506219129683
hsa-mir-421,hsa-mir-431-5p,27086,2058,-1,0.0,0.0005,0.0125,0.1575,0.399,0.0015,True,0.004977086828859061
hsa-mir-18a-3p,hsa-mir-335-5p,27086,23199,-1,0.0,0.001,0.0,0.0145,0.2985,0.0,True,0.0
hsa-mir-19b-3p,hsa-mir-335-5p,27086,23199,-1,0.0005,0.0,0.0,0.0875,0.3315,0.0035,True,0.01018181233105934
hsa-mir-19b-3p,hsa-mir-577,27086,23199,-1,0.0,0.0,0.0085,0.0715,0.0935,0.003,True,0.008953817420340711
hsa-mir-19b-3p,hsa-mir-7-5p,27086,23199,-1,0.0,0.0,0.0,0.081,0.0225,0.0,True,0.0
hsa-mir-335-5p,hsa-mir-7-5p,27086,23199,-1,0.0,0.0,0.0,0.2885,0.0135,0.002,True,0.006360127841765663
hsa-mir-1306-3p,hsa-mir-19a-3p,27086,27044,-1,0.0095,0.0,0.003,0.016,0.014,0.009,True,0.022356566386132395
hsa-mir-136-5p,hsa-mir-19a-3p,27086,27044,-1,0.0035,0.0,0.131,0.014,0.013,0.009,True,0.022356566386132395
hsa-mir-136-5p,hsa-mir-370-3p,27086,27044,-1,0.003,0.001,0.029,0.014,0.5125,0.0095,True,0.023381989172033976
hsa-mir-136-5p,hsa-mir-431-5p,27086,27044,-1,0.0055,0.001,0.022,0.012,0.0395,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-421,27086,27044,-1,0.0,0.0,0.0,0.012,0.2715,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-431-5p,27086,27044,-1,0.0,0.0025,0.0055,0.013,0.0625,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-421,27086,27044,-1,0.0,0.0,0.054,0.5005,0.105,0.0035,True,0.01018181233105934
hsa-mir-370-3p,hsa-mir-431-5p,27086,27044,-1,0.0,0.005,0.023,0.5205,0.039,0.009,True,0.022356566386132395
hsa-mir-421,hsa-mir-431-5p,27086,27044,-1,0.0,0.0005,0.0125,0.1705,0.0495,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-7-1-3p,27086,27113,-1,0.0,0.0,0.0,0.062,0.119,0.0045,True,0.012588812066770405
hsa-mir-19b-3p,hsa-mir-7-1-3p,27086,4928,-1,0.0,0.0,0.0,0.2565,0.0165,0.009,True,0.022356566386132395
hsa-mir-3928-3p,hsa-mir-431-5p,27086,51582,-1,0.0005,0.001,0.0025,0.028,0.788,0.007,True,0.018153481738902365
hsa-mir-141-3p,hsa-mir-148a-3p,27086,5366,-1,0.0,0.0,0.0,0.047,0.0135,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-320b,27086,5366,-1,0.0,0.0015,0.0,0.013,0.047,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-421,27086,5366,-1,0.0,0.0,0.001,0.018,0.432,0.0005,True,0.0018998582957056392
hsa-mir-183-5p,hsa-mir-421,27086,5366,-1,0.0,0.0,0.0,0.0105,0.3495,0.0005,True,0.0018998582957056392
hsa-let-7g-3p,hsa-mir-1306-3p,27086,55784,-1,0.0,0.0065,0.1755,0.021,0.1005,0.0035,True,0.01018181233105934
hsa-let-7g-3p,hsa-mir-183-5p,27086,55784,-1,0.0,0.0,0.0,0.0235,0.517,0.004,True,0.011407506219129683
hsa-let-7g-3p,hsa-mir-223-5p,27086,55784,-1,0.0,0.0,0.001,0.014,0.226,0.0055,True,0.014874228619292636
hsa-let-7g-3p,hsa-mir-431-5p,27086,55784,-1,0.0,0.001,0.0,0.015,0.024,0.0025,True,0.00768582394092499
hsa-mir-1306-3p,hsa-mir-33a-5p,27086,55784,-1,0.006,0.0,0.0365,0.172,0.1865,0.0,True,0.0
hsa-mir-431-5p,hsa-mir-7-1-3p,27086,55784,-1,0.0035,0.0,0.024,0.033,0.153,0.002,True,0.006360127841765663
hsa-let-7g-3p,hsa-mir-335-3p,27086,7296,-1,0.0,0.0,0.0,0.52,0.113,0.001,True,0.0035049959013669497
hsa-let-7g-3p,hsa-mir-7-5p,27086,7296,-1,0.0,0.0,0.0,0.472,0.149,0.0095,True,0.023381989172033976
hsa-mir-18a-3p,hsa-mir-431-5p,27086,7296,-1,0.0,0.002,0.0,0.039,0.135,0.0015,True,0.004977086828859061
hsa-mir-19a-3p,hsa-mir-7-5p,27086,7296,-1,0.0,0.0,0.0,0.027,0.1385,0.0035,True,0.01018181233105934
hsa-mir-335-3p,hsa-mir-7-5p,27086,7296,-1,0.0,0.0,0.0,0.1275,0.1225,0.001,True,0.0035049959013669497
hsa-let-7g-3p,hsa-mir-421,27086,8379,-1,0.0,0.0,0.0,0.0375,0.0145,0.003,True,0.008953817420340711
hsa-let-7g-3p,hsa-mir-93-3p,27086,8379,-1,0.0,0.0,0.0,0.0385,0.1335,0.007,True,0.018153481738902365
hsa-let-7g-3p,hsa-mir-942-5p,27086,8379,-1,0.0,0.0,0.0,0.057,0.313,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-183-5p,27086,8379,-1,0.0,0.0,0.0005,0.011,0.0125,0.002,True,0.006360127841765663
hsa-mir-148a-3p,hsa-mir-33a-5p,27086,8379,-1,0.0,0.0,0.0,0.02,0.0125,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-93-3p,27086,8379,-1,0.0,0.0,0.0,0.013,0.0785,0.006,True,0.016001314857894203
hsa-mir-148a-3p,hsa-mir-942-5p,27086,8379,-1,0.0,0.0,0.0,0.0105,0.3725,0.007,True,0.018153481738902365
hsa-mir-183-5p,hsa-mir-18a-3p,27086,8379,-1,0.0,0.0,0.0,0.0105,0.076,0.0015,True,0.004977086828859061
hsa-mir-183-5p,hsa-mir-33a-5p,27086,8379,-1,0.0,0.0,0.0,0.024,0.018,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-421,27086,8379,-1,0.0,0.0,0.0,0.0275,0.013,0.007,True,0.018153481738902365
hsa-mir-183-5p,hsa-mir-93-3p,27086,8379,-1,0.0,0.0,0.0,0.014,0.1235,0.0015,True,0.004977086828859061
hsa-mir-18a-3p,hsa-mir-19b-3p,27086,8379,-1,0.0,0.0,0.0,0.062,0.0715,0.0,True,0.0
hsa-mir-18a-3p,hsa-mir-33a-5p,27086,8379,-1,0.0,0.0,0.0,0.072,0.021,0.0005,True,0.0018998582957056392
hsa-mir-18a-3p,hsa-mir-93-3p,27086,8379,-1,0.0,0.0,0.0,0.057,0.053,0.006,True,0.016001314857894203
hsa-mir-18a-3p,hsa-mir-942-5p,27086,8379,-1,0.0,0.0,0.0,0.054,0.326,0.0025,True,0.00768582394092499
hsa-mir-19a-3p,hsa-mir-19b-3p,27086,8379,-1,0.0,0.0,0.0,0.3745,0.087,0.0015,True,0.004977086828859061
hsa-mir-19a-3p,hsa-mir-33a-5p,27086,8379,-1,0.0,0.0,0.0005,0.336,0.018,0.0055,True,0.014874228619292636
hsa-mir-19b-3p,hsa-mir-421,27086,8379,-1,0.0,0.0,0.0,0.074,0.015,0.006,True,0.016001314857894203
hsa-mir-19b-3p,hsa-mir-431-5p,27086,8379,-1,0.0,0.001,0.0595,0.0985,0.0295,0.002,True,0.006360127841765663
hsa-mir-19b-3p,hsa-mir-942-5p,27086,8379,-1,0.0,0.0,0.0,0.1095,0.2965,0.002,True,0.006360127841765663
hsa-mir-23b-5p,hsa-mir-421,27086,8379,-1,0.006,0.0,0.01,0.184,0.018,0.0,True,0.0
hsa-mir-335-3p,hsa-mir-942-5p,27086,8379,-1,0.0,0.0,0.0,0.5275,0.298,0.0095,True,0.023381989172033976
hsa-mir-33a-5p,hsa-mir-671-5p,27086,8379,-1,0.0,0.0,0.0,0.011,0.668,0.005,True,0.013745004344048652
hsa-mir-421,hsa-mir-93-3p,27086,8379,-1,0.0,0.0,0.0,0.014,0.0935,0.0,True,0.0
hsa-mir-421,hsa-mir-942-5p,27086,8379,-1,0.0,0.0,0.0,0.0245,0.3065,0.001,True,0.0035049959013669497
hsa-mir-577,hsa-mir-93-3p,27086,8379,-1,0.0,0.0,0.0025,0.2285,0.1805,0.002,True,0.006360127841765663
hsa-mir-93-3p,hsa-mir-942-5p,27086,8379,-1,0.0,0.0,0.0,0.058,0.349,0.001,True,0.0035049959013669497
hsa-mir-148a-3p,hsa-mir-320d,27086,84708,-1,0.0,0.0,0.004,0.0245,0.0695,0.0025,True,0.00768582394092499
hsa-mir-148a-3p,hsa-mir-33a-5p,27086,84708,-1,0.0,0.0,0.0,0.015,0.0195,0.0055,True,0.014874228619292636
hsa-mir-148a-3p,hsa-mir-671-5p,27086,84708,-1,0.0,0.0,0.0,0.0115,0.296,0.004,True,0.011407506219129683
hsa-mir-19a-3p,hsa-mir-19b-3p,27086,84708,-1,0.0,0.0,0.0,0.0195,0.0375,0.0025,True,0.00768582394092499
hsa-mir-19a-3p,hsa-mir-93-3p,27086,84708,-1,0.0,0.0,0.0,0.0285,0.011,0.0065,True,0.01709215643906655
hsa-mir-19b-3p,hsa-mir-33a-5p,27086,84708,-1,0.0,0.0005,0.0,0.026,0.013,0.0015,True,0.004977086828859061
hsa-mir-19b-3p,hsa-mir-7-1-3p,27086,84708,-1,0.0,0.0,0.0,0.033,0.0765,0.0065,True,0.01709215643906655
hsa-mir-320b,hsa-mir-7-1-3p,27086,84708,-1,0.0,0.0,0.0,0.2325,0.1235,0.0095,True,0.023381989172033976
hsa-mir-33a-5p,hsa-mir-7-1-3p,27086,84708,-1,0.0,0.0,0.0005,0.0115,0.129,0.0025,True,0.00768582394092499
hsa-mir-421,hsa-mir-671-5p,27086,84708,-1,0.0,0.0,0.0,0.7795,0.384,0.009,True,0.022356566386132395
hsa-mir-421,hsa-mir-7-1-3p,27086,84708,-1,0.0,0.0,0.0005,0.771,0.0955,0.0035,True,0.01018181233105934
hsa-mir-148a-5p,hsa-mir-93-5p,2908,481,-1,0.004,0.0,0.0,0.0105,0.0935,0.0085,True,0.021328191911181602
hsa-mir-17-5p,hsa-mir-183-5p,2908,481,-1,0.0,0.0,0.0,0.0185,0.02,0.0015,True,0.004977086828859061
hsa-mir-182-5p,hsa-mir-222-5p,2908,481,-1,0.0,0.0,0.0,0.0135,0.0385,0.0035,True,0.01018181233105934
hsa-mir-182-5p,hsa-mir-33a-3p,2908,481,-1,0.0,0.0,0.0,0.031,0.0185,0.005,True,0.013745004344048652
hsa-mir-183-5p,hsa-mir-222-5p,2908,481,-1,0.0,0.0,0.0,0.015,0.019,0.0015,True,0.004977086828859061
hsa-mir-183-5p,hsa-mir-576-5p,2908,481,-1,0.0,0.0,0.0,0.0205,0.102,0.005,True,0.013745004344048652
hsa-mir-183-5p,hsa-mir-93-5p,2908,481,-1,0.0,0.0,0.0,0.015,0.114,0.001,True,0.0035049959013669497
hsa-mir-19b-1-5p,hsa-mir-222-5p,2908,481,-1,0.0,0.0,0.0,0.0395,0.0595,0.0025,True,0.00768582394092499
hsa-mir-222-5p,hsa-mir-576-5p,2908,481,-1,0.0,0.0,0.0,0.036,0.0965,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-93-3p,3091,665,1,0.0015,0.002,0.0815,0.183,0.0235,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-424-5p,3516,114793,1,0.006,0.0,0.0045,0.0115,0.0255,0.001,True,0.0035049959013669497
hsa-mir-320b,hsa-mir-424-5p,3516,114793,1,0.0,0.0,0.0005,0.0735,0.018,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-424-5p,3516,7852,1,0.006,0.0,0.0045,0.1025,0.1785,0.0045,True,0.012588812066770405
hsa-mir-320b,hsa-mir-424-5p,3516,83891,1,0.0,0.0,0.0005,0.055,0.1365,0.0005,True,0.0018998582957056392
hsa-mir-183-5p,hsa-mir-96-5p,367,1956,1,0.0,0.0,0.0,0.0245,0.013,0.0005,True,0.0018998582957056392
hsa-mir-31-5p,hsa-mir-96-5p,367,1956,1,0.0,0.0,0.0,0.1225,0.013,0.008,True,0.020273270435214406
hsa-mir-16-2-3p,hsa-mir-2110,367,231,1,0.0,0.0,0.0,0.065,0.016,0.009,True,0.022356566386132395
hsa-mir-223-5p,hsa-mir-31-5p,367,29922,1,0.0,0.0,0.0815,0.024,0.0325,0.0035,True,0.01018181233105934
hsa-mir-223-5p,hsa-mir-31-5p,367,3725,1,0.0,0.0,0.0815,0.0415,0.0215,0.0055,True,0.014874228619292636
hsa-mir-16-2-3p,hsa-mir-625-5p,367,3977,1,0.0,0.0,0.0,0.0325,0.0315,0.007,True,0.018153481738902365
hsa-mir-31-5p,hsa-mir-625-5p,367,3977,1,0.0,0.0,0.0,0.0815,0.0265,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-589-3p,367,7067,1,0.0,0.0,0.0,0.0125,0.081,0.0035,True,0.01018181233105934
hsa-mir-27a-5p,hsa-mir-589-3p,367,7067,1,0.0,0.0,0.007,0.894,0.106,0.0095,True,0.023381989172033976
hsa-mir-16-2-3p,hsa-mir-96-5p,367,84527,1,0.0,0.0,0.0,0.1365,0.062,0.001,True,0.0035049959013669497
hsa-mir-2110,hsa-mir-589-3p,367,84527,1,0.0,0.0,0.0,0.0705,0.084,0.002,True,0.006360127841765663
hsa-mir-141-5p,hsa-mir-942-5p,405,157680,1,0.0,0.0,0.0,0.048,0.2615,0.006,True,0.016001314857894203
hsa-mir-362-3p,hsa-mir-942-5p,405,157680,1,0.002,0.0,0.0005,0.0745,0.221,0.0045,True,0.012588812066770405
hsa-mir-362-3p,hsa-mir-93-3p,405,288,1,0.0025,0.0005,0.0005,0.7275,0.0505,0.0,True,0.0
hsa-mir-141-5p,hsa-mir-942-5p,405,55187,1,0.0,0.0,0.0,0.066,0.0105,0.0,True,0.0
hsa-mir-362-3p,hsa-mir-378a-3p,405,7405,1,0.0025,0.0,0.174,0.6505,0.012,0.009,True,0.022356566386132395
hsa-mir-362-3p,hsa-mir-424-5p,405,7405,1,0.0015,0.0,0.009,0.6755,0.0265,0.003,True,0.008953817420340711
hsa-mir-210-3p,hsa-mir-484,4094,221937,1,0.0,0.0,0.0,0.0225,0.015,0.001,True,0.0035049959013669497
hsa-mir-23b-5p,hsa-mir-96-5p,4205,1316,1,0.003,0.0,0.0,0.8185,0.0125,0.0035,True,0.01018181233105934
hsa-mir-135b-5p,hsa-mir-93-5p,4205,140609,1,0.0,0.0,0.0,0.077,0.034,0.0005,True,0.0018998582957056392
hsa-mir-23b-5p,hsa-mir-93-5p,4205,140609,1,0.005,0.0,0.001,0.1185,0.084,0.0075,True,0.019221407743398672
hsa-mir-155-5p,hsa-mir-3613-5p,4205,143872,1,0.0,0.0,0.0,0.181,0.012,0.003,True,0.008953817420340711
hsa-mir-182-5p,hsa-mir-224-5p,4205,143872,1,0.0,0.004,0.0045,0.0975,0.2245,0.0095,True,0.023381989172033976
hsa-mir-3613-5p,hsa-mir-362-3p,4205,143872,1,0.0,0.0,0.0,0.03,0.113,0.0055,True,0.014874228619292636
hsa-mir-20a-5p,hsa-mir-92a-1-5p,4205,221037,1,0.0,0.0,0.0,0.247,0.019,0.0005,True,0.0018998582957056392
hsa-mir-362-3p,hsa-mir-93-5p,4205,221037,1,0.0,0.0,0.0,0.016,0.0315,0.0,True,0.0
hsa-mir-92a-1-5p,hsa-mir-93-5p,4205,221037,1,0.0,0.0,0.0,0.0205,0.0515,0.0015,True,0.004977086828859061
hsa-mir-155-5p,hsa-mir-23b-5p,4205,23002,1,0.0005,0.003,0.0,0.044,0.0105,0.0005,True,0.0018998582957056392
hsa-mir-155-5p,hsa-mir-92a-1-5p,4205,23002,1,0.0005,0.0,0.0,0.0475,0.0375,0.001,True,0.0035049959013669497
hsa-mir-135b-5p,hsa-mir-142-3p,4205,23167,1,0.0,0.003,0.0,0.053,0.4365,0.002,True,0.006360127841765663
hsa-mir-135b-5p,hsa-mir-148a-3p,4205,23167,1,0.0,0.0,0.0,0.0495,0.3605,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-17-5p,4205,23167,1,0.0,0.0,0.0,0.063,0.2315,0.005,True,0.013745004344048652
hsa-mir-135b-5p,hsa-mir-3613-5p,4205,23167,1,0.0,0.0,0.0,0.056,0.24,0.003,True,0.008953817420340711
hsa-mir-135b-5p,hsa-mir-92a-1-5p,4205,23167,1,0.0,0.0,0.0,0.0515,0.473,0.009,True,0.022356566386132395
hsa-mir-141-3p,hsa-mir-142-3p,4205,23167,1,0.0,0.0055,0.0,0.0515,0.418,0.0055,True,0.014874228619292636
hsa-mir-141-3p,hsa-mir-148a-3p,4205,23167,1,0.0,0.0,0.0,0.0705,0.3765,0.0025,True,0.00768582394092499
hsa-mir-141-3p,hsa-mir-23b-5p,4205,23167,1,0.0,0.0015,0.0,0.0635,0.2815,0.003,True,0.008953817420340711
hsa-mir-141-3p,hsa-mir-3613-5p,4205,23167,1,0.0,0.0,0.0,0.08,0.189,0.002,True,0.006360127841765663
hsa-mir-142-3p,hsa-mir-23b-5p,4205,23167,1,0.0025,0.004,0.0015,0.4335,0.2925,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-96-5p,4205,23167,1,0.002,0.0,0.0,0.4295,0.344,0.004,True,0.011407506219129683
hsa-mir-148a-3p,hsa-mir-23b-5p,4205,23167,1,0.0,0.0035,0.002,0.404,0.298,0.003,True,0.008953817420340711
hsa-mir-148a-3p,hsa-mir-3613-5p,4205,23167,1,0.0,0.0,0.0,0.3805,0.1855,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-362-3p,4205,23167,1,0.0,0.0,0.0,0.368,0.193,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-93-5p,4205,23167,1,0.0,0.0,0.0,0.381,0.867,0.0045,True,0.012588812066770405
hsa-mir-148a-3p,hsa-mir-96-5p,4205,23167,1,0.0,0.0,0.0,0.3955,0.351,0.001,True,0.0035049959013669497
hsa-mir-20a-5p,hsa-mir-23b-5p,4205,23167,1,0.0,0.0045,0.017,0.736,0.2885,0.007,True,0.018153481738902365
hsa-mir-23b-5p,hsa-mir-3613-5p,4205,23167,1,0.003,0.0,0.0,0.3225,0.114,0.0045,True,0.012588812066770405
hsa-mir-23b-5p,hsa-mir-96-5p,4205,23167,1,0.003,0.0,0.0,0.3005,0.3225,0.003,True,0.008953817420340711
hsa-mir-3613-5p,hsa-mir-362-3p,4205,23167,1,0.0,0.0,0.0,0.1395,0.2155,0.003,True,0.008953817420340711
hsa-mir-3613-5p,hsa-mir-96-5p,4205,23167,1,0.0,0.0,0.0,0.1985,0.306,0.0095,True,0.023381989172033976
hsa-mir-135b-5p,hsa-mir-20a-5p,4205,23365,1,0.0,0.0,0.0,0.0985,0.7285,0.001,True,0.0035049959013669497
hsa-mir-135b-5p,hsa-mir-93-5p,4205,23365,1,0.0,0.0,0.0,0.0875,0.7405,0.002,True,0.006360127841765663
hsa-mir-135b-5p,hsa-mir-96-5p,4205,23365,1,0.0,0.0,0.0,0.082,0.168,0.007,True,0.018153481738902365
hsa-mir-141-3p,hsa-mir-182-5p,4205,23365,1,0.0,0.0,0.0,0.12,0.2715,0.003,True,0.008953817420340711
hsa-mir-141-3p,hsa-mir-93-5p,4205,23365,1,0.0,0.0,0.0,0.1075,0.6885,0.0005,True,0.0018998582957056392
hsa-mir-141-3p,hsa-mir-96-5p,4205,23365,1,0.0,0.0,0.0,0.077,0.0915,0.002,True,0.006360127841765663
hsa-mir-182-5p,hsa-mir-93-5p,4205,23365,1,0.0,0.0,0.0,0.2355,0.706,0.003,True,0.008953817420340711
hsa-mir-20a-5p,hsa-mir-23b-5p,4205,23365,1,0.0,0.0045,0.017,0.5765,0.5225,0.002,True,0.006360127841765663
hsa-mir-93-5p,hsa-mir-96-5p,4205,23365,1,0.0,0.0,0.0,0.719,0.101,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-3613-5p,4205,26034,1,0.0,0.0,0.0,0.0215,0.124,0.0035,True,0.01018181233105934
hsa-mir-23b-5p,hsa-mir-96-5p,4205,26037,1,0.003,0.0,0.0,0.012,0.446,0.007,True,0.018153481738902365
hsa-mir-19a-3p,hsa-mir-3613-5p,4205,3516,1,0.0,0.0,0.0,0.128,0.0125,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-155-5p,4205,3708,1,0.0,0.0005,0.0,0.0135,0.0335,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-23b-5p,4205,3708,1,0.0,0.0035,0.002,0.018,0.0105,0.001,True,0.0035049959013669497
hsa-mir-155-5p,hsa-mir-23b-5p,4205,3708,1,0.0005,0.003,0.0,0.0255,0.014,0.009,True,0.022356566386132395
hsa-mir-142-3p,hsa-mir-23b-5p,4205,3725,1,0.0025,0.004,0.0015,0.697,0.3635,0.0095,True,0.023381989172033976
hsa-mir-148a-3p,hsa-mir-155-5p,4205,3725,1,0.0,0.0005,0.0,0.091,0.301,0.0005,True,0.0018998582957056392
hsa-mir-155-5p,hsa-mir-19a-3p,4205,3725,1,0.0,0.0,0.0,0.282,0.022,0.008,True,0.020273270435214406
hsa-mir-155-5p,hsa-mir-23b-5p,4205,3725,1,0.0005,0.003,0.0,0.3245,0.37,0.0015,True,0.004977086828859061
hsa-mir-19a-3p,hsa-mir-19b-1-5p,4205,3725,1,0.0,0.0,0.0,0.025,0.115,0.0,True,0.0
hsa-mir-19b-3p,hsa-mir-3613-5p,4205,50807,1,0.0,0.0,0.0,0.0305,0.0645,0.001,True,0.0035049959013669497
hsa-mir-19b-3p,hsa-mir-362-3p,4205,50807,1,0.0,0.0,0.0,0.045,0.0115,0.0,True,0.0
hsa-mir-3613-5p,hsa-mir-362-3p,4205,50807,1,0.0,0.0,0.0,0.0505,0.0105,0.0015,True,0.004977086828859061
hsa-mir-3613-5p,hsa-mir-93-5p,4205,50807,1,0.0,0.0,0.0,0.0565,0.141,0.004,True,0.011407506219129683
hsa-mir-155-5p,hsa-mir-92a-1-5p,4205,51199,1,0.0005,0.0,0.0,0.0215,0.0235,0.002,True,0.006360127841765663
hsa-mir-135b-5p,hsa-mir-23b-5p,4205,51719,1,0.0,0.003,0.0,0.143,0.0695,0.003,True,0.008953817420340711
hsa-mir-135b-5p,hsa-mir-3613-5p,4205,51719,1,0.0,0.0,0.0,0.1365,0.331,0.0045,True,0.012588812066770405
hsa-mir-141-3p,hsa-mir-17-5p,4205,54453,1,0.0,0.0,0.0,0.0255,0.036,0.0095,True,0.023381989172033976
hsa-mir-141-3p,hsa-mir-20a-5p,4205,54453,1,0.0,0.0,0.0,0.012,0.017,0.0075,True,0.019221407743398672
hsa-mir-148a-3p,hsa-mir-17-5p,4205,54453,1,0.0,0.0,0.0,0.173,0.0135,0.007,True,0.018153481738902365
hsa-mir-148a-3p,hsa-mir-19a-3p,4205,54453,1,0.0,0.0,0.0,0.2285,0.0155,0.0035,True,0.01018181233105934
hsa-mir-148a-3p,hsa-mir-19b-3p,4205,54453,1,0.0,0.0,0.0,0.1385,0.0245,0.006,True,0.016001314857894203
hsa-mir-17-5p,hsa-mir-19a-3p,4205,54453,1,0.0,0.0,0.0,0.0165,0.011,0.0045,True,0.012588812066770405
hsa-mir-19b-3p,hsa-mir-20a-5p,4205,54453,1,0.0,0.0,0.0,0.0295,0.022,0.004,True,0.011407506219129683
hsa-mir-148a-3p,hsa-mir-182-5p,4205,54828,1,0.0,0.0,0.0,0.1305,0.0235,0.007,True,0.018153481738902365
hsa-mir-148a-3p,hsa-mir-92a-1-5p,4205,54828,1,0.0,0.0,0.0,0.18,0.017,0.0,True,0.0
hsa-mir-155-5p,hsa-mir-182-5p,4205,54828,1,0.001,0.0,0.0,0.0135,0.0175,0.009,True,0.022356566386132395
hsa-mir-155-5p,hsa-mir-362-3p,4205,54828,1,0.0,0.0,0.0,0.011,0.208,0.0005,True,0.0018998582957056392
hsa-mir-3613-5p,hsa-mir-362-3p,4205,54828,1,0.0,0.0,0.0,0.016,0.2005,0.0025,True,0.00768582394092499
hsa-mir-3613-5p,hsa-mir-92a-1-5p,4205,54828,1,0.0,0.0,0.0,0.023,0.023,0.008,True,0.020273270435214406
hsa-mir-23b-5p,hsa-mir-362-3p,4205,5581,1,0.0035,0.0,0.0,0.2415,0.2005,0.004,True,0.011407506219129683
hsa-mir-155-5p,hsa-mir-3613-5p,4205,57157,1,0.0,0.0,0.0,0.1275,0.378,0.004,True,0.011407506219129683
hsa-mir-106a-5p,hsa-mir-20a-5p,4205,7405,1,0.0,0.0,0.05,0.1545,0.0335,0.002,True,0.006360127841765663
hsa-mir-155-5p,hsa-mir-3613-5p,4205,7405,1,0.0,0.0,0.0,0.272,0.0205,0.001,True,0.0035049959013669497
hsa-mir-19a-3p,hsa-mir-3613-5p,4205,7405,1,0.0,0.0,0.0,0.0175,0.0125,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-92a-1-5p,4205,7405,1,0.0,0.0,0.0,0.015,0.572,0.001,True,0.0035049959013669497
hsa-mir-20a-5p,hsa-mir-3613-5p,4205,7405,1,0.0,0.0,0.0,0.041,0.016,0.0,True,0.0
hsa-mir-20a-5p,hsa-mir-362-3p,4205,7405,1,0.0,0.0,0.0,0.026,0.638,0.0,True,0.0
hsa-mir-20a-5p,hsa-mir-92a-1-5p,4205,7405,1,0.0,0.0,0.0,0.0415,0.5025,0.0,True,0.0
hsa-mir-3613-5p,hsa-mir-362-3p,4205,7405,1,0.0,0.0,0.0,0.011,0.6435,0.0,True,0.0
