miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-424-5p,hsa-mir-520d-5p,5966,6352,1,0.0,0.0,0.1195,0.5355,0.1295,0.002,True,0.008057438551099612
hsa-mir-424-5p,hsa-mir-527,5966,6352,1,0.0,0.0,0.013,0.563,0.0205,0.001,True,0.004498826248690815
hsa-mir-122-5p,hsa-mir-527,5966,7128,1,0.0,0.0,0.1045,0.169,0.0695,0.008,True,0.024878769722388654
hsa-mir-200a-3p,hsa-mir-518a-5p,5966,7128,1,0.0,0.0,0.0125,0.261,0.0645,0.009,True,0.02734619606312657
hsa-mir-200a-3p,hsa-mir-524-5p,5966,7128,1,0.0,0.0,0.027,0.2855,0.023,0.0085,True,0.026125194305312245
hsa-mir-200b-3p,hsa-mir-518a-5p,5966,7128,1,0.0,0.0,0.015,0.146,0.065,0.001,True,0.004498826248690815
hsa-mir-200b-3p,hsa-mir-524-5p,5966,7128,1,0.0,0.0,0.022,0.1235,0.0225,0.002,True,0.008057438551099612
hsa-mir-200b-3p,hsa-mir-527,5966,7128,1,0.0,0.0,0.0205,0.146,0.091,0.002,True,0.008057438551099612
hsa-mir-363-3p,hsa-mir-367-3p,5966,7128,1,0.0,0.0,0.0035,0.226,0.013,0.0005,True,0.002452608781256153
hsa-mir-450b-5p,hsa-mir-518a-5p,5966,7128,1,0.0,0.0,0.1755,0.419,0.051,0.0085,True,0.026125194305312245
hsa-mir-450b-5p,hsa-mir-527,5966,7128,1,0.0,0.0,0.196,0.4025,0.09,0.0085,True,0.026125194305312245
hsa-mir-373-3p,hsa-mir-629-3p,5970,177,1,0.0,0.0,0.0,0.3575,0.017,0.0095,True,0.028517627780321467
hsa-mir-124-3p,hsa-mir-7-5p,5970,2920,1,0.0,0.0,0.0,0.017,0.0165,0.005,True,0.01706691510933304
hsa-mir-629-3p,hsa-mir-7-5p,5970,4846,1,0.0,0.0,0.0115,0.0135,0.358,0.004,True,0.014251408631982381
hsa-mir-182-5p,hsa-mir-25-5p,5970,5243,1,0.0,0.0,0.0,0.0165,0.0155,0.0,True,0.0
hsa-mir-25-5p,hsa-mir-29b-3p,5970,5744,1,0.0,0.0055,0.0,0.0425,0.0355,0.001,True,0.004498826248690815
hsa-mir-29b-3p,hsa-mir-629-3p,5970,5744,1,0.0065,0.0,0.0,0.043,0.0125,0.0055,True,0.018412857104463973
hsa-mir-182-5p,hsa-mir-25-5p,5970,6356,1,0.0,0.0,0.0,0.0335,0.0115,0.0065,True,0.021086278288497094
hsa-mir-182-5p,hsa-mir-629-3p,5970,7185,1,0.0,0.0,0.0,0.046,0.071,0.0015,True,0.0063445044310889275
hsa-mir-124-3p,hsa-mir-7-5p,5970,7852,1,0.0,0.0,0.0,0.375,0.0275,0.0075,True,0.023634799767259476
hsa-mir-1323,hsa-mir-515-5p,6662,268,1,0.0,0.0,0.0,0.026,0.0165,0.002,True,0.008057438551099612
hsa-mir-1323,hsa-mir-524-5p,6662,268,1,0.0,0.0,0.0,0.035,0.029,0.001,True,0.004498826248690815
hsa-mir-155-5p,hsa-mir-515-5p,6662,268,1,0.0,0.0,0.0005,0.0165,0.0205,0.0,True,0.0
hsa-mir-515-5p,hsa-mir-524-5p,6662,268,1,0.0,0.0,0.0,0.0195,0.0395,0.0005,True,0.002452608781256153
hsa-mir-1323,hsa-mir-524-5p,6662,4146,1,0.0,0.0,0.0,0.011,0.0525,0.005,True,0.01706691510933304
hsa-mir-515-5p,hsa-mir-524-5p,6662,4146,1,0.0,0.0,0.0,0.0105,0.0275,0.0005,True,0.002452608781256153
hsa-mir-3662,hsa-mir-616-5p,6664,2891,1,0.0015,0.0,0.031,0.04,0.266,0.003,True,0.011271082157075642
hsa-mir-3662,hsa-mir-7-5p,6664,2891,1,0.0,0.0,0.04,0.069,0.131,0.0065,True,0.021086278288497094
hsa-mir-182-5p,hsa-mir-548o-3p,6664,9699,1,0.0,0.0,0.0015,0.027,0.0635,0.006,True,0.019740320109872693
hsa-mir-29a-3p,hsa-mir-497-5p,6667,102,1,0.001,0.006,0.0015,0.0555,0.5185,0.0055,True,0.018412857104463973
hsa-mir-29b-3p,hsa-mir-29c-3p,6667,29117,1,0.0,0.001,0.002,0.016,0.199,0.0075,True,0.023634799767259476
hsa-mir-29c-3p,hsa-mir-497-5p,6667,331,1,0.0,0.0075,0.003,0.5315,0.016,0.002,True,0.008057438551099612
hsa-mir-29a-3p,hsa-mir-29b-3p,6667,6868,1,0.0005,0.0,0.0005,0.011,0.03,0.007,True,0.022389359626149026
hsa-mir-1305,hsa-mir-196a-5p,6671,6670,1,0.002,0.0,0.207,0.327,0.0975,0.007,True,0.022389359626149026
hsa-mir-192-5p,hsa-mir-194-3p,6720,4864,1,0.0,0.0,0.002,0.057,0.044,0.002,True,0.008057438551099612
hsa-mir-411-3p,hsa-mir-494-3p,6772,373156,1,0.0,0.0,0.003,0.0225,0.483,0.0095,True,0.028517627780321467
hsa-mir-363-3p,hsa-mir-367-3p,6773,4615,1,0.0,0.0,0.0,0.0305,0.0115,0.009,True,0.02734619606312657
hsa-mir-455-3p,hsa-mir-766-3p,6773,5371,1,0.0,0.0,0.0005,0.2105,0.0105,0.0065,True,0.021086278288497094
hsa-mir-616-5p,hsa-mir-92b-3p,6773,54739,1,0.0,0.003,0.0035,0.1705,0.8265,0.007,True,0.022389359626149026
hsa-mir-106a-5p,hsa-mir-873-5p,6774,4582,1,0.0,0.0,0.027,0.0275,0.0455,0.0095,True,0.028517627780321467
hsa-mir-3199,hsa-mir-873-5p,6774,596,1,0.0,0.0,0.2715,0.0145,0.461,0.0085,True,0.026125194305312245
hsa-mir-20b-5p,hsa-mir-520c-3p,6774,6288,1,0.0,0.0,0.0,0.0235,0.146,0.008,True,0.024878769722388654
hsa-mir-106a-5p,hsa-mir-519a-3p,6774,629,1,0.0,0.0,0.0015,0.8555,0.036,0.0,True,0.0
hsa-mir-18b-5p,hsa-mir-519a-3p,6774,629,1,0.0,0.0,0.0045,0.9255,0.0385,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-873-5p,6774,7423,1,0.0065,0.0,0.002,0.062,0.229,0.0075,True,0.023634799767259476
hsa-mir-106a-5p,hsa-mir-519a-3p,6774,7538,1,0.0,0.0,0.0015,0.304,0.1225,0.005,True,0.01706691510933304
hsa-mir-106a-5p,hsa-mir-520c-3p,6774,7538,1,0.0,0.0,0.0,0.276,0.0345,0.009,True,0.02734619606312657
hsa-mir-127-3p,hsa-mir-382-5p,687,2934,1,0.0,0.0005,0.001,0.034,0.375,0.0075,True,0.023634799767259476
hsa-mir-127-3p,hsa-mir-382-5p,687,4773,1,0.0,0.0005,0.001,0.0255,0.6115,0.0,True,0.0
hsa-mir-335-5p,hsa-mir-940,687,54436,1,0.0,0.0,0.001,0.116,0.178,0.0035,True,0.012789322381930184
hsa-mir-378c,hsa-mir-9-5p,688,10848,1,0.002,0.0,0.2725,0.034,0.126,0.0045,True,0.01568295890104356
hsa-mir-130b-3p,hsa-mir-96-5p,6935,5829,-1,0.0,0.0,0.001,0.014,0.012,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-96-5p,6935,5829,-1,0.0,0.0,0.0,0.0705,0.0285,0.0025,True,0.009698536281532234
hsa-mir-629-5p,hsa-mir-96-5p,6935,9524,-1,0.0,0.0,0.0,0.217,0.026,0.0055,True,0.018412857104463973
hsa-mir-183-5p,hsa-mir-7-5p,6938,23236,1,0.0015,0.002,0.364,0.03,0.4495,0.0025,True,0.009698536281532234
hsa-mir-378a-3p,hsa-mir-92a-1-5p,6938,54796,1,0.0,0.0,0.0005,0.0225,0.3015,0.006,True,0.019740320109872693
hsa-mir-122-5p,hsa-mir-92a-1-5p,6938,57507,1,0.004,0.0005,0.0,0.026,0.05,0.0095,True,0.028517627780321467
hsa-mir-124-3p,hsa-mir-7-5p,7003,3672,1,0.0005,0.0,0.061,0.102,0.023,0.004,True,0.014251408631982381
hsa-mir-124-3p,hsa-mir-494-3p,7003,5797,1,0.0,0.002,0.1445,0.1055,0.017,0.008,True,0.024878769722388654
hsa-mir-7-5p,hsa-mir-873-5p,7003,63971,1,0.0,0.0005,0.006,0.071,0.2275,0.002,True,0.008057438551099612
hsa-mir-7-5p,hsa-mir-873-5p,7003,9462,1,0.0,0.0005,0.006,0.5445,0.489,0.002,True,0.008057438551099612
hsa-mir-302b-5p,hsa-mir-302c-5p,7020,5743,1,0.0,0.0,0.0,0.014,0.024,0.0,True,0.0
hsa-mir-302a-3p,hsa-mir-302c-3p,7026,5179,1,0.0,0.0005,0.0,0.0235,0.0345,0.0005,True,0.002452608781256153
hsa-mir-302a-3p,hsa-mir-302d-3p,7026,5179,1,0.0,0.001,0.0,0.016,0.075,0.0,True,0.0
hsa-mir-302c-3p,hsa-mir-302d-3p,7026,5179,1,0.0,0.0005,0.0,0.04,0.0355,0.004,True,0.014251408631982381
hsa-mir-193b-5p,hsa-mir-302a-3p,7026,632,1,0.0,0.0015,0.0,0.142,0.106,0.002,True,0.008057438551099612
hsa-mir-302a-3p,hsa-mir-302b-3p,7026,632,1,0.0005,0.0,0.0,0.1,0.013,0.005,True,0.01706691510933304
hsa-mir-302a-3p,hsa-mir-302c-3p,7026,632,1,0.0,0.0005,0.0,0.096,0.1105,0.0025,True,0.009698536281532234
hsa-mir-302a-3p,hsa-mir-302d-3p,7026,632,1,0.0,0.001,0.0,0.105,0.067,0.0045,True,0.01568295890104356
hsa-mir-302b-3p,hsa-mir-302d-3p,7026,632,1,0.0,0.001,0.0,0.011,0.058,0.0005,True,0.002452608781256153
hsa-mir-302c-3p,hsa-mir-302d-3p,7026,632,1,0.0,0.0005,0.0,0.1175,0.0715,0.0005,True,0.002452608781256153
hsa-mir-302c-3p,hsa-mir-519a-3p,7026,632,1,0.0,0.0,0.0,0.113,0.016,0.0005,True,0.002452608781256153
hsa-mir-302d-3p,hsa-mir-519a-3p,7026,632,1,0.0,0.0005,0.0,0.058,0.014,0.0,True,0.0
hsa-mir-519d-3p,hsa-mir-520a-3p,7182,22841,1,0.0,0.0,0.0,0.0145,0.0115,0.008,True,0.024878769722388654
hsa-mir-133a-3p,hsa-mir-34a-3p,7182,54467,1,0.0095,0.0,0.2375,0.0295,0.219,0.0035,True,0.012789322381930184
hsa-mir-424-5p,hsa-mir-766-3p,7182,55693,1,0.001,0.0005,0.03,0.0495,0.0395,0.002,True,0.008057438551099612
hsa-mir-373-5p,hsa-mir-642a-5p,7490,2113,1,0.0,0.002,0.0125,0.0165,0.038,0.0005,True,0.002452608781256153
hsa-mir-616-5p,hsa-mir-642a-5p,7490,268,1,0.0005,0.0,0.0355,0.123,0.039,0.0045,True,0.01568295890104356
hsa-let-7c-5p,hsa-mir-125b-2-3p,7528,3297,1,0.0,0.0065,0.014,0.012,0.04,0.006,True,0.019740320109872693
hsa-mir-195-3p,hsa-mir-548f-3p,7543,57492,1,0.0005,0.0005,0.0025,0.8455,0.209,0.0005,True,0.002452608781256153
hsa-mir-195-3p,hsa-mir-942-5p,7543,57492,1,0.0005,0.0,0.004,0.8045,0.024,0.0,True,0.0
hsa-mir-497-3p,hsa-mir-942-5p,7543,57492,1,0.001,0.0,0.0005,0.147,0.022,0.0005,True,0.002452608781256153
hsa-mir-548f-3p,hsa-mir-942-5p,7543,57492,1,0.001,0.0,0.0,0.169,0.031,0.0005,True,0.002452608781256153
hsa-mir-378a-5p,hsa-mir-629-3p,7586,114827,1,0.0,0.0,0.0,0.2495,0.1075,0.003,True,0.011271082157075642
hsa-mir-302a-3p,hsa-mir-302b-3p,7586,124540,1,0.001,0.0,0.0,0.0375,0.0255,0.005,True,0.01706691510933304
hsa-mir-302a-3p,hsa-mir-302c-3p,7586,145567,1,0.0025,0.008,0.0,0.4075,0.693,0.0045,True,0.01568295890104356
hsa-mir-302d-3p,hsa-mir-7-5p,7586,145567,1,0.0035,0.0,0.002,0.3825,0.0505,0.0055,True,0.018412857104463973
hsa-mir-302c-3p,hsa-mir-520a-3p,7586,153090,1,0.004,0.0,0.0,0.3025,0.0945,0.005,True,0.01706691510933304
hsa-mir-372-3p,hsa-mir-520a-3p,7586,153090,1,0.0,0.0,0.0,0.1105,0.095,0.002,True,0.008057438551099612
hsa-mir-302b-3p,hsa-mir-302c-3p,7586,25861,1,0.0,0.0055,0.0,0.0115,0.0365,0.0025,True,0.009698536281532234
hsa-mir-302c-3p,hsa-mir-372-3p,7586,5792,1,0.0025,0.0,0.0,0.167,0.055,0.0045,True,0.01568295890104356
hsa-mir-378a-5p,hsa-mir-629-5p,7586,5792,1,0.0,0.0,0.0,0.157,0.125,0.0045,True,0.01568295890104356
hsa-mir-155-5p,hsa-mir-378a-5p,7586,84223,1,0.0,0.0,0.0,0.038,0.0435,0.0025,True,0.009698536281532234
hsa-mir-100-5p,hsa-mir-582-5p,7764,114882,1,0.0,0.0,0.0,0.0115,0.252,0.0045,True,0.01568295890104356
hsa-mir-136-5p,hsa-mir-301b-3p,7764,84159,1,0.0,0.0,0.0105,0.037,0.0195,0.0055,True,0.018412857104463973
hsa-let-7e-5p,hsa-mir-135a-5p,7764,8826,1,0.0,0.0,0.0005,0.049,0.0265,0.0015,True,0.0063445044310889275
hsa-let-7e-5p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.0,0.0515,0.094,0.007,True,0.022389359626149026
hsa-mir-106a-5p,hsa-mir-135a-5p,7764,8826,1,0.0,0.0,0.001,0.1065,0.028,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-200a-3p,7764,8826,1,0.0,0.0,0.066,0.153,0.0165,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-200b-3p,7764,8826,1,0.0,0.0,0.1775,0.145,0.0275,0.0005,True,0.002452608781256153
hsa-mir-106a-5p,hsa-mir-301a-3p,7764,8826,1,0.0,0.0,0.003,0.0915,0.012,0.0015,True,0.0063445044310889275
hsa-mir-106a-5p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.024,0.1195,0.095,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-429,7764,8826,1,0.0,0.0,0.118,0.09,0.0415,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-887-3p,7764,8826,1,0.0,0.0,0.1315,0.139,0.0575,0.002,True,0.008057438551099612
hsa-mir-1305,hsa-mir-194-5p,7764,8826,1,0.0005,0.0,0.0725,0.327,0.33,0.009,True,0.02734619606312657
hsa-mir-1305,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.157,0.377,0.075,0.0015,True,0.0063445044310889275
hsa-mir-1305,hsa-mir-429,7764,8826,1,0.0,0.0,0.0915,0.3175,0.0345,0.0075,True,0.023634799767259476
hsa-mir-130b-3p,hsa-mir-135a-5p,7764,8826,1,0.0,0.0,0.003,0.0155,0.017,0.0015,True,0.0063445044310889275
hsa-mir-130b-3p,hsa-mir-20b-3p,7764,8826,1,0.0025,0.0,0.0085,0.012,0.166,0.002,True,0.008057438551099612
hsa-mir-135a-5p,hsa-mir-18b-5p,7764,8826,1,0.0,0.0,0.0005,0.031,0.157,0.001,True,0.004498826248690815
hsa-mir-135a-5p,hsa-mir-200a-3p,7764,8826,1,0.0,0.0,0.0,0.0255,0.017,0.0,True,0.0
hsa-mir-135a-5p,hsa-mir-200b-3p,7764,8826,1,0.0,0.0,0.0,0.0185,0.022,0.0,True,0.0
hsa-mir-135a-5p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.0,0.0275,0.085,0.003,True,0.011271082157075642
hsa-mir-135a-5p,hsa-mir-429,7764,8826,1,0.0,0.0,0.0,0.0215,0.036,0.0,True,0.0
hsa-mir-135a-5p,hsa-mir-493-5p,7764,8826,1,0.0,0.0,0.07,0.031,0.0495,0.0095,True,0.028517627780321467
hsa-mir-135a-5p,hsa-mir-503-5p,7764,8826,1,0.0,0.0,0.0,0.0265,0.0205,0.0005,True,0.002452608781256153
hsa-mir-135a-5p,hsa-mir-582-5p,7764,8826,1,0.0,0.0,0.0,0.0265,0.073,0.0,True,0.0
hsa-mir-135a-5p,hsa-mir-887-3p,7764,8826,1,0.0,0.0,0.0,0.0265,0.0365,0.0005,True,0.002452608781256153
hsa-mir-141-3p,hsa-mir-301a-3p,7764,8826,1,0.0,0.0,0.0665,0.0485,0.0105,0.0055,True,0.018412857104463973
hsa-mir-181d-5p,hsa-mir-20b-3p,7764,8826,1,0.0,0.0,0.139,0.646,0.1565,0.0,True,0.0
hsa-mir-181d-5p,hsa-mir-301b-3p,7764,8826,1,0.0,0.0,0.0,0.6605,0.011,0.0005,True,0.002452608781256153
hsa-mir-18b-5p,hsa-mir-200a-3p,7764,8826,1,0.0,0.0,0.015,0.157,0.0115,0.004,True,0.014251408631982381
hsa-mir-18b-5p,hsa-mir-200b-3p,7764,8826,1,0.0,0.0,0.0995,0.23,0.025,0.0065,True,0.021086278288497094
hsa-mir-18b-5p,hsa-mir-219a-1-3p,7764,8826,1,0.0,0.0005,0.0,0.152,0.2345,0.002,True,0.008057438551099612
hsa-mir-18b-5p,hsa-mir-301a-3p,7764,8826,1,0.0,0.0,0.0,0.1865,0.0135,0.001,True,0.004498826248690815
hsa-mir-18b-5p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.0105,0.124,0.105,0.002,True,0.008057438551099612
hsa-mir-18b-5p,hsa-mir-429,7764,8826,1,0.0,0.0,0.0075,0.195,0.05,0.002,True,0.008057438551099612
hsa-mir-18b-5p,hsa-mir-582-5p,7764,8826,1,0.0,0.0,0.015,0.1405,0.086,0.007,True,0.022389359626149026
hsa-mir-18b-5p,hsa-mir-887-3p,7764,8826,1,0.0,0.0,0.0,0.196,0.049,0.0025,True,0.009698536281532234
hsa-mir-200a-3p,hsa-mir-20b-3p,7764,8826,1,0.0,0.0,0.006,0.0185,0.1645,0.0,True,0.0
hsa-mir-200a-3p,hsa-mir-20b-5p,7764,8826,1,0.0,0.0,0.013,0.0155,0.0955,0.0,True,0.0
hsa-mir-200a-3p,hsa-mir-301a-3p,7764,8826,1,0.0,0.0,0.0,0.018,0.017,0.006,True,0.019740320109872693
hsa-mir-200b-3p,hsa-mir-20b-3p,7764,8826,1,0.0,0.0,0.0645,0.0325,0.1525,0.0,True,0.0
hsa-mir-200b-3p,hsa-mir-20b-5p,7764,8826,1,0.0,0.0,0.0615,0.041,0.117,0.0,True,0.0
hsa-mir-200b-3p,hsa-mir-301a-3p,7764,8826,1,0.0,0.0,0.0,0.038,0.0115,0.0045,True,0.01568295890104356
hsa-mir-200b-3p,hsa-mir-301b-3p,7764,8826,1,0.0,0.0,0.001,0.0265,0.015,0.0055,True,0.018412857104463973
hsa-mir-200c-3p,hsa-mir-582-5p,7764,8826,1,0.0,0.0,0.0,0.156,0.0935,0.006,True,0.019740320109872693
hsa-mir-200c-3p,hsa-mir-887-3p,7764,8826,1,0.0,0.0,0.006,0.163,0.0595,0.001,True,0.004498826248690815
hsa-mir-20b-3p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.009,0.1585,0.077,0.0,True,0.0
hsa-mir-20b-5p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.016,0.115,0.0905,0.0015,True,0.0063445044310889275
hsa-mir-20b-5p,hsa-mir-887-3p,7764,8826,1,0.0,0.0,0.025,0.1055,0.04,0.0055,True,0.018412857104463973
hsa-mir-301a-3p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.0,0.012,0.1385,0.0085,True,0.026125194305312245
hsa-mir-301b-3p,hsa-mir-338-3p,7764,8826,1,0.0,0.0,0.0005,0.0105,0.124,0.0005,True,0.002452608781256153
hsa-mir-301b-3p,hsa-mir-34b-3p,7764,8826,1,0.0,0.001,0.019,0.013,0.414,0.005,True,0.01706691510933304
hsa-mir-582-5p,hsa-mir-887-3p,7764,8826,1,0.0,0.0,0.0,0.06,0.041,0.0015,True,0.0063445044310889275
hsa-mir-302c-3p,hsa-mir-302d-3p,860,2113,1,0.001,0.0,0.0,0.0155,0.0235,0.0005,True,0.002452608781256153
hsa-mir-302a-3p,hsa-mir-302c-3p,860,2195,1,0.0,0.001,0.0,0.0125,0.015,0.0,True,0.0
hsa-mir-302a-3p,hsa-mir-302b-3p,860,83872,1,0.0,0.0,0.0,0.0715,0.0535,0.0,True,0.0
hsa-mir-302a-3p,hsa-mir-302c-3p,860,83872,1,0.0,0.001,0.0,0.07,0.08,0.0005,True,0.002452608781256153
hsa-mir-302a-3p,hsa-mir-302d-3p,860,83872,1,0.0,0.0,0.0,0.075,0.0755,0.0005,True,0.002452608781256153
hsa-mir-302b-3p,hsa-mir-302c-3p,860,83872,1,0.0,0.0025,0.0,0.0485,0.071,0.0,True,0.0
hsa-mir-302b-3p,hsa-mir-302d-3p,860,83872,1,0.0,0.0005,0.0,0.059,0.0455,0.0,True,0.0
hsa-mir-302c-3p,hsa-mir-302d-3p,860,83872,1,0.001,0.0,0.0,0.0855,0.053,0.0,True,0.0
hsa-mir-302a-3p,hsa-mir-302c-3p,860,9645,1,0.0,0.001,0.0,0.0125,0.036,0.0,True,0.0
hsa-mir-302a-3p,hsa-mir-302d-3p,860,9645,1,0.0,0.0,0.0,0.011,0.0145,0.0,True,0.0
hsa-mir-302b-3p,hsa-mir-302c-3p,860,9645,1,0.0,0.0025,0.0,0.019,0.024,0.0,True,0.0
hsa-mir-302b-3p,hsa-mir-302d-3p,860,9645,1,0.0,0.0005,0.0,0.035,0.011,0.0,True,0.0
hsa-mir-302c-3p,hsa-mir-302d-3p,860,9645,1,0.001,0.0,0.0,0.028,0.0115,0.0,True,0.0
hsa-mir-1179,hsa-mir-302c-3p,861,3958,1,0.003,0.0,0.0,0.2055,0.015,0.0095,True,0.028517627780321467
hsa-mir-200c-3p,hsa-mir-302c-3p,861,3958,1,0.0,0.0,0.0,0.109,0.0145,0.001,True,0.004498826248690815
hsa-mir-378a-3p,hsa-mir-642a-5p,861,3958,1,0.0,0.0025,0.0,0.0445,0.044,0.0095,True,0.028517627780321467
hsa-mir-1179,hsa-mir-302c-3p,861,4790,1,0.003,0.0,0.0,0.731,0.012,0.0,True,0.0
hsa-mir-200c-3p,hsa-mir-302c-3p,861,4790,1,0.0,0.0,0.0,0.553,0.0115,0.002,True,0.008057438551099612
hsa-mir-302c-3p,hsa-mir-335-3p,861,4790,1,0.0,0.0005,0.0,0.0135,0.3605,0.001,True,0.004498826248690815
hsa-mir-302c-3p,hsa-mir-378a-3p,861,59269,1,0.0,0.0,0.0,0.3085,0.024,0.006,True,0.019740320109872693
hsa-mir-1179,hsa-mir-7-5p,861,79658,1,0.0055,0.0,0.0,0.124,0.0115,0.0,True,0.0
hsa-mir-200c-3p,hsa-mir-7-5p,861,79658,1,0.0,0.0,0.001,0.0405,0.0205,0.007,True,0.022389359626149026
hsa-mir-20b-3p,hsa-mir-519b-3p,864,2534,1,0.0,0.0005,0.6965,0.0675,0.019,0.008,True,0.024878769722388654
hsa-mir-152-3p,hsa-mir-181a-2-3p,9314,7421,-1,0.0,0.0,0.0,0.176,0.211,0.0015,True,0.0063445044310889275
hsa-mir-200b-3p,hsa-mir-363-3p,9314,7421,-1,0.0,0.0,0.0,0.1825,0.0135,0.0,True,0.0
hsa-mir-3680-3p,hsa-mir-7-5p,93986,5329,1,0.0065,0.0045,0.1435,0.3415,0.288,0.007,True,0.022389359626149026
hsa-mir-106a-5p,hsa-mir-302b-5p,9575,8863,1,0.0,0.0,0.0065,0.7135,0.1175,0.0025,True,0.009698536281532234
hsa-mir-106a-5p,hsa-mir-519d-3p,9575,8863,1,0.0,0.0,0.2725,0.7175,0.453,0.0015,True,0.0063445044310889275
hsa-mir-1271-5p,hsa-mir-302d-5p,9575,8863,1,0.002,0.0,0.516,0.8195,0.0435,0.0055,True,0.018412857104463973
hsa-mir-142-3p,hsa-mir-302b-5p,9575,8863,1,0.0,0.0,0.9875,0.3815,0.0985,0.0065,True,0.021086278288497094
hsa-mir-142-3p,hsa-mir-302d-5p,9575,8863,1,0.0,0.0,0.9195,0.418,0.056,0.0045,True,0.01568295890104356
hsa-mir-181a-2-3p,hsa-mir-302b-5p,9575,8863,1,0.0,0.0,0.1675,0.703,0.1015,0.001,True,0.004498826248690815
hsa-mir-20b-5p,hsa-mir-302b-5p,9575,8863,1,0.0,0.0,0.0035,0.8455,0.1015,0.0055,True,0.018412857104463973
hsa-mir-141-3p,hsa-mir-200c-3p,9839,7431,1,0.0,0.0005,0.0,0.0115,0.0535,0.0,True,0.0
hsa-mir-155-5p,hsa-mir-18a-3p,9935,11214,1,0.0065,0.0,0.0225,0.014,0.0255,0.0,True,0.0
