miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-145-5p,hsa-mir-222-5p,6664,23327,1,0.0,0.0055,0.0,0.0885,0.224,0.002,True,0.011619894729828769
hsa-mir-200b-3p,hsa-mir-223-3p,6667,151,1,0.0075,0.0,0.3275,0.014,0.019,0.0035,True,0.01787491581012621
hsa-mir-29a-3p,hsa-mir-29b-3p,6667,1577,1,0.002,0.0005,0.2545,0.2775,0.025,0.007,True,0.03005911754567391
hsa-mir-16-1-3p,hsa-mir-29a-3p,6667,1633,1,0.0065,0.0005,0.298,0.0875,0.0745,0.0025,True,0.013825707128361238
hsa-mir-155-5p,hsa-mir-29b-3p,6667,183,1,0.0,0.0015,0.537,0.0155,0.2505,0.0065,True,0.028436460554371
hsa-mir-200b-3p,hsa-mir-223-3p,6667,183,1,0.0075,0.0,0.3275,0.203,0.016,0.008,True,0.033179329861358825
hsa-mir-200b-3p,hsa-mir-29a-3p,6667,183,1,0.0095,0.002,0.522,0.214,0.517,0.0055,True,0.02511300921562467
hsa-mir-200b-3p,hsa-mir-29b-3p,6667,183,1,0.0075,0.0,0.069,0.166,0.241,0.005,True,0.023416713660409788
hsa-mir-150-5p,hsa-mir-200b-3p,6667,27430,1,0.002,0.0095,0.1315,0.0505,0.126,0.0,True,0.0
hsa-mir-200b-3p,hsa-mir-223-3p,6667,27430,1,0.0075,0.0,0.3275,0.0535,0.419,0.0005,True,0.0037510861616552676
hsa-mir-200b-3p,hsa-mir-29a-3p,6667,27430,1,0.0095,0.002,0.522,0.071,0.7115,0.0,True,0.0
hsa-mir-200b-3p,hsa-mir-590-3p,6667,27430,1,0.0065,0.002,0.4785,0.1125,0.0245,0.001,True,0.006677502105827398
hsa-mir-223-3p,hsa-mir-590-3p,6667,27430,1,0.0,0.003,0.3705,0.46,0.0485,0.0085,True,0.03471397292993631
hsa-mir-186-5p,hsa-mir-424-5p,6667,2908,1,0.0045,0.003,0.0605,0.0135,0.0605,0.0055,True,0.02511300921562467
hsa-mir-126-5p,hsa-mir-223-3p,6667,328,-1,0.0,0.0,0.0805,0.0215,0.4925,0.0075,True,0.031661280952726745
hsa-mir-126-5p,hsa-mir-29a-3p,6667,328,-1,0.0,0.0005,0.0655,0.027,0.1505,0.0005,True,0.0037510861616552676
hsa-mir-21-5p,hsa-mir-590-3p,6667,3481,1,0.0,0.0015,0.0,0.026,0.907,0.0005,True,0.0037510861616552676
hsa-mir-200b-3p,hsa-mir-21-5p,6667,5423,-1,0.0065,0.0,0.526,0.2165,0.017,0.004,True,0.019795465508924266
hsa-mir-200b-3p,hsa-mir-29b-3p,6667,5423,-1,0.0075,0.0,0.069,0.174,0.016,0.0085,True,0.03471397292993631
hsa-mir-335-5p,hsa-mir-424-5p,6667,7112,1,0.0095,0.0035,0.0285,0.762,0.05,0.007,True,0.03005911754567391
hsa-mir-324-3p,hsa-mir-374a-5p,6667,7528,1,0.0095,0.008,0.7675,0.3765,0.0315,0.002,True,0.011619894729828769
hsa-mir-223-3p,hsa-mir-29b-3p,6667,8660,1,0.0,0.0,0.0365,0.067,0.2195,0.0065,True,0.028436460554371
hsa-mir-126-5p,hsa-mir-376c-3p,6671,4124,1,0.0,0.002,0.4145,0.0465,0.0145,0.0075,True,0.031661280952726745
hsa-mir-29a-3p,hsa-mir-542-3p,6721,134429,1,0.0,0.002,0.934,0.031,0.146,0.0045,True,0.021664968944099378
hsa-mir-181a-5p,hsa-mir-181c-5p,6772,3660,1,0.002,0.0055,0.0655,0.1255,0.012,0.003,True,0.01587935900937813
hsa-mir-181a-5p,hsa-mir-181c-5p,6772,3669,1,0.002,0.0055,0.0655,0.036,0.1905,0.0025,True,0.013825707128361238
hsa-mir-181a-5p,hsa-mir-181c-5p,6772,54625,1,0.002,0.0055,0.0655,0.015,0.0305,0.0015,True,0.00926164766692629
hsa-mir-181c-5p,hsa-mir-203a-3p,6772,5627,1,0.0085,0.001,0.222,0.2845,0.0245,0.0065,True,0.028436460554371
hsa-mir-181a-5p,hsa-mir-214-3p,6774,1026,1,0.001,0.002,0.0975,0.7875,0.0415,0.0025,True,0.013825707128361238
hsa-mir-181b-5p,hsa-mir-182-5p,6774,1026,1,0.0045,0.006,0.013,0.778,0.026,0.0,True,0.0
hsa-mir-181b-5p,hsa-mir-3065-3p,6774,1026,1,0.007,0.0,0.068,0.7325,0.1135,0.001,True,0.006677502105827398
hsa-mir-214-3p,hsa-mir-3065-3p,6774,1026,1,0.0045,0.0,0.045,0.0415,0.0905,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-501-3p,6774,2100,1,0.0005,0.0,0.0,0.037,0.0375,0.0005,True,0.0037510861616552676
hsa-mir-15b-5p,hsa-mir-340-5p,6774,2100,1,0.0035,0.0,0.0,0.1175,0.048,0.0015,True,0.00926164766692629
hsa-mir-340-5p,hsa-mir-501-3p,6774,2100,1,0.0,0.0,0.0,0.046,0.0345,0.0,True,0.0
hsa-mir-340-5p,hsa-mir-940,6774,2100,1,0.0,0.0005,0.464,0.049,0.0275,0.005,True,0.023416713660409788
hsa-mir-106b-5p,hsa-mir-17-5p,6774,2120,1,0.0,0.0,0.003,0.011,0.145,0.0,True,0.0
hsa-mir-106b-5p,hsa-mir-182-5p,6774,2120,1,0.0,0.007,0.1675,0.018,0.117,0.0025,True,0.013825707128361238
hsa-mir-106b-5p,hsa-mir-18a-5p,6774,2120,1,0.0,0.0,0.0,0.0235,0.3245,0.0,True,0.0
hsa-mir-106b-5p,hsa-mir-340-5p,6774,2120,1,0.0,0.0,0.038,0.0105,0.0195,0.008,True,0.033179329861358825
hsa-mir-15b-5p,hsa-mir-182-5p,6774,2120,1,0.0035,0.006,0.081,0.1785,0.1245,0.0,True,0.0
hsa-mir-15b-5p,hsa-mir-214-3p,6774,2120,1,0.006,0.0025,0.051,0.2255,0.0595,0.001,True,0.006677502105827398
hsa-mir-17-3p,hsa-mir-182-5p,6774,2120,1,0.0,0.006,0.0425,0.2885,0.1105,0.006,True,0.026780416645339613
hsa-mir-17-3p,hsa-mir-214-3p,6774,2120,1,0.0,0.003,0.0025,0.3015,0.05,0.004,True,0.019795465508924266
hsa-mir-17-3p,hsa-mir-340-5p,6774,2120,1,0.0,0.0,0.013,0.29,0.012,0.0035,True,0.01787491581012621
hsa-mir-17-3p,hsa-mir-590-3p,6774,2120,1,0.0,0.0,0.023,0.2955,0.338,0.0015,True,0.00926164766692629
hsa-mir-17-5p,hsa-mir-214-3p,6774,2120,1,0.0,0.002,0.021,0.14,0.046,0.0035,True,0.01787491581012621
hsa-mir-17-5p,hsa-mir-362-3p,6774,2120,1,0.0,0.0,0.0215,0.1575,0.0145,0.0085,True,0.03471397292993631
hsa-mir-18a-5p,hsa-mir-362-3p,6774,2120,1,0.0,0.0,0.0045,0.2785,0.0185,0.0015,True,0.00926164766692629
hsa-mir-20a-3p,hsa-mir-362-3p,6774,2120,1,0.0,0.0,0.012,0.447,0.0135,0.0025,True,0.013825707128361238
hsa-mir-20a-3p,hsa-mir-424-5p,6774,2120,1,0.0,0.0,0.0,0.487,0.1705,0.0,True,0.0
hsa-mir-20a-3p,hsa-mir-590-3p,6774,2120,1,0.0,0.0,0.2415,0.4825,0.287,0.007,True,0.03005911754567391
hsa-mir-20a-5p,hsa-mir-501-3p,6774,2120,1,0.0005,0.0,0.0005,0.072,0.0105,0.005,True,0.023416713660409788
hsa-mir-214-3p,hsa-mir-424-5p,6774,2120,1,0.0035,0.0,0.016,0.04,0.134,0.0,True,0.0
hsa-mir-424-5p,hsa-mir-874-3p,6774,2120,1,0.0,0.0,0.0,0.135,0.011,0.0005,True,0.0037510861616552676
hsa-mir-181a-5p,hsa-mir-7-1-3p,6774,3091,1,0.0045,0.0,0.0,0.059,0.064,0.009,True,0.036198215026982145
hsa-mir-340-5p,hsa-mir-424-5p,6774,3091,1,0.0,0.0,0.002,0.085,0.1075,0.007,True,0.03005911754567391
hsa-mir-106b-5p,hsa-mir-18a-5p,6774,330,1,0.0,0.0,0.0,0.0225,0.1505,0.0035,True,0.01787491581012621
hsa-mir-106b-5p,hsa-mir-34a-5p,6774,330,1,0.0,0.0035,0.01,0.0405,0.623,0.0,True,0.0
hsa-mir-15b-5p,hsa-mir-340-5p,6774,330,1,0.0035,0.0,0.0,0.1735,0.0635,0.0,True,0.0
hsa-mir-15b-5p,hsa-mir-34a-5p,6774,330,1,0.004,0.003,0.024,0.175,0.6575,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-18a-5p,6774,330,1,0.0,0.0,0.0005,0.0245,0.1645,0.002,True,0.011619894729828769
hsa-mir-17-5p,hsa-mir-340-5p,6774,330,1,0.0,0.0,0.144,0.035,0.0655,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-34a-5p,6774,330,1,0.0,0.0005,0.0005,0.018,0.615,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-362-3p,6774,330,1,0.0,0.0,0.0215,0.03,0.1185,0.001,True,0.006677502105827398
hsa-mir-182-5p,hsa-mir-340-5p,6774,330,1,0.009,0.0,0.0425,0.011,0.0605,0.0095,True,0.037670603883406845
hsa-mir-18a-5p,hsa-mir-940,6774,330,1,0.0,0.0005,0.0035,0.1595,0.019,0.007,True,0.03005911754567391
hsa-mir-21-3p,hsa-mir-940,6774,330,1,0.0005,0.0005,0.0165,0.2305,0.022,0.0,True,0.0
hsa-mir-34a-5p,hsa-mir-362-3p,6774,330,1,0.0015,0.0,0.042,0.6465,0.086,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-214-3p,6774,3454,1,0.005,0.004,0.797,0.997,0.018,0.0075,True,0.031661280952726745
hsa-mir-214-3p,hsa-mir-340-5p,6774,3454,1,0.002,0.0,0.0125,0.012,0.2375,0.005,True,0.023416713660409788
hsa-mir-214-3p,hsa-mir-93-3p,6774,3454,1,0.002,0.0,0.1705,0.013,0.257,0.002,True,0.011619894729828769
hsa-mir-340-5p,hsa-mir-874-3p,6774,3569,1,0.0,0.0,0.0,0.013,0.014,0.0025,True,0.013825707128361238
hsa-mir-362-3p,hsa-mir-93-3p,6774,3569,1,0.0,0.0,0.0005,0.0185,0.067,0.0015,True,0.00926164766692629
hsa-let-7c-5p,hsa-mir-182-5p,6774,3572,1,0.0035,0.0065,0.0205,0.3795,0.05,0.0025,True,0.013825707128361238
hsa-let-7c-5p,hsa-mir-323a-3p,6774,3572,1,0.0015,0.0,0.003,0.414,0.0345,0.0,True,0.0
hsa-mir-214-3p,hsa-mir-323a-3p,6774,3572,1,0.0005,0.0,0.036,0.014,0.0215,0.0095,True,0.037670603883406845
hsa-let-7e-5p,hsa-mir-148a-3p,6774,4837,1,0.005,0.0005,0.359,0.1575,0.352,0.0,True,0.0
hsa-mir-106b-5p,hsa-mir-17-5p,6774,4837,1,0.0,0.0,0.003,0.0105,0.5165,0.0025,True,0.013825707128361238
hsa-mir-106b-5p,hsa-mir-20a-5p,6774,4837,1,0.0,0.0,0.0105,0.0105,0.2875,0.0005,True,0.0037510861616552676
hsa-mir-130b-3p,hsa-mir-148a-3p,6774,4837,1,0.0,0.0,0.037,0.248,0.365,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-214-3p,6774,4837,1,0.0015,0.0035,0.0,0.312,0.0845,0.0015,True,0.00926164766692629
hsa-mir-214-3p,hsa-mir-362-3p,6774,4837,1,0.0025,0.0,0.047,0.072,0.4475,0.0015,True,0.00926164766692629
hsa-mir-214-3p,hsa-mir-501-3p,6774,4837,1,0.0035,0.0,0.002,0.0955,0.502,0.004,True,0.019795465508924266
hsa-mir-214-3p,hsa-mir-502-3p,6774,4837,1,0.002,0.008,0.0365,0.0855,0.0835,0.0045,True,0.021664968944099378
hsa-mir-218-5p,hsa-mir-501-3p,6774,4837,1,0.0,0.0,0.0,0.0735,0.4845,0.009,True,0.036198215026982145
hsa-let-7c-5p,hsa-mir-130b-3p,6774,4919,1,0.003,0.0,0.0105,0.062,0.04,0.0025,True,0.013825707128361238
hsa-let-7c-5p,hsa-mir-20a-3p,6774,4919,1,0.004,0.0,0.0,0.0625,0.015,0.0035,True,0.01787491581012621
hsa-let-7c-5p,hsa-mir-21-3p,6774,4919,1,0.0025,0.0035,0.0,0.0615,0.013,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-214-3p,6774,4919,1,0.0035,0.002,0.0,0.083,0.0205,0.005,True,0.023416713660409788
hsa-let-7c-5p,hsa-mir-3065-3p,6774,4919,1,0.0035,0.0,0.003,0.063,0.0355,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-362-3p,6774,4919,1,0.0025,0.0,0.0015,0.0745,0.0225,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-93-3p,6774,4919,1,0.0035,0.0,0.001,0.0745,0.035,0.0055,True,0.02511300921562467
hsa-mir-182-5p,hsa-mir-940,6774,4919,1,0.0045,0.0025,0.296,0.0135,0.417,0.002,True,0.011619894729828769
hsa-mir-362-3p,hsa-mir-93-3p,6774,4919,1,0.0,0.0,0.0005,0.0245,0.0415,0.0015,True,0.00926164766692629
hsa-mir-502-3p,hsa-mir-93-3p,6774,4919,1,0.0085,0.0,0.0,0.0195,0.04,0.001,True,0.006677502105827398
hsa-let-7c-5p,hsa-mir-21-3p,6774,5228,-1,0.0025,0.0035,0.0,0.031,0.051,0.0095,True,0.037670603883406845
hsa-let-7c-5p,hsa-mir-362-3p,6774,5228,-1,0.0025,0.0,0.0015,0.0335,0.2425,0.0005,True,0.0037510861616552676
hsa-let-7c-5p,hsa-mir-7-1-3p,6774,5228,-1,0.003,0.001,0.0,0.0265,0.4195,0.008,True,0.033179329861358825
hsa-mir-106b-5p,hsa-mir-20a-3p,6774,5228,-1,0.0,0.0,0.1075,0.0355,0.0105,0.0005,True,0.0037510861616552676
hsa-mir-106b-5p,hsa-mir-93-3p,6774,5228,-1,0.0,0.0,0.0,0.052,0.024,0.005,True,0.023416713660409788
hsa-mir-182-5p,hsa-mir-21-3p,6774,5228,-1,0.007,0.001,0.2755,0.098,0.0505,0.0095,True,0.037670603883406845
hsa-mir-182-5p,hsa-mir-590-3p,6774,5228,-1,0.008,0.0,0.499,0.1035,0.0945,0.007,True,0.03005911754567391
hsa-mir-182-5p,hsa-mir-93-3p,6774,5228,-1,0.005,0.0,0.3965,0.1175,0.0195,0.008,True,0.033179329861358825
hsa-mir-3065-3p,hsa-mir-362-3p,6774,5228,-1,0.0,0.0,0.0155,0.043,0.166,0.0085,True,0.03471397292993631
hsa-mir-590-3p,hsa-mir-93-3p,6774,5228,-1,0.0,0.0,0.006,0.1095,0.03,0.0055,True,0.02511300921562467
hsa-mir-21-5p,hsa-mir-874-3p,6774,5743,1,0.0,0.0,0.019,0.012,0.0795,0.002,True,0.011619894729828769
hsa-let-7c-5p,hsa-mir-17-3p,6774,604,1,0.004,0.0,0.0,0.015,0.26,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-17-5p,6774,604,1,0.0015,0.0,0.0015,0.026,0.345,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-181a-5p,6774,604,1,0.002,0.0025,0.0005,0.0195,0.0265,0.0005,True,0.0037510861616552676
hsa-let-7c-5p,hsa-mir-181b-5p,6774,604,1,0.0045,0.0075,0.02,0.0165,0.0505,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-18a-5p,6774,604,1,0.002,0.0,0.0005,0.0215,0.175,0.003,True,0.01587935900937813
hsa-let-7c-5p,hsa-mir-20a-3p,6774,604,1,0.004,0.0,0.0,0.0215,0.066,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-20a-5p,6774,604,1,0.0005,0.0,0.007,0.028,0.791,0.0005,True,0.0037510861616552676
hsa-let-7e-5p,hsa-mir-130b-3p,6774,604,1,0.0075,0.0,0.8925,0.29,0.011,0.0095,True,0.037670603883406845
hsa-let-7e-5p,hsa-mir-17-3p,6774,604,1,0.007,0.0,0.487,0.311,0.201,0.0025,True,0.013825707128361238
hsa-let-7e-5p,hsa-mir-501-3p,6774,604,1,0.005,0.0,0.135,0.3125,0.0135,0.009,True,0.036198215026982145
hsa-mir-106b-5p,hsa-mir-18a-5p,6774,604,1,0.0,0.0,0.0,0.012,0.17,0.0065,True,0.028436460554371
hsa-mir-106b-5p,hsa-mir-20a-3p,6774,604,1,0.0,0.0,0.1075,0.0135,0.059,0.0,True,0.0
hsa-mir-106b-5p,hsa-mir-34a-5p,6774,604,1,0.0,0.0035,0.01,0.0185,0.3375,0.0035,True,0.01787491581012621
hsa-mir-130b-3p,hsa-mir-181a-5p,6774,604,1,0.0,0.004,0.0575,0.0255,0.025,0.005,True,0.023416713660409788
hsa-mir-148a-3p,hsa-mir-181b-5p,6774,604,1,0.0,0.0055,0.0005,0.012,0.023,0.0,True,0.0
hsa-mir-148a-3p,hsa-mir-20a-3p,6774,604,1,0.0,0.0,0.0005,0.022,0.042,0.0025,True,0.013825707128361238
hsa-mir-17-3p,hsa-mir-181a-5p,6774,604,1,0.0,0.008,0.0585,0.2915,0.018,0.0,True,0.0
hsa-mir-17-3p,hsa-mir-181b-5p,6774,604,1,0.0,0.008,0.1705,0.2965,0.0225,0.0055,True,0.02511300921562467
hsa-mir-17-5p,hsa-mir-181a-5p,6774,604,1,0.0,0.0045,0.081,0.329,0.05,0.001,True,0.006677502105827398
hsa-mir-17-5p,hsa-mir-181b-5p,6774,604,1,0.0,0.0075,0.0595,0.3365,0.0365,0.003,True,0.01587935900937813
hsa-mir-181a-5p,hsa-mir-181b-5p,6774,604,1,0.0055,0.005,0.001,0.038,0.0645,0.002,True,0.011619894729828769
hsa-mir-181a-5p,hsa-mir-18a-5p,6774,604,1,0.0035,0.0,0.0195,0.0315,0.1185,0.003,True,0.01587935900937813
hsa-mir-181a-5p,hsa-mir-20a-3p,6774,604,1,0.0045,0.0,0.0195,0.0255,0.057,0.0095,True,0.037670603883406845
hsa-mir-181a-5p,hsa-mir-20a-5p,6774,604,1,0.004,0.0005,0.1275,0.031,0.7725,0.0,True,0.0
hsa-mir-181a-5p,hsa-mir-21-3p,6774,604,1,0.0045,0.0015,0.021,0.0295,0.0315,0.0015,True,0.00926164766692629
hsa-mir-181a-5p,hsa-mir-21-5p,6774,604,1,0.005,0.0,0.001,0.018,0.023,0.003,True,0.01587935900937813
hsa-mir-181a-5p,hsa-mir-362-3p,6774,604,1,0.0065,0.0,0.0225,0.044,0.0185,0.001,True,0.006677502105827398
hsa-mir-181a-5p,hsa-mir-590-3p,6774,604,1,0.006,0.0,0.2565,0.013,0.0255,0.0025,True,0.013825707128361238
hsa-mir-181b-5p,hsa-mir-21-3p,6774,604,1,0.0035,0.0025,0.0415,0.0215,0.028,0.0035,True,0.01787491581012621
hsa-mir-181b-5p,hsa-mir-21-5p,6774,604,1,0.0095,0.0,0.0135,0.0685,0.0185,0.002,True,0.011619894729828769
hsa-mir-181b-5p,hsa-mir-34a-5p,6774,604,1,0.0085,0.0015,0.1795,0.043,0.41,0.006,True,0.026780416645339613
hsa-mir-181b-5p,hsa-mir-590-3p,6774,604,1,0.003,0.0,0.1105,0.0515,0.0335,0.0075,True,0.031661280952726745
hsa-mir-18a-5p,hsa-mir-196b-5p,6774,604,1,0.0,0.001,0.0335,0.137,0.011,0.0095,True,0.037670603883406845
hsa-mir-18a-5p,hsa-mir-20a-3p,6774,604,1,0.0,0.0,0.0,0.1545,0.0635,0.0065,True,0.028436460554371
hsa-mir-18a-5p,hsa-mir-362-3p,6774,604,1,0.0,0.0,0.0045,0.144,0.0155,0.0035,True,0.01787491581012621
hsa-mir-20a-3p,hsa-mir-501-3p,6774,604,1,0.0,0.0,0.0005,0.079,0.0215,0.001,True,0.006677502105827398
hsa-mir-21-5p,hsa-mir-501-3p,6774,604,1,0.0005,0.0,0.0,0.02,0.028,0.006,True,0.026780416645339613
hsa-mir-34a-5p,hsa-mir-362-3p,6774,604,1,0.0015,0.0,0.042,0.3405,0.015,0.003,True,0.01587935900937813
hsa-mir-34a-5p,hsa-mir-502-3p,6774,604,1,0.0015,0.006,0.007,0.353,0.166,0.001,True,0.006677502105827398
hsa-mir-362-3p,hsa-mir-501-3p,6774,604,1,0.0,0.0,0.0,0.019,0.015,0.005,True,0.023416713660409788
hsa-let-7c-5p,hsa-mir-340-5p,6774,6095,1,0.002,0.0,0.0,0.283,0.3655,0.002,True,0.011619894729828769
hsa-mir-130b-3p,hsa-mir-188-3p,6774,6288,1,0.0,0.0,0.012,0.0615,0.031,0.006,True,0.026780416645339613
hsa-mir-130b-3p,hsa-mir-502-3p,6774,6288,1,0.0,0.0085,0.01,0.1755,0.037,0.0045,True,0.021664968944099378
hsa-mir-130b-3p,hsa-mir-93-3p,6774,6288,1,0.0,0.0,0.0,0.1045,0.0835,0.0035,True,0.01787491581012621
hsa-mir-148a-3p,hsa-mir-340-5p,6774,6288,1,0.0,0.0,0.004,0.3075,0.1185,0.008,True,0.033179329861358825
hsa-mir-17-3p,hsa-mir-218-5p,6774,6288,1,0.0,0.0,0.006,0.485,0.2795,0.008,True,0.033179329861358825
hsa-mir-17-5p,hsa-mir-218-5p,6774,6288,1,0.0,0.0,0.008,0.0515,0.2455,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-218-5p,6774,6288,1,0.0,0.0,0.0015,0.069,0.287,0.001,True,0.006677502105827398
hsa-mir-18a-5p,hsa-mir-301b-3p,6774,6288,1,0.0005,0.001,0.016,0.055,0.0185,0.0015,True,0.00926164766692629
hsa-mir-218-5p,hsa-mir-340-5p,6774,6288,1,0.0,0.0,0.0005,0.294,0.1275,0.0065,True,0.028436460554371
hsa-mir-106b-5p,hsa-mir-148a-3p,6774,6347,1,0.0,0.0005,0.2875,0.404,0.311,0.0035,True,0.01787491581012621
hsa-mir-148a-3p,hsa-mir-18a-5p,6774,6347,1,0.0,0.0,0.0,0.2965,0.066,0.008,True,0.033179329861358825
hsa-mir-148a-3p,hsa-mir-340-5p,6774,6347,1,0.0,0.0,0.004,0.384,0.339,0.0055,True,0.02511300921562467
hsa-mir-148a-3p,hsa-mir-874-3p,6774,6347,1,0.0005,0.0,0.0,0.418,0.059,0.001,True,0.006677502105827398
hsa-mir-15b-5p,hsa-mir-3065-3p,6774,6347,1,0.003,0.0,0.0175,0.0115,0.0155,0.007,True,0.03005911754567391
hsa-mir-17-3p,hsa-mir-17-5p,6774,6347,1,0.0,0.0005,0.011,0.023,0.041,0.0035,True,0.01787491581012621
hsa-mir-17-3p,hsa-mir-20a-3p,6774,6347,1,0.0,0.0,0.012,0.013,0.021,0.001,True,0.006677502105827398
hsa-mir-17-5p,hsa-mir-18a-5p,6774,6347,1,0.0,0.0,0.0005,0.0355,0.1165,0.0055,True,0.02511300921562467
hsa-mir-17-5p,hsa-mir-20a-3p,6774,6347,1,0.0,0.0,0.0,0.0415,0.031,0.0,True,0.0
hsa-mir-181a-5p,hsa-mir-218-5p,6774,6347,1,0.0035,0.0,0.0,0.1185,0.2585,0.002,True,0.011619894729828769
hsa-mir-181a-5p,hsa-mir-340-5p,6774,6347,1,0.005,0.0,0.003,0.1305,0.305,0.0095,True,0.037670603883406845
hsa-mir-181a-5p,hsa-mir-874-3p,6774,6347,1,0.003,0.0,0.001,0.1155,0.0525,0.0025,True,0.013825707128361238
hsa-mir-181b-5p,hsa-mir-20a-5p,6774,6347,1,0.0065,0.0,0.271,0.029,0.1815,0.008,True,0.033179329861358825
hsa-mir-188-3p,hsa-mir-218-5p,6774,6347,1,0.0,0.0,0.002,0.011,0.21,0.0055,True,0.02511300921562467
hsa-mir-188-3p,hsa-mir-3065-3p,6774,6347,1,0.0005,0.0005,0.0005,0.011,0.014,0.002,True,0.011619894729828769
hsa-mir-18a-5p,hsa-mir-20a-3p,6774,6347,1,0.0,0.0,0.0,0.1015,0.0315,0.001,True,0.006677502105827398
hsa-mir-20a-3p,hsa-mir-20a-5p,6774,6347,1,0.0,0.0,0.033,0.0245,0.151,0.0,True,0.0
hsa-mir-20a-3p,hsa-mir-21-3p,6774,6347,1,0.0,0.0025,0.2805,0.017,0.021,0.0035,True,0.01787491581012621
hsa-mir-21-3p,hsa-mir-874-3p,6774,6347,1,0.0,0.0,0.1785,0.0165,0.0515,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-874-3p,6774,6347,1,0.0,0.0,0.0035,0.2595,0.0595,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-93-3p,6774,6347,1,0.0,0.0,0.0015,0.2535,0.0225,0.0055,True,0.02511300921562467
hsa-mir-3065-3p,hsa-mir-874-3p,6774,6347,1,0.0,0.0,0.0865,0.018,0.06,0.0,True,0.0
hsa-mir-340-5p,hsa-mir-874-3p,6774,6347,1,0.0,0.0,0.0,0.302,0.047,0.0,True,0.0
hsa-mir-362-3p,hsa-mir-874-3p,6774,6347,1,0.0,0.0,0.0115,0.577,0.0535,0.0055,True,0.02511300921562467
hsa-mir-424-5p,hsa-mir-93-3p,6774,6347,1,0.0,0.0,0.0,0.362,0.0245,0.0,True,0.0
hsa-mir-874-3p,hsa-mir-93-3p,6774,6347,1,0.0,0.0005,0.0,0.053,0.023,0.0085,True,0.03471397292993631
hsa-let-7e-5p,hsa-mir-424-5p,6774,6772,1,0.0065,0.0,0.0735,0.011,0.083,0.0,True,0.0
hsa-mir-106b-5p,hsa-mir-18a-5p,6774,6772,1,0.0,0.0,0.0,0.047,0.1495,0.0,True,0.0
hsa-mir-106b-5p,hsa-mir-218-5p,6774,6772,1,0.0,0.0,0.173,0.074,0.0695,0.008,True,0.033179329861358825
hsa-mir-106b-5p,hsa-mir-940,6774,6772,1,0.0,0.0,0.0175,0.048,0.038,0.0,True,0.0
hsa-mir-15b-5p,hsa-mir-424-5p,6774,6772,1,0.004,0.0,0.0,0.017,0.109,0.0,True,0.0
hsa-mir-188-3p,hsa-mir-218-5p,6774,6772,1,0.0,0.0,0.002,0.0165,0.069,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-218-5p,6774,6772,1,0.0,0.0,0.0015,0.1775,0.065,0.001,True,0.006677502105827398
hsa-mir-18a-5p,hsa-mir-424-5p,6774,6772,1,0.0,0.0,0.0,0.1495,0.088,0.008,True,0.033179329861358825
hsa-mir-196b-5p,hsa-mir-362-3p,6774,6772,1,0.0005,0.0,0.0265,0.1065,0.179,0.004,True,0.019795465508924266
hsa-mir-218-5p,hsa-mir-362-3p,6774,6772,1,0.0,0.0,0.0,0.058,0.181,0.004,True,0.019795465508924266
hsa-mir-218-5p,hsa-mir-424-5p,6774,6772,1,0.0,0.0,0.0,0.075,0.1225,0.0,True,0.0
hsa-mir-218-5p,hsa-mir-940,6774,6772,1,0.0,0.0005,0.0145,0.0765,0.081,0.005,True,0.023416713660409788
hsa-mir-3065-3p,hsa-mir-362-3p,6774,6772,1,0.0,0.0,0.0155,0.2225,0.108,0.0015,True,0.00926164766692629
hsa-mir-3065-3p,hsa-mir-424-5p,6774,6772,1,0.0,0.0,0.0325,0.146,0.07,0.002,True,0.011619894729828769
hsa-mir-3065-3p,hsa-mir-590-3p,6774,6772,1,0.0,0.0,0.5235,0.161,0.0195,0.0005,True,0.0037510861616552676
hsa-mir-362-3p,hsa-mir-424-5p,6774,6772,1,0.0,0.0005,0.0015,0.144,0.1515,0.0045,True,0.021664968944099378
hsa-mir-362-3p,hsa-mir-940,6774,6772,1,0.0,0.0005,0.0,0.178,0.017,0.005,True,0.023416713660409788
hsa-mir-424-5p,hsa-mir-590-3p,6774,6772,1,0.0,0.0,0.008,0.116,0.019,0.0005,True,0.0037510861616552676
