"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-19b-1-5p","hsa-mir-3065-3p",4205,"MEF2A",4052,"LTBP1",1,0,0,0.3595,0.0595,0.0285,0.0065,0.028436460554371
"hsa-mir-19a-3p","hsa-mir-19b-3p",4205,"MEF2A",4052,"LTBP1",1,0,0,0,0.083,0.011,0.001,0.00667750210582739
"hsa-mir-338-5p","hsa-mir-454-3p",2099,"ESR1",4057,"LTF",1,0,0,0.0915,0.595,0.027,0.0035,0.0178749158101262
"hsa-mir-192-5p","hsa-mir-22-3p",2099,"ESR1",4057,"LTF",1,0.0035,0,0.203,0.084,0.104,0.0095,0.0376706038834068
"hsa-mir-409-3p","hsa-mir-455-3p",7543,"ZFX",4087,"SMAD2",1,0,0,0,0.0475,0.016,0.002,0.0116198947298288
"hsa-mir-126-5p","hsa-mir-376c-3p",6671,"SP4",4124,"MAN2A1",1,0,0.002,0.4145,0.0465,0.0145,0.0075,0.0316612809527267
"hsa-mir-378a-3p","hsa-mir-378c",4212,"MEIS2",4147,"MATN2",1,0,0,0,0.0125,0.026,0.0035,0.0178749158101262
"hsa-mir-136-5p","hsa-mir-182-5p",3660,"IRF2",4277,"MICB",1,0.0095,0,0.0035,0.045,0.03,0.002,0.0116198947298288
"hsa-mir-155-5p","hsa-mir-484",4211,"MEIS1",4281,"MID1",1,0,0.0015,0.322,0.0895,0.064,0.0045,0.0216649689440994
"hsa-mir-130b-3p","hsa-mir-21-5p",26959,"HBP1",4282,"MIF",-1,0.005,0,0.3325,0.0815,0.1465,0.006,0.0267804166453396
"hsa-mir-17-3p","hsa-mir-92a-1-5p",4205,"MEF2A",4478,"MSN",1,0,0.0035,0.1035,0.0405,0.077,0.007,0.0300591175456739
"hsa-mir-106b-5p","hsa-mir-19b-3p",4205,"MEF2A",4627,"MYH9",1,0.008,0,0.194,0.018,0.0225,0,0
"hsa-mir-106b-5p","hsa-mir-17-5p",4205,"MEF2A",4627,"MYH9",1,0.0065,0.0045,0.2415,0.039,0.1415,0.0075,0.0316612809527267
"hsa-mir-193a-3p","hsa-mir-675-3p",7543,"ZFX",4641,"MYO1C",1,5e-04,0.0035,0.6875,0.23,0.0845,0.0055,0.0251130092156247
"hsa-mir-484","hsa-mir-675-3p",7543,"ZFX",4641,"MYO1C",1,0,0,0.003,0.0115,0.061,0.002,0.0116198947298288
"hsa-mir-106b-5p","hsa-mir-20a-5p",6774,"STAT3",4837,"NNMT",1,0,0,0.0105,0.0105,0.2875,5e-04,0.00375108616165526
"hsa-mir-106b-5p","hsa-mir-17-5p",6774,"STAT3",4837,"NNMT",1,0,0,0.003,0.0105,0.5165,0.0025,0.0138257071283612
"hsa-mir-130b-3p","hsa-mir-148a-3p",6774,"STAT3",4837,"NNMT",1,0,0,0.037,0.248,0.365,0,0
"hsa-let-7e-5p","hsa-mir-148a-3p",6774,"STAT3",4837,"NNMT",1,0.005,5e-04,0.359,0.1575,0.352,0,0
"hsa-mir-218-5p","hsa-mir-501-3p",6774,"STAT3",4837,"NNMT",1,0,0,0,0.0735,0.4845,0.009,0.0361982150269821
"hsa-mir-214-3p","hsa-mir-362-3p",6774,"STAT3",4837,"NNMT",1,0.0025,0,0.047,0.072,0.4475,0.0015,0.00926164766692629
"hsa-mir-148a-3p","hsa-mir-214-3p",6774,"STAT3",4837,"NNMT",1,0.0015,0.0035,0,0.312,0.0845,0.0015,0.00926164766692629
"hsa-mir-214-3p","hsa-mir-502-3p",6774,"STAT3",4837,"NNMT",1,0.002,0.008,0.0365,0.0855,0.0835,0.0045,0.0216649689440994
"hsa-mir-214-3p","hsa-mir-501-3p",6774,"STAT3",4837,"NNMT",1,0.0035,0,0.002,0.0955,0.502,0.004,0.0197954655089243
"hsa-mir-145-5p","hsa-mir-324-5p",2113,"ETS1",4846,"NOS3",1,0,0.004,5e-04,0.0105,0.033,0,0
"hsa-mir-130b-3p","hsa-mir-744-3p",51341,"ZBTB7A",4861,"NPAS1",-1,0,5e-04,0,0.1245,0.0145,5e-04,0.00375108616165526
"hsa-mir-342-5p","hsa-mir-940",51341,"ZBTB7A",4861,"NPAS1",-1,0.003,0.0015,0.179,0.024,0.0285,0.0025,0.0138257071283612
"hsa-let-7c-5p","hsa-mir-362-3p",6774,"STAT3",4919,"ROR1",1,0.0025,0,0.0015,0.0745,0.0225,0,0
"hsa-mir-182-5p","hsa-mir-940",6774,"STAT3",4919,"ROR1",1,0.0045,0.0025,0.296,0.0135,0.417,0.002,0.0116198947298288
"hsa-let-7c-5p","hsa-mir-20a-3p",6774,"STAT3",4919,"ROR1",1,0.004,0,0,0.0625,0.015,0.0035,0.0178749158101262
"hsa-let-7c-5p","hsa-mir-130b-3p",6774,"STAT3",4919,"ROR1",1,0.003,0,0.0105,0.062,0.04,0.0025,0.0138257071283612
"hsa-let-7c-5p","hsa-mir-214-3p",6774,"STAT3",4919,"ROR1",1,0.0035,0.002,0,0.083,0.0205,0.005,0.0234167136604098
"hsa-let-7c-5p","hsa-mir-3065-3p",6774,"STAT3",4919,"ROR1",1,0.0035,0,0.003,0.063,0.0355,0,0
"hsa-mir-362-3p","hsa-mir-93-3p",6774,"STAT3",4919,"ROR1",1,0,0,5e-04,0.0245,0.0415,0.0015,0.00926164766692629
"hsa-let-7c-5p","hsa-mir-21-3p",6774,"STAT3",4919,"ROR1",1,0.0025,0.0035,0,0.0615,0.013,0,0
"hsa-let-7c-5p","hsa-mir-93-3p",6774,"STAT3",4919,"ROR1",1,0.0035,0,0.001,0.0745,0.035,0.0055,0.0251130092156247
"hsa-mir-502-3p","hsa-mir-93-3p",6774,"STAT3",4919,"ROR1",1,0.0085,0,0,0.0195,0.04,0.001,0.00667750210582739
"hsa-mir-182-5p","hsa-mir-9-3p",4790,"NFKB1",5155,"PDGFB",1,0,0,5e-04,0.024,0.1375,0.007,0.0300591175456739
"hsa-mir-106b-5p","hsa-mir-93-3p",6774,"STAT3",5228,"PGF",-1,0,0,0,0.052,0.024,0.005,0.0234167136604098
"hsa-mir-182-5p","hsa-mir-21-3p",6774,"STAT3",5228,"PGF",-1,0.007,0.001,0.2755,0.098,0.0505,0.0095,0.0376706038834068
"hsa-mir-182-5p","hsa-mir-93-3p",6774,"STAT3",5228,"PGF",-1,0.005,0,0.3965,0.1175,0.0195,0.008,0.0331793298613588
"hsa-mir-106b-5p","hsa-mir-20a-3p",6774,"STAT3",5228,"PGF",-1,0,0,0.1075,0.0355,0.0105,5e-04,0.00375108616165526
"hsa-mir-3065-3p","hsa-mir-362-3p",6774,"STAT3",5228,"PGF",-1,0,0,0.0155,0.043,0.166,0.0085,0.0347139729299363
"hsa-let-7c-5p","hsa-mir-362-3p",6774,"STAT3",5228,"PGF",-1,0.0025,0,0.0015,0.0335,0.2425,5e-04,0.00375108616165526
"hsa-mir-590-3p","hsa-mir-93-3p",6774,"STAT3",5228,"PGF",-1,0,0,0.006,0.1095,0.03,0.0055,0.0251130092156247
"hsa-let-7c-5p","hsa-mir-21-3p",6774,"STAT3",5228,"PGF",-1,0.0025,0.0035,0,0.031,0.051,0.0095,0.0376706038834068
"hsa-let-7c-5p","hsa-mir-7-1-3p",6774,"STAT3",5228,"PGF",-1,0.003,0.001,0,0.0265,0.4195,0.008,0.0331793298613588
"hsa-mir-182-5p","hsa-mir-590-3p",6774,"STAT3",5228,"PGF",-1,0.008,0,0.499,0.1035,0.0945,0.007,0.0300591175456739
"hsa-mir-183-5p","hsa-mir-27a-5p",367,"AR",5274,"SERPINI1",1,0,0,0.0015,0.581,0.766,0.0015,0.00926164766692629
"hsa-mir-29a-3p","hsa-mir-34a-5p",4208,"MEF2C",5305,"PIP4K2A",1,0,0.0045,0.091,0.036,0.073,0.007,0.0300591175456739
"hsa-mir-21-5p","hsa-mir-34a-5p",4208,"MEF2C",5305,"PIP4K2A",1,0,0.005,0.073,0.241,0.0865,0.0015,0.00926164766692629
"hsa-mir-21-5p","hsa-mir-589-3p",4208,"MEF2C",5305,"PIP4K2A",1,0,0.004,0.0525,0.2405,0.6555,0.0035,0.0178749158101262
"hsa-mir-215-5p","hsa-mir-34a-5p",6932,"TCF7",5339,"PLEC",1,0.0015,0,0.3345,0.034,0.014,5e-04,0.00375108616165526
"hsa-mir-185-5p","hsa-mir-330-5p",367,"AR",5366,"PMAIP1",1,0,0,0,0.373,0.626,0.0035,0.0178749158101262
"hsa-mir-200b-3p","hsa-mir-29b-3p",6667,"SP1",5423,"POLB",-1,0.0075,0,0.069,0.174,0.016,0.0085,0.0347139729299363
"hsa-mir-200b-3p","hsa-mir-21-5p",6667,"SP1",5423,"POLB",-1,0.0065,0,0.526,0.2165,0.017,0.004,0.0197954655089243
"hsa-mir-130a-5p","hsa-mir-744-5p",2034,"EPAS1",5460,"POU5F1",1,5e-04,0,0,0.014,0.2255,0.0015,0.00926164766692629
"hsa-mir-142-5p","hsa-mir-30b-3p",2034,"EPAS1",5460,"POU5F1",1,0.001,0,0.0195,0.3215,0.3425,0.006,0.0267804166453396
"hsa-mir-182-5p","hsa-mir-744-5p",2034,"EPAS1",5460,"POU5F1",1,0,0,0,0.227,0.206,0,0
"hsa-mir-21-3p","hsa-mir-30b-3p",2034,"EPAS1",5460,"POU5F1",1,0,0,0.001,0.8075,0.3285,0.008,0.0331793298613588
"hsa-mir-22-5p","hsa-mir-30b-3p",2034,"EPAS1",5460,"POU5F1",1,0,0,0.0065,0.069,0.314,0.001,0.00667750210582739
"hsa-mir-223-3p","hsa-mir-653-5p",5080,"PAX6",5460,"POU5F1",1,0,0,0.0325,0.1255,0.0115,0.0045,0.0216649689440994
"hsa-mir-34a-5p","hsa-mir-381-3p",367,"AR",5469,"MED1",1,0,0,0.001,0.0185,0.4375,5e-04,0.00375108616165526
"hsa-mir-454-3p","hsa-mir-491-5p",367,"AR",5469,"MED1",1,0.002,0.0045,0.121,0.356,0.0515,0.003,0.0158793590093781
"hsa-let-7c-5p","hsa-mir-125b-2-3p",7528,"YY1",5518,"PPP2R1A",-1,5e-04,5e-04,0.006,0.029,0.011,0.0015,0.00926164766692629
"hsa-mir-21-3p","hsa-mir-340-5p",4205,"MEF2A",5581,"PRKCE",1,0,0,0,0.9655,0.1055,0,0
"hsa-mir-181c-5p","hsa-mir-203a-3p",6772,"STAT1",5627,"PROS1",1,0.0085,0.001,0.222,0.2845,0.0245,0.0065,0.028436460554371
"hsa-mir-1307-3p","hsa-mir-301a-3p",3659,"IRF1",5698,"PSMB9",1,0.007,0.0045,0.0115,0.0145,0.059,0.001,0.00667750210582739
"hsa-let-7c-5p","hsa-mir-34a-5p",7528,"YY1",5714,"PSMD8",-1,0,0.002,5e-04,0.2505,0.0665,0.009,0.0361982150269821
"hsa-mir-21-5p","hsa-mir-874-3p",6774,"STAT3",5743,"PTGS2",1,0,0,0.019,0.012,0.0795,0.002,0.0116198947298288
"hsa-mir-299-5p","hsa-mir-503-5p",7003,"TEAD1",5784,"PTPN14",1,0,0.0065,0.003,0.052,0.0485,0.0045,0.0216649689440994
"hsa-mir-299-5p","hsa-mir-450b-5p",7003,"TEAD1",5784,"PTPN14",1,0,0.001,0.012,0.062,0.015,5e-04,0.00375108616165526
"hsa-mir-221-3p","hsa-mir-222-3p",405,"ARNT",5789,"PTPRD",1,0.0095,0.0075,0.006,0.0245,0.0125,0.005,0.0234167136604098
"hsa-mir-491-5p","hsa-mir-675-3p",367,"AR",5797,"PTPRM",1,0.0035,0,0.008,0.176,0.087,0.0065,0.028436460554371
"hsa-mir-218-5p","hsa-mir-503-5p",7003,"TEAD1",5797,"PTPRM",1,0,0.0055,0.0225,0.0165,0.0115,0.001,0.00667750210582739
"hsa-mir-148a-3p","hsa-mir-218-5p",7003,"TEAD1",5797,"PTPRM",1,0,0,0.141,0.112,0.0275,5e-04,0.00375108616165526
"hsa-mir-152-3p","hsa-mir-218-5p",7003,"TEAD1",5797,"PTPRM",1,0,0,0.3605,0.1415,0.0135,0.0025,0.0138257071283612
"hsa-mir-152-3p","hsa-mir-299-5p",7003,"TEAD1",5797,"PTPRM",1,0,0,0.124,0.1215,0.013,0.009,0.0361982150269821
"hsa-mir-17-3p","hsa-mir-181b-5p",1869,"E2F1",5800,"PTPRO",1,0.001,0.0025,0.3425,0.2335,0.2405,0.0065,0.028436460554371
"hsa-mir-136-5p","hsa-mir-483-5p",55810,"FOXJ2",5926,"ARID4A",1,0,0.0085,0.0055,0.011,0.0155,0,0
"hsa-mir-362-3p","hsa-mir-374a-5p",7182,"NR2C2",5927,"KDM5A",1,0,5e-04,0.1225,0.05,0.1995,0.0025,0.0138257071283612
"hsa-mir-223-5p","hsa-mir-330-5p",367,"AR",6038,"RNASE4",1,0,0,0.1615,0.0795,0.0745,0.0035,0.0178749158101262
"hsa-mir-30c-2-3p","hsa-mir-330-5p",367,"AR",6038,"RNASE4",1,0.0025,0,0.0345,0.032,0.071,0.0025,0.0138257071283612
"hsa-let-7c-5p","hsa-mir-340-5p",6774,"STAT3",6095,"RORA",1,0.002,0,0,0.283,0.3655,0.002,0.0116198947298288
"hsa-let-7c-5p","hsa-mir-145-5p",4609,"MYC",6157,"RPL27A",1,0,0,5e-04,0.1145,0.012,0,0
"hsa-mir-130b-3p","hsa-mir-188-3p",6774,"STAT3",6288,"SAA1",1,0,0,0.012,0.0615,0.031,0.006,0.0267804166453396
"hsa-mir-218-5p","hsa-mir-340-5p",6774,"STAT3",6288,"SAA1",1,0,0,5e-04,0.294,0.1275,0.0065,0.028436460554371
"hsa-mir-17-3p","hsa-mir-218-5p",6774,"STAT3",6288,"SAA1",1,0,0,0.006,0.485,0.2795,0.008,0.0331793298613588
"hsa-mir-18a-5p","hsa-mir-301b-3p",6774,"STAT3",6288,"SAA1",1,5e-04,0.001,0.016,0.055,0.0185,0.0015,0.00926164766692629
"hsa-mir-148a-3p","hsa-mir-340-5p",6774,"STAT3",6288,"SAA1",1,0,0,0.004,0.3075,0.1185,0.008,0.0331793298613588
"hsa-mir-130b-3p","hsa-mir-502-3p",6774,"STAT3",6288,"SAA1",1,0,0.0085,0.01,0.1755,0.037,0.0045,0.0216649689440994
"hsa-mir-130b-3p","hsa-mir-93-3p",6774,"STAT3",6288,"SAA1",1,0,0,0,0.1045,0.0835,0.0035,0.0178749158101262
"hsa-mir-17-5p","hsa-mir-218-5p",6774,"STAT3",6288,"SAA1",1,0,0,0.008,0.0515,0.2455,0,0
"hsa-mir-18a-5p","hsa-mir-218-5p",6774,"STAT3",6288,"SAA1",1,0,0,0.0015,0.069,0.287,0.001,0.00667750210582739
"hsa-mir-2110","hsa-mir-491-5p",367,"AR",6337,"SCNN1A",1,0,0.003,0.001,0.0275,0.104,0.0025,0.0138257071283612
"hsa-mir-330-5p","hsa-mir-675-3p",367,"AR",6337,"SCNN1A",1,0,0,0.0535,0.139,0.1705,0,0
"hsa-mir-625-5p","hsa-mir-675-3p",367,"AR",6337,"SCNN1A",1,0,0,0.123,0.0345,0.054,0,0
"hsa-mir-362-3p","hsa-mir-874-3p",6774,"STAT3",6347,"CCL2",1,0,0,0.0115,0.577,0.0535,0.0055,0.0251130092156247
"hsa-mir-424-5p","hsa-mir-93-3p",6774,"STAT3",6347,"CCL2",1,0,0,0,0.362,0.0245,0,0
"hsa-mir-199b-5p","hsa-mir-93-3p",3091,"HIF1A",6347,"CCL2",1,0,0.006,0.5285,0.0785,0.034,5e-04,0.00375108616165526
"hsa-mir-148a-3p","hsa-mir-874-3p",6774,"STAT3",6347,"CCL2",1,5e-04,0,0,0.418,0.059,0.001,0.00667750210582739
"hsa-mir-15b-5p","hsa-mir-3065-3p",6774,"STAT3",6347,"CCL2",1,0.003,0,0.0175,0.0115,0.0155,0.007,0.0300591175456739
"hsa-mir-17-3p","hsa-mir-17-5p",6774,"STAT3",6347,"CCL2",1,0,5e-04,0.011,0.023,0.041,0.0035,0.0178749158101262
"hsa-mir-148a-3p","hsa-mir-340-5p",6774,"STAT3",6347,"CCL2",1,0,0,0.004,0.384,0.339,0.0055,0.0251130092156247
"hsa-mir-17-5p","hsa-mir-18a-5p",6774,"STAT3",6347,"CCL2",1,0,0,5e-04,0.0355,0.1165,0.0055,0.0251130092156247
"hsa-mir-340-5p","hsa-mir-874-3p",6774,"STAT3",6347,"CCL2",1,0,0,0,0.302,0.047,0,0
"hsa-mir-181a-5p","hsa-mir-218-5p",6774,"STAT3",6347,"CCL2",1,0.0035,0,0,0.1185,0.2585,0.002,0.0116198947298288
"hsa-mir-17-3p","hsa-mir-20a-3p",6774,"STAT3",6347,"CCL2",1,0,0,0.012,0.013,0.021,0.001,0.00667750210582739
"hsa-mir-874-3p","hsa-mir-93-3p",6774,"STAT3",6347,"CCL2",1,0,5e-04,0,0.053,0.023,0.0085,0.0347139729299363
"hsa-mir-22-3p","hsa-mir-324-5p",5970,"RELA",6347,"CCL2",1,0.005,5e-04,0.001,0.0225,0.038,0,0
"hsa-mir-106b-5p","hsa-mir-148a-3p",6774,"STAT3",6347,"CCL2",1,0,5e-04,0.2875,0.404,0.311,0.0035,0.0178749158101262
"hsa-mir-181a-5p","hsa-mir-340-5p",6774,"STAT3",6347,"CCL2",1,0.005,0,0.003,0.1305,0.305,0.0095,0.0376706038834068
"hsa-mir-18a-5p","hsa-mir-20a-3p",6774,"STAT3",6347,"CCL2",1,0,0,0,0.1015,0.0315,0.001,0.00667750210582739
"hsa-mir-20a-3p","hsa-mir-20a-5p",6774,"STAT3",6347,"CCL2",1,0,0,0.033,0.0245,0.151,0,0
"hsa-mir-20a-3p","hsa-mir-21-3p",6774,"STAT3",6347,"CCL2",1,0,0.0025,0.2805,0.017,0.021,0.0035,0.0178749158101262
"hsa-mir-21-3p","hsa-mir-874-3p",6774,"STAT3",6347,"CCL2",1,0,0,0.1785,0.0165,0.0515,0,0
"hsa-mir-218-5p","hsa-mir-874-3p",6774,"STAT3",6347,"CCL2",1,0,0,0.0035,0.2595,0.0595,0,0
"hsa-mir-218-5p","hsa-mir-93-3p",6774,"STAT3",6347,"CCL2",1,0,0,0.0015,0.2535,0.0225,0.0055,0.0251130092156247
"hsa-mir-17-5p","hsa-mir-20a-3p",6774,"STAT3",6347,"CCL2",1,0,0,0,0.0415,0.031,0,0
"hsa-mir-181a-5p","hsa-mir-874-3p",6774,"STAT3",6347,"CCL2",1,0.003,0,0.001,0.1155,0.0525,0.0025,0.0138257071283612
"hsa-mir-148a-3p","hsa-mir-18a-5p",6774,"STAT3",6347,"CCL2",1,0,0,0,0.2965,0.066,0.008,0.0331793298613588
"hsa-mir-431-3p","hsa-mir-874-3p",5970,"RELA",6347,"CCL2",1,5e-04,0,0.587,0.0215,0.052,0.005,0.0234167136604098
"hsa-mir-188-3p","hsa-mir-3065-3p",6774,"STAT3",6347,"CCL2",1,5e-04,5e-04,5e-04,0.011,0.014,0.002,0.0116198947298288
"hsa-mir-3065-3p","hsa-mir-874-3p",6774,"STAT3",6347,"CCL2",1,0,0,0.0865,0.018,0.06,0,0
"hsa-mir-324-5p","hsa-mir-874-3p",5970,"RELA",6347,"CCL2",1,5e-04,0,0.002,0.0265,0.043,0.001,0.00667750210582739
"hsa-mir-188-3p","hsa-mir-218-5p",6774,"STAT3",6347,"CCL2",1,0,0,0.002,0.011,0.21,0.0055,0.0251130092156247
"hsa-mir-181b-5p","hsa-mir-20a-5p",6774,"STAT3",6347,"CCL2",1,0.0065,0,0.271,0.029,0.1815,0.008,0.0331793298613588
"hsa-mir-182-5p","hsa-mir-21-3p",4205,"MEF2A",6480,"ST6GAL1",1,0.0045,0,0.111,0.0375,0.012,0.003,0.0158793590093781
"hsa-mir-2110","hsa-mir-625-5p",4782,"NFIC",6517,"SLC2A4",1,0.0065,0.0015,0.4655,0.057,0.02,0.0025,0.0138257071283612
"hsa-mir-181a-2-3p","hsa-mir-342-5p",4782,"NFIC",6517,"SLC2A4",1,0.0065,0,0.425,0.4535,0.017,0.006,0.0267804166453396
"hsa-let-7c-5p","hsa-mir-378a-3p",7528,"YY1",6730,"SRP68",-1,0,0.0095,0.161,0.589,0.0455,0,0
"hsa-mir-15b-5p","hsa-mir-424-5p",6774,"STAT3",6772,"STAT1",1,0.004,0,0,0.017,0.109,0,0
"hsa-mir-3065-3p","hsa-mir-362-3p",6774,"STAT3",6772,"STAT1",1,0,0,0.0155,0.2225,0.108,0.0015,0.00926164766692629
"hsa-mir-424-5p","hsa-mir-590-3p",6774,"STAT3",6772,"STAT1",1,0,0,0.008,0.116,0.019,5e-04,0.00375108616165526
"hsa-mir-218-5p","hsa-mir-940",6774,"STAT3",6772,"STAT1",1,0,5e-04,0.0145,0.0765,0.081,0.005,0.0234167136604098
"hsa-mir-106b-5p","hsa-mir-940",6774,"STAT3",6772,"STAT1",1,0,0,0.0175,0.048,0.038,0,0
"hsa-mir-196b-5p","hsa-mir-362-3p",6774,"STAT3",6772,"STAT1",1,5e-04,0,0.0265,0.1065,0.179,0.004,0.0197954655089243
"hsa-mir-188-3p","hsa-mir-218-5p",6774,"STAT3",6772,"STAT1",1,0,0,0.002,0.0165,0.069,0,0
"hsa-mir-18a-5p","hsa-mir-218-5p",6774,"STAT3",6772,"STAT1",1,0,0,0.0015,0.1775,0.065,0.001,0.00667750210582739
"hsa-mir-18a-5p","hsa-mir-424-5p",6774,"STAT3",6772,"STAT1",1,0,0,0,0.1495,0.088,0.008,0.0331793298613588
"hsa-mir-218-5p","hsa-mir-424-5p",6774,"STAT3",6772,"STAT1",1,0,0,0,0.075,0.1225,0,0
"hsa-mir-3065-3p","hsa-mir-424-5p",6774,"STAT3",6772,"STAT1",1,0,0,0.0325,0.146,0.07,0.002,0.0116198947298288
"hsa-mir-3065-3p","hsa-mir-590-3p",6774,"STAT3",6772,"STAT1",1,0,0,0.5235,0.161,0.0195,5e-04,0.00375108616165526
"hsa-mir-218-5p","hsa-mir-362-3p",6774,"STAT3",6772,"STAT1",1,0,0,0,0.058,0.181,0.004,0.0197954655089243
"hsa-mir-362-3p","hsa-mir-940",6774,"STAT3",6772,"STAT1",1,0,5e-04,0,0.178,0.017,0.005,0.0234167136604098
"hsa-mir-106b-5p","hsa-mir-218-5p",6774,"STAT3",6772,"STAT1",1,0,0,0.173,0.074,0.0695,0.008,0.0331793298613588
"hsa-mir-362-3p","hsa-mir-424-5p",6774,"STAT3",6772,"STAT1",1,0,5e-04,0.0015,0.144,0.1515,0.0045,0.0216649689440994
"hsa-mir-106b-5p","hsa-mir-18a-5p",6774,"STAT3",6772,"STAT1",1,0,0,0,0.047,0.1495,0,0
"hsa-let-7e-5p","hsa-mir-424-5p",6774,"STAT3",6772,"STAT1",1,0.0065,0,0.0735,0.011,0.083,0,0
"hsa-mir-192-5p","hsa-mir-454-3p",2099,"ESR1",6776,"STAT5A",1,0.004,5e-04,0.119,0.4665,0.586,0.001,0.00667750210582739
"hsa-mir-301a-3p","hsa-mir-454-3p",2099,"ESR1",6776,"STAT5A",1,5e-04,0,5e-04,0.1635,0.6405,0.006,0.0267804166453396
"hsa-mir-192-5p","hsa-mir-301a-3p",2099,"ESR1",6776,"STAT5A",1,0.0015,0,0.002,0.4175,0.1575,0.001,0.00667750210582739
"hsa-mir-19b-3p","hsa-mir-301a-3p",2099,"ESR1",6776,"STAT5A",1,0.001,0.0015,0.019,0.021,0.1685,0.006,0.0267804166453396
"hsa-mir-18a-5p","hsa-mir-19a-3p",2099,"ESR1",6866,"TAC3",1,0.001,0,0.027,0.3335,0.2285,0.0045,0.0216649689440994
"hsa-mir-18a-5p","hsa-mir-19b-3p",2099,"ESR1",6866,"TAC3",1,0,5e-04,0.0425,0.291,0.168,0.0055,0.0251130092156247
"hsa-mir-17-5p","hsa-mir-19a-3p",2099,"ESR1",6866,"TAC3",1,0,0,0,0.437,0.262,0.006,0.0267804166453396
"hsa-mir-17-3p","hsa-mir-3065-3p",4205,"MEF2A",6935,"ZEB1",1,0,0,0.196,0.646,0.1255,0.0095,0.0376706038834068
"hsa-mir-132-3p","hsa-mir-182-5p",4205,"MEF2A",6935,"ZEB1",1,0,0.006,0.469,0.5345,0.2765,0.007,0.0300591175456739
"hsa-mir-21-5p","hsa-mir-3613-5p",4205,"MEF2A",6935,"ZEB1",1,0,0,0.0025,0.059,0.0255,0.0075,0.0316612809527267
"hsa-mir-17-3p","hsa-mir-92a-1-5p",4779,"NFE2L1",7003,"TEAD1",1,0,0,0.155,0.1765,0.0135,0.008,0.0331793298613588
"hsa-mir-30c-2-3p","hsa-mir-589-3p",367,"AR",7016,"TESK1",1,0.001,0,0.1045,0.014,0.141,0.0065,0.028436460554371
"hsa-mir-378a-3p","hsa-mir-378c",4212,"MEIS2",7026,"NR2F2",1,0,0,0,0.0325,0.432,0.001,0.00667750210582739
"hsa-mir-194-5p","hsa-mir-625-5p",4212,"MEIS2",7026,"NR2F2",1,0.005,0,0.014,0.0215,0.0455,0.003,0.0158793590093781
"hsa-mir-130a-3p","hsa-mir-362-3p",7003,"TEAD1",7042,"TGFB2",1,0.001,0,0.1425,0.0155,0.0225,0,0
"hsa-mir-335-5p","hsa-mir-424-5p",6667,"SP1",7112,"TMPO",1,0.0095,0.0035,0.0285,0.762,0.05,0.007,0.0300591175456739
"hsa-mir-182-5p","hsa-mir-9-5p",4790,"NFKB1",7128,"TNFAIP3",1,0.001,5e-04,0,0.128,0.021,0.001,0.00667750210582739
"hsa-mir-182-5p","hsa-mir-301a-3p",4790,"NFKB1",7185,"TRAF1",1,5e-04,0.0075,0.01,0.2245,0.2975,0.0085,0.0347139729299363
"hsa-mir-199a-3p","hsa-mir-3065-3p",4205,"MEF2A",7204,"TRIO",1,0,0,0.0505,0.027,0.1505,5e-04,0.00375108616165526
"hsa-mir-149-5p","hsa-mir-9-5p",604,"BCL6",7260,"EIPR1",-1,5e-04,0.005,0.0035,0.0165,0.3615,0.001,0.00667750210582739
"hsa-mir-17-5p","hsa-mir-30b-3p",4780,"NFE2L2",7296,"TXNRD1",1,0,0,0.352,0.066,0.061,0.0055,0.0251130092156247
"hsa-mir-18a-5p","hsa-mir-505-3p",4780,"NFE2L2",7296,"TXNRD1",1,0,0,0.2075,0.0105,0.049,0.0085,0.0347139729299363
"hsa-mir-17-5p","hsa-mir-629-3p",4779,"NFE2L1",7296,"TXNRD1",1,0,0,0.155,0.097,0.0205,0.0025,0.0138257071283612
"hsa-mir-18a-5p","hsa-mir-30b-3p",4780,"NFE2L2",7296,"TXNRD1",1,0,5e-04,0.062,0.0215,0.0775,0.0045,0.0216649689440994
"hsa-mir-15b-5p","hsa-mir-17-5p",4779,"NFE2L1",7296,"TXNRD1",1,0.0015,0,0.0075,0.0785,0.1,0.0075,0.0316612809527267
"hsa-mir-132-3p","hsa-mir-182-5p",4205,"MEF2A",7405,"UVRAG",1,0,0.006,0.469,0.279,0.026,0.0065,0.028436460554371
"hsa-mir-199a-3p","hsa-mir-3065-3p",4205,"MEF2A",7405,"UVRAG",1,0,0,0.0505,0.017,0.055,0.0055,0.0251130092156247
"hsa-mir-106b-5p","hsa-mir-3065-3p",4205,"MEF2A",7405,"UVRAG",1,0.007,0,0.5595,0.0205,0.052,0.009,0.0361982150269821
"hsa-mir-182-5p","hsa-mir-3065-3p",4205,"MEF2A",7405,"UVRAG",1,0.0025,0,0.407,0.042,0.057,5e-04,0.00375108616165526
"hsa-mir-3065-3p","hsa-mir-92a-1-5p",4205,"MEF2A",7405,"UVRAG",1,0,0.007,0.0185,0.0675,0.465,0.0075,0.0316612809527267
