miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-377-3p,hsa-mir-625-3p,3091,4170,1,0.0,0.0005,0.0005,0.011,0.7015,0.001,True,0.002797557926693156
hsa-mir-29b-3p,hsa-mir-29c-3p,3091,4323,1,0.0,0.0,0.0,0.0385,0.094,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-31-5p,3091,4323,1,0.0,0.0,0.0,0.038,0.0545,0.001,True,0.002797557926693156
hsa-mir-29c-3p,hsa-mir-31-5p,3091,4323,1,0.0,0.001,0.0,0.092,0.0515,0.003,True,0.0073543219294642335
hsa-mir-18a-5p,hsa-mir-494-3p,3091,4907,1,0.0,0.0,0.042,0.02,0.083,0.004,True,0.009433837989405044
hsa-mir-145-5p,hsa-mir-376a-3p,3091,4914,1,0.0,0.0,0.0,0.8635,0.1785,0.0085,True,0.01804000846740051
hsa-mir-145-5p,hsa-mir-377-3p,3091,4914,1,0.0,0.0,0.0015,0.8595,0.0215,0.005,True,0.011435806186695867
hsa-mir-18a-5p,hsa-mir-338-3p,3091,4914,1,0.0,0.0,0.0035,0.0665,0.0275,0.0005,True,0.0014965251241880015
hsa-mir-23b-3p,hsa-mir-29c-3p,3091,4914,1,0.0025,0.0,0.0,0.0745,0.0615,0.0025,True,0.006277109399260721
hsa-mir-23b-3p,hsa-mir-377-3p,3091,4914,1,0.001,0.0,0.0,0.067,0.013,0.0065,True,0.014337982927043913
hsa-mir-29b-3p,hsa-mir-338-3p,3091,4914,1,0.0,0.0,0.0,0.534,0.0125,0.004,True,0.009433837989405044
hsa-mir-29b-3p,hsa-mir-376a-3p,3091,4914,1,0.0,0.0,0.0,0.544,0.198,0.0095,True,0.019839322463194555
hsa-mir-29b-3p,hsa-mir-377-3p,3091,4914,1,0.0,0.0,0.0,0.5505,0.021,0.0035,True,0.008407849338700403
hsa-mir-29c-3p,hsa-mir-377-3p,3091,4914,1,0.0,0.0,0.0,0.049,0.0355,0.0,True,0.0
hsa-mir-376a-3p,hsa-mir-377-3p,3091,4914,1,0.0,0.0,0.0,0.16,0.026,0.003,True,0.0073543219294642335
hsa-mir-376b-3p,hsa-mir-625-3p,3091,51107,1,0.0005,0.0015,0.0,0.0185,0.0175,0.002,True,0.005164633643781422
hsa-mir-22-5p,hsa-mir-29c-3p,3091,5209,1,0.0,0.0,0.0,0.83,0.061,0.0,True,0.0
hsa-mir-23b-3p,hsa-mir-338-3p,3091,5209,1,0.0035,0.0,0.0,0.0355,0.023,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-338-3p,3091,5209,1,0.002,0.0,0.011,0.4625,0.0225,0.003,True,0.0073543219294642335
hsa-mir-29b-3p,hsa-mir-29c-3p,3091,5209,1,0.0,0.0,0.0,0.293,0.0435,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-370-3p,3091,5209,1,0.0,0.0005,0.0,0.2065,0.0105,0.001,True,0.002797557926693156
hsa-mir-29b-3p,hsa-mir-377-3p,3091,5209,1,0.0,0.0,0.0,0.2235,0.07,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-410-3p,3091,5209,1,0.0,0.0,0.0,0.2725,0.012,0.0005,True,0.0014965251241880015
hsa-mir-29c-3p,hsa-mir-31-5p,3091,5209,1,0.0,0.001,0.0,0.047,0.017,0.004,True,0.009433837989405044
hsa-mir-29c-3p,hsa-mir-338-3p,3091,5209,1,0.0,0.0,0.0,0.0485,0.0195,0.0005,True,0.0014965251241880015
hsa-mir-29c-3p,hsa-mir-34a-5p,3091,5209,1,0.0,0.0,0.004,0.042,0.3155,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-370-3p,3091,5209,1,0.0,0.0005,0.0,0.0535,0.0105,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-376a-3p,3091,5209,1,0.0,0.0,0.0,0.049,0.0795,0.002,True,0.005164633643781422
hsa-mir-29c-3p,hsa-mir-377-3p,3091,5209,1,0.0,0.0,0.0,0.043,0.0645,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-410-3p,3091,5209,1,0.0,0.0,0.0,0.035,0.012,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-625-3p,3091,5209,1,0.0,0.0,0.007,0.0445,0.4285,0.003,True,0.0073543219294642335
hsa-mir-31-5p,hsa-mir-376a-3p,3091,5209,1,0.0015,0.0,0.001,0.0285,0.082,0.0065,True,0.014337982927043913
hsa-mir-31-5p,hsa-mir-377-3p,3091,5209,1,0.0055,0.0,0.003,0.0315,0.056,0.001,True,0.002797557926693156
hsa-mir-31-5p,hsa-mir-940,3091,5209,1,0.001,0.007,0.0,0.021,0.033,0.0005,True,0.0014965251241880015
hsa-mir-338-3p,hsa-mir-376a-3p,3091,5209,1,0.0,0.0,0.0,0.0155,0.074,0.0015,True,0.004013268148970465
hsa-mir-338-3p,hsa-mir-377-3p,3091,5209,1,0.0,0.0,0.0,0.012,0.0535,0.0,True,0.0
hsa-mir-338-3p,hsa-mir-940,3091,5209,1,0.0,0.008,0.0005,0.0145,0.0375,0.0,True,0.0
hsa-mir-34a-5p,hsa-mir-625-3p,3091,5209,1,0.0,0.0,0.1545,0.2525,0.438,0.0,True,0.0
hsa-mir-376a-3p,hsa-mir-625-3p,3091,5209,1,0.0,0.0,0.0,0.066,0.352,0.0065,True,0.014337982927043913
hsa-mir-376b-3p,hsa-mir-377-3p,3091,5209,1,0.0015,0.0,0.0,0.2975,0.0535,0.0055,True,0.012420713577799801
hsa-mir-377-3p,hsa-mir-410-3p,3091,5209,1,0.0,0.0,0.0,0.0675,0.014,0.007,True,0.015277814059193857
hsa-mir-377-3p,hsa-mir-625-3p,3091,5209,1,0.0,0.0005,0.0005,0.062,0.346,0.001,True,0.002797557926693156
hsa-mir-410-3p,hsa-mir-625-3p,3091,5209,1,0.0,0.0,0.0005,0.011,0.3755,0.001,True,0.002797557926693156
hsa-mir-138-1-3p,hsa-mir-370-3p,3091,5321,1,0.0005,0.0,0.0,0.122,0.0325,0.0015,True,0.004013268148970465
hsa-mir-299-5p,hsa-mir-29c-3p,3091,5321,1,0.0,0.0,0.0,0.0555,0.2015,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-370-3p,3091,5321,1,0.0,0.0005,0.0,0.049,0.027,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-410-3p,3091,5321,1,0.0,0.0,0.0,0.051,0.021,0.003,True,0.0073543219294642335
hsa-mir-299-5p,hsa-mir-935,3091,5321,1,0.0,0.0,0.0,0.052,0.0175,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-370-3p,3091,5321,1,0.0,0.0005,0.0,0.2065,0.0245,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-410-3p,3091,5321,1,0.0,0.0,0.0,0.217,0.02,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-935,3091,5321,1,0.0,0.0,0.0,0.137,0.013,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-410-3p,3091,5321,1,0.0,0.0,0.0,0.0225,0.019,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-940,3091,5321,1,0.0,0.005,0.0,0.026,0.1145,0.002,True,0.005164633643781422
hsa-mir-377-3p,hsa-mir-410-3p,3091,5321,1,0.0,0.0,0.0,0.2595,0.0185,0.0045,True,0.010445200722322544
hsa-mir-299-5p,hsa-mir-410-3p,3091,5329,1,0.0,0.0,0.0,0.0815,0.275,0.003,True,0.0073543219294642335
hsa-mir-299-5p,hsa-mir-485-5p,3091,5329,1,0.0,0.0,0.0,0.0825,0.0285,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-889-3p,3091,5329,1,0.0,0.0,0.0,0.082,0.137,0.0025,True,0.006277109399260721
hsa-mir-29c-3p,hsa-mir-410-3p,3091,5329,1,0.0,0.0,0.0,0.392,0.2405,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-410-3p,3091,5329,1,0.0015,0.0,0.0,0.2155,0.325,0.0005,True,0.0014965251241880015
hsa-mir-218-5p,hsa-mir-22-5p,3091,54583,1,0.0,0.0,0.0,0.0275,0.0315,0.006,True,0.01338668185823772
hsa-mir-218-5p,hsa-mir-299-3p,3091,54583,1,0.0,0.002,0.0,0.014,0.7805,0.003,True,0.0073543219294642335
hsa-mir-218-5p,hsa-mir-31-5p,3091,54583,1,0.0,0.0005,0.0,0.0165,0.216,0.0065,True,0.014337982927043913
hsa-mir-218-5p,hsa-mir-370-3p,3091,54583,1,0.0,0.0,0.0,0.0145,0.0375,0.002,True,0.005164633643781422
hsa-mir-218-5p,hsa-mir-889-3p,3091,54583,1,0.0,0.0,0.0,0.018,0.1665,0.003,True,0.0073543219294642335
hsa-mir-22-5p,hsa-mir-29b-3p,3091,54583,1,0.0,0.0,0.0,0.0545,0.0715,0.006,True,0.01338668185823772
hsa-mir-22-5p,hsa-mir-370-3p,3091,54583,1,0.0,0.0,0.0,0.0415,0.0445,0.001,True,0.002797557926693156
hsa-mir-22-5p,hsa-mir-410-3p,3091,54583,1,0.0005,0.0,0.0,0.0255,0.076,0.0,True,0.0
hsa-mir-22-5p,hsa-mir-889-3p,3091,54583,1,0.0,0.0,0.0,0.061,0.137,0.0035,True,0.008407849338700403
hsa-mir-23b-3p,hsa-mir-29b-3p,3091,54583,1,0.001,0.0,0.0,0.0825,0.077,0.0005,True,0.0014965251241880015
hsa-mir-29c-3p,hsa-mir-370-3p,3091,54583,1,0.0,0.0005,0.0,0.798,0.049,0.0005,True,0.0014965251241880015
hsa-mir-31-5p,hsa-mir-410-3p,3091,54583,1,0.0015,0.0,0.0,0.2225,0.1175,0.001,True,0.002797557926693156
hsa-mir-31-5p,hsa-mir-889-3p,3091,54583,1,0.0015,0.0,0.0,0.3515,0.1615,0.0035,True,0.008407849338700403
hsa-mir-16-2-3p,hsa-mir-199b-5p,3091,5507,1,0.0015,0.0005,0.3425,0.1045,0.0175,0.0025,True,0.006277109399260721
hsa-mir-18a-5p,hsa-mir-199b-5p,3091,5507,1,0.001,0.001,0.661,0.219,0.0175,0.0055,True,0.012420713577799801
hsa-mir-376a-3p,hsa-mir-625-3p,3091,5507,1,0.0,0.0,0.0,0.8295,0.1225,0.0075,True,0.01621294707155732
hsa-mir-138-1-3p,hsa-mir-145-5p,3091,6347,1,0.0005,0.0,0.0065,0.011,0.175,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-338-3p,3091,6347,1,0.0,0.0,0.0005,0.1225,0.02,0.004,True,0.009433837989405044
hsa-mir-31-5p,hsa-mir-338-3p,3091,6347,1,0.002,0.0,0.003,0.0675,0.0195,0.0025,True,0.006277109399260721
hsa-mir-338-3p,hsa-mir-370-3p,3091,6347,1,0.0,0.0,0.003,0.034,0.043,0.005,True,0.011435806186695867
hsa-mir-338-3p,hsa-mir-376a-3p,3091,6347,1,0.0,0.0,0.0,0.0355,0.2835,0.008,True,0.017132018727999725
hsa-mir-338-3p,hsa-mir-889-3p,3091,6347,1,0.0,0.0,0.001,0.0375,0.0195,0.007,True,0.015277814059193857
hsa-mir-338-3p,hsa-mir-940,3091,6347,1,0.0,0.008,0.0005,0.0245,0.164,0.0055,True,0.012420713577799801
hsa-mir-299-3p,hsa-mir-29c-3p,3091,6556,1,0.0015,0.0,0.0,0.064,0.0915,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-338-3p,3091,6556,1,0.002,0.0,0.011,0.0745,0.3625,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-29c-3p,3091,6556,1,0.0,0.0,0.0,0.357,0.0855,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-31-5p,3091,6556,1,0.0,0.0,0.0,0.423,0.048,0.002,True,0.005164633643781422
hsa-mir-29c-3p,hsa-mir-31-5p,3091,6556,1,0.0,0.001,0.0,0.0655,0.0355,0.003,True,0.0073543219294642335
hsa-mir-29c-3p,hsa-mir-338-3p,3091,6556,1,0.0,0.0,0.0,0.087,0.244,0.0025,True,0.006277109399260721
hsa-mir-29c-3p,hsa-mir-377-3p,3091,6556,1,0.0,0.0,0.0,0.0885,0.0965,0.0,True,0.0
hsa-mir-338-3p,hsa-mir-377-3p,3091,6556,1,0.0,0.0,0.0,0.37,0.1265,0.0,True,0.0
hsa-mir-199b-5p,hsa-mir-494-3p,3091,665,1,0.0005,0.0,0.325,0.0135,0.2785,0.008,True,0.017132018727999725
hsa-mir-29c-3p,hsa-mir-376a-3p,3091,665,1,0.0,0.0,0.0,0.0115,0.785,0.0005,True,0.0014965251241880015
hsa-mir-138-1-3p,hsa-mir-370-3p,3091,6868,1,0.0005,0.0,0.0,0.0105,0.053,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-940,3091,6868,1,0.0,0.005,0.0,0.033,0.1265,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-29b-3p,3091,7097,1,0.0,0.0,0.0,0.022,0.0555,0.0015,True,0.004013268148970465
hsa-mir-145-5p,hsa-mir-29c-3p,3091,7097,1,0.0,0.0,0.0,0.037,0.0325,0.006,True,0.01338668185823772
hsa-mir-145-5p,hsa-mir-31-5p,3091,7097,1,0.0,0.001,0.097,0.023,0.0895,0.0015,True,0.004013268148970465
hsa-mir-299-3p,hsa-mir-29c-3p,3091,7097,1,0.0015,0.0,0.0,0.059,0.0275,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-338-3p,3091,7097,1,0.002,0.0,0.011,0.0685,0.0225,0.0005,True,0.0014965251241880015
hsa-mir-299-3p,hsa-mir-377-3p,3091,7097,1,0.0035,0.0,0.0,0.057,0.3345,0.009,True,0.018943350911961303
hsa-mir-29b-3p,hsa-mir-31-5p,3091,7097,1,0.0,0.0,0.0,0.0455,0.1035,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-31-5p,3091,7097,1,0.0,0.001,0.0,0.023,0.0895,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-338-3p,3091,7097,1,0.0,0.0,0.0,0.0165,0.0175,0.0025,True,0.006277109399260721
hsa-mir-31-5p,hsa-mir-338-3p,3091,7097,1,0.002,0.0,0.003,0.0945,0.0125,0.0015,True,0.004013268148970465
hsa-mir-338-3p,hsa-mir-376a-3p,3091,7097,1,0.0,0.0,0.0,0.0165,0.5835,0.0075,True,0.01621294707155732
hsa-mir-338-3p,hsa-mir-377-3p,3091,7097,1,0.0,0.0,0.0,0.0205,0.3405,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-377-3p,3091,7099,1,0.002,0.0,0.013,0.026,0.0655,0.003,True,0.0073543219294642335
hsa-mir-29b-3p,hsa-mir-31-5p,3091,7099,1,0.0,0.0,0.0,0.0485,0.1175,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-935,3091,7099,1,0.0,0.0,0.0,0.0275,0.0805,0.001,True,0.002797557926693156
hsa-mir-31-5p,hsa-mir-410-3p,3091,7099,1,0.0015,0.0,0.0,0.0975,0.025,0.001,True,0.002797557926693156
hsa-mir-31-5p,hsa-mir-494-3p,3091,7099,1,0.0,0.0,0.0,0.1115,0.334,0.0045,True,0.010445200722322544
hsa-mir-31-5p,hsa-mir-889-3p,3091,7099,1,0.0015,0.0,0.0,0.129,0.035,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-935,3091,7099,1,0.0015,0.0,0.0,0.1085,0.064,0.0075,True,0.01621294707155732
hsa-mir-370-3p,hsa-mir-376a-3p,3091,7099,1,0.0,0.0,0.0,0.0195,0.0165,0.002,True,0.005164633643781422
hsa-mir-370-3p,hsa-mir-376b-3p,3091,7099,1,0.0,0.0035,0.0,0.025,0.024,0.008,True,0.017132018727999725
hsa-mir-370-3p,hsa-mir-494-3p,3091,7099,1,0.0,0.0,0.0,0.0235,0.3925,0.0035,True,0.008407849338700403
hsa-mir-376a-3p,hsa-mir-376b-3p,3091,7099,1,0.0,0.002,0.0,0.017,0.019,0.001,True,0.002797557926693156
hsa-mir-376a-3p,hsa-mir-377-3p,3091,7099,1,0.0,0.0,0.0,0.0275,0.049,0.001,True,0.002797557926693156
hsa-mir-376a-3p,hsa-mir-494-3p,3091,7099,1,0.0,0.0,0.0005,0.022,0.3545,0.005,True,0.011435806186695867
hsa-mir-376a-3p,hsa-mir-935,3091,7099,1,0.0,0.0,0.0,0.021,0.069,0.0,True,0.0
hsa-mir-376b-3p,hsa-mir-935,3091,7099,1,0.002,0.0,0.0005,0.014,0.098,0.009,True,0.018943350911961303
hsa-mir-377-3p,hsa-mir-935,3091,7099,1,0.0,0.0,0.0,0.053,0.078,0.001,True,0.002797557926693156
hsa-mir-410-3p,hsa-mir-494-3p,3091,7099,1,0.0,0.0,0.0,0.032,0.4125,0.002,True,0.005164633643781422
hsa-mir-494-3p,hsa-mir-889-3p,3091,7099,1,0.0,0.0,0.0,0.3955,0.0285,0.003,True,0.0073543219294642335
hsa-mir-299-5p,hsa-mir-370-3p,3091,7422,1,0.0,0.0005,0.0,0.174,0.075,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-485-5p,3091,7422,1,0.0,0.0,0.0,0.2085,0.136,0.0075,True,0.01621294707155732
hsa-mir-299-5p,hsa-mir-889-3p,3091,7422,1,0.0,0.0,0.0,0.184,0.156,0.0005,True,0.0014965251241880015
hsa-mir-370-3p,hsa-mir-485-5p,3091,7422,1,0.0005,0.0,0.0,0.073,0.131,0.002,True,0.005164633643781422
hsa-mir-370-3p,hsa-mir-889-3p,3091,7422,1,0.0,0.0,0.0,0.059,0.0935,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-935,3091,7422,1,0.0,0.0,0.0,0.067,0.125,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-940,3091,7422,1,0.0,0.005,0.0,0.0715,0.013,0.002,True,0.005164633643781422
hsa-mir-376b-3p,hsa-mir-940,3091,7422,1,0.0015,0.0095,0.003,0.4705,0.0195,0.0005,True,0.0014965251241880015
hsa-mir-377-3p,hsa-mir-485-5p,3091,7422,1,0.0,0.0,0.0,0.781,0.1145,0.0035,True,0.008407849338700403
hsa-mir-377-3p,hsa-mir-889-3p,3091,7422,1,0.0,0.0,0.0,0.777,0.1215,0.0035,True,0.008407849338700403
hsa-mir-377-3p,hsa-mir-935,3091,7422,1,0.0,0.0,0.0,0.7165,0.1135,0.006,True,0.01338668185823772
hsa-mir-433-3p,hsa-mir-889-3p,3091,7422,1,0.0,0.0,0.0,0.012,0.149,0.003,True,0.0073543219294642335
hsa-mir-485-5p,hsa-mir-935,3091,7422,1,0.0,0.0,0.0,0.1225,0.088,0.0025,True,0.006277109399260721
hsa-mir-889-3p,hsa-mir-935,3091,7422,1,0.0,0.0,0.0,0.114,0.1495,0.0085,True,0.01804000846740051
hsa-mir-138-1-3p,hsa-mir-145-5p,3091,7764,1,0.0005,0.0,0.0065,0.0115,0.0685,0.0035,True,0.008407849338700403
hsa-mir-138-1-3p,hsa-mir-299-3p,3091,7764,1,0.0005,0.0065,0.0,0.022,0.0225,0.0005,True,0.0014965251241880015
hsa-mir-138-1-3p,hsa-mir-29b-3p,3091,7764,1,0.0005,0.0,0.0,0.025,0.0295,0.0,True,0.0
hsa-mir-138-1-3p,hsa-mir-410-3p,3091,7764,1,0.0,0.0,0.0,0.032,0.0315,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-410-3p,3091,7764,1,0.0,0.0,0.0,0.036,0.0165,0.0035,True,0.008407849338700403
hsa-mir-299-3p,hsa-mir-29b-3p,3091,7764,1,0.0065,0.0,0.001,0.0255,0.012,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-410-3p,3091,7764,1,0.003,0.0,0.0,0.024,0.037,0.0015,True,0.004013268148970465
hsa-mir-29b-3p,hsa-mir-410-3p,3091,7764,1,0.0,0.0,0.0,0.013,0.017,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-29b-3p,3091,7852,1,0.0065,0.0,0.001,0.012,0.086,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-29c-3p,3091,7852,1,0.0015,0.0,0.0,0.016,0.2795,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-31-5p,3091,7852,1,0.0055,0.0005,0.0005,0.019,0.0205,0.0005,True,0.0014965251241880015
hsa-mir-299-3p,hsa-mir-338-3p,3091,7852,1,0.002,0.0,0.011,0.0145,0.1335,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-376a-3p,3091,7852,1,0.0025,0.0,0.0005,0.018,0.307,0.004,True,0.009433837989405044
hsa-mir-299-3p,hsa-mir-377-3p,3091,7852,1,0.0035,0.0,0.0,0.0135,0.0375,0.0015,True,0.004013268148970465
hsa-mir-29b-3p,hsa-mir-29c-3p,3091,7852,1,0.0,0.0,0.0,0.081,0.34,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-31-5p,3091,7852,1,0.0,0.0,0.0,0.073,0.0405,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-376a-3p,3091,7852,1,0.0,0.0,0.0,0.0995,0.3395,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-377-3p,3091,7852,1,0.0,0.0,0.0,0.0745,0.0305,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-31-5p,3091,7852,1,0.0,0.001,0.0,0.316,0.021,0.001,True,0.002797557926693156
hsa-mir-29c-3p,hsa-mir-338-3p,3091,7852,1,0.0,0.0,0.0,0.2835,0.103,0.007,True,0.015277814059193857
hsa-mir-31-5p,hsa-mir-376a-3p,3091,7852,1,0.0015,0.0,0.001,0.0385,0.328,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-376b-3p,3091,7852,1,0.001,0.0015,0.0035,0.011,0.0415,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-377-3p,3091,7852,1,0.0055,0.0,0.003,0.036,0.0335,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-940,3091,7852,1,0.001,0.007,0.0,0.0255,0.032,0.0,True,0.0
hsa-mir-338-3p,hsa-mir-377-3p,3091,7852,1,0.0,0.0,0.0,0.0995,0.0255,0.001,True,0.002797557926693156
hsa-mir-338-3p,hsa-mir-940,3091,7852,1,0.0,0.008,0.0005,0.101,0.02,0.0005,True,0.0014965251241880015
hsa-mir-370-3p,hsa-mir-410-3p,3091,8862,1,0.0,0.0,0.0,0.19,0.1,0.0005,True,0.0014965251241880015
hsa-mir-145-5p,hsa-mir-299-5p,3091,9122,1,0.0,0.0,0.0165,0.3545,0.0125,0.0085,True,0.01804000846740051
hsa-mir-145-5p,hsa-mir-29c-3p,3091,9122,1,0.0,0.0,0.0,0.358,0.07,0.0045,True,0.010445200722322544
hsa-mir-299-3p,hsa-mir-29b-3p,3091,9122,1,0.0065,0.0,0.001,0.105,0.0655,0.007,True,0.015277814059193857
hsa-mir-299-3p,hsa-mir-29c-3p,3091,9122,1,0.0015,0.0,0.0,0.1135,0.0815,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-29b-3p,3091,9122,1,0.0,0.0,0.0,0.0215,0.0785,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-29c-3p,3091,9122,1,0.0,0.0,0.0,0.0185,0.0615,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-377-3p,3091,9122,1,0.0,0.0,0.0,0.014,0.1115,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-625-3p,3091,9122,1,0.0,0.0,0.0,0.0165,0.0125,0.001,True,0.002797557926693156
hsa-mir-299-5p,hsa-mir-889-3p,3091,9122,1,0.0,0.0,0.0,0.0235,0.0105,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-494-3p,3091,9429,1,0.0,0.0,0.0,0.066,0.124,0.001,True,0.002797557926693156
hsa-mir-376a-3p,hsa-mir-494-3p,3091,9429,1,0.0,0.0,0.0005,0.36,0.1155,0.0095,True,0.019839322463194555
hsa-mir-185-5p,hsa-mir-584-5p,3516,23493,1,0.0015,0.0005,0.016,0.1335,0.068,0.0075,True,0.01621294707155732
hsa-mir-126-5p,hsa-mir-200a-3p,3516,286053,1,0.0,0.0,0.0005,0.0345,0.216,0.0005,True,0.0014965251241880015
hsa-mir-126-5p,hsa-mir-584-5p,3516,286053,1,0.0,0.0005,0.002,0.038,0.2395,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-7-5p,3516,50807,1,0.0,0.0,0.0,0.163,0.4025,0.0075,True,0.01621294707155732
hsa-mir-124-3p,hsa-mir-133a-3p,3516,55668,1,0.0,0.0,0.0,0.2375,0.0135,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-7-5p,3516,55668,1,0.0,0.0,0.0,0.2435,0.014,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-582-5p,3516,55668,1,0.0,0.0,0.0,0.011,0.142,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-7-5p,3516,55668,1,0.0,0.0,0.0,0.011,0.0165,0.0,True,0.0
hsa-mir-490-3p,hsa-mir-7-5p,3516,55668,1,0.0,0.0,0.0,0.0335,0.013,0.0005,True,0.0014965251241880015
hsa-mir-582-5p,hsa-mir-7-5p,3516,55668,1,0.0,0.0,0.0,0.1645,0.0115,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-582-5p,3516,5991,1,0.0,0.0,0.0,0.021,0.0185,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-758-3p,3516,5991,1,0.0,0.0,0.0,0.0255,0.011,0.0035,True,0.008407849338700403
hsa-mir-124-3p,hsa-mir-582-5p,3516,6925,1,0.0,0.0,0.0,0.0265,0.263,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-490-3p,3516,6925,1,0.0,0.0,0.0115,0.0715,0.0145,0.0045,True,0.010445200722322544
hsa-mir-490-3p,hsa-mir-582-5p,3516,6925,1,0.0,0.0,0.0,0.0185,0.269,0.0,True,0.0
hsa-mir-196b-5p,hsa-mir-21-5p,3516,91526,1,0.0,0.0005,0.0065,0.067,0.591,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-383-5p,3659,3586,1,0.002,0.0,0.0,0.4085,0.6805,0.0055,True,0.012420713577799801
hsa-mir-381-3p,hsa-mir-491-5p,367,1000,1,0.0,0.0,0.0,0.5915,0.016,0.0005,True,0.0014965251241880015
hsa-mir-381-3p,hsa-mir-491-5p,367,10393,1,0.0,0.0,0.0,0.035,0.041,0.004,True,0.009433837989405044
hsa-mir-183-5p,hsa-mir-96-5p,367,2289,1,0.0,0.0,0.0,0.0195,0.0115,0.001,True,0.002797557926693156
hsa-mir-381-3p,hsa-mir-491-5p,367,22926,1,0.0,0.0,0.0,0.0285,0.0155,0.007,True,0.015277814059193857
hsa-mir-330-5p,hsa-mir-381-3p,367,3099,1,0.0075,0.0005,0.0,0.3065,0.1215,0.0,True,0.0
hsa-mir-330-5p,hsa-mir-381-3p,367,3133,1,0.0075,0.0005,0.0,0.2655,0.04,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-96-5p,367,3430,1,0.0,0.0,0.0,0.0695,0.015,0.005,True,0.011435806186695867
hsa-mir-183-5p,hsa-mir-96-5p,367,3554,1,0.0,0.0,0.0,0.0595,0.0175,0.009,True,0.018943350911961303
hsa-mir-124-3p,hsa-mir-330-5p,367,55,1,0.0,0.0035,0.0,0.1565,0.336,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-491-5p,367,55,1,0.0,0.0005,0.0,0.1635,0.0285,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-491-5p,367,6038,1,0.0,0.0005,0.0,0.0105,0.015,0.0,True,0.0
hsa-mir-183-5p,hsa-mir-96-5p,367,6337,1,0.0,0.0,0.0,0.0755,0.014,0.007,True,0.015277814059193857
