"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-3943","hsa-mir-7-5p",4609,"MYC",1384,"CRAT",1,0,0,0,0.033,0.076,0.006,0.0133866818582377
"hsa-mir-377-5p","hsa-mir-3943",4609,"MYC",1384,"CRAT",1,0,0,0,0.0415,0.0325,0.007,0.0152778140591939
"hsa-mir-139-5p","hsa-mir-490-3p",3725,"JUN",1390,"CREM",1,0,0,0,0.0275,0.0125,0.002,0.00516463364378142
"hsa-mir-139-5p","hsa-mir-203a-3p",3725,"JUN",1390,"CREM",1,0,0,0,0.038,0.2035,0,0
"hsa-mir-149-3p","hsa-mir-197-3p",4150,"MAZ",1445,"CSK",1,0.0065,0,0.5695,0.217,0.012,0,0
"hsa-mir-34c-5p","hsa-mir-760",4150,"MAZ",1445,"CSK",1,0,0,0,0.011,0.0115,0,0
"hsa-mir-125a-3p","hsa-mir-34c-5p",4150,"MAZ",1445,"CSK",1,0,0.001,0.0305,0.287,0.02,0.005,0.0114358061866959
"hsa-mir-197-3p","hsa-mir-760",4150,"MAZ",1445,"CSK",1,0,0,0.0015,0.0145,0.015,5e-04,0.001496525124188
"hsa-mir-655-3p","hsa-mir-7-5p",6935,"ZEB1",1468,"SLC25A10",-1,0,0,0,0.1655,0.2545,0.0065,0.0143379829270439
"hsa-mir-330-3p","hsa-mir-495-3p",79618,"HMBOX1",1486,"CTBS",-1,0,0,0,0.091,0.023,0.0025,0.00627710939926072
"hsa-mir-338-3p","hsa-mir-485-5p",3091,"HIF1A",1490,"CCN2",1,0,0,5e-04,0.1325,0.0125,0.007,0.0152778140591939
"hsa-mir-129-5p","hsa-mir-331-3p",6667,"SP1",1490,"CCN2",1,0,0,0,0.03,0.019,0,0
"hsa-mir-299-3p","hsa-mir-29c-3p",3091,"HIF1A",1490,"CCN2",1,0.0015,0,0,0.1575,0.019,0.0095,0.0198393224631946
"hsa-mir-29b-3p","hsa-mir-376a-3p",3091,"HIF1A",1490,"CCN2",1,0,0,0,0.3675,0.0855,0.003,0.00735432192946423
"hsa-mir-31-5p","hsa-mir-485-5p",3091,"HIF1A",1490,"CCN2",1,5e-04,0,0,0.3525,0.0265,0.004,0.00943383798940504
"hsa-mir-29c-3p","hsa-mir-485-5p",3091,"HIF1A",1490,"CCN2",1,0,0,0,0.0215,0.016,0.002,0.00516463364378142
"hsa-mir-329-3p","hsa-mir-7-5p",6667,"SP1",1576,"CYP3A4",1,0,0,0,0.0485,0.0165,0.003,0.00735432192946423
"hsa-mir-218-5p","hsa-mir-383-5p",6667,"SP1",1576,"CYP3A4",1,0,0,0,0.0155,0.0485,0.0045,0.0104452007223225
"hsa-mir-29b-3p","hsa-mir-377-3p",6667,"SP1",1576,"CYP3A4",1,0,0,0,0.0125,0.0995,0.007,0.0152778140591939
"hsa-mir-1296-5p","hsa-mir-31-5p",6667,"SP1",1576,"CYP3A4",1,5e-04,0,0,0.127,0.144,0.001,0.00279755792669315
"hsa-mir-105-5p","hsa-mir-218-5p",6667,"SP1",1576,"CYP3A4",1,0,0,0.0015,0.1555,0.013,0.001,0.00279755792669315
"hsa-mir-132-3p","hsa-mir-203a-3p",6670,"SP3",1577,"CYP3A5",1,0.001,0,0,0.013,0.048,0.002,0.00516463364378142
"hsa-mir-132-3p","hsa-mir-7-5p",6670,"SP3",1577,"CYP3A5",1,0,0,0,0.013,0.0165,0.001,0.00279755792669315
"hsa-mir-124-3p","hsa-mir-7-5p",6667,"SP1",1577,"CYP3A5",1,0,0,0,0.013,0.018,0,0
"hsa-mir-1-3p","hsa-mir-31-5p",6667,"SP1",1577,"CYP3A5",1,0,0,0,0.0115,0.055,0,0
"hsa-mir-124-3p","hsa-mir-203a-3p",6670,"SP3",1577,"CYP3A5",1,0,0,0,0.011,0.054,0,0
"hsa-mir-31-5p","hsa-mir-7-5p",6667,"SP1",1577,"CYP3A5",1,0,0,0,0.059,0.015,0,0
"hsa-mir-203a-3p","hsa-mir-7-5p",6670,"SP3",1577,"CYP3A5",1,0,0,0,0.0525,0.0175,0,0
"hsa-mir-124-3p","hsa-mir-7-5p",6670,"SP3",1577,"CYP3A5",1,0,0,0,0.013,0.018,0,0
"hsa-mir-101-3p","hsa-mir-330-3p",6667,"SP1",1577,"CYP3A5",1,0,0.0095,0,0.0565,0.036,0.0015,0.00401326814897046
"hsa-mir-31-5p","hsa-mir-383-5p",6667,"SP1",1588,"CYP19A1",1,0,0,0,0.0115,0.043,0,0
"hsa-let-7e-5p","hsa-mir-369-3p",6667,"SP1",1588,"CYP19A1",1,0.003,0,0,0.1,0.0205,0.001,0.00279755792669315
"hsa-mir-299-5p","hsa-mir-383-5p",6667,"SP1",1588,"CYP19A1",1,0,0,0,0.011,0.0395,0,0
"hsa-mir-331-3p","hsa-mir-377-3p",6667,"SP1",1588,"CYP19A1",1,0,0,0,0.212,0.0995,5e-04,0.001496525124188
"hsa-mir-145-5p","hsa-mir-31-5p",6667,"SP1",1588,"CYP19A1",1,0,0,0,0.152,0.0185,0.0025,0.00627710939926072
"hsa-mir-377-3p","hsa-mir-383-5p",6667,"SP1",1588,"CYP19A1",1,0,5e-04,0,0.145,0.08,0.005,0.0114358061866959
"hsa-mir-107","hsa-mir-383-5p",6667,"SP1",1588,"CYP19A1",1,0.0025,0,0,0.0215,0.046,0.002,0.00516463364378142
"hsa-mir-369-3p","hsa-mir-383-5p",6667,"SP1",1588,"CYP19A1",1,0,0,0,0.018,0.056,0.0025,0.00627710939926072
"hsa-mir-107","hsa-mir-377-3p",6667,"SP1",1588,"CYP19A1",1,5e-04,0,0,0.019,0.0725,0,0
"hsa-mir-299-5p","hsa-mir-377-3p",6667,"SP1",1588,"CYP19A1",1,0,0,0,0.0105,0.174,5e-04,0.001496525124188
"hsa-let-7e-5p","hsa-mir-383-5p",6667,"SP1",1588,"CYP19A1",1,0.004,0,0,0.098,0.051,0,0
"hsa-mir-107","hsa-mir-369-3p",6667,"SP1",1588,"CYP19A1",1,0.0035,0,0,0.029,0.0185,0,0
"hsa-mir-107","hsa-mir-299-5p",6667,"SP1",1588,"CYP19A1",1,5e-04,0,0,0.0145,0.017,0,0
"hsa-mir-369-3p","hsa-mir-377-3p",6667,"SP1",1588,"CYP19A1",1,0,0,0,0.016,0.1265,0.003,0.00735432192946423
"hsa-mir-107","hsa-mir-31-5p",6667,"SP1",1588,"CYP19A1",1,0.001,0,0,0.0215,0.0155,0,0
"hsa-mir-107","hsa-mir-126-5p",6667,"SP1",1588,"CYP19A1",1,0,0.0065,0,0.027,0.602,0.007,0.0152778140591939
"hsa-mir-182-5p","hsa-mir-96-5p",6667,"SP1",1633,"DCK",1,0.0045,0,0.1835,0.025,0.0115,0,0
"hsa-mir-1-3p","hsa-mir-24-3p",6667,"SP1",1633,"DCK",1,0,0.0025,0,0.191,0.016,0.0015,0.00401326814897046
"hsa-mir-1-3p","hsa-mir-10b-5p",6667,"SP1",1633,"DCK",1,0,0.001,0.034,0.185,0.306,0.0045,0.0104452007223225
"hsa-mir-330-3p","hsa-mir-940",7157,"TP53",1643,"DDB2",1,0,0,0,0.337,0.096,5e-04,0.001496525124188
"hsa-mir-766-3p","hsa-mir-940",7157,"TP53",1643,"DDB2",1,0,0,0,0.0235,0.092,0.0025,0.00627710939926072
"hsa-mir-185-5p","hsa-mir-940",7157,"TP53",1643,"DDB2",1,0,0,0,0.0945,0.135,0,0
"hsa-mir-185-3p","hsa-mir-494-3p",4609,"MYC",1655,"DDX5",1,0,0,0.103,0.3995,0.0525,0.0015,0.00401326814897046
"hsa-let-7e-5p","hsa-mir-185-3p",4609,"MYC",1655,"DDX5",1,0,0,0,0.056,0.3425,0.0075,0.0162129470715573
"hsa-mir-3943","hsa-mir-7-5p",4609,"MYC",1663,"DDX11",1,0,0,0,0.0235,0.015,0,0
"hsa-mir-378a-3p","hsa-mir-7-5p",4609,"MYC",1663,"DDX11",1,0,0,0.0115,0.233,0.013,0.002,0.00516463364378142
"hsa-mir-33a-5p","hsa-mir-940",4609,"MYC",1676,"DFFA",1,0.002,0,0,0.0405,0.0195,0,0
"hsa-mir-29b-3p","hsa-mir-494-3p",4609,"MYC",1676,"DFFA",1,0,0,0,0.0405,0.0355,0,0
"hsa-mir-143-5p","hsa-mir-185-5p",7027,"TFDP1",1719,"DHFR",1,0.004,0,0.0375,0.6935,0.241,5e-04,0.001496525124188
"hsa-mir-185-5p","hsa-mir-369-3p",7027,"TFDP1",1719,"DHFR",1,0,0,0,0.2735,0.1165,0.007,0.0152778140591939
"hsa-mir-369-3p","hsa-mir-758-3p",7027,"TFDP1",1719,"DHFR",1,0,0,0,0.122,0.0225,0.0085,0.0180400084674005
"hsa-mir-185-5p","hsa-mir-380-3p",7027,"TFDP1",1719,"DHFR",1,0,0,0.002,0.203,0.271,0.001,0.00279755792669315
"hsa-mir-410-3p","hsa-mir-411-3p",7027,"TFDP1",1719,"DHFR",1,0,0,0,0.1195,0.054,0.0045,0.0104452007223225
"hsa-mir-105-5p","hsa-mir-369-3p",7027,"TFDP1",1719,"DHFR",1,0.0075,0,0.019,0.019,0.1365,0.002,0.00516463364378142
"hsa-mir-369-3p","hsa-mir-411-3p",7027,"TFDP1",1719,"DHFR",1,0,0,0,0.1495,0.0605,0.009,0.0189433509119613
"hsa-mir-185-5p","hsa-mir-411-3p",7027,"TFDP1",1719,"DHFR",1,0,0,0,0.2345,0.0695,0.002,0.00516463364378142
"hsa-mir-369-3p","hsa-mir-410-3p",7027,"TFDP1",1719,"DHFR",1,0,0,0,0.125,0.084,0.009,0.0189433509119613
"hsa-mir-185-3p","hsa-mir-33a-5p",4609,"MYC",1736,"DKC1",1,0,0.0015,0.0055,0.0115,0.0745,0,0
"hsa-mir-33a-5p","hsa-mir-33b-5p",4609,"MYC",1736,"DKC1",1,0.0025,0,0,0.089,0.02,0,0
"hsa-mir-33b-5p","hsa-mir-34b-5p",4609,"MYC",1736,"DKC1",1,0,0,0.0015,0.011,0.0215,0.006,0.0133866818582377
"hsa-mir-149-3p","hsa-mir-7-2-3p",283337,"ZNF740",1786,"DNMT1",1,0,5e-04,0.0405,0.017,0.0105,5e-04,0.001496525124188
"hsa-mir-16-2-3p","hsa-mir-378a-3p",4609,"MYC",1843,"DUSP1",-1,0,0,0.2785,0.0375,0.8725,0.0015,0.00401326814897046
"hsa-mir-24-3p","hsa-mir-323a-3p",4609,"MYC",1843,"DUSP1",-1,0,0,0,0.021,0.103,0.0065,0.0143379829270439
"hsa-mir-128-3p","hsa-mir-329-3p",2113,"ETS1",1848,"DUSP6",1,0.0095,0,0,0.013,0.149,0.0055,0.0124207135777998
"hsa-mir-331-3p","hsa-mir-937-3p",4150,"MAZ",1855,"DVL1",1,0,0,5e-04,0.1045,0.073,0,0
"hsa-mir-185-3p","hsa-mir-937-3p",4150,"MAZ",1855,"DVL1",1,0,0,0,0.3305,0.0725,5e-04,0.001496525124188
"hsa-mir-148a-3p","hsa-mir-939-5p",4150,"MAZ",1855,"DVL1",1,0,0.0095,0.0265,0.122,0.9065,0.0065,0.0143379829270439
"hsa-mir-187-3p","hsa-mir-937-3p",4150,"MAZ",1855,"DVL1",1,0,0,0.348,0.0465,0.06,0.004,0.00943383798940504
"hsa-mir-187-3p","hsa-mir-331-3p",4150,"MAZ",1855,"DVL1",1,0,0,0,0.0395,0.108,0.0025,0.00627710939926072
"hsa-mir-23b-3p","hsa-mir-370-3p",3091,"HIF1A",1871,"E2F3",1,0.0025,0,0,0.0135,0.0205,0.003,0.00735432192946423
"hsa-let-7e-5p","hsa-mir-582-3p",1523,"CUX1",1894,"ECT2",-1,0,0,0.0345,0.131,0.015,0.002,0.00516463364378142
"hsa-mir-29b-2-5p","hsa-mir-582-3p",1523,"CUX1",1894,"ECT2",-1,0,0.001,0,0.0895,0.027,5e-04,0.001496525124188
"hsa-mir-376a-3p","hsa-mir-376b-3p",3091,"HIF1A",1910,"EDNRB",1,0,0.002,0,0.013,0.053,0.002,0.00516463364378142
"hsa-mir-1296-5p","hsa-mir-24-3p",6667,"SP1",1910,"EDNRB",1,0,0.0015,0,0.0665,0.037,0.0045,0.0104452007223225
"hsa-mir-1296-5p","hsa-mir-330-3p",6667,"SP1",1910,"EDNRB",1,0,0.0065,5e-04,0.0755,0.0375,0.001,0.00279755792669315
"hsa-mir-127-5p","hsa-mir-331-3p",6667,"SP1",1910,"EDNRB",1,0,0,0,0.011,0.3245,0,0
"hsa-mir-101-3p","hsa-mir-330-3p",6667,"SP1",1910,"EDNRB",1,0,0.0095,0,0.2655,0.0365,5e-04,0.001496525124188
"hsa-mir-376b-3p","hsa-mir-625-3p",3091,"HIF1A",1910,"EDNRB",1,5e-04,0.0015,0,0.05,0.0315,0.003,0.00735432192946423
"hsa-mir-127-5p","hsa-mir-24-3p",6667,"SP1",1910,"EDNRB",1,0,0.001,0,0.0105,0.0345,0.0055,0.0124207135777998
"hsa-mir-182-5p","hsa-mir-96-5p",6667,"SP1",1958,"EGR1",1,0.0045,0,0.1835,0.0245,0.024,0.0055,0.0124207135777998
"hsa-mir-218-5p","hsa-mir-491-5p",7157,"TP53",1969,"EPHA2",1,0,0,0,0.428,0.0475,0,0
"hsa-mir-185-5p","hsa-mir-218-5p",7157,"TP53",1969,"EPHA2",1,0,0,0,0.0155,0.3685,0.005,0.0114358061866959
"hsa-mir-218-5p","hsa-mir-330-3p",7157,"TP53",1969,"EPHA2",1,0,0,0,0.36,0.156,0.0075,0.0162129470715573
"hsa-mir-485-5p","hsa-mir-491-5p",7157,"TP53",1969,"EPHA2",1,0,0,0,0.3005,0.045,0.002,0.00516463364378142
"hsa-mir-330-3p","hsa-mir-485-5p",7157,"TP53",1969,"EPHA2",1,0,0,0,0.1165,0.338,0,0
"hsa-mir-124-3p","hsa-mir-138-5p",4790,"NFKB1",1992,"SERPINB1",1,0,0,0,0.106,0.015,0,0
"hsa-mir-29c-3p","hsa-mir-338-5p",7528,"YY1",2033,"EP300",1,0,0,5e-04,0.029,0.0115,0.0035,0.0084078493387004
"hsa-mir-203a-3p","hsa-mir-330-5p",4609,"MYC",2038,"EPB42",1,0,0,0,0.1965,0.1345,0.0045,0.0104452007223225
"hsa-let-7e-5p","hsa-mir-135b-5p",4609,"MYC",2038,"EPB42",1,0,0,0.172,0.015,0.2415,0.004,0.00943383798940504
"hsa-mir-377-5p","hsa-mir-766-3p",4609,"MYC",2038,"EPB42",1,0,0,0,0.2235,0.018,0.007,0.0152778140591939
"hsa-mir-29b-3p","hsa-mir-323a-3p",4609,"MYC",2038,"EPB42",1,0,0,0,0.0745,0.237,0.0085,0.0180400084674005
"hsa-mir-203a-3p","hsa-mir-766-3p",4609,"MYC",2038,"EPB42",1,0,0,0,0.199,0.013,0.0015,0.00401326814897046
"hsa-mir-29b-3p","hsa-mir-494-3p",4609,"MYC",2038,"EPB42",1,0,0,0,0.09,0.0875,0.003,0.00735432192946423
"hsa-mir-330-5p","hsa-mir-3943",4609,"MYC",2038,"EPB42",1,0,0,0,0.1475,0.6495,0.009,0.0189433509119613
"hsa-mir-145-5p","hsa-mir-34b-5p",4609,"MYC",2038,"EPB42",1,0,0,0.034,0.047,0.432,0.0055,0.0124207135777998
"hsa-mir-1224-5p","hsa-mir-766-3p",4609,"MYC",2038,"EPB42",1,0,0,0,0.3995,0.021,0.0095,0.0198393224631946
"hsa-mir-377-5p","hsa-mir-7-5p",4609,"MYC",2038,"EPB42",1,0,0,0,0.2275,0.5355,0.003,0.00735432192946423
"hsa-mir-128-3p","hsa-mir-330-3p",7003,"TEAD1",2059,"EPS8",1,0.002,0,0,0.0295,0.6505,0.0025,0.00627710939926072
"hsa-mir-31-5p","hsa-mir-433-3p",3091,"HIF1A",2074,"ERCC6",1,0.0015,0,0,0.1505,0.0705,0.002,0.00516463364378142
"hsa-mir-376a-3p","hsa-mir-433-3p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.12,0.0785,5e-04,0.001496525124188
"hsa-mir-376a-3p","hsa-mir-485-5p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.052,0.0505,0.0065,0.0143379829270439
"hsa-mir-18a-5p","hsa-mir-376a-3p",3091,"HIF1A",2074,"ERCC6",1,0.001,0,0.002,0.03,0.0625,0.008,0.0171320187279997
"hsa-mir-138-5p","hsa-mir-23b-3p",3091,"HIF1A",2074,"ERCC6",1,0,0.0015,0,0.0315,0.2805,0.004,0.00943383798940504
"hsa-mir-23b-3p","hsa-mir-433-3p",3091,"HIF1A",2074,"ERCC6",1,0.002,0,0,0.308,0.0775,0.0035,0.0084078493387004
"hsa-mir-376a-3p","hsa-mir-410-3p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.0645,0.228,0.0045,0.0104452007223225
"hsa-mir-23b-3p","hsa-mir-376a-3p",3091,"HIF1A",2074,"ERCC6",1,0.0015,0,0,0.309,0.088,0.005,0.0114358061866959
"hsa-mir-299-5p","hsa-mir-433-3p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.0945,0.0605,0.003,0.00735432192946423
"hsa-mir-410-3p","hsa-mir-433-3p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.1665,0.0725,0.001,0.00279755792669315
"hsa-mir-370-3p","hsa-mir-376a-3p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.325,0.0815,0.0015,0.00401326814897046
"hsa-mir-299-5p","hsa-mir-376a-3p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.108,0.0785,0.0085,0.0180400084674005
"hsa-mir-18a-5p","hsa-mir-23b-3p",3091,"HIF1A",2074,"ERCC6",1,0,0.0015,0.006,0.0345,0.3035,0.007,0.0152778140591939
"hsa-mir-138-5p","hsa-mir-376a-3p",3091,"HIF1A",2074,"ERCC6",1,0,0,0,0.034,0.055,0.002,0.00516463364378142
"hsa-mir-129-5p","hsa-mir-99b-5p",1820,"ARID3A",2081,"ERN1",1,0,0,0.016,0.0105,0.0635,0,0
"hsa-mir-129-5p","hsa-mir-27b-3p",1820,"ARID3A",2081,"ERN1",1,0,0.0085,0.013,0.0175,0.3865,0.001,0.00279755792669315
"hsa-mir-29c-3p","hsa-mir-7-5p",405,"ARNT",2099,"ESR1",1,0,0,0,0.1535,0.023,0.0025,0.00627710939926072
"hsa-mir-105-5p","hsa-mir-139-3p",6667,"SP1",2099,"ESR1",1,0,0,0.0025,0.0865,0.05,0.0075,0.0162129470715573
"hsa-mir-107","hsa-mir-139-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.391,0.0375,0.004,0.00943383798940504
"hsa-mir-124-3p","hsa-mir-139-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.1385,0.035,0,0
"hsa-mir-124-3p","hsa-mir-410-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.1025,0.208,0.006,0.0133866818582377
"hsa-mir-124-3p","hsa-mir-7-5p",6667,"SP1",2099,"ESR1",1,0,0,0,0.109,0.0225,0.005,0.0114358061866959
"hsa-mir-128-3p","hsa-mir-139-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.0165,0.0535,5e-04,0.001496525124188
"hsa-mir-124-3p","hsa-mir-299-5p",6667,"SP1",2099,"ESR1",1,0,0,0,0.0965,0.219,0.004,0.00943383798940504
"hsa-mir-1-3p","hsa-mir-7-5p",6667,"SP1",2099,"ESR1",1,0,0,0,0.019,0.0305,0,0
"hsa-mir-105-5p","hsa-mir-128-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.062,0.022,0.0075,0.0162129470715573
"hsa-mir-139-3p","hsa-mir-369-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.0515,0.137,0,0
"hsa-mir-139-3p","hsa-mir-410-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.0485,0.318,0,0
"hsa-mir-128-3p","hsa-mir-369-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.015,0.142,0.007,0.0152778140591939
"hsa-mir-128-3p","hsa-mir-377-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.0125,0.743,0.0065,0.0143379829270439
"hsa-mir-1-3p","hsa-mir-105-5p",6667,"SP1",2099,"ESR1",1,0,0,5e-04,0.0405,0.058,0.0085,0.0180400084674005
"hsa-mir-1-3p","hsa-mir-124-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.023,0.087,0.003,0.00735432192946423
"hsa-mir-139-3p","hsa-mir-7-5p",6667,"SP1",2099,"ESR1",1,0,0,0,0.043,0.028,0.001,0.00279755792669315
"hsa-mir-1-3p","hsa-mir-410-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.031,0.3015,5e-04,0.001496525124188
"hsa-mir-323a-3p","hsa-mir-34a-5p",6774,"STAT3",2099,"ESR1",1,0,0,0.006,0.0105,0.0475,0.003,0.00735432192946423
"hsa-mir-1-3p","hsa-mir-139-3p",6667,"SP1",2099,"ESR1",1,0,0,0,0.0305,0.0325,0.0015,0.00401326814897046
"hsa-mir-1229-3p","hsa-mir-204-5p",6777,"STAT5B",2100,"ESR2",1,0,0,5e-04,0.015,0.037,0.0075,0.0162129470715573
"hsa-mir-299-3p","hsa-mir-370-3p",3091,"HIF1A",2113,"ETS1",1,0.0025,0,5e-04,0.0455,0.011,0.004,0.00943383798940504
"hsa-mir-138-1-3p","hsa-mir-410-3p",3091,"HIF1A",2113,"ETS1",1,0,0,0,0.1625,0.03,5e-04,0.001496525124188
"hsa-mir-370-3p","hsa-mir-410-3p",3091,"HIF1A",2113,"ETS1",1,0,0,0,0.0105,0.0165,0,0
"hsa-mir-299-3p","hsa-mir-410-3p",3091,"HIF1A",2113,"ETS1",1,0.003,0,0,0.0795,0.014,5e-04,0.001496525124188
"hsa-mir-410-3p","hsa-mir-889-3p",3091,"HIF1A",2113,"ETS1",1,0,0,0,0.018,0.012,0,0
"hsa-mir-299-5p","hsa-mir-410-3p",3091,"HIF1A",2113,"ETS1",1,0,0,0,0.0115,0.0355,0,0
"hsa-mir-138-1-3p","hsa-mir-299-3p",3091,"HIF1A",2113,"ETS1",1,5e-04,0.0065,0,0.28,0.1035,0.0085,0.0180400084674005
"hsa-mir-370-3p","hsa-mir-889-3p",3091,"HIF1A",2113,"ETS1",1,0,0,0,0.0115,0.0115,0,0
"hsa-mir-128-3p","hsa-mir-654-3p",2113,"ETS1",2118,"ETV4",1,0.009,0.0015,0,0.0395,0.0545,5e-04,0.001496525124188
"hsa-mir-185-5p","hsa-mir-223-5p",2113,"ETS1",2118,"ETV4",1,0.002,0.0015,0.086,0.5705,0.059,5e-04,0.001496525124188
"hsa-mir-299-5p","hsa-mir-377-3p",7003,"TEAD1",2131,"EXT1",1,0,0,0,0.0135,0.0425,0.003,0.00735432192946423
"hsa-mir-185-5p","hsa-mir-377-3p",7003,"TEAD1",2131,"EXT1",1,0,5e-04,0,0.4365,0.0165,0.007,0.0152778140591939
"hsa-mir-185-5p","hsa-mir-27b-3p",7003,"TEAD1",2131,"EXT1",1,5e-04,0.001,0,0.449,0.0395,5e-04,0.001496525124188
"hsa-let-7f-1-3p","hsa-mir-27b-3p",7003,"TEAD1",2131,"EXT1",1,0.0015,5e-04,0.0145,0.1635,0.049,0.0035,0.0084078493387004
"hsa-mir-212-3p","hsa-mir-223-3p",6670,"SP3",2149,"F2R",1,0,0,0.2765,0.015,0.0455,0.007,0.0152778140591939
"hsa-mir-197-3p","hsa-mir-744-3p",7020,"TFAP2A",2149,"F2R",1,0,0.008,0.0035,0.0765,0.0115,0,0
"hsa-mir-193a-5p","hsa-mir-197-3p",7020,"TFAP2A",2149,"F2R",1,0.009,0,0.5965,0.019,0.035,0.001,0.00279755792669315
"hsa-mir-101-3p","hsa-mir-377-3p",6667,"SP1",2149,"F2R",1,0,0,0,0.058,0.011,5e-04,0.001496525124188
"hsa-mir-24-3p","hsa-mir-377-3p",6667,"SP1",2149,"F2R",1,0.0035,0,0,0.0335,0.0105,5e-04,0.001496525124188
"hsa-mir-1229-3p","hsa-mir-654-3p",2113,"ETS1",2162,"F13A1",1,0,0.0025,0,0.011,0.3005,5e-04,0.001496525124188
"hsa-mir-197-3p","hsa-mir-29c-3p",8202,"NCOA3",2186,"BPTF",1,0.004,0,0,0.187,0.017,0.001,0.00279755792669315
"hsa-mir-212-3p","hsa-mir-29c-3p",8202,"NCOA3",2186,"BPTF",1,0,0,0,0.022,0.016,0,0
"hsa-mir-197-3p","hsa-mir-491-5p",8202,"NCOA3",2186,"BPTF",1,0.0035,5e-04,5e-04,0.19,0.0245,0.002,0.00516463364378142
"hsa-mir-29c-3p","hsa-mir-491-5p",8202,"NCOA3",2186,"BPTF",1,0,0,0,0.042,0.0195,0,0
"hsa-mir-124-3p","hsa-mir-330-3p",7003,"TEAD1",2195,"FAT1",1,0.0065,0,0,0.0855,0.2735,0.0015,0.00401326814897046
"hsa-mir-124-3p","hsa-mir-218-5p",7003,"TEAD1",2195,"FAT1",1,0.0065,0,0,0.112,0.076,0,0
"hsa-mir-124-3p","hsa-mir-299-5p",7003,"TEAD1",2195,"FAT1",1,0.005,0,0,0.1525,0.146,0,0
"hsa-mir-124-3p","hsa-mir-218-5p",860,"RUNX2",2195,"FAT1",1,0,0,0,0.112,0.076,0,0
"hsa-mir-124-3p","hsa-mir-203a-3p",860,"RUNX2",2195,"FAT1",1,0,0,0,0.089,0.025,0.002,0.00516463364378142
"hsa-mir-218-5p","hsa-mir-299-5p",7003,"TEAD1",2195,"FAT1",1,0,0,0,0.099,0.1345,0.009,0.0189433509119613
"hsa-let-7f-1-3p","hsa-mir-218-5p",7003,"TEAD1",2195,"FAT1",1,0.0045,0,0.005,0.2675,0.1245,0.006,0.0133866818582377
"hsa-mir-299-5p","hsa-mir-330-3p",7003,"TEAD1",2195,"FAT1",1,0,0,0,0.129,0.273,5e-04,0.001496525124188
"hsa-mir-29c-3p","hsa-mir-31-5p",7528,"YY1",2224,"FDPS",-1,0,5e-04,0,0.0375,0.0345,0.009,0.0189433509119613
"hsa-mir-23b-3p","hsa-mir-29c-3p",3091,"HIF1A",2247,"FGF2",1,0.0025,0,0,0.181,0.043,0,0
"hsa-mir-29b-3p","hsa-mir-29c-3p",3091,"HIF1A",2247,"FGF2",1,0,0,0,0.0105,0.044,0,0
"hsa-mir-299-3p","hsa-mir-29c-3p",3091,"HIF1A",2247,"FGF2",1,0.0015,0,0,0.0435,0.045,0.0015,0.00401326814897046
"hsa-mir-299-3p","hsa-mir-29b-3p",3091,"HIF1A",2247,"FGF2",1,0.0065,0,0.001,0.0545,0.012,0.002,0.00516463364378142
"hsa-mir-183-5p","hsa-mir-96-5p",367,"AR",2289,"FKBP5",1,0,0,0,0.0195,0.0115,0.001,0.00279755792669315
"hsa-mir-1224-5p","hsa-mir-377-5p",4609,"MYC",2305,"FOXM1",1,0,0,0,0.021,0.0615,0,0
"hsa-mir-1224-5p","hsa-mir-7-5p",4609,"MYC",2305,"FOXM1",1,0,0,0,0.0245,0.0585,0,0
"hsa-mir-323a-3p","hsa-mir-7-5p",4609,"MYC",2305,"FOXM1",1,0,0,0,0.0995,0.082,0,0
"hsa-mir-377-5p","hsa-mir-766-3p",4609,"MYC",2305,"FOXM1",1,0,0,0,0.0465,0.169,0,0
"hsa-mir-1224-5p","hsa-mir-323a-3p",4609,"MYC",2305,"FOXM1",1,0,0,0,0.0265,0.085,0,0
"hsa-mir-1224-5p","hsa-mir-766-3p",1874,"E2F4",2305,"FOXM1",1,0,0,0,0.0255,0.2115,0,0
