miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-200b-3p,hsa-mir-940,3725,467,1,0.0,0.0,0.0045,0.0985,0.029,0.008,True,0.0435711293985783
hsa-mir-200c-3p,hsa-mir-93-3p,3725,467,1,0.0,0.0,0.0365,0.377,0.041,0.002,True,0.01598761851162388
hsa-mir-200c-3p,hsa-mir-940,3725,467,1,0.0,0.0,0.046,0.533,0.023,0.001,True,0.009389727943046022
hsa-mir-429,hsa-mir-744-5p,3725,467,1,0.0,0.0035,0.0005,0.1345,0.2485,0.004,True,0.026610318489695924
hsa-mir-429,hsa-mir-93-3p,3725,467,1,0.0,0.0,0.0,0.1615,0.0415,0.0005,True,0.005336984796809064
hsa-mir-429,hsa-mir-940,3725,467,1,0.0,0.0,0.0035,0.132,0.034,0.003,True,0.02162250673328389
hsa-mir-93-3p,hsa-mir-940,3725,467,1,0.0,0.0,0.017,0.0715,0.03,0.0065,True,0.03770951677768003
hsa-mir-378a-3p,hsa-mir-744-5p,3725,5743,1,0.0,0.0035,0.146,0.0135,0.0295,0.003,True,0.02162250673328389
hsa-mir-744-5p,hsa-mir-940,3725,5743,1,0.0025,0.0,0.0005,0.047,0.2325,0.0095,True,0.049150056038105905
hsa-mir-378a-3p,hsa-mir-505-5p,3725,8061,1,0.0,0.0035,0.0145,0.174,0.82,0.001,True,0.009389727943046022
hsa-mir-505-5p,hsa-mir-940,3725,8797,1,0.001,0.0,0.235,0.702,0.2285,0.005,True,0.031307053238385896
hsa-mir-93-3p,hsa-mir-939-5p,3726,678,1,0.0015,0.0005,0.1985,0.029,0.1635,0.004,True,0.026610318489695924
hsa-mir-221-3p,hsa-mir-29b-3p,405,23302,1,0.0025,0.0,0.636,0.135,0.164,0.0035,True,0.024192240023957475
hsa-mir-29b-3p,hsa-mir-362-3p,405,23302,1,0.0,0.0015,0.818,0.2045,0.0425,0.0045,True,0.028977175239755883
hsa-mir-29b-3p,hsa-mir-362-3p,405,5305,1,0.0,0.0015,0.818,0.317,0.113,0.0005,True,0.005336984796809064
hsa-mir-17-5p,hsa-mir-19a-3p,4205,10602,1,0.0,0.0,0.0,0.0475,0.4445,0.0055,True,0.03351382701382701
hsa-mir-362-3p,hsa-mir-92a-1-5p,4205,10602,1,0.0,0.0055,0.3515,0.527,0.2,0.004,True,0.026610318489695924
hsa-mir-17-5p,hsa-mir-19a-3p,4205,10783,1,0.0,0.0,0.0,0.0725,0.9325,0.0015,True,0.01285617805421463
hsa-mir-17-5p,hsa-mir-20a-5p,4205,10783,1,0.0,0.0,0.0,0.14,0.166,0.0085,True,0.04548136717957634
hsa-mir-17-5p,hsa-mir-224-5p,4205,10783,1,0.0,0.0015,0.162,0.145,0.3035,0.0005,True,0.005336984796809064
hsa-mir-19a-3p,hsa-mir-20a-5p,4205,10783,1,0.0,0.0,0.0,0.949,0.129,0.002,True,0.01598761851162388
hsa-mir-20a-5p,hsa-mir-224-5p,4205,10783,1,0.0,0.0025,0.4845,0.2115,0.375,0.0065,True,0.03770951677768003
hsa-mir-19a-3p,hsa-mir-19b-1-5p,4205,135112,1,0.0,0.0005,0.0005,0.067,0.379,0.005,True,0.031307053238385896
hsa-mir-19a-3p,hsa-mir-491-3p,4205,135112,1,0.0,0.001,0.018,0.0345,0.619,0.002,True,0.01598761851162388
hsa-mir-106a-5p,hsa-mir-491-3p,4205,221037,1,0.0015,0.0005,0.01,0.093,0.044,0.004,True,0.026610318489695924
hsa-mir-17-5p,hsa-mir-20a-5p,4205,221037,1,0.0,0.0,0.0,0.016,0.028,0.0,True,0.0
hsa-mir-17-5p,hsa-mir-491-3p,4205,221037,1,0.0,0.0005,0.0005,0.011,0.0455,0.001,True,0.009389727943046022
hsa-mir-20a-5p,hsa-mir-491-3p,4205,221037,1,0.0,0.0025,0.0,0.013,0.035,0.003,True,0.02162250673328389
hsa-mir-362-3p,hsa-mir-491-3p,4205,221037,1,0.0005,0.003,0.2175,0.047,0.0365,0.006,True,0.03564423138794157
hsa-mir-17-5p,hsa-mir-93-5p,4205,23002,1,0.0,0.0,0.0,0.207,0.058,0.0005,True,0.005336984796809064
hsa-mir-19b-1-5p,hsa-mir-93-5p,4205,23002,1,0.0025,0.0,0.0,0.0525,0.081,0.0015,True,0.01285617805421463
hsa-mir-19a-3p,hsa-mir-19b-1-5p,4205,23085,1,0.0,0.0005,0.0005,0.0375,0.076,0.001,True,0.009389727943046022
hsa-mir-19a-3p,hsa-mir-92a-1-5p,4205,23085,1,0.0,0.004,0.0555,0.0685,0.0465,0.0045,True,0.028977175239755883
hsa-mir-106a-5p,hsa-mir-93-5p,4205,23291,1,0.0015,0.0,0.0,0.0355,0.061,0.007,True,0.039700924532358635
hsa-mir-17-5p,hsa-mir-19a-3p,4205,23291,1,0.0,0.0,0.0,0.2,0.059,0.001,True,0.009389727943046022
hsa-mir-19a-3p,hsa-mir-20a-5p,4205,23291,1,0.0,0.0,0.0,0.045,0.3915,0.006,True,0.03564423138794157
hsa-mir-20a-5p,hsa-mir-93-5p,4205,23365,1,0.0,0.0,0.0,0.114,0.139,0.0035,True,0.024192240023957475
hsa-mir-17-5p,hsa-mir-19a-3p,4205,26034,1,0.0,0.0,0.0,0.021,0.0345,0.0065,True,0.03770951677768003
hsa-mir-17-5p,hsa-mir-20a-5p,4205,26034,1,0.0,0.0,0.0,0.028,0.167,0.0005,True,0.005336984796809064
hsa-mir-17-5p,hsa-mir-92a-1-5p,4205,26034,1,0.0,0.004,0.04,0.0145,0.2615,0.0025,True,0.018886445462728094
hsa-mir-19a-3p,hsa-mir-20a-5p,4205,26034,1,0.0,0.0,0.0,0.039,0.162,0.009,True,0.04735669098369998
hsa-mir-141-3p,hsa-mir-182-5p,4205,29970,1,0.0,0.0,0.0,0.016,0.012,0.0075,True,0.0416852537475167
hsa-mir-141-3p,hsa-mir-93-5p,4205,29970,1,0.0,0.0,0.0,0.025,0.0245,0.0065,True,0.03770951677768003
hsa-mir-182-5p,hsa-mir-96-5p,4205,29970,1,0.0,0.0,0.0,0.012,0.063,0.0005,True,0.005336984796809064
hsa-mir-93-5p,hsa-mir-96-5p,4205,29970,1,0.0,0.0,0.0,0.031,0.034,0.009,True,0.04735669098369998
hsa-mir-106a-5p,hsa-mir-3913-5p,4205,3097,1,0.0015,0.006,0.0595,0.0565,0.5765,0.008,True,0.0435711293985783
hsa-mir-106a-5p,hsa-mir-491-3p,4205,3097,1,0.0015,0.0005,0.01,0.0495,0.121,0.0035,True,0.024192240023957475
hsa-mir-141-3p,hsa-mir-17-5p,4205,3097,1,0.0,0.0,0.002,0.687,0.2725,0.004,True,0.026610318489695924
hsa-mir-141-3p,hsa-mir-19a-3p,4205,3097,1,0.0,0.0,0.0005,0.6705,0.0255,0.0005,True,0.005336984796809064
hsa-mir-141-3p,hsa-mir-93-5p,4205,3097,1,0.0,0.0,0.0,0.673,0.0185,0.0015,True,0.01285617805421463
hsa-mir-17-5p,hsa-mir-19a-3p,4205,3097,1,0.0,0.0,0.0,0.318,0.03,0.0005,True,0.005336984796809064
hsa-mir-17-5p,hsa-mir-20a-5p,4205,3097,1,0.0,0.0,0.0,0.2855,0.1265,0.001,True,0.009389727943046022
hsa-mir-17-5p,hsa-mir-93-5p,4205,3097,1,0.0,0.0,0.0,0.2565,0.016,0.0085,True,0.04548136717957634
hsa-mir-182-5p,hsa-mir-20a-5p,4205,3097,1,0.0,0.0,0.0015,0.334,0.0965,0.005,True,0.031307053238385896
hsa-mir-19a-3p,hsa-mir-20a-5p,4205,3097,1,0.0,0.0,0.0,0.0325,0.0915,0.0045,True,0.028977175239755883
hsa-mir-19a-3p,hsa-mir-93-5p,4205,3097,1,0.0,0.0,0.0,0.038,0.0215,0.0005,True,0.005336984796809064
hsa-mir-20a-5p,hsa-mir-96-5p,4205,3097,1,0.0,0.0,0.0,0.1245,0.081,0.005,True,0.031307053238385896
hsa-mir-491-3p,hsa-mir-93-5p,4205,3097,1,0.0005,0.0,0.1075,0.1145,0.021,0.0005,True,0.005336984796809064
hsa-mir-92a-1-5p,hsa-mir-93-5p,4205,3097,1,0.0035,0.0,0.022,0.33,0.023,0.0005,True,0.005336984796809064
hsa-mir-93-5p,hsa-mir-96-5p,4205,3097,1,0.0,0.0,0.0,0.016,0.08,0.0015,True,0.01285617805421463
hsa-mir-19a-3p,hsa-mir-362-3p,4205,3725,1,0.0,0.0025,0.026,0.0155,0.3415,0.003,True,0.02162250673328389
hsa-mir-19b-1-5p,hsa-mir-92a-1-5p,4205,4154,1,0.0025,0.0055,0.1925,0.012,0.143,0.0055,True,0.03351382701382701
hsa-mir-19a-3p,hsa-mir-19b-1-5p,4205,50650,1,0.0,0.0005,0.0005,0.0235,0.096,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-362-3p,4205,50650,1,0.0,0.0025,0.026,0.012,0.8585,0.0015,True,0.01285617805421463
hsa-mir-19a-3p,hsa-mir-491-3p,4205,50650,1,0.0,0.001,0.018,0.015,0.28,0.001,True,0.009389727943046022
hsa-mir-19a-3p,hsa-mir-92a-1-5p,4205,50650,1,0.0,0.004,0.0555,0.014,0.0175,0.0005,True,0.005336984796809064
hsa-mir-19b-1-5p,hsa-mir-362-3p,4205,50650,1,0.0025,0.001,0.412,0.1755,0.847,0.003,True,0.02162250673328389
hsa-mir-19b-1-5p,hsa-mir-92a-1-5p,4205,50650,1,0.0025,0.0055,0.1925,0.102,0.0335,0.0075,True,0.0416852537475167
hsa-mir-182-5p,hsa-mir-3065-3p,4205,57157,1,0.0,0.0005,0.2615,0.1515,0.1955,0.0065,True,0.03770951677768003
hsa-mir-19a-3p,hsa-mir-92a-1-5p,4205,60312,1,0.0,0.004,0.0555,0.063,0.0455,0.0045,True,0.028977175239755883
hsa-mir-362-3p,hsa-mir-96-5p,4205,64131,1,0.0025,0.0,0.107,0.402,0.0135,0.0005,True,0.005336984796809064
hsa-mir-19a-3p,hsa-mir-92a-1-5p,4205,6480,1,0.0,0.004,0.0555,0.0185,0.0295,0.0045,True,0.028977175239755883
hsa-mir-3065-3p,hsa-mir-3913-5p,4205,6480,1,0.0025,0.003,0.034,0.2775,0.1285,0.0,True,0.0
hsa-mir-362-3p,hsa-mir-3913-5p,4205,7204,1,0.0005,0.0085,0.027,0.1615,0.316,0.0015,True,0.01285617805421463
hsa-mir-362-3p,hsa-mir-93-5p,4205,7204,1,0.0015,0.0,0.0075,0.152,0.054,0.008,True,0.0435711293985783
hsa-mir-106a-5p,hsa-mir-17-5p,4205,8301,1,0.0,0.0,0.0,0.0165,0.0225,0.0055,True,0.03351382701382701
hsa-mir-106a-5p,hsa-mir-20a-5p,4205,8301,1,0.0,0.0,0.0,0.013,0.016,0.003,True,0.02162250673328389
hsa-mir-17-5p,hsa-mir-19a-3p,4205,8301,1,0.0,0.0,0.0,0.027,0.0535,0.0025,True,0.018886445462728094
hsa-mir-17-5p,hsa-mir-20a-5p,4205,8301,1,0.0,0.0,0.0,0.039,0.028,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-20a-5p,4205,8301,1,0.0,0.0,0.0,0.0735,0.0255,0.0,True,0.0
hsa-mir-141-3p,hsa-mir-17-5p,4205,8650,1,0.0,0.0,0.002,0.129,0.032,0.0035,True,0.024192240023957475
hsa-mir-141-3p,hsa-mir-19b-1-5p,4205,8650,1,0.0,0.0035,0.0135,0.148,0.0535,0.0085,True,0.04548136717957634
hsa-mir-362-3p,hsa-mir-92a-1-5p,4205,9873,1,0.0,0.0055,0.3515,0.0365,0.053,0.003,True,0.02162250673328389
hsa-mir-135b-5p,hsa-mir-589-3p,4208,10783,1,0.0,0.0015,0.028,0.753,0.5365,0.0005,True,0.005336984796809064
hsa-mir-135b-5p,hsa-mir-589-3p,4208,2313,1,0.0,0.0015,0.028,0.086,0.0655,0.0075,True,0.0416852537475167
hsa-mir-425-5p,hsa-mir-589-3p,4208,23228,1,0.0,0.0005,0.0,0.0225,0.079,0.0025,True,0.018886445462728094
hsa-mir-135b-5p,hsa-mir-425-5p,4208,25780,1,0.0,0.0,0.0,0.1195,0.024,0.002,True,0.01598761851162388
hsa-mir-425-5p,hsa-mir-589-3p,4208,25780,1,0.0,0.0005,0.0,0.018,0.714,0.0015,True,0.01285617805421463
hsa-mir-135b-5p,hsa-mir-589-3p,4208,5142,1,0.0,0.0015,0.028,0.131,0.04,0.0025,True,0.018886445462728094
hsa-mir-425-5p,hsa-mir-589-3p,4208,9750,1,0.0,0.0005,0.0,0.1155,0.275,0.003,True,0.02162250673328389
hsa-mir-130a-5p,hsa-mir-424-5p,4211,23414,1,0.0,0.0,0.0425,0.2325,0.0555,0.0065,True,0.03770951677768003
hsa-mir-625-5p,hsa-mir-766-3p,4212,4208,1,0.0,0.0,0.0025,0.0285,0.129,0.0005,True,0.005336984796809064
hsa-mir-31-5p,hsa-mir-942-5p,4212,54454,1,0.0,0.0,0.1115,0.0605,0.1175,0.0025,True,0.018886445462728094
hsa-mir-30c-1-3p,hsa-mir-625-5p,4212,7049,1,0.001,0.0,0.0075,0.3185,0.0285,0.0,True,0.0
hsa-mir-625-5p,hsa-mir-766-3p,4212,83478,1,0.0,0.0,0.0025,0.162,0.012,0.001,True,0.009389727943046022
hsa-let-7g-3p,hsa-mir-210-3p,4286,3091,1,0.0,0.0,0.0,0.0115,0.3265,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-429,4609,3094,1,0.0035,0.0,0.15,0.0935,0.0105,0.001,True,0.009389727943046022
hsa-mir-301b-3p,hsa-mir-429,4609,3094,1,0.0015,0.0,0.0005,0.0125,0.0115,0.0085,True,0.04548136717957634
hsa-mir-429,hsa-mir-7-5p,4609,3094,1,0.0,0.0,0.002,0.015,0.4195,0.0,True,0.0
hsa-mir-516a-5p,hsa-mir-940,4609,3613,1,0.0045,0.0005,0.3415,0.959,0.36,0.003,True,0.02162250673328389
hsa-mir-93-5p,hsa-mir-940,4609,7480,1,0.0015,0.0,0.405,0.109,0.023,0.005,True,0.031307053238385896
hsa-mir-516a-5p,hsa-mir-592,4609,841,1,0.0035,0.0025,0.149,0.037,0.049,0.0025,True,0.018886445462728094
hsa-mir-301b-3p,hsa-mir-940,4609,8870,1,0.0015,0.0005,0.02,0.047,0.2175,0.0025,True,0.018886445462728094
hsa-mir-2110,hsa-mir-940,4779,7003,1,0.007,0.0005,0.6705,0.3505,0.015,0.0045,True,0.028977175239755883
hsa-mir-141-5p,hsa-mir-93-5p,4779,7328,1,0.0085,0.0,0.058,0.067,0.0905,0.0045,True,0.028977175239755883
hsa-mir-183-5p,hsa-mir-93-5p,4779,7328,1,0.0,0.0,0.0005,0.021,0.067,0.0,True,0.0
hsa-mir-196b-5p,hsa-mir-210-3p,4782,1543,-1,0.0005,0.0,0.001,0.022,0.301,0.0055,True,0.03351382701382701
hsa-mir-17-5p,hsa-mir-181a-2-3p,4782,2670,1,0.0,0.002,0.146,0.476,0.3055,0.0025,True,0.018886445462728094
hsa-mir-17-5p,hsa-mir-183-5p,4782,2670,1,0.0,0.0,0.0005,0.4675,0.012,0.001,True,0.009389727943046022
hsa-mir-17-5p,hsa-mir-940,4782,2670,1,0.0,0.0,0.0045,0.4585,0.0385,0.0045,True,0.028977175239755883
hsa-mir-182-5p,hsa-mir-210-3p,4782,2670,1,0.0,0.0,0.0005,0.018,0.0115,0.0035,True,0.024192240023957475
hsa-mir-196b-5p,hsa-mir-93-5p,4782,2670,1,0.0015,0.0,0.052,0.5915,0.2635,0.0025,True,0.018886445462728094
hsa-mir-592,hsa-mir-939-5p,4782,2670,1,0.0,0.001,0.0545,0.066,0.9565,0.004,True,0.026610318489695924
hsa-mir-629-3p,hsa-mir-93-5p,4782,2670,1,0.0085,0.0,0.0,0.4705,0.2775,0.006,True,0.03564423138794157
hsa-mir-93-5p,hsa-mir-939-5p,4782,2670,1,0.0,0.0005,0.0365,0.2545,0.959,0.0075,True,0.0416852537475167
hsa-mir-196b-5p,hsa-mir-342-5p,4782,2983,1,0.0005,0.0005,0.0665,0.0145,0.5575,0.0055,True,0.03351382701382701
hsa-mir-10a-5p,hsa-mir-185-3p,4782,725,1,0.005,0.0,0.031,0.0625,0.1475,0.0025,True,0.018886445462728094
hsa-mir-182-5p,hsa-mir-183-5p,4782,725,1,0.0,0.0,0.0,0.0775,0.0165,0.0005,True,0.005336984796809064
hsa-mir-185-3p,hsa-mir-335-3p,4782,725,1,0.0,0.004,0.0915,0.126,0.2775,0.0025,True,0.018886445462728094
hsa-mir-191-5p,hsa-mir-335-3p,4782,725,1,0.0,0.0055,0.0555,0.695,0.2715,0.005,True,0.031307053238385896
hsa-mir-149-3p,hsa-mir-342-5p,4782,7450,1,0.0015,0.002,0.072,0.0655,0.921,0.006,True,0.03564423138794157
hsa-mir-181a-2-3p,hsa-mir-191-5p,4782,7450,1,0.0015,0.0,0.023,0.047,0.049,0.0025,True,0.018886445462728094
hsa-mir-181a-2-3p,hsa-mir-2110,4782,7450,1,0.0015,0.0,0.1755,0.05,0.0195,0.004,True,0.026610318489695924
hsa-mir-342-5p,hsa-mir-625-5p,4782,7450,1,0.0015,0.0095,0.014,0.92,0.132,0.008,True,0.0435711293985783
hsa-mir-17-5p,hsa-mir-335-3p,4782,7980,1,0.0,0.003,0.0355,0.1355,0.059,0.002,True,0.01598761851162388
hsa-mir-18a-5p,hsa-mir-335-3p,4782,7980,1,0.0005,0.001,0.026,0.0335,0.0625,0.007,True,0.039700924532358635
hsa-mir-19a-3p,hsa-mir-335-3p,4782,7980,1,0.0,0.005,0.028,0.2115,0.069,0.0045,True,0.028977175239755883
hsa-mir-20a-5p,hsa-mir-335-3p,4782,7980,1,0.0,0.005,0.011,0.162,0.0525,0.0,True,0.0
hsa-mir-342-5p,hsa-mir-625-5p,4782,80781,1,0.0015,0.0095,0.014,0.1355,0.046,0.0005,True,0.005336984796809064
hsa-mir-342-5p,hsa-mir-629-3p,4782,80781,1,0.003,0.0015,0.0005,0.1345,0.1745,0.0,True,0.0
hsa-mir-182-5p,hsa-mir-96-5p,4790,1594,1,0.0,0.0,0.0,0.053,0.013,0.0095,True,0.049150056038105905
hsa-mir-130b-3p,hsa-mir-301a-3p,4790,1956,1,0.0,0.0,0.0135,0.0885,0.171,0.0045,True,0.028977175239755883
hsa-mir-182-5p,hsa-mir-96-5p,4790,5243,1,0.0,0.0,0.0,0.127,0.0585,0.0,True,0.0
hsa-mir-301a-3p,hsa-mir-301b-3p,4790,8797,1,0.0,0.0,0.0,0.015,0.1185,0.0075,True,0.0416852537475167
hsa-mir-130b-3p,hsa-mir-301b-3p,4790,8870,1,0.0,0.0,0.0135,0.027,0.054,0.0075,True,0.0416852537475167
hsa-mir-221-3p,hsa-mir-222-3p,4801,9024,1,0.002,0.006,0.1185,0.0865,0.014,0.004,True,0.026610318489695924
hsa-mir-125b-5p,hsa-mir-93-3p,51341,55182,-1,0.0,0.0045,0.0005,0.1215,0.3235,0.007,True,0.039700924532358635
hsa-mir-338-3p,hsa-mir-656-3p,51341,7067,-1,0.0005,0.008,0.2275,0.0305,0.0395,0.006,True,0.03564423138794157
hsa-mir-32-3p,hsa-mir-320b,5241,2099,1,0.0005,0.0,0.0285,0.031,0.0545,0.0065,True,0.03770951677768003
hsa-mir-20a-3p,hsa-mir-9-5p,5452,79705,1,0.0005,0.001,0.7565,0.3975,0.5255,0.0065,True,0.03770951677768003
hsa-mir-10a-5p,hsa-mir-29c-3p,55810,10735,1,0.0005,0.0,0.02,0.188,0.8095,0.005,True,0.031307053238385896
hsa-mir-29b-3p,hsa-mir-93-5p,55810,64343,1,0.0,0.0,0.071,0.3835,0.013,0.003,True,0.02162250673328389
hsa-mir-30b-3p,hsa-mir-335-5p,60468,2113,1,0.0,0.0,0.0515,0.067,0.795,0.0095,True,0.049150056038105905
hsa-let-7g-3p,hsa-mir-1270,60468,222658,1,0.0,0.0,0.3305,0.1785,0.535,0.003,True,0.02162250673328389
hsa-let-7g-3p,hsa-mir-331-3p,60468,2309,1,0.0,0.0,0.0,0.092,0.0125,0.0005,True,0.005336984796809064
hsa-mir-1270,hsa-mir-331-3p,60468,2309,1,0.0,0.0,0.0995,0.665,0.013,0.0095,True,0.049150056038105905
hsa-mir-29c-3p,hsa-mir-331-3p,60468,4249,1,0.0,0.0,0.2165,0.111,0.0805,0.005,True,0.031307053238385896
hsa-mir-369-3p,hsa-mir-642a-5p,60468,83891,1,0.0,0.0,0.4565,0.4465,0.011,0.001,True,0.009389727943046022
hsa-mir-32-3p,hsa-mir-944,639,23092,1,0.0,0.006,0.6125,0.5285,0.0435,0.0035,True,0.024192240023957475
hsa-mir-651-5p,hsa-mir-93-3p,639,23092,1,0.0,0.0,0.024,0.655,0.298,0.006,True,0.03564423138794157
hsa-mir-151a-3p,hsa-mir-185-3p,6591,10160,-1,0.002,0.0005,0.004,0.1705,0.284,0.0095,True,0.049150056038105905
hsa-mir-151a-3p,hsa-mir-185-3p,6591,27237,-1,0.002,0.0005,0.004,0.0385,0.1055,0.0,True,0.0
hsa-mir-185-3p,hsa-mir-425-5p,6591,9361,-1,0.0005,0.0,0.0645,0.1075,0.0185,0.004,True,0.026610318489695924
hsa-mir-223-3p,hsa-mir-29a-3p,6667,1027,1,0.0,0.0,0.028,0.0315,0.097,0.0075,True,0.0416852537475167
hsa-mir-10a-5p,hsa-mir-145-5p,6667,1143,1,0.0,0.0,0.0005,0.0255,0.1255,0.0005,True,0.005336984796809064
hsa-mir-30a-3p,hsa-mir-326,6667,1143,1,0.0025,0.0035,0.692,0.022,0.019,0.003,True,0.02162250673328389
hsa-mir-326,hsa-mir-424-5p,6667,1143,1,0.0035,0.0055,0.3245,0.014,0.6175,0.0035,True,0.024192240023957475
hsa-let-7c-5p,hsa-mir-125b-5p,6667,1551,1,0.0,0.0,0.0,0.055,0.1125,0.005,True,0.031307053238385896
hsa-let-7c-5p,hsa-mir-299-5p,6667,1551,1,0.0,0.0,0.0,0.052,0.0235,0.0055,True,0.03351382701382701
hsa-mir-125b-5p,hsa-mir-299-5p,6667,1551,1,0.0,0.0005,0.0115,0.109,0.014,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-497-5p,6667,1551,1,0.0,0.0,0.1085,0.127,0.807,0.0045,True,0.028977175239755883
hsa-mir-145-5p,hsa-mir-299-5p,6667,1551,1,0.0,0.0005,0.0,0.643,0.034,0.0005,True,0.005336984796809064
hsa-mir-145-5p,hsa-mir-30a-3p,6667,1577,1,0.0,0.004,0.0,0.022,0.1645,0.0,True,0.0
hsa-mir-10a-5p,hsa-mir-145-5p,6667,1633,1,0.0,0.0,0.0005,0.0125,0.017,0.0035,True,0.024192240023957475
hsa-mir-125b-5p,hsa-mir-133a-3p,6667,1633,1,0.0,0.009,0.0,0.0275,0.2075,0.006,True,0.03564423138794157
hsa-mir-125b-5p,hsa-mir-29b-3p,6667,1633,1,0.0,0.002,0.3555,0.0175,0.238,0.0,True,0.0
hsa-mir-29a-3p,hsa-mir-29b-3p,6667,1633,1,0.0,0.0015,0.0005,0.372,0.1965,0.0045,True,0.028977175239755883
hsa-mir-29b-3p,hsa-mir-96-5p,6667,2114,1,0.0005,0.0055,0.001,0.7995,0.202,0.0015,True,0.01285617805421463
hsa-mir-127-5p,hsa-mir-497-5p,6667,2332,1,0.0,0.0,0.1085,0.0135,0.042,0.0035,True,0.024192240023957475
hsa-mir-195-5p,hsa-mir-424-5p,6667,27430,1,0.0,0.001,0.0005,0.09,0.123,0.0065,True,0.03770951677768003
hsa-mir-125b-5p,hsa-mir-127-5p,6667,29956,1,0.0,0.0,0.0,0.0285,0.129,0.0045,True,0.028977175239755883
hsa-mir-127-5p,hsa-mir-369-3p,6667,29956,1,0.0,0.0,0.0,0.1565,0.084,0.0005,True,0.005336984796809064
hsa-mir-29b-3p,hsa-mir-369-3p,6667,29956,1,0.0025,0.001,0.008,0.369,0.0615,0.006,True,0.03564423138794157
hsa-mir-127-5p,hsa-mir-133a-3p,6667,3172,1,0.0,0.0045,0.0005,0.1285,0.7505,0.003,True,0.02162250673328389
hsa-mir-127-5p,hsa-mir-145-5p,6667,3172,1,0.0,0.0,0.0,0.122,0.0905,0.001,True,0.009389727943046022
hsa-mir-145-5p,hsa-mir-2355-5p,6667,3172,1,0.0,0.0015,0.011,0.115,0.0795,0.0005,True,0.005336984796809064
hsa-mir-223-3p,hsa-mir-2355-5p,6667,3172,1,0.0,0.0005,0.1085,0.014,0.0745,0.0045,True,0.028977175239755883
hsa-mir-369-3p,hsa-mir-377-3p,6667,3217,1,0.0,0.001,0.1185,0.1015,0.025,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-424-5p,6667,331,1,0.0005,0.002,0.117,0.041,0.7715,0.0085,True,0.04548136717957634
hsa-mir-369-3p,hsa-mir-424-5p,6667,331,1,0.0005,0.0035,0.0185,0.072,0.7875,0.006,True,0.03564423138794157
hsa-mir-125b-5p,hsa-mir-145-5p,6667,3713,1,0.0,0.0,0.0,0.31,0.5015,0.003,True,0.02162250673328389
hsa-mir-145-5p,hsa-mir-326,6667,3713,1,0.0,0.003,0.0045,0.471,0.091,0.009,True,0.04735669098369998
hsa-mir-150-5p,hsa-mir-326,6667,3713,1,0.0,0.006,0.7655,0.156,0.091,0.009,True,0.04735669098369998
hsa-mir-369-3p,hsa-mir-424-5p,6667,3815,1,0.0005,0.0035,0.0185,0.0665,0.0175,0.0035,True,0.024192240023957475
hsa-mir-377-3p,hsa-mir-424-5p,6667,3815,1,0.0005,0.0025,0.459,0.097,0.018,0.0005,True,0.005336984796809064
hsa-mir-127-5p,hsa-mir-30a-3p,6667,4041,1,0.0,0.0025,0.1465,0.0785,0.3935,0.005,True,0.031307053238385896
hsa-mir-130a-3p,hsa-mir-369-3p,6667,4041,1,0.0,0.0,0.003,0.1905,0.0105,0.0,True,0.0
hsa-mir-369-3p,hsa-mir-377-3p,6667,4041,1,0.0,0.001,0.1185,0.017,0.545,0.009,True,0.04735669098369998
hsa-mir-155-5p,hsa-mir-497-5p,6667,4089,1,0.0,0.0,0.073,0.1775,0.529,0.0005,True,0.005336984796809064
hsa-mir-29a-3p,hsa-mir-497-5p,6667,4089,1,0.0,0.0,0.069,0.0105,0.554,0.008,True,0.0435711293985783
hsa-mir-145-5p,hsa-mir-326,6667,4284,1,0.0,0.003,0.0045,0.1675,0.273,0.0,True,0.0
hsa-mir-195-5p,hsa-mir-377-3p,6667,4284,1,0.0,0.0005,0.6555,0.011,0.108,0.0055,True,0.03351382701382701
hsa-mir-369-3p,hsa-mir-377-3p,6667,4284,1,0.0,0.001,0.1185,0.0305,0.121,0.001,True,0.009389727943046022
hsa-mir-377-3p,hsa-mir-497-5p,6667,4284,1,0.0005,0.0005,0.423,0.0985,0.017,0.0085,True,0.04548136717957634
hsa-let-7c-5p,hsa-mir-223-3p,6667,4583,1,0.0,0.0,0.028,0.014,0.048,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-326,6667,4583,1,0.0,0.0055,0.532,0.014,0.491,0.007,True,0.039700924532358635
hsa-mir-125b-5p,hsa-mir-223-3p,6667,4583,1,0.0,0.0,0.0545,0.042,0.048,0.001,True,0.009389727943046022
hsa-mir-125b-5p,hsa-mir-299-5p,6667,4583,1,0.0,0.0005,0.0115,0.041,0.0195,0.0005,True,0.005336984796809064
hsa-mir-125b-5p,hsa-mir-362-3p,6667,4583,1,0.0,0.0,0.0605,0.061,0.453,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-369-3p,6667,4583,1,0.0,0.0015,0.0,0.043,0.4075,0.004,True,0.026610318489695924
