"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna2_tf","mirna1mirna2_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-183-5p","hsa-mir-421",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.0275,0.013,0.007,0.0181534817389024
"hsa-mir-183-5p","hsa-mir-93-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.014,0.1235,0.0015,0.00497708682885906
"hsa-mir-18a-3p","hsa-mir-19b-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.062,0.0715,0,0
"hsa-mir-18a-3p","hsa-mir-33a-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.072,0.021,5e-04,0.00189985829570563
"hsa-let-7g-3p","hsa-mir-421",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.0375,0.0145,0.003,0.00895381742034071
"hsa-mir-18a-3p","hsa-mir-942-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.054,0.326,0.0025,0.00768582394092499
"hsa-mir-19a-3p","hsa-mir-19b-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.3745,0.087,0.0015,0.00497708682885906
"hsa-mir-19a-3p","hsa-mir-33a-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,5e-04,0.336,0.018,0.0055,0.0148742286192926
"hsa-mir-19b-3p","hsa-mir-421",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.074,0.015,0.006,0.0160013148578942
"hsa-mir-19b-3p","hsa-mir-431-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0.001,0.0595,0.0985,0.0295,0.002,0.00636012784176566
"hsa-mir-19b-3p","hsa-mir-942-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.1095,0.2965,0.002,0.00636012784176566
"hsa-mir-23b-5p","hsa-mir-421",27086,"FOXP1",8379,"MAD1L1",-1,0.006,0,0.01,0.184,0.018,0,0
"hsa-mir-335-3p","hsa-mir-942-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.5275,0.298,0.0095,0.023381989172034
"hsa-mir-33a-5p","hsa-mir-671-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.011,0.668,0.005,0.0137450043440487
"hsa-mir-421","hsa-mir-93-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.014,0.0935,0,0
"hsa-mir-421","hsa-mir-942-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.0245,0.3065,0.001,0.00350499590136694
"hsa-mir-577","hsa-mir-93-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0.0025,0.2285,0.1805,0.002,0.00636012784176566
"hsa-mir-18a-3p","hsa-mir-93-3p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.057,0.053,0.006,0.0160013148578942
"hsa-mir-93-3p","hsa-mir-942-5p",27086,"FOXP1",8379,"MAD1L1",-1,0,0,0,0.058,0.349,0.001,0.00350499590136694
"hsa-mir-142-3p","hsa-mir-148a-3p",4205,"MEF2A",8411,"EEA1",1,0.0035,0,0.002,0.08,0.0165,0,0
"hsa-mir-142-3p","hsa-mir-362-3p",4205,"MEF2A",8411,"EEA1",1,5e-04,0,0,0.0865,0.0195,0,0
"hsa-mir-148a-3p","hsa-mir-362-3p",4205,"MEF2A",8411,"EEA1",1,0,0,0,0.0295,0.0215,0,0
"hsa-mir-362-3p","hsa-mir-92a-1-5p",4205,"MEF2A",8411,"EEA1",1,0,0,0,0.0305,0.055,0.002,0.00636012784176566
"hsa-mir-19b-1-5p","hsa-mir-92a-1-5p",4205,"MEF2A",8411,"EEA1",1,0,0,0,0.0165,0.057,5e-04,0.00189985829570563
"hsa-mir-148a-3p","hsa-mir-19b-1-5p",4205,"MEF2A",8411,"EEA1",1,0,0,0,0.0205,0.018,5e-04,0.00189985829570563
"hsa-mir-26b-3p","hsa-mir-362-3p",7003,"TEAD1",8470,"SORBS2",1,0,0,0,0.072,0.8225,0.0055,0.0148742286192926
"hsa-mir-362-3p","hsa-mir-362-5p",7003,"TEAD1",8470,"SORBS2",1,0,0,0,0.8175,0.081,0.0025,0.00768582394092499
"hsa-mir-424-5p","hsa-mir-654-3p",5451,"POU2F1",8521,"GCM1",1,0,0,0,0.1255,0.018,0.004,0.0114075062191297
"hsa-mir-539-5p","hsa-mir-654-3p",5451,"POU2F1",8521,"GCM1",1,0,0,0,0.1495,0.016,0.004,0.0114075062191297
"hsa-mir-26b-5p","hsa-mir-744-3p",5451,"POU2F1",8521,"GCM1",1,0,5e-04,0.115,0.0745,0.274,0,0
"hsa-mir-33b-5p","hsa-mir-424-5p",7182,"NR2C2",8540,"AGPS",1,0,0,0,0.017,0.0505,0.0075,0.0192214077433987
"hsa-mir-17-5p","hsa-mir-20a-5p",2115,"ETV1",8545,"CGGBP1",1,0,0,0,0.0805,0.4455,0,0
"hsa-mir-20a-5p","hsa-mir-625-3p",2115,"ETV1",8545,"CGGBP1",1,0,0,0,0.3785,0.11,0.001,0.00350499590136694
"hsa-mir-17-5p","hsa-mir-625-3p",2115,"ETV1",8545,"CGGBP1",1,0,0,0,0.083,0.091,5e-04,0.00189985829570563
"hsa-mir-192-5p","hsa-mir-26b-3p",2099,"ESR1",8648,"NCOA1",1,0,0.002,0,0.0275,0.087,0,0
"hsa-mir-1-3p","hsa-mir-1180-3p",2113,"ETS1",8651,"SOCS1",1,0.0015,0,0.08,0.0635,0.344,0.003,0.00895381742034071
"hsa-mir-149-5p","hsa-mir-324-5p",6667,"SP1",8714,"ABCC3",1,0.0015,0,0.071,0.02,0.2925,0.007,0.0181534817389024
"hsa-mir-362-3p","hsa-mir-505-3p",7003,"TEAD1",8853,"ASAP2",1,0,0,0,0.933,0.095,0.009,0.0223565663861324
"hsa-mir-150-5p","hsa-mir-503-5p",7003,"TEAD1",8853,"ASAP2",1,0,0,0.054,0.3455,0.062,0.0095,0.023381989172034
"hsa-mir-362-5p","hsa-mir-7-5p",7003,"TEAD1",8853,"ASAP2",1,0,0,0,0.898,0.184,0.0035,0.0101818123310593
"hsa-mir-17-5p","hsa-mir-3613-5p",9575,"CLOCK",8864,"PER2",1,0,0.0015,0.003,0.754,0.0275,0.0045,0.0125888120667704
"hsa-mir-3613-5p","hsa-mir-942-5p",9575,"CLOCK",8864,"PER2",1,0,0,5e-04,0.0255,0.1615,5e-04,0.00189985829570563
"hsa-mir-16-2-3p","hsa-mir-424-5p",2551,"GABPA",8874,"ARHGEF7",1,0,0.0025,0,0.0995,0.037,0,0
"hsa-mir-182-5p","hsa-mir-96-5p",4286,"MITF",8924,"HERC2",1,0,0,0,0.019,0.0345,0,0
"hsa-mir-142-3p","hsa-mir-142-5p",7586,"ZKSCAN1",9043,"SPAG9",1,0,0,0,0.0165,0.1245,0,0
"hsa-mir-26b-5p","hsa-mir-33a-3p",7543,"ZFX",9117,"SEC22C",1,0,0,0.0395,0.0105,0.073,0.0015,0.00497708682885906
"hsa-mir-17-5p","hsa-mir-18a-3p",1316,"KLF6",9208,"LRRFIP1",1,0,0.005,0.0295,0.0275,0.011,0,0
"hsa-mir-130b-3p","hsa-mir-200c-3p",1316,"KLF6",9208,"LRRFIP1",1,0.0065,0.005,0.055,0.0625,0.298,0.008,0.0202732704352144
"hsa-mir-17-5p","hsa-mir-20a-5p",1316,"KLF6",9208,"LRRFIP1",1,0,0.0015,0.001,0.029,0.1865,0.0065,0.0170921564390666
"hsa-mir-18a-3p","hsa-mir-20a-5p",1316,"KLF6",9208,"LRRFIP1",1,0.008,0.0015,0.04,0.0105,0.1955,0.0045,0.0125888120667704
"hsa-mir-455-3p","hsa-mir-9-5p",1316,"KLF6",9208,"LRRFIP1",1,0,0.0095,0.101,0.012,0.059,0.0065,0.0170921564390666
"hsa-mir-141-3p","hsa-mir-17-5p",1316,"KLF6",9208,"LRRFIP1",1,0.0015,0,0.0545,0.1645,0.0175,0.006,0.0160013148578942
"hsa-mir-141-3p","hsa-mir-148a-5p",1316,"KLF6",9208,"LRRFIP1",1,0.003,0.0075,0.017,0.1435,0.0155,0.008,0.0202732704352144
"hsa-mir-130b-3p","hsa-mir-17-5p",1316,"KLF6",9208,"LRRFIP1",1,0.0055,0,0.013,0.0505,0.017,0.0075,0.0192214077433987
"hsa-mir-26b-3p","hsa-mir-505-3p",7003,"TEAD1",9229,"DLGAP1",1,0,0,0,0.023,0.0185,0.006,0.0160013148578942
"hsa-mir-148a-3p","hsa-mir-26b-3p",7003,"TEAD1",9229,"DLGAP1",1,0,0,0,0.0735,0.0115,5e-04,0.00189985829570563
"hsa-mir-223-3p","hsa-mir-589-3p",4208,"MEF2C",9290,"GPR55",1,0.006,0,0.009,0.5145,0.0195,0.001,0.00350499590136694
"hsa-mir-153-3p","hsa-mir-425-5p",6591,"SNAI2",9361,"LONP1",-1,5e-04,0,0.0645,0.4295,0.0215,0.0025,0.00768582394092499
"hsa-mir-19a-3p","hsa-mir-19b-3p",10320,"IKZF1",9402,"GRAP2",1,0.0015,0.001,0.002,0.0415,0.0415,0.0095,0.023381989172034
"hsa-mir-182-5p","hsa-mir-3613-5p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.074,0.0865,0.0095,0.023381989172034
"hsa-mir-135b-5p","hsa-mir-96-5p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.1195,0.064,0.001,0.00350499590136694
"hsa-mir-17-5p","hsa-mir-19a-3p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.0265,0.0215,0,0
"hsa-mir-17-5p","hsa-mir-3613-5p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.0415,0.064,0,0
"hsa-mir-19b-3p","hsa-mir-3613-5p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.0635,0.063,0.003,0.00895381742034071
"hsa-mir-135b-5p","hsa-mir-182-5p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.0995,0.107,0.001,0.00350499590136694
"hsa-mir-19a-3p","hsa-mir-3613-5p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.024,0.058,0.0015,0.00497708682885906
"hsa-mir-3613-5p","hsa-mir-96-5p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.097,0.091,0.0045,0.0125888120667704
"hsa-mir-19a-3p","hsa-mir-19b-3p",4205,"MEF2A",9425,"CDYL",1,0,0,0,0.04,0.067,0,0
"hsa-mir-200c-3p","hsa-mir-942-5p",2005,"ELK4",9497,"SLC4A7",1,5e-04,0,0.0085,0.0225,0.053,0.0025,0.00768582394092499
"hsa-mir-335-3p","hsa-mir-942-5p",2005,"ELK4",9497,"SLC4A7",1,0,0,0.218,0.047,0.0395,0.0025,0.00768582394092499
"hsa-mir-18a-5p","hsa-mir-942-5p",2005,"ELK4",9497,"SLC4A7",1,0,0,0,0.03,0.0595,0.001,0.00350499590136694
"hsa-mir-335-5p","hsa-mir-655-3p",6935,"ZEB1",9524,"TECR",-1,0,0.0025,0.001,0.06,0.504,5e-04,0.00189985829570563
"hsa-mir-130b-5p","hsa-mir-19a-3p",26959,"HBP1",9559,"VPS26A",-1,0,0,0,0.0925,0.037,0.0035,0.0101818123310593
"hsa-mir-19a-3p","hsa-mir-19b-3p",26959,"HBP1",9559,"VPS26A",-1,0,0,0,0.0245,0.0215,0.0095,0.023381989172034
"hsa-mir-106a-5p","hsa-mir-19b-3p",26959,"HBP1",9559,"VPS26A",-1,5e-04,0,0.0495,0.268,0.032,0.0095,0.023381989172034
"hsa-mir-26b-5p","hsa-mir-625-3p",4601,"MXI1",9564,"BCAR1",-1,0.0025,0,0.0015,0.1745,0.052,0.002,0.00636012784176566
"hsa-mir-19a-3p","hsa-mir-19b-3p",9575,"CLOCK",9628,"RGS6",1,0,5e-04,0,0.015,0.014,0.0025,0.00768582394092499
"hsa-mir-142-3p","hsa-mir-331-3p",9575,"CLOCK",9628,"RGS6",1,5e-04,0,0.014,0.023,0.016,5e-04,0.00189985829570563
"hsa-mir-221-5p","hsa-mir-577",7003,"TEAD1",9693,"RAPGEF2",1,0,0,0,0.08,0.362,0,0
"hsa-mir-26b-3p","hsa-mir-577",7003,"TEAD1",9693,"RAPGEF2",1,0,0,0,0.026,0.3195,5e-04,0.00189985829570563
"hsa-mir-26b-3p","hsa-mir-503-5p",7003,"TEAD1",9693,"RAPGEF2",1,0,0,0,0.021,0.2305,0.0055,0.0148742286192926
"hsa-mir-221-5p","hsa-mir-7-5p",7003,"TEAD1",9693,"RAPGEF2",1,0,0,0,0.0835,0.123,5e-04,0.00189985829570563
"hsa-mir-23b-5p","hsa-mir-3613-5p",4205,"MEF2A",9734,"HDAC9",1,0.003,0,0,0.015,0.0475,0.0095,0.023381989172034
"hsa-mir-3613-5p","hsa-mir-362-3p",4205,"MEF2A",9734,"HDAC9",1,0,0,0,0.031,0.4875,0.0045,0.0125888120667704
"hsa-mir-26b-3p","hsa-mir-362-3p",7003,"TEAD1",9734,"HDAC9",1,0,0,0,0.042,0.499,0.0055,0.0148742286192926
"hsa-mir-221-5p","hsa-mir-625-3p",7003,"TEAD1",9734,"HDAC9",1,0,0,0,0.0435,0.0205,0.0095,0.023381989172034
"hsa-mir-362-3p","hsa-mir-362-5p",7003,"TEAD1",9734,"HDAC9",1,0,0,0,0.534,0.029,0.0025,0.00768582394092499
"hsa-mir-200a-3p","hsa-mir-93-5p",6925,"TCF4",9749,"PHACTR2",1,0,0,0,0.2485,0.022,5e-04,0.00189985829570563
"hsa-mir-200b-3p","hsa-mir-484",6925,"TCF4",9749,"PHACTR2",1,0,0,0,0.121,0.0155,0,0
"hsa-mir-484","hsa-mir-93-5p",6925,"TCF4",9749,"PHACTR2",1,0,0,0,0.016,0.013,0,0
"hsa-mir-200a-3p","hsa-mir-484",6925,"TCF4",9749,"PHACTR2",1,0,0,0,0.1645,0.0175,0,0
"hsa-mir-200b-3p","hsa-mir-27a-5p",6925,"TCF4",9749,"PHACTR2",1,0,0.0025,0.0075,0.135,0.4905,0.0085,0.0213281919111816
"hsa-mir-148a-5p","hsa-mir-200a-3p",6925,"TCF4",9749,"PHACTR2",1,0.006,0,0,0.932,0.179,0.001,0.00350499590136694
"hsa-mir-148a-5p","hsa-mir-484",6925,"TCF4",9749,"PHACTR2",1,0.0075,5e-04,0.004,0.924,0.0175,0.003,0.00895381742034071
"hsa-mir-200b-3p","hsa-mir-93-5p",6925,"TCF4",9749,"PHACTR2",1,0,0,0,0.114,0.0155,0,0
"hsa-mir-148a-3p","hsa-mir-3613-5p",4205,"MEF2A",9750,"RIPOR2",1,0,0,0,0.365,0.0215,0.0015,0.00497708682885906
"hsa-mir-148a-3p","hsa-mir-92a-1-5p",4205,"MEF2A",9750,"RIPOR2",1,0,0,0,0.332,0.0195,0.006,0.0160013148578942
"hsa-mir-23b-5p","hsa-mir-3613-5p",4205,"MEF2A",9750,"RIPOR2",1,0.003,0,0,0.061,0.014,0.0095,0.023381989172034
"hsa-let-7g-3p","hsa-mir-15b-3p",60468,"BACH2",9750,"RIPOR2",1,0,0,5e-04,0.5095,0.013,0.0035,0.0101818123310593
"hsa-mir-188-5p","hsa-mir-362-3p",1523,"CUX1",9779,"TBC1D5",1,0.0015,0.0015,0.0065,0.0555,0.0895,5e-04,0.00189985829570563
"hsa-mir-155-5p","hsa-mir-26b-3p",1523,"CUX1",9779,"TBC1D5",1,0,0.004,0.0275,0.19,0.5955,0.006,0.0160013148578942
"hsa-mir-200c-3p","hsa-mir-590-5p",1523,"CUX1",9779,"TBC1D5",1,0,0,0.007,0.255,0.06,0.0065,0.0170921564390666
"hsa-mir-155-5p","hsa-mir-532-3p",1523,"CUX1",9779,"TBC1D5",1,0,0,0.0255,0.203,0.066,0,0
"hsa-mir-155-5p","hsa-mir-590-5p",1523,"CUX1",9779,"TBC1D5",1,0,0,0.008,0.1925,0.052,0.0075,0.0192214077433987
"hsa-mir-19b-3p","hsa-mir-200c-3p",1523,"CUX1",9779,"TBC1D5",1,5e-04,0,0,0.0235,0.097,0.0075,0.0192214077433987
"hsa-mir-155-5p","hsa-mir-362-3p",1523,"CUX1",9779,"TBC1D5",1,0,0.0045,0.0355,0.1775,0.1,5e-04,0.00189985829570563
"hsa-mir-200c-3p","hsa-mir-362-3p",1523,"CUX1",9779,"TBC1D5",1,0,0.0015,0.001,0.09,0.0995,0.009,0.0223565663861324
"hsa-mir-362-3p","hsa-mir-590-5p",1523,"CUX1",9779,"TBC1D5",1,5e-04,0,0.0055,0.09,0.0405,0.0015,0.00497708682885906
"hsa-mir-362-3p","hsa-mir-532-3p",1523,"CUX1",9779,"TBC1D5",1,0.002,0,0.0455,0.0785,0.0505,0.0025,0.00768582394092499
"hsa-mir-335-5p","hsa-mir-362-3p",7003,"TEAD1",9821,"RB1CC1",1,0,0,0,0.065,0.2585,5e-04,0.00189985829570563
"hsa-mir-148a-3p","hsa-mir-92a-1-5p",4205,"MEF2A",9873,"FCHSD2",1,0,0,0,0.043,0.0625,0.0025,0.00768582394092499
"hsa-mir-148a-3p","hsa-mir-362-3p",7003,"TEAD1",9915,"ARNT2",1,0,0,0,0.026,0.0605,0,0
"hsa-mir-148a-3p","hsa-mir-362-5p",7003,"TEAD1",9915,"ARNT2",1,0,0,0,0.02,0.114,0.0095,0.023381989172034
"hsa-mir-130a-3p","hsa-mir-335-5p",7003,"TEAD1",9915,"ARNT2",1,0.006,0,0.0145,0.1225,0.0125,0.009,0.0223565663861324
"hsa-mir-335-5p","hsa-mir-362-5p",7003,"TEAD1",9915,"ARNT2",1,0,0,0.001,0.0125,0.258,0.0085,0.0213281919111816
"hsa-mir-142-3p","hsa-mir-505-3p",9575,"CLOCK",9922,"IQSEC1",1,0,0.001,0.1575,0.166,0.018,0.0085,0.0213281919111816
"hsa-mir-17-5p","hsa-mir-19a-3p",9575,"CLOCK",9975,"NR1D2",1,0.0015,5e-04,0.001,0.205,0.042,0.001,0.00350499590136694
"hsa-mir-19a-3p","hsa-mir-19b-3p",9575,"CLOCK",9975,"NR1D2",1,0,5e-04,0,0.036,0.1725,5e-04,0.00189985829570563
"hsa-mir-17-5p","hsa-mir-19b-3p",9575,"CLOCK",9975,"NR1D2",1,5e-04,5e-04,5e-04,0.241,0.1955,0.0045,0.0125888120667704
"hsa-mir-148a-3p","hsa-mir-320b",27086,"FOXP1",10096,"ACTR3",-1,0,0.0015,0,0.5515,0.105,0.009,0.0223565663861324
"hsa-mir-320c","hsa-mir-320d",6925,"TCF4",10413,"YAP1",1,0,0.0015,0.011,0.1655,0.4495,0.002,0.00636012784176566
"hsa-mir-129-5p","hsa-mir-335-3p",2099,"ESR1",10783,"NEK6",1,0,0,0.0415,0.16,0.047,0.001,0.00350499590136694
"hsa-mir-17-5p","hsa-mir-335-3p",2099,"ESR1",10783,"NEK6",1,0,0,0,0.013,0.0495,0.006,0.0160013148578942
"hsa-mir-130a-3p","hsa-mir-17-5p",2099,"ESR1",10783,"NEK6",1,0.002,0,0,0.8845,0.0125,0.0045,0.0125888120667704
"hsa-mir-130b-3p","hsa-mir-200c-3p",1523,"CUX1",10801,"SEPTIN9",1,0.0035,0,0,0.0565,0.0195,0,0
"hsa-mir-182-5p","hsa-mir-200c-3p",1523,"CUX1",10801,"SEPTIN9",1,0.007,0,0,0.5685,0.022,0,0
"hsa-mir-130b-3p","hsa-mir-141-3p",1523,"CUX1",10801,"SEPTIN9",1,0.002,0,0,0.053,0.369,0.002,0.00636012784176566
"hsa-mir-142-5p","hsa-mir-625-3p",4601,"MXI1",10801,"SEPTIN9",-1,0,0,5e-04,0.0605,0.89,0.009,0.0223565663861324
"hsa-mir-200c-3p","hsa-mir-532-3p",1523,"CUX1",10801,"SEPTIN9",1,5e-04,0,0.0015,0.025,0.058,0,0
"hsa-mir-141-3p","hsa-mir-200c-3p",1523,"CUX1",10801,"SEPTIN9",1,0,0,0,0.2475,0.037,0,0
"hsa-mir-155-5p","hsa-mir-421",1523,"CUX1",10801,"SEPTIN9",1,0,5e-04,0.0065,0.495,0.4735,0.008,0.0202732704352144
"hsa-mir-200c-3p","hsa-mir-29b-1-5p",1523,"CUX1",10801,"SEPTIN9",1,0,0.008,0.0585,0.0205,0.2605,0.0065,0.0170921564390666
"hsa-mir-191-5p","hsa-mir-200c-3p",1523,"CUX1",10801,"SEPTIN9",1,5e-04,0,0,0.0405,0.0155,0,0
"hsa-mir-200c-3p","hsa-mir-590-5p",1523,"CUX1",10801,"SEPTIN9",1,0,0,0.007,0.028,0.194,0,0
"hsa-mir-19b-3p","hsa-mir-29b-1-5p",1523,"CUX1",10801,"SEPTIN9",1,0.002,0.008,0.002,0.011,0.2865,0.0065,0.0170921564390666
"hsa-mir-627-5p","hsa-mir-769-3p",8648,"NCOA1",10905,"MAN1A2",1,0.007,0,0.1025,0.0185,0.0175,0.0025,0.00768582394092499
"hsa-mir-17-5p","hsa-mir-18a-5p",2099,"ESR1",10912,"GADD45G",1,0,0,0,0.036,0.058,0.0045,0.0125888120667704
"hsa-mir-142-3p","hsa-mir-192-5p",2099,"ESR1",10912,"GADD45G",1,0.001,0,0,0.053,0.067,0.009,0.0223565663861324
"hsa-mir-17-5p","hsa-mir-19b-3p",2099,"ESR1",10912,"GADD45G",1,0,0,0,0.033,0.3035,0.006,0.0160013148578942
"hsa-mir-182-5p","hsa-mir-26b-3p",2099,"ESR1",10912,"GADD45G",1,0,0.0045,0,0.023,0.04,0.004,0.0114075062191297
"hsa-mir-18a-5p","hsa-mir-19b-3p",2099,"ESR1",10912,"GADD45G",1,0,0,0,0.0725,0.246,0.0065,0.0170921564390666
"hsa-mir-192-5p","hsa-mir-193b-3p",2099,"ESR1",10912,"GADD45G",1,0,0,0,0.0765,0.072,0,0
"hsa-mir-17-5p","hsa-mir-19a-3p",2099,"ESR1",10912,"GADD45G",1,0,0,0,0.0335,0.082,0.002,0.00636012784176566
"hsa-mir-421","hsa-mir-93-3p",1052,"CEBPD",10912,"GADD45G",1,0.0025,0,0.0075,0.082,0.2495,5e-04,0.00189985829570563
"hsa-mir-18a-5p","hsa-mir-19a-3p",2099,"ESR1",10912,"GADD45G",1,0,0,0,0.091,0.043,0.0065,0.0170921564390666
"hsa-mir-19a-3p","hsa-mir-19b-3p",2099,"ESR1",10912,"GADD45G",1,0,0,0,0.068,0.309,0.0065,0.0170921564390666
"hsa-mir-142-3p","hsa-mir-424-5p",6935,"ZEB1",11187,"PKP3",-1,0,0,0,0.037,0.052,0,0
"hsa-mir-671-5p","hsa-mir-96-5p",93986,"FOXP2",11332,"ACOT7",-1,0,0,0,0.014,0.012,5e-04,0.00189985829570563
"hsa-mir-26b-5p","hsa-mir-331-3p",9575,"CLOCK",22898,"DENND3",1,0.0015,0,0.161,0.016,0.0645,0.0035,0.0101818123310593
"hsa-mir-335-5p","hsa-mir-424-5p",2115,"ETV1",22998,"LIMCH1",1,0,0,0.012,0.782,0.0145,0.004,0.0114075062191297
"hsa-mir-155-5p","hsa-mir-92a-1-5p",4205,"MEF2A",23002,"DAAM1",1,5e-04,0,0,0.0475,0.0375,0.001,0.00350499590136694
"hsa-mir-155-5p","hsa-mir-23b-5p",4205,"MEF2A",23002,"DAAM1",1,5e-04,0.003,0,0.044,0.0105,5e-04,0.00189985829570563
"hsa-mir-135b-5p","hsa-mir-92a-1-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.0515,0.473,0.009,0.0223565663861324
"hsa-mir-141-3p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.08,0.189,0.002,0.00636012784176566
"hsa-mir-3613-5p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.1985,0.306,0.0095,0.023381989172034
"hsa-mir-135b-5p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.056,0.24,0.003,0.00895381742034071
"hsa-mir-23b-5p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0.003,0,0,0.3225,0.114,0.0045,0.0125888120667704
"hsa-mir-135b-5p","hsa-mir-142-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.003,0,0.053,0.4365,0.002,0.00636012784176566
"hsa-mir-23b-5p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0.003,0,0,0.3005,0.3225,0.003,0.00895381742034071
"hsa-mir-3613-5p","hsa-mir-362-3p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.1395,0.2155,0.003,0.00895381742034071
"hsa-mir-141-3p","hsa-mir-148a-3p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.0705,0.3765,0.0025,0.00768582394092499
"hsa-mir-142-3p","hsa-mir-23b-5p",4205,"MEF2A",23167,"EFR3A",1,0.0025,0.004,0.0015,0.4335,0.2925,0,0
"hsa-mir-141-3p","hsa-mir-23b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0015,0,0.0635,0.2815,0.003,0.00895381742034071
"hsa-mir-148a-3p","hsa-mir-23b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0035,0.002,0.404,0.298,0.003,0.00895381742034071
"hsa-mir-148a-3p","hsa-mir-3613-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.3805,0.1855,0,0
"hsa-mir-148a-3p","hsa-mir-362-3p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.368,0.193,0,0
"hsa-mir-148a-3p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.3955,0.351,0.001,0.00350499590136694
"hsa-mir-20a-5p","hsa-mir-23b-5p",4205,"MEF2A",23167,"EFR3A",1,0,0.0045,0.017,0.736,0.2885,0.007,0.0181534817389024
"hsa-mir-135b-5p","hsa-mir-148a-3p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.0495,0.3605,0,0
"hsa-mir-142-3p","hsa-mir-96-5p",4205,"MEF2A",23167,"EFR3A",1,0.002,0,0,0.4295,0.344,0.004,0.0114075062191297
"hsa-mir-141-3p","hsa-mir-142-3p",4205,"MEF2A",23167,"EFR3A",1,0,0.0055,0,0.0515,0.418,0.0055,0.0148742286192926
"hsa-mir-135b-5p","hsa-mir-17-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.063,0.2315,0.005,0.0137450043440487
"hsa-mir-148a-3p","hsa-mir-93-5p",4205,"MEF2A",23167,"EFR3A",1,0,0,0,0.381,0.867,0.0045,0.0125888120667704
"hsa-mir-18a-3p","hsa-mir-335-5p",27086,"FOXP1",23199,"GSE1",-1,0,0.001,0,0.0145,0.2985,0,0
"hsa-mir-19b-3p","hsa-mir-577",27086,"FOXP1",23199,"GSE1",-1,0,0,0.0085,0.0715,0.0935,0.003,0.00895381742034071
"hsa-mir-19b-3p","hsa-mir-7-5p",27086,"FOXP1",23199,"GSE1",-1,0,0,0,0.081,0.0225,0,0
"hsa-mir-335-5p","hsa-mir-7-5p",27086,"FOXP1",23199,"GSE1",-1,0,0,0,0.2885,0.0135,0.002,0.00636012784176566
"hsa-mir-19b-3p","hsa-mir-335-5p",27086,"FOXP1",23199,"GSE1",-1,5e-04,0,0,0.0875,0.3315,0.0035,0.0101818123310593
"hsa-mir-20a-5p","hsa-mir-7-5p",5090,"PBX3",23236,"PLCB1",1,0,0,0,0.223,0.0515,5e-04,0.00189985829570563
"hsa-mir-484","hsa-mir-93-5p",6925,"TCF4",23236,"PLCB1",1,0,0,0,0.021,0.0105,5e-04,0.00189985829570563
"hsa-mir-193b-3p","hsa-mir-484",6925,"TCF4",23236,"PLCB1",1,0.0015,0,0,0.0595,0.0405,0.0015,0.00497708682885906
