miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-142-3p,hsa-mir-93-5p,9575,10391,1,0.0,0.0,0.0,0.1035,0.1465,0.0035,True,0.01740800933125972
hsa-mir-142-3p,hsa-mir-942-5p,9575,10391,1,0.0,0.0,0.0,0.135,0.174,0.0065,True,0.027763138564273787
hsa-mir-142-5p,hsa-mir-17-5p,9575,10391,1,0.0,0.0,0.0,0.0865,0.177,0.0015,True,0.009032479758990774
hsa-mir-142-5p,hsa-mir-20a-5p,9575,10391,1,0.0,0.0,0.0,0.094,0.072,0.0035,True,0.01740800933125972
hsa-mir-142-5p,hsa-mir-20b-5p,9575,10391,1,0.0,0.0,0.0,0.076,0.305,0.008,True,0.03234079130324864
hsa-mir-142-5p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.0,0.074,0.06,0.0,True,0.0
hsa-mir-142-5p,hsa-mir-93-5p,9575,10391,1,0.0,0.0,0.0,0.081,0.183,0.006,True,0.026153196129208123
hsa-mir-17-5p,hsa-mir-20b-5p,9575,10391,1,0.0,0.0,0.0,0.1875,0.3195,0.001,True,0.00653841042678252
hsa-mir-17-5p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.0,0.1735,0.061,0.0075,True,0.030829022203656693
hsa-mir-181a-2-3p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.0035,0.14,0.052,0.0,True,0.0
hsa-mir-20a-5p,hsa-mir-20b-5p,9575,10391,1,0.0,0.0,0.0,0.069,0.2955,0.0015,True,0.009032479758990774
hsa-mir-25-3p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.0,0.168,0.069,0.001,True,0.00653841042678252
hsa-mir-3613-5p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.001,0.1795,0.0525,0.003,True,0.015457225712904785
hsa-mir-450b-5p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.2095,0.0875,0.069,0.001,True,0.00653841042678252
hsa-mir-548d-3p,hsa-mir-548t-5p,9575,10391,1,0.0,0.0,0.0,0.279,0.062,0.0005,True,0.0036882712489908894
hsa-mir-548t-5p,hsa-mir-580-3p,9575,10391,1,0.0,0.0,0.0,0.067,0.1015,0.0025,True,0.0134317513649727
hsa-mir-548t-5p,hsa-mir-93-5p,9575,10391,1,0.0,0.0,0.0,0.0635,0.1665,0.008,True,0.03234079130324864
hsa-mir-548t-5p,hsa-mir-942-5p,9575,10391,1,0.0,0.0,0.0,0.057,0.2005,0.003,True,0.015457225712904785
hsa-mir-181a-2-3p,hsa-mir-3613-5p,9575,64759,1,0.0,0.0,0.005,0.044,0.0175,0.0015,True,0.009032479758990774
hsa-mir-181a-2-3p,hsa-mir-450b-5p,9575,64759,1,0.0,0.0,0.3625,0.0645,0.0105,0.004,True,0.01926131145072649
hsa-mir-129-5p,hsa-mir-3613-5p,9575,9229,1,0.008,0.0,0.289,0.053,0.2555,0.004,True,0.01926131145072649
hsa-mir-142-3p,hsa-mir-548e-3p,9575,9628,1,0.0,0.0,0.0025,0.5265,0.1335,0.0025,True,0.0134317513649727
hsa-mir-20b-5p,hsa-mir-548e-3p,9575,9628,1,0.0,0.0,0.0,0.472,0.1255,0.0095,True,0.036734213946740014
