source;target
mir-17-5p/mir-7-5p;PRPF8
mir-214-5p/mir-15b-3p;IGF2BP1
mir-625-5p/mir-30c-2-3p;IGF2BP1
mir-26b-3p/mir-214-5p;IGF2BP1
mir-181a-2-3p/mir-183-5p;GNA13
mir-181a-2-3p/mir-141-3p;GNA13
mir-199b-5p/mir-497-5p;FAM189B
mir-187-3p/mir-765;TOB2
mir-9-5p/mir-27a-3p;PLK2
mir-758-3p/mir-27a-3p;NEK6
mir-195-5p/mir-143-3p;NCKAP1
mir-494-3p/mir-1229-3p;ZNF460
mir-143-3p/mir-3934-5p;HSPH1
mir-185-3p/mir-3934-5p;HSPH1
mir-135b-5p/mir-365a-3p;PAPOLA
mir-182-5p/mir-454-5p;NUDT21
mir-301a-3p/mir-130a-3p;FICD
mir-342-3p/mir-7-5p;FSTL1
mir-200b-3p/mir-382-5p;RNF24
mir-363-3p/mir-29a-5p;ZHX1
mir-616-5p/mir-335-5p;PXMP4
mir-29a-3p/mir-3065-3p;CPEB3
mir-20a-5p/mir-454-3p;SHANK2
mir-454-3p/mir-17-5p;SHANK2
mir-27b-3p/mir-129-5p;DKK1
mir-1304-5p/mir-330-5p;MYH15
mir-192-3p/mir-1-3p;SPEN
mir-328-3p/mir-342-3p;SPEN
mir-9-5p/mir-34a-5p;PALLD
mir-93-3p/mir-335-5p;ERC1
mir-29a-3p/mir-3150b-3p;PEG10
mir-196a-5p/mir-432-5p;PEG10
mir-3150b-3p/mir-365a-3p;PEG10
mir-27a-3p/mir-17-5p;KDM6B
mir-27a-3p/mir-18a-3p;KDM6B
mir-130a-3p/mir-182-5p;SLC35D1
mir-592/mir-22-5p;PRRC2C
mir-671-5p/mir-221-5p;NBEAL2
mir-145-5p/mir-582-3p;ANKRD12
mir-195-5p/mir-374a-3p;PPIP5K2
mir-93-5p/mir-873-5p;TBC1D30
mir-19a-3p/mir-328-3p;ESYT1
mir-296-5p/mir-940;LARP1
mir-1287-5p/mir-125b-5p;LARP1
mir-145-5p/let-7g-3p;LARP1
mir-103a-2-5p/mir-125b-5p;PIP5K1C
mir-195-5p/mir-342-3p;DICER1
mir-3605-3p/mir-338-3p;NCS1
mir-1296-5p/mir-31-5p;CBX6
mir-940/mir-2110;BRD4
mir-1228-3p/mir-7-1-3p;BRD4
mir-9-5p/mir-34a-5p;MACF1
mir-19b-3p/mir-9-5p;MACF1
mir-19b-1-5p/mir-9-3p;MACF1
mir-9-5p/mir-19b-1-5p;MACF1
mir-34a-5p/mir-9-3p;MACF1
mir-93-5p/mir-17-5p;TTC9
mir-142-5p/mir-340-5p;ZNF281
mir-211-5p/mir-193b-3p;CDC42EP4
mir-29a-3p/mir-29c-3p;BACE1
mir-629-3p/mir-30b-3p;SSBP2
mir-513a-5p/mir-150-5p;SLC7A11
let-7c-5p/mir-455-5p;CEMIP2
mir-196a-5p/mir-125b-5p;BACE2
mir-432-5p/mir-582-5p;PNISR
mir-93-5p/mir-17-5p;C2CD2
mir-138-5p/mir-20b-5p;TSKU
mir-93-5p/mir-17-5p;TSKU
mir-138-5p/mir-106a-5p;TSKU
mir-511-5p/mir-32-5p;PLEKHG3
mir-1229-3p/mir-671-3p;AUTS2
mir-30c-5p/mir-7-5p;GIGYF2
mir-497-5p/mir-93-3p;GPSM1
mir-940/mir-221-5p;GPSM1
mir-34a-5p/let-7g-3p;ABHD12
mir-328-3p/mir-34a-5p;SZRD1
mir-93-3p/mir-708-3p;TANC2
mir-9-5p/mir-330-5p;TES
mir-765/mir-940;HEYL
mir-508-3p/mir-514b-5p;RGS17
mir-185-3p/mir-29a-5p;BBC3
mir-485-3p/mir-27a-3p;AGO2
mir-495-3p/mir-27a-3p;AGO2
mir-1229-3p/mir-204-5p;AGO2
mir-200b-3p/mir-211-5p;AGO2
mir-145-3p/mir-27a-3p;AGO2
mir-485-3p/mir-548v;AGO2
mir-548v/mir-542-5p;AGO2
mir-193a-3p/mir-16-2-3p;PDCD4
mir-25-5p/mir-658;VENTX
mir-142-5p/mir-652-3p;TNRC6A
mir-7-5p/mir-145-3p;ANGPTL3
mir-106a-5p/mir-654-3p;MYLIP
mir-296-5p/mir-3605-3p;STRN4
mir-101-5p/mir-135b-5p;TNPO2
mir-7-1-3p/mir-199b-5p;TNPO2
mir-2355-5p/mir-214-5p;SOCS7
mir-339-5p/mir-625-5p;MINK1
mir-27b-3p/mir-22-5p;ASAP1
mir-155-5p/mir-22-5p;ASAP1
mir-27b-5p/mir-22-5p;ASAP1
mir-1-3p/mir-143-3p;COMMD2
mir-654-3p/mir-20b-5p;CERCAM
mir-34b-3p/mir-30c-2-3p;MRNIP
mir-18a-3p/mir-377-5p;PLCE1
mir-193b-3p/let-7a-3p;AMOTL2
mir-193b-3p/mir-132-5p;AMOTL2
mir-642a-5p/mir-330-5p;PEX5L
mir-143-5p/mir-27a-3p;HDAC7
mir-3662/mir-3614-3p;KLF13
mir-320d/mir-195-5p;TM7SF3
mir-214-3p/mir-141-3p;GALNT7
mir-20b-5p/mir-513a-3p;CHIC1
mir-103a-2-5p/mir-125b-5p;MBD3
mir-324-5p/mir-455-3p;MBD3
mir-339-5p/mir-455-3p;MBD3
mir-497-5p/mir-503-5p;MBD3
mir-340-5p/mir-9-3p;GDAP1
mir-99a-5p/mir-100-5p;PIMREG
mir-199b-5p/mir-450b-5p;RBM47
mir-339-3p/mir-940;GNB1L
mir-29a-3p/mir-335-5p;OTUD4
mir-2355-5p/mir-19b-3p;DEF8
mir-1271-5p/mir-181c-5p;LAPTM4B
mir-181c-5p/mir-29c-3p;LAPTM4B
mir-23b-3p/mir-155-5p;CHD7
mir-155-5p/mir-628-3p;CHD7
mir-155-5p/mir-27b-3p;CHD7
mir-139-5p/mir-141-5p;FAM222B
mir-125b-5p/mir-142-3p;FAM222B
mir-150-5p/mir-508-5p;WDR12
mir-93-5p/mir-21-3p;CSGALNACT1
mir-29a-3p/mir-335-5p;CAND1
mir-7-5p/mir-181c-5p;ASH1L
mir-154-5p/mir-181c-5p;ASH1L
mir-20a-5p/mir-106a-5p;ANKH
mir-1287-5p/mir-326;NPDC1
mir-760/mir-3605-3p;NPDC1
mir-1287-5p/mir-125b-5p;C15orf39
mir-708-5p/mir-125b-5p;DHX33
mir-629-3p/mir-301a-3p;PMEPA1
mir-211-5p/mir-17-5p;ARNTL2
mir-29a-3p/mir-335-5p;BBX
mir-335-3p/mir-29a-3p;C12orf4
mir-342-3p/mir-340-5p;SLC39A10
mir-330-5p/mir-501-3p;CNOT6
mir-191-3p/mir-125b-5p;AHRR
mir-27a-3p/mir-141-3p;MAVS
mir-497-5p/mir-141-3p;MAVS
mir-143-5p/mir-2355-5p;CGN
mir-29c-3p/mir-340-5p;NUFIP2
mir-7-5p/mir-29c-3p;NUFIP2
mir-29c-3p/mir-203a-3p;MIB1
mir-27a-3p/mir-30c-5p;PREX1
mir-142-5p/mir-34c-5p;FNIP2
mir-130a-3p/mir-155-5p;JCAD
mir-93-5p/mir-17-5p;KIAA1522
mir-20a-5p/mir-93-3p;KIAA1522
mir-218-5p/mir-20a-5p;KIAA1522
mir-125b-5p/mir-93-3p;KIAA1522
mir-17-5p/mir-93-3p;KIAA1522
mir-103a-2-5p/mir-192-5p;IGDCC4
mir-377-5p/mir-1-3p;PTBP2
mir-19b-3p/mir-145-5p;ABHD17C
mir-183-5p/mir-514b-5p;PLEKHA1
mir-15b-3p/mir-369-3p;BACH2
mir-103a-2-5p/mir-106a-5p;SLC22A23
mir-200b-3p/mir-135b-5p;ELMO2
mir-200b-3p/mir-193b-3p;ELMO2
mir-193b-3p/mir-205-5p;ELMO2
mir-135b-5p/mir-200c-3p;ELMO2
mir-503-5p/mir-149-5p;DUS1L
mir-497-5p/mir-503-5p;DUS1L
mir-324-3p/mir-326;DUS1L
mir-511-5p/mir-125b-5p;GIGYF1
mir-149-5p/mir-424-5p;GIGYF1
mir-31-5p/mir-222-5p;GIGYF1
mir-27a-3p/mir-324-5p;TUT1
mir-509-5p/mir-3913-5p;CDCP1
mir-93-5p/mir-17-5p;BCL11B
mir-378a-3p/mir-139-5p;RAPH1
mir-507/mir-136-3p;RAPH1
mir-224-5p/mir-18a-3p;MARCKSL1
mir-29c-3p/mir-182-5p;TRAK2
let-7a-2-3p/mir-30c-2-3p;AHNAK
mir-7-5p/mir-940;AHNAK
mir-424-3p/mir-138-1-3p;AHNAK
mir-17-5p/mir-340-5p;PRRG4
mir-93-5p/mir-17-5p;PRRG4
mir-93-5p/mir-20a-5p;PRRG4
mir-17-5p/mir-508-5p;PRRG4
mir-582-5p/mir-141-5p;FSD1
mir-195-5p/mir-146a-5p;CDC73
mir-328-3p/mir-125b-5p;ZNF768
mir-221-5p/mir-138-5p;ZNF768
mir-195-5p/mir-143-3p;QSER1
mir-224-5p/mir-18a-3p;LPCAT1
mir-93-5p/mir-17-5p;SYNPO2L
mir-106a-5p/mir-25-5p;SCD5
mir-93-5p/mir-20a-5p;PCNX2
mir-93-5p/mir-17-5p;PCNX2
mir-369-3p/mir-582-3p;PHC3
mir-671-5p/mir-424-5p;CENPT
mir-500b-5p/mir-138-5p;RAB11FIP1
mir-200c-3p/mir-200b-3p;TET1
mir-338-3p/mir-328-3p;TTYH3
mir-146a-5p/mir-378a-3p;DDHD1
mir-664a-5p/let-7c-5p;DDHD1
mir-32-5p/mir-181a-2-3p;SETD7
mir-497-5p/mir-940;VOPP1
mir-9-5p/mir-195-5p;PPP1R14C
mir-139-5p/mir-185-3p;SPRY4
mir-424-5p/mir-195-5p;BCL2L12
mir-130a-3p/mir-199b-5p;SESN2
mir-454-3p/mir-503-5p;KCTD10
mir-203a-3p/mir-224-5p;ZBED3
mir-1-3p/mir-146a-5p;PARD6B
mir-1271-5p/mir-200b-3p;PPP1R9B
mir-424-5p/mir-29b-3p;CBX2
mir-874-3p/mir-193a-3p;CBX2
mir-93-5p/mir-17-5p;TMEM25
mir-93-5p/mir-19b-3p;TMEM25
mir-940/mir-491-5p;FIBCD1
mir-200c-3p/mir-181a-2-3p;NUDCD1
mir-195-5p/mir-143-3p;NUDCD1
mir-616-5p/mir-642a-5p;DCLK3
mir-93-5p/mir-20a-5p;TNKS1BP1
mir-874-3p/mir-17-5p;MIDN
mir-455-3p/mir-31-5p;MYADM
mir-30c-2-3p/mir-196b-5p;DSEL
mir-3913-5p/mir-296-3p;DSEL
mir-29b-3p/mir-31-5p;MTSS2
mir-182-5p/mir-7-5p;ZFAND4
mir-3065-5p/mir-34a-5p;TP53INP1
mir-27a-3p/mir-642a-5p;TP53INP1
mir-222-5p/mir-195-5p;TP53INP1
mir-340-5p/mir-182-5p;TP53INP1
mir-224-5p/mir-190a-5p;FNIP1
mir-377-5p/mir-424-5p;GLMP
mir-708-5p/mir-93-3p;NACC1
mir-654-5p/mir-193b-3p;SCAMP4
mir-20b-5p/mir-20a-5p;FMNL2
mir-744-5p/mir-455-3p;FOXP4
mir-93-5p/mir-20a-5p;NIBAN1
mir-501-3p/mir-27a-3p;MED12L
mir-101-3p/mir-130a-3p;DCUN1D3
mir-93-3p/mir-149-5p;GPAT4
mir-181c-5p/mir-134-5p;NEK7
mir-224-5p/mir-93-5p;SOGA1
mir-296-5p/mir-642a-5p;SOGA1
mir-27a-3p/mir-133a-3p;SESN3
mir-143-3p/mir-146a-5p;ALG10B
mir-93-5p/mir-17-5p;ANKRD29
mir-342-3p/mir-374a-3p;SLC30A7
mir-301a-3p/mir-130a-3p;SIK1
mir-181a-2-3p/mir-130a-3p;DUSP18
mir-744-3p/mir-34a-5p;PLEKHG4B
mir-181a-2-3p/mir-1228-3p;CNKSR3
mir-195-5p/mir-29a-3p;RNF217
mir-873-5p/mir-4326;AMOTL1
mir-27b-3p/mir-513a-5p;LRATD2
mir-29a-3p/mir-335-5p;VPS13B
mir-340-5p/mir-25-5p;SPRED1
mir-149-5p/mir-142-3p;ZFPM1
mir-93-5p/mir-193b-3p;ITPRIPL2
mir-590-3p/mir-1228-3p;ZNF320
mir-182-5p/mir-335-5p;DCP2
mir-340-5p/mir-873-5p;DCP2
mir-671-5p/mir-503-5p;MPZL3
mir-584-5p/mir-146a-5p;TET3
mir-148a-5p/mir-146a-5p;TET3
mir-30c-5p/mir-671-5p;TET3
mir-589-3p/mir-671-5p;TET3
mir-506-3p/mir-193b-3p;HIPK1
mir-92a-1-5p/mir-362-3p;UNC5B
mir-30c-2-3p/mir-513a-5p;ARL5B
mir-424-5p/mir-27b-5p;FOXK1
mir-155-5p/mir-143-3p;BRWD3
mir-29a-5p/mir-150-5p;PROSER2
mir-26a-1-3p/mir-96-5p;MCOLN2
mir-494-3p/mir-130a-3p;PGM2L1
mir-27b-3p/mir-23b-3p;RASSF3
mir-200b-3p/mir-92a-1-5p;ANKRD52
mir-410-3p/mir-93-5p;RGMB
mir-509-3-5p/mir-509-5p;DRAXIN
mir-874-3p/mir-20a-5p;SFT2D2
mir-93-5p/mir-17-5p;MAST4
mir-342-5p/mir-130a-3p;AGRN
mir-506-3p/mir-181d-5p;ZNF772
mir-9-3p/mir-33a-3p;MTRNR2L8
