"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
9877,"ZC3H11A","hsa-mir-139-5p","hsa-mir-221-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.00185470694674311,-0.606128351485674,0.0974981285092568,1.0569878721258,0.857319560184376,0.0223687512800433,0.231625,FALSE,"miR-139-5p","miR-221-5p/8073","hsa-mir-139","hsa-mir-221,hsa-mir-222"
10079,"ATP9A","hsa-mir-511-5p","hsa-mir-629-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.00314296879067613,-0.84208314425706,0.32988758925381,0.354910105792312,0.610990364073093,0.0647958025719772,0.231625,FALSE,"miR-511-5p","miR-629-3p",NA,"hsa-mir-629"
10079,"ATP9A","hsa-mir-625-5p","hsa-mir-616-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.276382726619067,0.492106798224773,0.0210757409140762,-0.925617326823995,0.610990364073093,0.0647958025719772,0.231625,FALSE,"miR-625-5p","miR-616-3p","hsa-mir-625","hsa-mir-616"
10371,"SEMA3A","hsa-mir-30a-5p","hsa-mir-30d-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.385485626323246,0.11972575200118,0.371593227717104,0.128771328552901,0.29977994518749,0.166076262869639,0.231625,FALSE,"miR-30-5p","miR-30-5p","hsa-mir-30a","hsa-mir-30b,hsa-mir-30d"
23049,"SMG1","hsa-mir-1307-3p","hsa-mir-1266-5p",0.0085,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.74859330442225,0.0544392375919352,0.00388453015993992,1.17721917616046,0.934741428350593,-0.0107755284860502,0.231625,FALSE,"miR-1307-3p","miR-1266-5p/4518","hsa-mir-1307","hsa-mir-1266"
23049,"SMG1","hsa-mir-676-3p","hsa-mir-577",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.664641987885898,-0.18608087185371,0.0152632232532775,1.53806981212826,0.934741428350593,-0.0107755284860502,0.231625,FALSE,"miR-676-3p","miR-577","hsa-mir-676","hsa-mir-577"
23066,"CAND2","hsa-mir-148a-3p","hsa-mir-3065-3p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.102174704612462,-0.21723235571998,0.0398653167009213,-0.467829271979431,0.180031499469472,-0.190581649557453,0.231625,FALSE,"miR-148-3p/152-3p","miR-3065-3p","hsa-mir-148a","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
23321,"TRIM2","hsa-mir-3117-3p","hsa-mir-192-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.191055935041212,0.952038665785133,0.157967403548531,-0.19618679903471,0.568902544456508,-0.0749893299788366,0.231625,FALSE,"miR-3117-3p","miR-192-5p/215-5p","hsa-mir-3117","hsa-mir-192,hsa-mir-194-2"
23336,"SYNM","hsa-mir-192-5p","hsa-mir-23b-5p",0.007,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.157967403548531,-0.19618679903471,0.930458723675629,0.0440610126301718,0.782438481152953,0.0374729456503833,0.231625,FALSE,"miR-192-5p/215-5p","miR-23-5p","hsa-mir-192,hsa-mir-194-2","hsa-mir-23b,hsa-mir-27b,hsa-mir-3074,hsa-mir-24-1"
23468,"CBX5","hsa-mir-141-5p","hsa-mir-429",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27385214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28230864'>PubMedLink</a>","tarbase","tarbase",0.0281554655593838,0.839111241242355,0.00733555780841485,0.616446502992409,0.37920216939118,0.114085728552255,0.218,FALSE,"miR-141-5p","miR-200bc-3p/429","hsa-mir-200c,hsa-mir-141","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
