"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
2627,"GATA6","hsa-mir-378a-5p","hsa-mir-106a-5p",0.004,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.164968888888889,FALSE,"miR-378a-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-378a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
2649,"NR6A1","hsa-let-7c-5p","hsa-let-7b-5p",0.0045,TRUE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.17326867219917,FALSE,"let-7-5p/98-5p","let-7-5p/98-5p","hsa-mir-99a,hsa-let-7c","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
2799,"GNS","hsa-mir-130b-3p","hsa-mir-17-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.219564757160648,FALSE,"miR-130-3p/301-3p/454-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2799,"GNS","hsa-mir-130b-3p","hsa-mir-20a-5p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.152539726027397,FALSE,"miR-130-3p/301-3p/454-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2799,"GNS","hsa-mir-301b-3p","hsa-mir-20a-5p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.15959828009828,FALSE,"miR-130-3p/301-3p/454-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
2921,"CXCL3","hsa-mir-532-3p","hsa-mir-204-5p",0.008,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30910254'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.208821378340366,FALSE,"miR-532-3p","miR-204-5p/211-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b","hsa-mir-204"
2923,"PDIA3","hsa-mir-494-3p","hsa-mir-514a-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28938593'>PubMedLink</a>","mirtarbase","tarbase",0.096160621761658,FALSE,"miR-494-3p","miR-514a-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-510,hsa-mir-514a-1,hsa-mir-514a-2,hsa-mir-514a-3"
2936,"GSR","hsa-mir-188-3p","hsa-mir-377-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.219564757160648,FALSE,"miR-188-3p","miR-377-5p/6086","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
3091,"HIF1A","hsa-mir-17-5p","hsa-mir-935",0.0055,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16510175'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17341889'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17342330'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17404022'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17418979'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17532031'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19819950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22711307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24042437'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24918449'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25556481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25750101'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25884381'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26469226'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27180053'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31220580'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31411527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31819628'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.185253176043557,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-935","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-935"
3106,"HLA-B","hsa-mir-133a-3p","hsa-mir-133b",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16206270'>PubMedLink</a>","tarbase","tarbase",0.17326867219917,FALSE,NA,"miR-133a-3p.2/133b","hsa-mir-133a-1,hsa-mir-1-2","hsa-mir-206,hsa-mir-133b"
3198,"HOXA1","hsa-let-7b-5p","hsa-mir-210-3p",5e-04,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.0677335766423358,FALSE,"let-7-5p/98-5p","miR-210-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-210"
3205,"HOXA9","hsa-mir-210-3p","hsa-mir-744-5p",5e-04,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26522113'>PubMedLink</a>","mirtarbase","tarbase",0.0677335766423358,FALSE,"miR-210-3p","miR-744-5p","hsa-mir-210","hsa-mir-744"
3304,"HSPA1B","hsa-mir-502-5p","hsa-mir-424-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.124976430976431,FALSE,"miR-502-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
3304,"HSPA1B","hsa-mir-502-5p","hsa-mir-532-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.124976430976431,FALSE,"miR-502-5p","miR-532-5p","hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b"
3344,"FOXN2","hsa-mir-92b-3p","hsa-mir-769-3p",0.0095,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.219564757160648,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-450b-3p/769-3p","hsa-mir-92b","hsa-mir-769"
3400,"ID4","hsa-mir-424-5p","hsa-mir-548f-3p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.216923376623377,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-548az-3p/548ar-3p/548a-3p/548e-3p/548f-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-548f-2"
3455,"IFNAR2","hsa-mir-130a-3p","hsa-mir-20a-5p",0.001,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.096160621761658,FALSE,"miR-130-3p/301-3p/454-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-130a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
3655,"ITGA6","hsa-mir-200a-3p","hsa-mir-92b-3p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.124976430976431,FALSE,"miR-141-3p/200a-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-200b,hsa-mir-200a,hsa-mir-429","hsa-mir-92b"
3659,"IRF1","hsa-mir-17-5p","hsa-mir-301b-3p",0.0015,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.113626530612245,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-130-3p/301-3p/454-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
3659,"IRF1","hsa-mir-20a-5p","hsa-mir-301b-3p",0.001,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.096160621761658,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-130-3p/301-3p/454-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
3659,"IRF1","hsa-mir-20b-3p","hsa-mir-301b-3p",0.002,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",0.124976430976431,FALSE,"miR-20b-3p","miR-130-3p/301-3p/454-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-301b,hsa-mir-130b"
3659,"IRF1","hsa-mir-363-3p","hsa-mir-301b-3p",0.008,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/14599866'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19075038'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.208821378340366,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-130-3p/301-3p/454-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-301b,hsa-mir-130b"
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199a-3p",0.009,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.216923376623377,FALSE,"miR-199-5p","miR-199-3p","hsa-mir-199b,hsa-mir-3154","hsa-mir-199a-1"
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199a-5p",0.003,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.152539726027397,FALSE,"miR-199-5p","miR-199-5p","hsa-mir-199b,hsa-mir-3154","hsa-mir-199a-1"
3675,"ITGA3","hsa-mir-199b-5p","hsa-mir-199b-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.219564757160648,FALSE,"miR-199-5p","miR-199-3p","hsa-mir-199b,hsa-mir-3154","hsa-mir-199b,hsa-mir-3154"
3696,"ITGB8","hsa-mir-106a-5p","hsa-mir-130b-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.113626530612245,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-130-3p/301-3p/454-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-301b,hsa-mir-130b"
3696,"ITGB8","hsa-mir-106a-5p","hsa-mir-301b-3p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.124976430976431,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-130-3p/301-3p/454-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-301b,hsa-mir-130b"
3696,"ITGB8","hsa-mir-17-5p","hsa-mir-130b-3p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.164968888888889,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-130-3p/301-3p/454-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
3696,"ITGB8","hsa-mir-17-5p","hsa-mir-301b-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.15959828009828,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-130-3p/301-3p/454-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
3696,"ITGB8","hsa-mir-20a-5p","hsa-mir-130b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.0677335766423358,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-130-3p/301-3p/454-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
3696,"ITGB8","hsa-mir-301b-3p","hsa-mir-20a-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.0677335766423358,FALSE,"miR-130-3p/301-3p/454-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
3749,"KCNC4","hsa-mir-92b-3p","hsa-mir-625-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.204996318114875,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-625-3p","hsa-mir-92b","hsa-mir-625"
3800,"KIF5C","hsa-mir-503-5p","hsa-mir-424-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.178451923076923,FALSE,"miR-503-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
3800,"KIF5C","hsa-mir-708-3p","hsa-mir-424-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.124976430976431,FALSE,"miR-708-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-708","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
3824,"KLRD1","hsa-mir-301b-3p","hsa-mir-130a-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.211746979865772,FALSE,"miR-130-3p/301-3p/454-3p","miR-130-3p/301-3p/454-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-130a"
3832,"KIF11","hsa-mir-99b-3p","hsa-mir-429",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.096160621761658,FALSE,"miR-99-3p","miR-200bc-3p/429","hsa-mir-99b,hsa-let-7e,hsa-mir-125a","hsa-mir-200b,hsa-mir-200a,hsa-mir-429"
3949,"LDLR","hsa-mir-7-5p","hsa-mir-548b-3p",0.0085,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.211746979865772,FALSE,"miR-7-5p","miR-548b-3p","hsa-mir-7-1","hsa-mir-548b"
4088,"SMAD3","hsa-mir-491-5p","hsa-mir-744-5p",0.0015,TRUE,NA,NA,NA,"mirtarbase","tarbase",0.113626530612245,FALSE,"miR-491-5p","miR-744-5p","hsa-mir-491","hsa-mir-744"
4088,"SMAD3","hsa-mir-744-5p","hsa-mir-1269a",0.001,TRUE,NA,NA,NA,"tarbase","tarbase",0.096160621761658,FALSE,"miR-744-5p","miR-1269","hsa-mir-744","hsa-mir-1269a"
4092,"SMAD7","hsa-mir-501-5p","hsa-mir-378a-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15661223'>PubMedLink</a>","tarbase","tarbase",0.152539726027397,FALSE,"miR-501-5p","miR-378a-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-378a"
4209,"MEF2D","hsa-mir-29a-5p","hsa-mir-491-5p",0,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0,TRUE,"miR-29a-5p","miR-491-5p","hsa-mir-29a,hsa-mir-29b-1","hsa-mir-491"
4277,"MICB","hsa-mir-20b-5p","hsa-mir-138-5p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.187464646464646,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-138-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-138-2"
4281,"MID1","hsa-mir-146a-5p","hsa-mir-135b-5p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.178451923076923,FALSE,"miR-146-5p","miR-135-5p","hsa-mir-146a","hsa-mir-135b"
4299,"AFF1","hsa-mir-218-5p","hsa-mir-1228-3p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.187464646464646,FALSE,"miR-218-5p","miR-1228-3p","hsa-mir-218-1","hsa-mir-1228"
4524,"MTHFR","hsa-mir-497-5p","hsa-mir-491-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17301261'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17303386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26522108'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9450474'>PubMedLink</a>","mirtarbase","tarbase",0.187464646464646,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-491-5p","hsa-mir-195,hsa-mir-497","hsa-mir-491"
4603,"MYBL1","hsa-mir-139-5p","hsa-mir-410-3p",0.003,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.152539726027397,FALSE,"miR-139-5p","miR-410-3p","hsa-mir-139","hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
4782,"NFIC","hsa-mir-149-3p","hsa-mir-541-3p",0.003,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.152539726027397,FALSE,"miR-149-3p/4728-5p/6785-5p/6883-5p","miR-654-5p","hsa-mir-149","hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
4853,"NOTCH2","hsa-mir-7-5p","hsa-mir-642a-5p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28969912'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30521558'>PubMedLink</a>","tarbase","tarbase",0.113626530612245,FALSE,"miR-7-5p","miR-642a-5p","hsa-mir-7-1","hsa-mir-642a,hsa-mir-642b"
4862,"NPAS2","hsa-mir-376c-3p","hsa-mir-17-5p",0.006,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.187464646464646,FALSE,"miR-376c-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
4884,"NPTX1","hsa-mir-135b-5p","hsa-mir-30a-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.185253176043557,FALSE,"miR-135-5p","miR-30-3p","hsa-mir-135b","hsa-mir-30a"
4924,"NUCB1","hsa-mir-335-3p","hsa-mir-424-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.143645510835913,FALSE,"miR-335-3p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-335","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
4939,"OAS2","hsa-mir-219a-1-3p","hsa-mir-20a-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.185253176043557,FALSE,"miR-219a-1-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p",NA,"hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
4952,"OCRL","hsa-mir-503-5p","hsa-mir-378a-3p",0.004,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.164968888888889,FALSE,"miR-503-5p","miR-378-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-378a"
5170,"PDPK1","hsa-mir-200b-3p","hsa-mir-106a-5p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.219564757160648,FALSE,"miR-200bc-3p/429","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-200b,hsa-mir-200a,hsa-mir-429","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
5284,"PIGR","hsa-mir-766-3p","hsa-mir-149-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30964121'>PubMedLink</a>","mirtarbase","mirtarbase",0,TRUE,"miR-766-3p","miR-149-3p/4728-5p/6785-5p/6883-5p","hsa-mir-766","hsa-mir-149"
5324,"PLAG1","hsa-mir-204-5p","hsa-let-7b-5p",0.0025,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30910254'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",0.143645510835913,FALSE,"miR-204-5p/211-5p","let-7-5p/98-5p","hsa-mir-204","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
5452,"POU2F2","hsa-mir-185-3p","hsa-mir-542-3p",0.0055,TRUE,NA,NA,NA,"tarbase","tarbase",0.185253176043557,FALSE,"miR-185-3p","miR-542-3p","hsa-mir-185","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
5468,"PPARG","hsa-mir-199a-5p","hsa-mir-501-5p",0.006,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11511919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15608564'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25592200'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30093612'>PubMedLink</a>","tarbase","tarbase",0.187464646464646,FALSE,"miR-199-5p","miR-501-5p","hsa-mir-199a-1","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
5563,"PRKAA2","hsa-mir-221-3p","hsa-mir-21-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22897928'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26648451'>PubMedLink</a>","tarbase","tarbase",0.0677335766423358,FALSE,"miR-221-3p/222-3p","miR-21-5p/590-5p","hsa-mir-221,hsa-mir-222","hsa-mir-21"
5565,"PRKAB2","hsa-mir-221-3p","hsa-mir-30a-3p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase",0.15959828009828,FALSE,"miR-221-3p/222-3p","miR-30-3p","hsa-mir-221,hsa-mir-222","hsa-mir-30a"
5573,"PRKAR1A","hsa-mir-141-3p","hsa-mir-425-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29631630'>PubMedLink</a>","tarbase","tarbase",0.202356697819315,FALSE,"miR-141-3p/200a-3p","miR-425-5p","hsa-mir-200c,hsa-mir-141","hsa-mir-425,hsa-mir-191"
5738,"PTGFRN","hsa-mir-33a-5p","hsa-mir-106a-5p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.15959828009828,FALSE,"miR-33-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-33a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
5770,"PTPN1","hsa-mir-27a-5p","hsa-mir-183-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.096160621761658,FALSE,"miR-27a-5p",NA,"hsa-mir-24-2,hsa-mir-27a,hsa-mir-23a","hsa-mir-182,hsa-mir-96,hsa-mir-183"
5784,"PTPN14","hsa-mir-152-3p","hsa-mir-877-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.211746979865772,FALSE,"miR-148-3p/152-3p","miR-877-3p","hsa-mir-152","hsa-mir-877"
5795,"PTPRJ","hsa-mir-501-5p","hsa-mir-500a-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.096160621761658,FALSE,"miR-501-5p","miR-500a-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
