"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
64778,"FNDC3B","hsa-mir-211-5p","hsa-let-7b-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.344351749539595,FALSE,"miR-204-5p/211-5p","let-7-5p/98-5p","hsa-mir-211","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
64778,"FNDC3B","hsa-mir-335-3p","hsa-mir-129-5p",0,FALSE,NA,NA,NA,"tarbase",NA,0,TRUE,"miR-335-3p","miR-129-5p","hsa-mir-335","hsa-mir-129-1"
65979,"PHACTR4","hsa-mir-3065-3p","hsa-mir-149-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.306301265822785,FALSE,"miR-3065-3p","miR-149-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-149"
65997,"RASL11B","hsa-mir-20a-5p","hsa-mir-106a-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.174587301587302,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
79618,"HMBOX1","hsa-mir-548v","hsa-mir-221-3p",0.0015,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.192964912280702,FALSE,"miR-548v","miR-221-3p/222-3p","hsa-mir-548v","hsa-mir-221,hsa-mir-222"
79618,"HMBOX1","hsa-mir-548v","hsa-mir-222-3p",5e-04,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.118268817204301,FALSE,"miR-548v","miR-221-3p/222-3p","hsa-mir-548v","hsa-mir-221,hsa-mir-222"
79960,"JADE1","hsa-mir-199a-3p","hsa-mir-92b-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.241206140350877,FALSE,"miR-199-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-199a-1","hsa-mir-92b"
80000,"GREB1L","hsa-mir-101-3p","hsa-mir-362-3p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gUVM/30186385'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.306301265822785,FALSE,NA,"miR-329-3p/362-3p","hsa-mir-3671,hsa-mir-101-1","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
80031,"SEMA6D","hsa-mir-221-3p","hsa-mir-222-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.192964912280702,FALSE,"miR-221-3p/222-3p","miR-221-3p/222-3p","hsa-mir-221,hsa-mir-222","hsa-mir-221,hsa-mir-222"
80034,"CSRNP3","hsa-mir-145-5p","hsa-mir-362-3p",0.0085,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.344351749539595,FALSE,"miR-145-5p","miR-329-3p/362-3p","hsa-mir-143,hsa-mir-145","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
80727,"TTYH3","hsa-mir-133a-3p","hsa-mir-222-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.118268817204301,FALSE,NA,"miR-222-5p","hsa-mir-133a-1,hsa-mir-1-2","hsa-mir-221,hsa-mir-222"
81539,"SLC38A1","hsa-mir-195-5p","hsa-mir-629-3p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",0.290296187683284,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-629-3p","hsa-mir-195,hsa-mir-497","hsa-mir-629"
81539,"SLC38A1","hsa-mir-340-5p","hsa-mir-629-3p",0.002,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.223329949238579,FALSE,"miR-340-5p","miR-629-3p","hsa-mir-340","hsa-mir-629"
81539,"SLC38A1","hsa-mir-378b","hsa-mir-125b-2-3p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.349466555183946,FALSE,"miR-378-3p","miR-125b-2-3p","hsa-mir-378b","hsa-mir-125b-2"
81796,"SLCO5A1","hsa-mir-30a-5p","hsa-mir-548b-3p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.30051912568306,FALSE,"miR-30-5p","miR-548b-3p","hsa-mir-30a","hsa-mir-548b"
83857,"TMTC1","hsa-mir-335-3p","hsa-mir-125b-2-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.344351749539595,FALSE,"miR-335-3p","miR-125b-2-3p","hsa-mir-335","hsa-mir-125b-2"
84168,"ANTXR1","hsa-mir-155-5p","hsa-mir-642a-5p",0.009,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.34491637630662,FALSE,"miR-155-5p","miR-642a-5p","hsa-mir-155","hsa-mir-642a,hsa-mir-642b"
84458,"LCOR","hsa-mir-582-5p","hsa-let-7b-5p",0.0065,TRUE,NA,NA,NA,"tarbase","tarbase",0.327201372997712,FALSE,"miR-582-5p","let-7-5p/98-5p","hsa-mir-582","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
84612,"PARD6B","hsa-mir-582-5p","hsa-mir-92b-3p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.318811594202899,FALSE,"miR-582-5p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-582","hsa-mir-92b"
85301,"COL27A1","hsa-mir-1229-3p","hsa-mir-3200-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.327201372997712,FALSE,"miR-1229-3p","miR-3200-3p","hsa-mir-1229","hsa-mir-3200"
85463,"ZC3H12C","hsa-mir-550a-3p","hsa-mir-889-3p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.174587301587302,FALSE,"miR-200c-5p/550a-3p","miR-889-3p","hsa-mir-550a-1,hsa-mir-550b-1","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
91526,"ANKRD44","hsa-mir-335-3p","hsa-mir-383-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.118268817204301,FALSE,"miR-335-3p",NA,"hsa-mir-335","hsa-mir-383"
91947,"ARRDC4","hsa-mir-195-5p","hsa-mir-145-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.349466555183946,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-145-3p","hsa-mir-195,hsa-mir-497","hsa-mir-143,hsa-mir-145"
116984,"ARAP2","hsa-mir-629-3p","hsa-mir-338-5p",0.0065,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gUVM/31289501'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.327201372997712,FALSE,"miR-629-3p","miR-338-5p","hsa-mir-629","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
126731,"CCSAP","hsa-mir-203a-3p","hsa-mir-221-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.329734475374732,FALSE,NA,"miR-221-3p/222-3p","hsa-mir-203a,hsa-mir-203b","hsa-mir-221,hsa-mir-222"
130026,"ICA1L","hsa-mir-378a-5p","hsa-mir-20b-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.118268817204301,FALSE,"miR-378a-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-378a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
140901,"STK35","hsa-mir-143-5p","hsa-mir-142-5p",0.007,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.329734475374732,FALSE,"miR-143-5p","miR-142-5p","hsa-mir-143,hsa-mir-145","hsa-mir-142,hsa-mir-4736"
144455,"E2F7","hsa-mir-10a-5p","hsa-mir-30a-5p",0.007,TRUE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.329734475374732,FALSE,"miR-10-5p","miR-30-5p","hsa-mir-10a","hsa-mir-30a"
153222,"CREBRF","hsa-mir-33b-5p","hsa-mir-320c",0.0065,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.327201372997712,FALSE,"miR-33-5p","miR-320","hsa-mir-33b","hsa-mir-320c-1"
153241,"CEP120","hsa-mir-199a-5p","hsa-let-7b-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.241206140350877,FALSE,"miR-199-5p","let-7-5p/98-5p","hsa-mir-199a-1","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
163702,"IFNLR1","hsa-let-7b-5p","hsa-mir-379-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.290296187683284,FALSE,"let-7-5p/98-5p","miR-379-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
170959,"ZNF431","hsa-mir-3614-5p","hsa-mir-495-3p",0.008,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.344351749539595,FALSE,"miR-3614-5p","miR-495-3p","hsa-mir-3614","hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1"
192683,"SCAMP5","hsa-mir-195-5p","hsa-mir-15a-5p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.174587301587302,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497","hsa-mir-16-1,hsa-mir-15a"
204851,"HIPK1","hsa-mir-491-5p","hsa-mir-320b",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.349466555183946,FALSE,"miR-491-5p","miR-320","hsa-mir-491","hsa-mir-320b-1"
221178,"SPATA13","hsa-mir-30a-5p","hsa-mir-20a-3p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase",0.329734475374732,FALSE,"miR-30-5p","miR-20a-3p","hsa-mir-30a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
253943,"YTHDF3","hsa-mir-3150b-3p","hsa-mir-20b-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.174587301587302,FALSE,"miR-3150b-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-3150b,hsa-mir-3150a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
285172,"FAM126B","hsa-mir-320c","hsa-mir-33b-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.306301265822785,FALSE,"miR-320","miR-33-5p","hsa-mir-320c-1","hsa-mir-33b"
346653,"FAM71F2","hsa-mir-3130-5p","hsa-mir-760",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.318811594202899,FALSE,"miR-3130-5p/4482-5p","miR-760","hsa-mir-3130-2,hsa-mir-3130-1","hsa-mir-760"
729830,"FAM160A1","hsa-mir-424-5p","hsa-mir-146b-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.192964912280702,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-146-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-146b"
