"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
3930,"LBR","hsa-let-7b-5p","hsa-mir-520h",0,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.135085598749222,2.47668886051169,0.849957816809332,-0.0438703151546489,0,TRUE,"let-7-5p/98-5p","miR-520g-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2,hsa-mir-517c,hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1"
3953,"LEPR","hsa-mir-130b-5p","hsa-mir-548j-5p",0.0055,FALSE,NA,"tarbase","tarbase",0.838572640477174,0.0907173201252465,0.974281004418408,-0.0330812526828155,0.598357103072173,-0.138151767230656,0.0212706585015499,TRUE,"miR-130b-5p","miR-548ay-5p/548au-5p/548as-5p/548ar-5p/548aq-5p/548ap-5p/548am-5p/548ae-5p/548ad-5p/548a-5p/548ak/548ab/548bb-5p/548b-5p/548c-5p/548d-5p/548h-5p/548i/548j-5p/548o-5p/548w/548y/559","hsa-mir-301b,hsa-mir-130b","hsa-mir-548j"
3953,"LEPR","hsa-mir-545-5p","hsa-mir-130b-5p",0.002,FALSE,NA,"tarbase","tarbase",0.997872677673813,0.00305316198630322,0.838572640477174,0.0907173201252465,0.598357103072173,-0.138151767230656,0.00951038810132465,TRUE,"miR-545-5p","miR-130b-5p","hsa-mir-545,hsa-mir-374a","hsa-mir-301b,hsa-mir-130b"
3977,"LIFR","hsa-mir-199a-3p","hsa-mir-570-3p",0.005,FALSE,NA,"tarbase","tarbase",0.177591530502981,-0.425047939515951,0.6729496797476,0.45386455442366,0.776206626173778,-0.0703273920347132,0.0197361009298198,TRUE,"miR-199-3p","miR-570-3p","hsa-mir-199a-1","hsa-mir-570"
4001,"LMNB1","hsa-let-7b-5p","hsa-mir-125b-5p",0,FALSE,NA,"tarbase","tarbase",0.784564546838161,-0.0733583306011839,0.898710457879206,-0.0377813040274455,0.927478528292602,-0.0209941676888447,0,TRUE,"let-7-5p/98-5p","miR-125-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-125b-1"
4001,"LMNB1","hsa-let-7b-5p","hsa-mir-889-3p",0.008,FALSE,NA,"tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.708808676044345,0.190465076996036,0.927478528292602,-0.0209941676888447,0.0284613833153667,TRUE,"let-7-5p/98-5p","miR-889-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
4001,"LMNB1","hsa-mir-125b-5p","hsa-mir-182-5p",0.0035,FALSE,NA,"tarbase","tarbase",0.898710457879206,-0.0377813040274455,0.69245340215736,0.112480408649869,0.927478528292602,-0.0209941676888447,0.0149192950293738,TRUE,"miR-125-5p","miR-182-5p","hsa-mir-125b-1","hsa-mir-182,hsa-mir-96,hsa-mir-183"
4001,"LMNB1","hsa-mir-199a-5p","hsa-mir-154-5p",0.001,FALSE,NA,"tarbase","mirtarbase",0.11607741031327,-0.519957209720191,0.893919592380435,0.0765105020340317,0.927478528292602,-0.0209941676888447,0.00537247282465998,TRUE,"miR-199-5p","miR-154-5p","hsa-mir-199a-1","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
4001,"LMNB1","hsa-mir-199a-5p","hsa-mir-889-3p",0.001,FALSE,NA,"tarbase","mirtarbase",0.11607741031327,-0.519957209720191,0.708808676044345,0.190465076996036,0.927478528292602,-0.0209941676888447,0.00537247282465998,TRUE,"miR-199-5p","miR-889-3p","hsa-mir-199a-1","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
4001,"LMNB1","hsa-mir-199b-5p","hsa-let-7b-5p",5e-04,FALSE,NA,"tarbase","tarbase",0.0466429384748827,-0.75458313083709,0.784564546838161,-0.0733583306011839,0.927478528292602,-0.0209941676888447,0.0029751075956729,TRUE,"miR-199-5p","let-7-5p/98-5p","hsa-mir-199b,hsa-mir-3154","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b"
4001,"LMNB1","hsa-mir-199b-5p","hsa-mir-125b-5p",5e-04,FALSE,NA,"tarbase","tarbase",0.0466429384748827,-0.75458313083709,0.898710457879206,-0.0377813040274455,0.927478528292602,-0.0209941676888447,0.0029751075956729,TRUE,"miR-199-5p","miR-125-5p","hsa-mir-199b,hsa-mir-3154","hsa-mir-125b-1"
4001,"LMNB1","hsa-mir-199b-5p","hsa-mir-154-5p",0,FALSE,NA,"tarbase","mirtarbase",0.0466429384748827,-0.75458313083709,0.893919592380435,0.0765105020340317,0.927478528292602,-0.0209941676888447,0,TRUE,"miR-199-5p","miR-154-5p","hsa-mir-199b,hsa-mir-3154","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
4001,"LMNB1","hsa-mir-199b-5p","hsa-mir-30a-3p",0.0015,FALSE,NA,"tarbase","mirtarbase tarbase",0.0466429384748827,-0.75458313083709,0.411146973692862,-0.252816575669344,0.927478528292602,-0.0209941676888447,0.00753113804779898,TRUE,"miR-199-5p","miR-30-3p","hsa-mir-199b,hsa-mir-3154","hsa-mir-30a"
4043,"LRPAP1","hsa-mir-20a-5p","hsa-mir-616-5p",0.0025,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.956264637395162,-0.0176731706214748,0.684794932917719,0.252086273159433,0.836266008564693,0.0493756373723727,0.0113655350159971,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-371b-5p/373-5p/616-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-616"
4054,"LTBP3","hsa-mir-504-5p","hsa-mir-3157-5p",0.0015,FALSE,NA,"tarbase","tarbase",0.329808389241065,0.767188851672405,0.8011417753094,-0.249542430116066,0.846159790821565,0.0453799537546302,0.00753113804779898,TRUE,NA,"miR-3157-5p","hsa-mir-504","hsa-mir-3157"
4064,"CD180","hsa-mir-25-5p","hsa-mir-15b-5p",0.0075,FALSE,NA,"mirtarbase","mirtarbase",0.842165416737629,-0.170527375845677,0.826141128703994,0.0749870131926227,0.867963077186319,-0.0449779293736488,0.0270627446831023,TRUE,"miR-25-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-25,hsa-mir-93,hsa-mir-106b","hsa-mir-15b,hsa-mir-16-2"
4084,"MXD1","hsa-let-7b-5p","hsa-mir-525-5p",0.003,TRUE,NA,"mirtarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.0786771854930094,2.56558550215766,0.675172226652693,-0.103866779001883,0.0131811896070432,TRUE,"let-7-5p/98-5p","miR-525-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c"
4084,"MXD1","hsa-mir-520a-5p","hsa-mir-525-5p",0.008,TRUE,NA,"mirtarbase","mirtarbase",0.105465025266243,2.26854196690349,0.0786771854930094,2.56558550215766,0.675172226652693,-0.103866779001883,0.0284613833153667,TRUE,"miR-525-5p","miR-525-5p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c"
4176,"MCM7","hsa-mir-30c-2-3p","hsa-mir-520d-3p",0.008,FALSE,NA,"mirtarbase","mirtarbase",0.233657169534028,-0.52207528209998,0.131572577165709,2.66382374044487,0.975220012582259,0.00700028151393479,0.0284613833153667,TRUE,"miR-30c-3p/6788-5p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-30c-2","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e"
4176,"MCM7","hsa-mir-520a-3p","hsa-mir-519a-3p",0.002,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.0883581724058531,2.06854596236424,0.106505897246465,2.65624600012735,0.975220012582259,0.00700028151393479,0.00951038810132465,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-519-3p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2"
4176,"MCM7","hsa-mir-520a-3p","hsa-mir-520d-3p",0.0045,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.0883581724058531,2.06854596236424,0.131572577165709,2.66382374044487,0.975220012582259,0.00700028151393479,0.0181676334793418,TRUE,"miR-302-3p/372-3p/373-3p/520-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e"
4194,"MDM4","hsa-let-7b-5p","hsa-mir-30a-3p",0.002,FALSE,NA,"mirtarbase tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.411146973692862,-0.252816575669344,0.689837569011503,-0.093882348078106,0.00951038810132465,TRUE,"let-7-5p/98-5p","miR-30-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-30a"
4194,"MDM4","hsa-mir-135b-5p","hsa-mir-887-3p",0.0015,FALSE,NA,"tarbase","mirtarbase",0.230527610762288,1.28977118818885,0.63974253203055,0.282769968745377,0.689837569011503,-0.093882348078106,0.00753113804779898,TRUE,"miR-135-5p","miR-887-3p","hsa-mir-135b","hsa-mir-887"
4194,"MDM4","hsa-mir-508-3p","hsa-mir-3170",0.004,FALSE,NA,"mirtarbase","mirtarbase",0.634515475740144,0.229796927942354,0.415521482720514,1.18245984353997,0.689837569011503,-0.093882348078106,0.0165634030841462,TRUE,"miR-508-3p","miR-3170/6855-5p","hsa-mir-506,hsa-mir-507,hsa-mir-508","hsa-mir-3170"
4194,"MDM4","hsa-mir-514a-3p","hsa-mir-3170",0.006,FALSE,NA,"mirtarbase","mirtarbase",0.434996293756033,0.468359928898971,0.415521482720514,1.18245984353997,0.689837569011503,-0.093882348078106,0.0227764461430003,TRUE,"miR-514a-3p","miR-3170/6855-5p","hsa-mir-510,hsa-mir-514a-1,hsa-mir-514a-2,hsa-mir-514a-3","hsa-mir-3170"
4247,"MGAT2","hsa-mir-3662","hsa-mir-7-5p",0.0045,FALSE,NA,"tarbase","tarbase",0.967570488027407,0.0421793274695032,0.841388010355371,-0.154874986345296,0.60657858685715,-0.135284174437339,0.0181676334793418,TRUE,"miR-3662","miR-7-5p","hsa-mir-3662","hsa-mir-7-1"
4288,"MKI67","hsa-mir-31-5p","hsa-mir-30a-3p",0.003,FALSE,NA,"tarbase","tarbase",0.221449037416584,1.06802768384458,0.411146973692862,-0.252816575669344,0.791475652475469,-0.0627368756069423,0.0131811896070432,TRUE,"miR-31-5p","miR-30-3p","hsa-mir-31","hsa-mir-30a"
4288,"MKI67","hsa-mir-519d-3p","hsa-mir-182-5p",0.007,FALSE,NA,"mirtarbase","tarbase",0.134909240297518,2.30279849563169,0.69245340215736,0.112480408649869,0.791475652475469,-0.0627368756069423,0.0256603962879358,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-182-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-182,hsa-mir-96,hsa-mir-183"
4288,"MKI67","hsa-mir-519d-3p","hsa-mir-526b-5p",0.006,FALSE,NA,"mirtarbase","tarbase",0.134909240297518,2.30279849563169,0.0847589421754138,1.66815167246008,0.791475652475469,-0.0627368756069423,0.0227764461430003,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-526b-5p","hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
4548,"MTR","hsa-mir-135b-5p","hsa-mir-130b-3p",0.007,FALSE,NA,"tarbase","tarbase",0.230527610762288,1.28977118818885,0.963627202200757,0.0207797759651326,0.895347318509438,-0.032652402768115,0.0256603962879358,TRUE,"miR-135-5p","miR-130-3p/301-3p/454-3p","hsa-mir-135b","hsa-mir-301b,hsa-mir-130b"
4548,"MTR","hsa-mir-18a-3p","hsa-mir-135b-5p",0.002,FALSE,NA,"tarbase","tarbase",0.969092342841478,-0.027282310746912,0.230527610762288,1.28977118818885,0.895347318509438,-0.032652402768115,0.00951038810132465,TRUE,"miR-18a-3p","miR-135-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-135b"
4609,"MYC","hsa-let-7b-5p","hsa-mir-130a-3p",5e-04,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.784564546838161,-0.0733583306011839,0.951414196840403,0.0229481688594441,0.905284102360313,-0.027652744666988,0.0029751075956729,TRUE,"let-7-5p/98-5p","miR-130-3p/301-3p/454-3p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-130a"
4609,"MYC","hsa-let-7b-5p","hsa-mir-512-5p",0.0025,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.784564546838161,-0.0733583306011839,0.0828714507782263,3.37555712110747,0.905284102360313,-0.027652744666988,0.0113655350159971,TRUE,"let-7-5p/98-5p","miR-512-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-512-1,hsa-mir-512-2,hsa-mir-1323,hsa-mir-498,hsa-mir-520e"
4609,"MYC","hsa-let-7b-5p","hsa-mir-516a-5p",0.0025,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.784564546838161,-0.0733583306011839,0.0561370104305544,2.54478538316994,0.905284102360313,-0.027652744666988,0.0113655350159971,TRUE,"let-7-5p/98-5p","miR-516a-5p","hsa-let-7a-3,hsa-mir-4763,hsa-let-7b","hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2"
4609,"MYC","hsa-mir-130a-3p","hsa-mir-195-3p",0,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.951414196840403,0.0229481688594441,0.557761221280103,-0.297350921587978,0.905284102360313,-0.027652744666988,0,TRUE,"miR-130-3p/301-3p/454-3p","miR-16-2-3p/195-3p","hsa-mir-130a","hsa-mir-195,hsa-mir-497"
4609,"MYC","hsa-mir-130a-3p","hsa-mir-516a-5p",0.008,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.951414196840403,0.0229481688594441,0.0561370104305544,2.54478538316994,0.905284102360313,-0.027652744666988,0.0284613833153667,TRUE,"miR-130-3p/301-3p/454-3p","miR-516a-5p","hsa-mir-130a","hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2"
4609,"MYC","hsa-mir-195-5p","hsa-mir-130a-3p",5e-04,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.802263159596797,-0.103260719790816,0.951414196840403,0.0229481688594441,0.905284102360313,-0.027652744666988,0.0029751075956729,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-130-3p/301-3p/454-3p","hsa-mir-195,hsa-mir-497","hsa-mir-130a"
4609,"MYC","hsa-mir-323a-3p","hsa-mir-30a-5p",0.0075,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","mirtarbase","tarbase",0.530535690725982,0.412519185104077,0.475664269893348,-0.200243585336464,0.905284102360313,-0.027652744666988,0.0270627446831023,TRUE,"miR-323-3p","miR-30-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-30a"
4609,"MYC","hsa-mir-497-5p","hsa-mir-130a-3p",0,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.673062980095733,-0.182873834095652,0.951414196840403,0.0229481688594441,0.905284102360313,-0.027652744666988,0,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-130-3p/301-3p/454-3p","hsa-mir-195,hsa-mir-497","hsa-mir-130a"
4609,"MYC","hsa-mir-497-5p","hsa-mir-33b-5p",0.005,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/22505225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27041560'>PubMedLink</a>","tarbase","mirtarbase",0.673062980095733,-0.182873834095652,0.521087665240162,0.40627145241052,0.905284102360313,-0.027652744666988,0.0197361009298198,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-33-5p","hsa-mir-195,hsa-mir-497","hsa-mir-33b"
4681,"NBL1","hsa-mir-18a-3p","hsa-mir-106a-5p",0.0025,FALSE,NA,"tarbase","mirtarbase tarbase",0.969092342841478,-0.027282310746912,0.907423547545109,-0.0453476080533861,0.860046193546117,0.0423186672326232,0.0113655350159971,TRUE,"miR-18a-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
4681,"NBL1","hsa-mir-20a-5p","hsa-mir-18a-3p",0.004,FALSE,NA,"mirtarbase tarbase","tarbase",0.956264637395162,-0.0176731706214748,0.969092342841478,-0.027282310746912,0.860046193546117,0.0423186672326232,0.0165634030841462,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-18a-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
4681,"NBL1","hsa-mir-20b-5p","hsa-mir-106a-5p",0.002,FALSE,NA,"mirtarbase tarbase","mirtarbase tarbase",0.965618756843915,-0.0151982693215879,0.907423547545109,-0.0453476080533861,0.860046193546117,0.0423186672326232,0.00951038810132465,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
4681,"NBL1","hsa-mir-20b-5p","hsa-mir-17-5p",0.001,FALSE,NA,"mirtarbase tarbase","mirtarbase tarbase",0.965618756843915,-0.0151982693215879,0.917479117921738,-0.0333613925829875,0.860046193546117,0.0423186672326232,0.00537247282465998,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
4681,"NBL1","hsa-mir-20b-5p","hsa-mir-18a-3p",0.0065,FALSE,NA,"mirtarbase tarbase","tarbase",0.965618756843915,-0.0151982693215879,0.969092342841478,-0.027282310746912,0.860046193546117,0.0423186672326232,0.0242259380692167,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-18a-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
4681,"NBL1","hsa-mir-7-5p","hsa-mir-106a-5p",0.0015,FALSE,NA,"mirtarbase tarbase","mirtarbase tarbase",0.841388010355371,-0.154874986345296,0.907423547545109,-0.0453476080533861,0.860046193546117,0.0423186672326232,0.00753113804779898,TRUE,"miR-7-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-7-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
4681,"NBL1","hsa-mir-7-5p","hsa-mir-18a-3p",0.0075,FALSE,NA,"mirtarbase tarbase","tarbase",0.841388010355371,-0.154874986345296,0.969092342841478,-0.027282310746912,0.860046193546117,0.0423186672326232,0.0270627446831023,TRUE,"miR-7-5p","miR-18a-3p","hsa-mir-7-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
4775,"NFATC3","hsa-mir-125a-5p","hsa-mir-125b-5p",0.003,TRUE,NA,"tarbase","tarbase",0.746124833643418,-0.102278646080494,0.898710457879206,-0.0377813040274455,0.681494226411813,-0.0984600253803597,0.0131811896070432,TRUE,"miR-125-5p","miR-125-5p","hsa-mir-99b,hsa-let-7e,hsa-mir-125a","hsa-mir-125b-1"
4775,"NFATC3","hsa-mir-195-5p","hsa-mir-30a-3p",0.005,TRUE,NA,"tarbase","mirtarbase",0.802263159596797,-0.103260719790816,0.411146973692862,-0.252816575669344,0.681494226411813,-0.0984600253803597,0.0197361009298198,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-30-3p","hsa-mir-195,hsa-mir-497","hsa-mir-30a"
4775,"NFATC3","hsa-mir-30a-3p","hsa-mir-30a-5p",0.006,TRUE,NA,"mirtarbase","tarbase",0.411146973692862,-0.252816575669344,0.475664269893348,-0.200243585336464,0.681494226411813,-0.0984600253803597,0.0227764461430003,TRUE,"miR-30-3p","miR-30-5p","hsa-mir-30a","hsa-mir-30a"
4775,"NFATC3","hsa-mir-337-3p","hsa-mir-125b-5p",0.001,TRUE,NA,"mirtarbase","tarbase",0.351246065927267,-0.419202277782892,0.898710457879206,-0.0377813040274455,0.681494226411813,-0.0984600253803597,0.00537247282465998,TRUE,"miR-337-3p","miR-125-5p","hsa-mir-493,hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432","hsa-mir-125b-1"
4775,"NFATC3","hsa-mir-519a-5p","hsa-mir-125b-5p",0,TRUE,NA,"mirtarbase","tarbase",0.0697170925498752,1.41171266027316,0.898710457879206,-0.0377813040274455,0.681494226411813,-0.0984600253803597,0,TRUE,"miR-518d-5p/519-5p","miR-125-5p","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2","hsa-mir-125b-1"
4808,"NHLH2","hsa-mir-20b-5p","hsa-mir-431-5p",0.0085,TRUE,NA,"tarbase","mirtarbase",0.965618756843915,-0.0151982693215879,0.866427538623732,0.16090123928058,0.864829692986193,0.0946032651934676,0.0298417350125253,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-431-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
