"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
2335,"FN1","hsa-mir-199b-3p","hsa-mir-181a-2-3p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","tarbase",0.429265518071761,0.176642789210016,0.00924217067538465,TRUE,"miR-199-3p","miR-181a-2-3p","hsa-mir-199b,hsa-mir-3154","hsa-mir-181a-2,hsa-mir-181b-2"
2335,"FN1","hsa-mir-199b-3p","hsa-mir-218-5p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.429265518071761,0.176642789210016,0.00924217067538465,TRUE,"miR-199-3p","miR-218-5p","hsa-mir-199b,hsa-mir-3154","hsa-mir-218-1"
2335,"FN1","hsa-mir-199b-3p","hsa-mir-30c-2-3p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","tarbase",0.429265518071761,0.176642789210016,0.0161411319557731,TRUE,"miR-199-3p","miR-30c-3p/6788-5p","hsa-mir-199b,hsa-mir-3154","hsa-mir-30c-2"
2335,"FN1","hsa-mir-214-5p","hsa-mir-181a-2-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","tarbase",0.429265518071761,0.176642789210016,0.00238541771304202,TRUE,"miR-214-5p","miR-181a-2-3p","hsa-mir-214,hsa-mir-3120,hsa-mir-199a-2","hsa-mir-181a-2,hsa-mir-181b-2"
2335,"FN1","hsa-mir-218-5p","hsa-mir-136-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.429265518071761,0.176642789210016,0,TRUE,"miR-218-5p","miR-136-3p","hsa-mir-218-1","hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
2335,"FN1","hsa-mir-218-5p","hsa-mir-299-5p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.429265518071761,0.176642789210016,0.00432402658492913,TRUE,"miR-218-5p","miR-299-5p","hsa-mir-218-1","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
2335,"FN1","hsa-mir-376c-3p","hsa-mir-218-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.429265518071761,0.176642789210016,0.00238541771304202,TRUE,"miR-376c-3p","miR-218-5p","hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655","hsa-mir-218-1"
2335,"FN1","hsa-mir-411-5p","hsa-mir-199a-5p",0.008,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/28120918'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","tarbase",0.429265518071761,0.176642789210016,0.0234112717712783,TRUE,NA,"miR-199-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543","hsa-mir-199a-1"
2335,"FN1","hsa-mir-411-5p","hsa-mir-214-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","tarbase",0.429265518071761,0.176642789210016,0.0198957335281102,TRUE,NA,"miR-214-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543","hsa-mir-214,hsa-mir-3120,hsa-mir-199a-2"
2335,"FN1","hsa-mir-411-5p","hsa-mir-218-5p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.429265518071761,0.176642789210016,0.00432402658492913,TRUE,NA,"miR-218-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543","hsa-mir-218-1"
2335,"FN1","hsa-mir-432-5p","hsa-mir-218-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.429265518071761,0.176642789210016,0.00238541771304202,TRUE,"miR-432-5p","miR-218-5p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-218-1"
2335,"FN1","hsa-mir-432-5p","hsa-mir-511-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","tarbase",0.429265518071761,0.176642789210016,0.0135030682114341,TRUE,"miR-432-5p","miR-511-5p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136",NA
2335,"FN1","hsa-mir-432-5p","hsa-mir-589-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10216094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10961347'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156738'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11565810'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15589214'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18626747'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2443508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27568842'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28448958'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28836210'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28869677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/2963329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30204936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30691475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30975024'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31273315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3470294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3790566'>PubMedLink</a>","tarbase","tarbase",0.429265518071761,0.176642789210016,0.0107117832798717,TRUE,"miR-432-5p","miR-589-3p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-589"
