"","entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
"87",8349,"H2BC21","hsa-mir-130a-5p","hsa-mir-760",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.645913931327769,0.0998096578783675,5.0200751844639e-06,1.20924304396919,0.0697469253130338,0.108994428065502,0.0980281350482315,FALSE,"miR-23-3p","miR-760","hsa-mir-130a","hsa-mir-760"
"88",8492,"PRSS12","hsa-mir-18a-5p","hsa-mir-130b-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",1.28207404723354e-08,0.935098772931371,5.4564257582115e-10,0.99371766061256,0.296276445804692,-0.0681753752962261,0.148615165876777,FALSE,"miR-18-5p","miR-130b-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
"89",8660,"IRS2","hsa-mir-135a-5p","hsa-let-7g-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20184486'>PubMedLink</a>","mirtarbase","tarbase",0.161991979017138,-0.239492918316896,0.478996106597245,0.0824289712709154,0.00194961809214402,-0.192056578517482,0,TRUE,"miR-135-5p","let-7a-2-3p/let-7g-3p","hsa-mir-135a-1","hsa-let-7g"
"90",9052,"GPRC5A","hsa-mir-130b-3p","hsa-mir-301a-3p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",4.17941083587621e-09,0.920742963296617,0.00416841283713864,0.455851265587144,0.0418767176303816,0.124377287120997,0.124140142517815,FALSE,"miR-130-3p/301-3p/454-3p","miR-130-3p/301-3p/454-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-301a"
"91",9052,"GPRC5A","hsa-mir-130b-3p","hsa-mir-92a-1-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase tarbase","tarbase",4.17941083587621e-09,0.920742963296617,0.145817335106395,0.275905333041944,0.0418767176303816,0.124377287120997,0.0915288966725044,FALSE,"miR-130-3p/301-3p/454-3p","miR-92a-1-5p","hsa-mir-301b,hsa-mir-130b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"92",9052,"GPRC5A","hsa-mir-301b-3p","hsa-mir-130b-3p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",1.60043760117356e-10,1.99493279097935,4.17941083587621e-09,0.920742963296617,0.0418767176303816,0.124377287120997,0.14091809908999,FALSE,"miR-130-3p/301-3p/454-3p","miR-130-3p/301-3p/454-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-301b,hsa-mir-130b"
"93",9060,"PAPSS2","hsa-mir-18a-5p","hsa-mir-23b-5p",0.002,FALSE,NA,NA,NA,"mirtarbase","tarbase",1.28207404723354e-08,0.935098772931371,0.00952610003845367,-0.59316603646754,0.373835316149265,-0.0555022753603466,0.0744487179487179,FALSE,"miR-18-5p","miR-23-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-23b,hsa-mir-27b,hsa-mir-3074,hsa-mir-24-1"
"94",9402,"GRAP2","hsa-mir-504-5p","hsa-mir-548s",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.406822089778875,-0.2119038055687,0.241006600600156,0.409606604492347,0.266203985637495,-0.0775974487538112,0.110259493670886,FALSE,NA,"miR-548s","hsa-mir-504","hsa-mir-548s"
"95",9411,"ARHGAP29","hsa-mir-548s","hsa-mir-192-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.241006600600156,0.409606604492347,0.00128010224438463,0.752026099675921,0.206487581086866,-0.0793340751629343,0.138408368644068,FALSE,"miR-548s","miR-192-3p","hsa-mir-548s","hsa-mir-192,hsa-mir-194-2"
"96",9590,"AKAP12","hsa-mir-192-5p","hsa-mir-592",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.974794279543224,0.00295627386572401,4.62514117940089e-12,1.54324090812308,0.00056288935806341,-0.205601618646447,0.119025465838509,FALSE,"miR-192-5p/215-5p","miR-592","hsa-mir-192,hsa-mir-194-2","hsa-mir-592"
"97",10252,"SPRY1","hsa-mir-338-5p","hsa-mir-34a-5p",0.0085,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.96052246765037,-0.0101321364262998,0.209591926562605,-0.130780897994726,0.177619102305929,-0.0777327135071339,0.145032810969638,FALSE,"miR-338-5p","miR-34-5p/449-5p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250","hsa-mir-34a"
"98",10451,"VAV3","hsa-mir-130a-5p","hsa-mir-1226-3p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.645913931327769,0.0998096578783675,9.82861232980003e-08,1.52655471209211,8.60533825836559e-06,0.283405309350638,0,TRUE,"miR-23-3p","miR-1226-3p","hsa-mir-130a","hsa-mir-1226"
"99",10451,"VAV3","hsa-mir-130a-5p","hsa-mir-149-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.645913931327769,0.0998096578783675,0.80851522692851,0.0291269059510407,8.60533825836559e-06,0.283405309350638,0.0311089285714286,TRUE,"miR-23-3p","miR-149-5p","hsa-mir-130a","hsa-mir-149"
"100",10451,"VAV3","hsa-mir-20a-5p","hsa-mir-149-5p",0.0045,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.69187386477649,-0.0396625294436684,0.80851522692851,0.0291269059510407,8.60533825836559e-06,0.283405309350638,0.110259493670886,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-149-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-149"
"101",10509,"SEMA4B","hsa-mir-125b-5p","hsa-mir-106a-5p",0.007,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",3.84012308437318e-10,-0.521184715339942,1.05152189196023e-06,0.756317725310223,0.121625299419519,0.0905765907162345,0.133567360350493,FALSE,"miR-125-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-125b-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"102",10509,"SEMA4B","hsa-mir-125b-5p","hsa-mir-20b-5p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",3.84012308437318e-10,-0.521184715339942,3.83772905319102e-08,0.809614695905551,0.121625299419519,0.0905765907162345,0.104161434977578,FALSE,"miR-125-5p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-125b-1","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a"
"103",10628,"TXNIP","hsa-mir-135b-5p","hsa-mir-935",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31519581'>PubMedLink</a>","mirtarbase tarbase","tarbase",1.33908243662928e-09,0.82222244597762,0.206640651001673,0.332246977846632,0.00550441219688643,-0.147315729014234,0.128386054421769,FALSE,"miR-135-5p","miR-935","hsa-mir-135b","hsa-mir-935"
"104",10642,"IGF2BP1","hsa-mir-136-5p","hsa-mir-582-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",1.13030512246088e-06,-0.612375421773883,0.00017749072566358,-0.370599748363094,9.8954016548915e-05,0.532092540483655,0.0496324786324786,TRUE,"miR-136-5p","miR-582-3p","hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-582"
"105",10642,"IGF2BP1","hsa-mir-136-5p","hsa-mir-627-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",1.13030512246088e-06,-0.612375421773883,0.3982038801742,0.206032801709338,9.8954016548915e-05,0.532092540483655,0.0496324786324786,TRUE,"miR-136-5p","miR-627-5p","hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136","hsa-mir-627"
"106",10642,"IGF2BP1","hsa-mir-188-3p","hsa-mir-577",0.0025,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.106774000288889,0.338274957189563,1.00043089015289e-06,0.859864475456867,9.8954016548915e-05,0.532092540483655,0.0826423149905123,FALSE,"miR-188-3p","miR-577","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660","hsa-mir-577"
"107",10811,"NOXA1","hsa-mir-133a-3p","hsa-mir-221-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",3.57603345615869e-29,-1.41589111030655,0.0662571736982208,-0.361778682394394,0.0749926088618284,0.104276543331891,0.0496324786324786,TRUE,NA,"miR-221-5p/8073","hsa-mir-133a-1,hsa-mir-1-2","hsa-mir-221,hsa-mir-222"
"108",11096,"ADAMTS5","hsa-mir-210-3p","hsa-mir-130b-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",2.41490391970179e-05,0.418589814341198,5.4564257582115e-10,0.99371766061256,2.37877541736187e-05,-0.265328247936177,0.0744487179487179,FALSE,"miR-210-3p","miR-130b-5p","hsa-mir-210","hsa-mir-301b,hsa-mir-130b"
"109",11096,"ADAMTS5","hsa-mir-210-3p","hsa-mir-7-1-3p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase",2.41490391970179e-05,0.418589814341198,0.0598598476142965,0.252132543368633,2.37877541736187e-05,-0.265328247936177,0.0311089285714286,TRUE,"miR-210-3p","miR-7-3p","hsa-mir-210","hsa-mir-7-1"
"110",11096,"ADAMTS5","hsa-mir-548e-3p","hsa-mir-183-3p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.00304246637485535,1.19571444398509,6.78709086615721e-17,3.31667718933607,2.37877541736187e-05,-0.265328247936177,0.124140142517815,FALSE,"miR-548az-3p/548ar-3p/548a-3p/548e-3p/548f-3p","miR-183-3p","hsa-mir-548e","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"111",11228,"RASSF8","hsa-mir-182-5p","hsa-mir-142-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.00045008628495182,0.282408355276058,0.997898774170275,0.00023760013514165,1.38017338580619e-05,-0.268062107375916,0.151279250457038,FALSE,"miR-182-5p",NA,"hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-142,hsa-mir-4736"
"112",22841,"RAB11FIP2","hsa-mir-18a-3p","hsa-mir-628-5p",0.0045,FALSE,NA,NA,NA,"tarbase","tarbase",1.31334455981801e-11,1.9142057249321,0.175501253411092,0.196255536342799,0.0282617286018703,-0.132737161599288,0.110259493670886,FALSE,"miR-18a-3p","miR-628-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-628"
"113",22871,"NLGN1","hsa-mir-183-5p","hsa-mir-182-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",2.74343188008821e-08,0.484761631486818,0.00045008628495182,0.282408355276058,4.86162837818085e-07,-0.541320389214874,0.0640477941176471,FALSE,NA,"miR-182-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"114",22924,"MAPRE3","hsa-mir-146a-5p","hsa-mir-301b-3p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.00324311126206447,0.381853541744321,1.60043760117356e-10,1.99493279097935,0.227020271217898,-0.0723393659632786,0.115066050198151,FALSE,"miR-146-5p","miR-130-3p/301-3p/454-3p","hsa-mir-146a","hsa-mir-301b,hsa-mir-130b"
"115",23428,"SLC7A8","hsa-mir-34a-5p","hsa-mir-185-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.209591926562605,-0.130780897994726,7.20570071568661e-08,1.16761435521403,0.0350427709558556,-0.124514437548915,0.151279250457038,FALSE,"miR-34-5p/449-5p","miR-185-3p","hsa-mir-34a","hsa-mir-185"
"116",23466,"CBX6","hsa-mir-301a-3p","hsa-mir-96-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.00416841283713864,0.455851265587144,1.43970768235939e-24,1.86783708809495,0.0120618065382098,-0.146715643734385,0.0915288966725044,FALSE,"miR-130-3p/301-3p/454-3p","miR-96-5p/1271-5p","hsa-mir-301a","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"117",23670,"CEMIP2","hsa-mir-125b-5p","hsa-mir-556-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",3.84012308437318e-10,-0.521184715339942,1.29096360298624e-06,2.07155128767738,0.371503055222904,0.054919426643501,0.0826423149905123,FALSE,"miR-125-5p","miR-556-5p","hsa-mir-125b-1","hsa-mir-556"
"118",27023,"FOXB1","hsa-mir-181c-5p","hsa-mir-181a-5p",0.003,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gUCEC/30988798'>PubMedLink</a>",NA,"tarbase","tarbase",0.117312320244904,-0.177138667973836,0.0441301090485836,-0.179095322193958,0.647861164055286,0.0808557473756751,0.0915288966725044,FALSE,"miR-181-5p","miR-181-5p","hsa-mir-181c,hsa-mir-181d","hsa-mir-181a-2,hsa-mir-181b-2"
"119",27023,"FOXB1","hsa-mir-181c-5p","hsa-mir-181b-5p",0.003,TRUE,NA,NA,NA,"tarbase","tarbase",0.117312320244904,-0.177138667973836,0.422906376899495,-0.0799941689874952,0.647861164055286,0.0808557473756751,0.0915288966725044,FALSE,"miR-181-5p","miR-181-5p","hsa-mir-181c,hsa-mir-181d","hsa-mir-181b-1,hsa-mir-181a-1"
"120",29119,"CTNNA3","hsa-mir-182-5p","hsa-mir-3613-3p",0.002,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.00045008628495182,0.282408355276058,0.021291268580711,0.780541489897985,5.24929203889602e-10,-0.812723297871427,0.0744487179487179,FALSE,"miR-182-5p","miR-3613-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-3613"
"121",54541,"DDIT4","hsa-mir-3934-5p","hsa-mir-181c-5p",0.0065,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",2.44470082944709e-05,1.45407918742206,0.117312320244904,-0.177138667973836,0.148007733861946,0.0820888513604659,0.128386054421769,FALSE,"miR-3934-5p","miR-181-5p","hsa-mir-3934","hsa-mir-181c,hsa-mir-181d"
"122",54796,"BNC2","hsa-mir-20a-5p","hsa-mir-17-3p",0.005,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.69187386477649,-0.0396625294436684,0.178426953569894,-0.130387990187662,5.55060191502884e-14,-0.475920392980299,0.115066050198151,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"123",55084,"SOBP","hsa-mir-92b-3p","hsa-mir-17-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.19213403524022,0.135896434676089,0.178426953569894,-0.130387990187662,0.00096487926534651,-0.211088795878869,0.128386054421769,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-17-3p","hsa-mir-92b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"124",55084,"SOBP","hsa-mir-92b-3p","hsa-mir-20a-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.19213403524022,0.135896434676089,0.69187386477649,-0.0396625294436684,0.00096487926534651,-0.211088795878869,0.0744487179487179,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-92b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"125",55103,"RALGPS2","hsa-mir-204-5p","hsa-mir-589-3p",0.007,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gUCEC/30910254'>PubMedLink</a>",NA,NA,"tarbase","tarbase",1.24631114176435e-14,-1.0091612749854,0.00175953933501003,0.758561591183277,0.0250088905553429,-0.141341122540019,0.133567360350493,FALSE,"miR-204-5p/211-5p","miR-589-3p","hsa-mir-204","hsa-mir-589"
"126",57221,"ARFGEF3","hsa-mir-181a-5p","hsa-mir-221-5p",0.0045,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gUCEC/30988798'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.0441301090485836,-0.179095322193958,0.0662571736982208,-0.361778682394394,0.0670286822219391,0.118959026195945,0.110259493670886,FALSE,"miR-181-5p","miR-221-5p/8073","hsa-mir-181a-2,hsa-mir-181b-2","hsa-mir-221,hsa-mir-222"
"127",57221,"ARFGEF3","hsa-mir-181b-5p","hsa-mir-221-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.422906376899495,-0.0799941689874952,0.0662571736982208,-0.361778682394394,0.0670286822219391,0.118959026195945,0.0826423149905123,FALSE,"miR-181-5p","miR-221-5p/8073","hsa-mir-181b-1,hsa-mir-181a-1","hsa-mir-221,hsa-mir-222"
"128",60468,"BACH2","hsa-mir-7-1-3p","hsa-mir-1270",0.0035,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.0598598476142965,0.252132543368633,0.00991347485634063,0.589912029071128,0.00012163758335029,-0.25607748749484,0.0980281350482315,FALSE,"miR-7-3p","miR-1270","hsa-mir-7-1",NA
"129",64093,"SMOC1","hsa-mir-130b-3p","hsa-mir-142-5p",0.008,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",4.17941083587621e-09,0.920742963296617,0.0410716890094804,0.268014594681548,0.013183007594499,-0.161995458512632,0.14091809908999,FALSE,"miR-130-3p/301-3p/454-3p","miR-142-5p","hsa-mir-301b,hsa-mir-130b","hsa-mir-142,hsa-mir-4736"
"130",64093,"SMOC1","hsa-mir-19a-3p","hsa-mir-130b-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.076198992242857,0.233934519467139,4.17941083587621e-09,0.920742963296617,0.013183007594499,-0.161995458512632,0.110259493670886,FALSE,"miR-19-3p","miR-130-3p/301-3p/454-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-301b,hsa-mir-130b"
"131",64093,"SMOC1","hsa-mir-19a-3p","hsa-mir-3136-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.076198992242857,0.233934519467139,0.00019334837271845,1.35011229853736,0.013183007594499,-0.161995458512632,0.110259493670886,FALSE,"miR-19-3p","miR-3136-5p/4439","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-3136"
"132",64866,"CDCP1","hsa-mir-145-5p","hsa-mir-181d-5p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20372833'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20372833'>PubMedLink</a>","tarbase","tarbase",9.48764968763138e-17,-0.653643564808864,0.96379122414251,-0.00582062240093506,0.00038290393482011,0.218704988490877,0.0640477941176471,FALSE,"miR-145-5p","miR-181-5p","hsa-mir-143,hsa-mir-145","hsa-mir-181c,hsa-mir-181d"
"133",79776,"ZFHX4","hsa-mir-9-5p","hsa-mir-497-5p",0.0095,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.646471533344713,-0.0367810376185124,1.15972184686761e-06,-0.568646993912793,0.00050339133804847,-0.269100633506478,0.151279250457038,FALSE,"miR-9-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-9-1","hsa-mir-195,hsa-mir-497"
"134",79983,"POF1B","hsa-mir-195-5p","hsa-mir-497-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",5.19044718289116e-12,-0.740841287743519,1.15972184686761e-06,-0.568646993912793,0.685685030767361,-0.0333677917480162,0.148615165876777,FALSE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497","hsa-mir-195,hsa-mir-497"
"135",81491,"GPR63","hsa-mir-22-5p","hsa-mir-146b-3p",0.0065,FALSE,NA,NA,NA,"tarbase","tarbase",0.110928183674518,0.225549053644045,0.68959146098083,-0.0449275027705659,0.201319709542394,-0.0899810760620309,0.128386054421769,FALSE,"miR-22-5p","miR-146b-3p","hsa-mir-22","hsa-mir-146b"
"136",81539,"SLC38A1","hsa-mir-29b-3p","hsa-mir-125b-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28759021'>PubMedLink</a>","tarbase","tarbase",0.00015210900669946,-0.351460842141119,3.84012308437318e-10,-0.521184715339942,0.376767090952657,0.0527537759762268,0.0311089285714286,TRUE,"miR-29-3p","miR-125-5p","hsa-mir-29a,hsa-mir-29b-1","hsa-mir-125b-1"
"137",81539,"SLC38A1","hsa-mir-758-3p","hsa-mir-146a-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28759021'>PubMedLink</a>","tarbase","tarbase",1.45620299142619e-05,-0.68136212316264,0.00324311126206447,0.381853541744321,0.376767090952657,0.0527537759762268,0.104161434977578,FALSE,"miR-758-3p","miR-146-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495","hsa-mir-146a"
"138",84133,"ZNRF3","hsa-mir-34b-3p","hsa-mir-92b-3p",0.002,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.38641067324714,-0.202650788892211,0.19213403524022,0.135896434676089,0.736373438914673,-0.0402737102610612,0.0744487179487179,FALSE,"miR-34b-3p","miR-25-3p/32-5p/92-3p/363-3p/367-3p","hsa-mir-34b,hsa-mir-34c","hsa-mir-92b"
"139",84133,"ZNRF3","hsa-mir-92b-3p","hsa-mir-3614-5p",0.008,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.19213403524022,0.135896434676089,1.15720104082129e-09,1.48833322569471,0.736373438914673,-0.0402737102610612,0.14091809908999,FALSE,"miR-25-3p/32-5p/92-3p/363-3p/367-3p","miR-3614-5p","hsa-mir-92b","hsa-mir-3614"
"140",84336,"TMEM101","hsa-mir-20b-3p","hsa-let-7c-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","tarbase",4.10380420424584e-08,1.6118433349444,8.75566848552773e-12,-0.541169996627793,0.401728114259564,-0.0480987569916094,0.0980281350482315,FALSE,"miR-20b-3p","let-7-5p/98-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-99a,hsa-let-7c"
"141",84553,"FAXC","hsa-mir-192-5p","hsa-mir-215-5p",0,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.974794279543224,0.00295627386572401,4.97832530904368e-06,0.968622019743815,0.156722895175592,-0.0968396203571665,0,TRUE,"miR-192-5p/215-5p","miR-192-5p/215-5p","hsa-mir-192,hsa-mir-194-2","hsa-mir-215,hsa-mir-194-1"
"142",84553,"FAXC","hsa-mir-192-5p","hsa-mir-616-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.974794279543224,0.00295627386572401,0.00219409828104592,0.708897730319347,0.156722895175592,-0.0968396203571665,0.0826423149905123,FALSE,"miR-192-5p/215-5p","miR-371b-5p/373-5p/616-5p","hsa-mir-192,hsa-mir-194-2","hsa-mir-616"
"143",84553,"FAXC","hsa-mir-215-5p","hsa-mir-942-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",4.97832530904368e-06,0.968622019743815,3.36807545552291e-06,0.883529167469817,0.156722895175592,-0.0968396203571665,0.0640477941176471,FALSE,"miR-192-5p/215-5p","miR-942-5p","hsa-mir-215,hsa-mir-194-1","hsa-mir-942"
"144",85480,"TSLP","hsa-mir-335-5p","hsa-mir-1266-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.113206863933158,-0.207011622936745,9.96471327489253e-08,0.885225760492016,0.00350165856336451,-0.284906198074851,0.0980281350482315,FALSE,"miR-335-5p","miR-1266-5p/4518","hsa-mir-335","hsa-mir-1266"
"145",90362,"FAM110B","hsa-mir-183-5p","hsa-mir-182-5p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",2.74343188008821e-08,0.484761631486818,0.00045008628495182,0.282408355276058,0.00067294863363752,-0.213482566545143,0,TRUE,NA,"miR-182-5p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"146",91807,"MYLK3","hsa-mir-20a-5p","hsa-mir-150-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.69187386477649,-0.0396625294436684,0.0201831174628733,-0.227214139773866,0.419891969838881,-0.0571121412045666,0.110259493670886,FALSE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-150-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-150"
"147",115827,"RAB3C","hsa-let-7g-3p","hsa-mir-491-3p",0.008,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.478996106597245,0.0824289712709154,0.00382796276354098,0.769122635054073,0.00021801155422313,-0.4392722612229,0.14091809908999,FALSE,"let-7a-2-3p/let-7g-3p","miR-491-3p","hsa-let-7g","hsa-mir-491"
"148",122786,"FRMD6","hsa-mir-183-5p","hsa-mir-7-1-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",2.74343188008821e-08,0.484761631486818,0.0598598476142965,0.252132543368633,8.59143399831239e-05,-0.24073533830229,0.0826423149905123,FALSE,NA,"miR-7-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183","hsa-mir-7-1"
"149",122786,"FRMD6","hsa-mir-3613-5p","hsa-mir-130b-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase",8.49091787890298e-05,0.648109613840801,5.4564257582115e-10,0.99371766061256,8.59143399831239e-05,-0.24073533830229,0.0311089285714286,TRUE,"miR-3613-5p","miR-130b-5p","hsa-mir-3613","hsa-mir-301b,hsa-mir-130b"
