miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-93-3p,hsa-mir-93-5p,4205,23291,1,0.0,0.065,0.059,0.0,True,0.0
hsa-mir-93-3p,hsa-mir-93-5p,405,23389,1,0.005,0.212,0.0225,0.0,True,0.0
hsa-mir-93-3p,hsa-mir-96-5p,3725,388,1,0.0,0.1725,0.18,0.0035,True,0.033097504382798806
hsa-mir-100-5p,hsa-mir-744-3p,1316,3480,1,0.002,0.0195,0.047,0.002,True,0.022403860249205963
hsa-mir-29b-1-5p,hsa-mir-424-5p,1997,10221,1,0.0015,0.1425,0.6125,0.0,True,0.0
hsa-mir-29b-1-5p,hsa-mir-33b-5p,10320,3708,1,0.0,0.149,0.0335,0.0,True,0.0
hsa-mir-29b-1-5p,hsa-mir-3613-3p,1997,80205,1,0.001,0.076,0.448,0.0005,True,0.00787453842851009
hsa-mir-29b-3p,hsa-mir-31-5p,2309,2099,1,0.0,0.1425,0.4885,0.001,True,0.013510976867540887
hsa-mir-29b-3p,hsa-mir-627-5p,30009,1959,1,0.0,0.0245,0.1895,0.0005,True,0.00787453842851009
hsa-mir-29b-2-5p,hsa-mir-33a-3p,5090,56987,1,0.0,0.027,0.9395,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-93-5p,3091,6868,1,0.0,0.0115,0.5345,0.002,True,0.022403860249205963
hsa-mir-29b-2-5p,hsa-mir-93-5p,6667,6868,1,0.0,0.0115,0.5345,0.002,True,0.022403860249205963
hsa-mir-29b-2-5p,hsa-mir-29b-3p,4609,3181,1,0.0,0.108,0.4295,0.001,True,0.013510976867540887
hsa-mir-29b-2-5p,hsa-mir-429,4609,7150,1,0.0,0.397,0.4255,0.0005,True,0.00787453842851009
hsa-mir-103a-2-5p,hsa-mir-130a-3p,4790,3662,1,0.0005,0.0215,0.913,0.0,True,0.0
hsa-mir-103a-2-5p,hsa-mir-363-3p,571,23657,1,0.0005,0.2055,0.1805,0.0005,True,0.00787453842851009
hsa-mir-105-5p,hsa-mir-19a-3p,3091,4170,1,0.002,0.065,0.3155,0.0025,True,0.026196720374814308
hsa-mir-106a-5p,hsa-mir-18a-5p,10009,2957,1,0.009,0.595,0.386,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-19b-1-5p,4205,23167,1,0.0005,0.024,0.022,0.0005,True,0.00787453842851009
hsa-mir-106a-5p,hsa-mir-29a-5p,3091,664,1,0.0015,0.0235,0.0895,0.0035,True,0.033097504382798806
hsa-mir-106a-5p,hsa-mir-32-3p,861,4088,1,0.0,0.0185,0.205,0.005,True,0.04220703304796097
hsa-mir-106a-5p,hsa-mir-92a-1-5p,4205,23002,1,0.0,0.155,0.651,0.006,True,0.04768848729116557
hsa-mir-106a-5p,hsa-mir-92a-1-5p,4205,8411,1,0.0,0.1175,0.1325,0.001,True,0.013510976867540887
hsa-mir-106a-5p,hsa-mir-93-3p,4205,23291,1,0.001,0.0315,0.069,0.004,True,0.036280514342235406
hsa-mir-106a-5p,hsa-mir-181b-5p,1869,367,-1,0.0,0.024,0.0225,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-182-5p,3091,1026,1,0.0015,0.0165,0.048,0.0025,True,0.026196720374814308
hsa-mir-106a-5p,hsa-mir-182-5p,7020,1026,1,0.009,0.0165,0.048,0.0025,True,0.026196720374814308
hsa-mir-106a-5p,hsa-mir-182-5p,2308,1026,1,0.0,0.0165,0.048,0.0025,True,0.026196720374814308
hsa-mir-106a-5p,hsa-mir-182-5p,6774,1026,1,0.0,0.0165,0.048,0.0025,True,0.026196720374814308
hsa-mir-106a-5p,hsa-mir-182-5p,5914,1026,1,0.001,0.0165,0.048,0.0025,True,0.026196720374814308
hsa-mir-106a-5p,hsa-mir-378a-3p,3091,7099,1,0.0025,0.2055,0.1715,0.0045,True,0.03928086625416468
hsa-mir-106a-5p,hsa-mir-196b-5p,2627,10395,1,0.0,0.0605,0.4375,0.0045,True,0.03928086625416468
hsa-mir-106a-5p,hsa-mir-301b-3p,7764,64778,1,0.002,0.085,0.063,0.0045,True,0.03928086625416468
hsa-mir-106a-5p,hsa-mir-939-5p,10499,23002,1,0.009,0.111,0.677,0.0015,True,0.018269159250896533
hsa-mir-106a-5p,hsa-mir-3605-3p,6925,84441,1,0.0005,0.0995,0.818,0.0,True,0.0
hsa-mir-192-5p,hsa-mir-218-5p,2114,1958,1,0.004,0.025,0.4165,0.0025,True,0.026196720374814308
hsa-mir-199a-5p,hsa-mir-20a-5p,6925,23505,1,0.0,0.32,0.0185,0.004,True,0.036280514342235406
hsa-mir-199a-5p,hsa-mir-21-3p,5468,7157,1,0.0005,0.2165,0.5055,0.002,True,0.022403860249205963
hsa-mir-199a-5p,hsa-mir-500a-5p,7182,375743,1,0.0,0.012,0.5855,0.003,True,0.029797395001218554
hsa-mir-199a-3p,hsa-mir-212-3p,196528,10725,1,0.0,0.11,0.281,0.0055,True,0.04491646257291713
hsa-mir-199a-3p,hsa-mir-212-3p,171017,10725,1,0.001,0.11,0.281,0.0055,True,0.04491646257291713
hsa-mir-199a-3p,hsa-mir-99b-3p,196,1495,1,0.0,0.038,0.395,0.005,True,0.04220703304796097
hsa-mir-148a-5p,hsa-mir-20a-5p,2627,2494,1,0.0065,0.1425,0.138,0.0025,True,0.026196720374814308
hsa-mir-10a-5p,hsa-mir-29b-3p,3662,440193,1,0.001,0.0365,0.388,0.0,True,0.0
hsa-mir-10a-5p,hsa-mir-29b-2-5p,6667,1633,1,0.0,0.026,0.0455,0.001,True,0.013510976867540887
hsa-mir-10a-5p,hsa-mir-874-3p,1869,990,1,0.0015,0.0265,0.0205,0.0,True,0.0
hsa-mir-10a-5p,hsa-mir-1270,60468,2113,1,0.0,0.026,0.0285,0.0025,True,0.026196720374814308
