miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-3065-3p,hsa-mir-7-5p,6667,4144,1,0.0,0.1895,0.111,0.0085,True,0.039335477591095694
hsa-mir-3065-5p,hsa-mir-940,6667,4144,1,0.0,0.0155,0.023,0.0035,True,0.020577342867896125
hsa-mir-383-5p,hsa-mir-497-3p,6667,4144,1,0.0,0.6745,0.2255,0.0035,True,0.020577342867896125
hsa-mir-130a-3p,hsa-mir-130a-5p,6667,4170,1,0.0,0.0835,0.0425,0.002,True,0.013460700437003755
hsa-mir-130a-3p,hsa-mir-195-5p,6667,4170,1,0.0,0.085,0.7915,0.0015,True,0.010773909616395166
hsa-mir-130a-3p,hsa-mir-497-5p,6667,4170,1,0.0,0.089,0.6285,0.002,True,0.013460700437003755
hsa-mir-130a-5p,hsa-mir-301b-3p,6667,4170,1,0.0025,0.0455,0.0165,0.003,True,0.01833518710001956
hsa-mir-17-5p,hsa-mir-2355-5p,6667,4313,1,0.004,0.0505,0.0955,0.002,True,0.013460700437003755
hsa-mir-25-3p,hsa-mir-376c-3p,6667,472,1,0.001,0.038,0.1795,0.0065,True,0.03241048791609667
hsa-mir-181c-5p,hsa-mir-3065-5p,6667,5743,1,0.0,0.045,0.015,0.004,True,0.022728156096547065
hsa-mir-299-5p,hsa-mir-519c-3p,6667,5925,1,0.001,0.4755,0.654,0.0065,True,0.03241048791609667
hsa-mir-299-5p,hsa-mir-519d-3p,6667,5925,1,0.0005,0.5205,0.667,0.0085,True,0.039335477591095694
hsa-mir-130a-3p,hsa-mir-195-5p,6667,595,1,0.0,0.0205,0.0105,0.0045,True,0.024807340374580926
hsa-mir-130a-3p,hsa-mir-497-5p,6667,595,1,0.0,0.025,0.0205,0.002,True,0.013460700437003755
hsa-mir-3065-3p,hsa-mir-30a-3p,6667,5966,1,0.0,0.2585,0.0285,0.0,True,0.0
hsa-mir-3065-5p,hsa-mir-30a-5p,6667,5966,1,0.0,0.092,0.0515,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-196a-5p,6667,6095,1,0.0,0.179,0.1055,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-92b-3p,6667,6095,1,0.0,0.2385,0.0175,0.0,True,0.0
hsa-mir-150-5p,hsa-mir-96-5p,6667,6095,1,0.001,0.0255,0.9525,0.0,True,0.0
hsa-mir-33b-3p,hsa-mir-885-5p,6667,6095,1,0.0005,0.0445,0.8455,0.006,True,0.03065545276142417
hsa-mir-150-5p,hsa-mir-155-3p,6667,6374,1,0.001,0.012,0.101,0.002,True,0.013460700437003755
hsa-let-7b-5p,hsa-mir-145-5p,6667,6670,1,0.0,0.605,0.316,0.009,True,0.04098415408641332
hsa-mir-30a-3p,hsa-mir-31-5p,6667,6670,1,0.004,0.386,0.3185,0.0,True,0.0
hsa-mir-3065-5p,hsa-mir-504-5p,6667,7422,1,0.0,0.0505,0.201,0.0,True,0.0
hsa-let-7b-3p,hsa-mir-30a-3p,6667,7528,1,0.0,0.6165,0.417,0.001,True,0.007828465063001146
hsa-let-7b-3p,hsa-mir-31-3p,6667,7528,1,0.0,0.63,0.1715,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-30a-3p,6667,7528,1,0.0,0.3355,0.4145,0.0055,True,0.028730425643720442
hsa-let-7b-5p,hsa-mir-31-3p,6667,7528,1,0.0,0.3495,0.157,0.005,True,0.026815439697876305
hsa-mir-125a-5p,hsa-mir-31-3p,6667,7528,1,0.0,0.8525,0.184,0.002,True,0.013460700437003755
hsa-mir-31-5p,hsa-mir-497-5p,6667,7528,1,0.0,0.1565,0.068,0.004,True,0.022728156096547065
hsa-mir-512-3p,hsa-mir-518a-5p,6668,11100,1,0.0005,0.0825,0.0845,0.0065,True,0.03241048791609667
hsa-mir-512-3p,hsa-mir-520a-3p,6668,11100,1,0.0035,0.1025,0.0535,0.0,True,0.0
hsa-mir-512-3p,hsa-mir-520d-3p,6668,11100,1,0.003,0.0715,0.0435,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-182-5p,6668,55159,1,0.0015,0.078,0.165,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-512-3p,6668,55159,1,0.0005,0.0655,0.5145,0.0,True,0.0
hsa-mir-15a-5p,hsa-mir-16-1-3p,6671,152006,1,0.0025,0.0205,0.0215,0.006,True,0.03065545276142417
hsa-mir-106a-5p,hsa-mir-7-1-3p,6671,2957,1,0.0,0.067,0.05,0.004,True,0.022728156096547065
hsa-mir-3922-3p,hsa-mir-7-1-3p,6671,2957,1,0.001,0.212,0.046,0.0035,True,0.020577342867896125
hsa-mir-205-5p,hsa-mir-30c-2-3p,6671,7528,1,0.0,0.0135,0.2165,0.0045,True,0.024807340374580926
hsa-mir-20a-5p,hsa-mir-653-5p,6772,10379,1,0.0,0.5545,0.0105,0.001,True,0.007828465063001146
hsa-mir-181a-2-3p,hsa-mir-181a-5p,6772,3133,1,0.0,0.07,0.0975,0.0095,True,0.0426185562780775
hsa-mir-130a-5p,hsa-mir-150-5p,6772,54625,1,0.0,0.0505,0.251,0.008,True,0.03764616774970952
hsa-mir-130a-3p,hsa-mir-494-3p,6772,5610,1,0.0015,0.3695,0.127,0.0055,True,0.028730425643720442
hsa-mir-181a-5p,hsa-mir-7-5p,6772,7711,1,0.0,0.0615,0.156,0.005,True,0.026815439697876305
hsa-mir-33a-5p,hsa-mir-548s,6773,83666,1,0.0005,0.031,0.044,0.0095,True,0.0426185562780775
hsa-mir-106a-5p,hsa-mir-20b-5p,6774,3586,1,0.0,0.2135,0.105,0.007,True,0.03415371572630123
hsa-mir-301b-3p,hsa-mir-766-3p,6774,4919,1,0.0,0.083,0.015,0.0015,True,0.010773909616395166
hsa-mir-106a-5p,hsa-mir-9-5p,6774,7291,1,0.0,0.1205,0.017,0.001,True,0.007828465063001146
hsa-mir-16-1-3p,hsa-mir-301b-3p,6774,7291,1,0.0,0.748,0.2275,0.0015,True,0.010773909616395166
hsa-mir-181b-5p,hsa-mir-9-5p,6774,7291,1,0.0,0.303,0.0105,0.0,True,0.0
hsa-mir-18b-5p,hsa-mir-9-5p,6774,7291,1,0.0,0.212,0.011,0.0085,True,0.039335477591095694
hsa-mir-301b-3p,hsa-mir-580-3p,6774,7291,1,0.0,0.197,0.052,0.0085,True,0.039335477591095694
hsa-mir-3065-3p,hsa-mir-582-3p,688,1999,1,0.0035,0.0975,0.2005,0.006,True,0.03065545276142417
hsa-mir-130b-3p,hsa-mir-195-5p,688,7764,1,0.0,0.017,0.03,0.0095,True,0.0426185562780775
hsa-mir-15a-5p,hsa-mir-15b-5p,688,7764,1,0.0,0.1215,0.232,0.0035,True,0.020577342867896125
hsa-mir-181a-5p,hsa-mir-9-5p,6886,2078,1,0.0,0.1765,0.0535,0.0055,True,0.028730425643720442
hsa-mir-142-5p,hsa-mir-17-5p,6886,51594,1,0.0,0.017,0.0165,0.0005,True,0.0044329671220659185
hsa-mir-142-5p,hsa-mir-20a-5p,6886,51594,1,0.0,0.015,0.035,0.0015,True,0.010773909616395166
hsa-mir-130a-3p,hsa-mir-497-3p,6908,4609,1,0.0005,0.1275,0.0665,0.005,True,0.026815439697876305
hsa-mir-106a-5p,hsa-mir-33a-3p,6925,200734,1,0.0,0.1215,0.734,0.004,True,0.022728156096547065
hsa-mir-19a-3p,hsa-mir-20b-5p,6925,27086,1,0.0,0.0425,0.0165,0.005,True,0.026815439697876305
hsa-mir-18a-3p,hsa-mir-204-5p,6925,285220,1,0.0,0.1125,0.066,0.0095,True,0.0426185562780775
hsa-mir-130a-3p,hsa-mir-495-3p,6925,5097,1,0.0,0.0795,0.3205,0.0005,True,0.0044329671220659185
hsa-mir-130a-3p,hsa-mir-195-5p,6925,595,1,0.0,0.0205,0.0105,0.0045,True,0.024807340374580926
hsa-mir-130a-3p,hsa-mir-497-5p,6925,595,1,0.0,0.025,0.0205,0.002,True,0.013460700437003755
hsa-mir-320d,hsa-mir-760,6925,7227,1,0.002,0.303,0.085,0.006,True,0.03065545276142417
hsa-mir-125a-5p,hsa-mir-221-3p,6929,8312,1,0.0,0.3535,0.0545,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-221-3p,6929,8312,1,0.001,0.433,0.0525,0.0005,True,0.0044329671220659185
hsa-mir-183-3p,hsa-mir-183-5p,6934,1499,1,0.0,0.0155,0.0405,0.005,True,0.026815439697876305
hsa-mir-183-3p,hsa-mir-96-5p,6934,1499,1,0.0,0.012,0.169,0.004,True,0.022728156096547065
hsa-mir-181c-5p,hsa-mir-195-5p,6934,595,1,0.0005,0.0725,0.0145,0.007,True,0.03415371572630123
hsa-mir-221-3p,hsa-mir-299-5p,6938,23216,1,0.0,0.0195,0.0205,0.001,True,0.007828465063001146
hsa-mir-33a-3p,hsa-mir-3942-5p,6938,3983,1,0.0,0.304,0.1415,0.0075,True,0.03589809809371649
hsa-mir-187-3p,hsa-mir-3065-5p,6938,4154,1,0.0055,0.018,0.03,0.0005,True,0.0044329671220659185
hsa-mir-200c-3p,hsa-mir-3065-5p,6938,51621,1,0.0,0.0365,0.2975,0.0005,True,0.0044329671220659185
hsa-mir-33a-3p,hsa-mir-92b-3p,6938,80205,1,0.0,0.2985,0.128,0.0095,True,0.0426185562780775
hsa-mir-134-5p,hsa-mir-181a-2-3p,7003,140609,1,0.0,0.1335,0.2485,0.0095,True,0.0426185562780775
hsa-mir-130a-3p,hsa-mir-516b-5p,7003,2059,1,0.003,0.032,0.9255,0.002,True,0.013460700437003755
hsa-mir-130a-3p,hsa-mir-518c-5p,7003,2059,1,0.005,0.036,0.855,0.0015,True,0.010773909616395166
hsa-mir-130b-5p,hsa-mir-625-3p,7003,2274,1,0.0,0.0895,0.013,0.0095,True,0.0426185562780775
hsa-mir-16-1-3p,hsa-mir-181a-5p,7003,2274,1,0.0,0.671,0.0425,0.003,True,0.01833518710001956
hsa-mir-625-3p,hsa-mir-766-3p,7003,2274,1,0.0,0.0215,0.0485,0.008,True,0.03764616774970952
hsa-mir-15a-5p,hsa-mir-299-5p,7003,23019,1,0.0,0.5575,0.1485,0.0075,True,0.03589809809371649
hsa-mir-128-3p,hsa-mir-766-3p,7003,2762,1,0.0,0.0805,0.0635,0.0045,True,0.024807340374580926
hsa-mir-625-3p,hsa-mir-766-3p,7003,2762,1,0.0,0.026,0.069,0.0045,True,0.024807340374580926
hsa-mir-15a-5p,hsa-mir-182-5p,7003,51421,1,0.0,0.051,0.012,0.007,True,0.03415371572630123
hsa-mir-15a-5p,hsa-mir-9-5p,7003,51421,1,0.0,0.062,0.044,0.001,True,0.007828465063001146
hsa-mir-15a-5p,hsa-mir-96-5p,7003,51421,1,0.0,0.075,0.0245,0.006,True,0.03065545276142417
hsa-mir-16-1-3p,hsa-mir-182-5p,7003,51421,1,0.0,0.0745,0.016,0.003,True,0.01833518710001956
hsa-mir-16-1-3p,hsa-mir-9-5p,7003,51421,1,0.0,0.055,0.0405,0.0,True,0.0
hsa-mir-16-1-3p,hsa-mir-96-5p,7003,51421,1,0.0,0.055,0.019,0.004,True,0.022728156096547065
hsa-mir-181a-2-3p,hsa-mir-9-5p,7003,51421,1,0.0,0.0405,0.046,0.001,True,0.007828465063001146
hsa-mir-33a-3p,hsa-mir-377-3p,7003,5915,1,0.0095,0.022,0.267,0.005,True,0.026815439697876305
hsa-mir-183-3p,hsa-mir-450b-5p,7003,79745,1,0.001,0.9965,0.0245,0.004,True,0.022728156096547065
hsa-mir-20a-5p,hsa-mir-30a-5p,7003,79745,1,0.0,0.038,0.24,0.004,True,0.022728156096547065
hsa-mir-30a-5p,hsa-mir-519c-3p,7003,79745,1,0.0,0.236,0.175,0.0085,True,0.039335477591095694
hsa-mir-130a-3p,hsa-mir-33a-3p,7003,817,1,0.005,0.118,0.103,0.002,True,0.013460700437003755
hsa-mir-766-3p,hsa-mir-92a-1-5p,7004,2762,1,0.0,0.0745,0.134,0.0005,True,0.0044329671220659185
hsa-mir-182-5p,hsa-mir-760,7020,3092,1,0.003,0.2485,0.0265,0.0095,True,0.0426185562780775
hsa-mir-15a-5p,hsa-mir-17-5p,7020,4313,1,0.0,0.0185,0.0465,0.0035,True,0.020577342867896125
hsa-mir-15a-5p,hsa-mir-20a-5p,7020,4313,1,0.0005,0.0245,0.013,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-182-5p,7027,150468,1,0.008,0.032,0.077,0.0065,True,0.03241048791609667
hsa-let-7b-5p,hsa-mir-125b-5p,7157,144455,1,0.0,0.2205,0.1855,0.001,True,0.007828465063001146
hsa-mir-125b-5p,hsa-mir-383-5p,7157,144455,1,0.0,0.187,0.052,0.003,True,0.01833518710001956
hsa-let-7b-5p,hsa-mir-125a-5p,7157,27113,1,0.0,0.5015,0.05,0.0015,True,0.010773909616395166
hsa-let-7b-5p,hsa-mir-125b-5p,7157,27113,1,0.0,0.5145,0.215,0.009,True,0.04098415408641332
hsa-let-7b-5p,hsa-mir-221-3p,7157,27113,1,0.0,0.5285,0.112,0.0055,True,0.028730425643720442
hsa-mir-125b-5p,hsa-mir-30a-5p,7157,27113,1,0.0,0.228,0.017,0.007,True,0.03415371572630123
hsa-let-7b-5p,hsa-mir-125b-5p,7157,4194,1,0.0,0.0865,0.039,0.0,True,0.0
hsa-mir-125a-5p,hsa-mir-379-5p,7157,4194,1,0.0,0.0115,0.0115,0.0035,True,0.020577342867896125
hsa-mir-125b-5p,hsa-mir-508-3p,7157,4194,1,0.0,0.0285,0.09,0.0075,True,0.03589809809371649
hsa-mir-125b-5p,hsa-mir-514a-3p,7157,4194,1,0.0,0.032,0.046,0.003,True,0.01833518710001956
hsa-let-7b-5p,hsa-mir-519d-3p,7157,4288,1,0.0005,0.014,0.063,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-520g-3p,7157,4288,1,0.0,0.0145,0.053,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-520h,7157,4288,1,0.0,0.015,0.035,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-526b-5p,7157,4288,1,0.0,0.016,0.065,0.0,True,0.0
hsa-mir-30a-5p,hsa-mir-520g-3p,7157,4288,1,0.0,0.0235,0.04,0.0095,True,0.0426185562780775
hsa-mir-181d-5p,hsa-mir-3065-5p,7157,4363,1,0.0035,0.167,0.192,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-30a-5p,7157,4436,1,0.0,0.06,0.024,0.0075,True,0.03589809809371649
hsa-let-7b-5p,hsa-mir-125a-5p,7157,51499,1,0.0,0.68,0.164,0.0085,True,0.039335477591095694
hsa-let-7b-5p,hsa-mir-125b-5p,7157,51499,1,0.0,0.634,0.2815,0.0045,True,0.024807340374580926
hsa-let-7b-5p,hsa-mir-30a-5p,7157,51499,1,0.0,0.6535,0.041,0.001,True,0.007828465063001146
hsa-mir-181d-5p,hsa-mir-3065-5p,7157,5366,1,0.0035,0.0275,0.0135,0.0025,True,0.015961813563775434
hsa-mir-125a-5p,hsa-mir-199a-3p,7157,5599,1,0.0,0.5625,0.4405,0.0,True,0.0
hsa-mir-125a-5p,hsa-mir-199b-3p,7157,5599,1,0.0,0.5535,0.3515,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-520a-5p,7157,598,1,0.0,0.0295,0.8125,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-525-5p,7157,598,1,0.0,0.037,0.791,0.0,True,0.0
hsa-mir-203a-3p,hsa-mir-504-5p,7157,6850,1,0.006,0.778,0.752,0.0055,True,0.028730425643720442
hsa-let-7b-5p,hsa-mir-125a-5p,7157,7332,1,0.0,0.717,0.011,0.0015,True,0.010773909616395166
hsa-mir-125a-5p,hsa-mir-125b-5p,7157,7332,1,0.0,0.011,0.0965,0.0005,True,0.0044329671220659185
hsa-mir-125a-5p,hsa-mir-30a-5p,7157,7332,1,0.0,0.0105,0.1545,0.0075,True,0.03589809809371649
hsa-let-7b-3p,hsa-mir-125b-5p,7157,836,1,0.0,0.514,0.023,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-125a-5p,7157,836,1,0.0,0.035,0.247,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-221-3p,7157,836,1,0.0,0.029,0.1695,0.001,True,0.007828465063001146
hsa-mir-125b-5p,hsa-mir-30a-3p,7157,836,1,0.0,0.0285,0.438,0.0005,True,0.0044329671220659185
hsa-mir-125b-5p,hsa-mir-30a-5p,7157,836,1,0.0,0.052,0.2065,0.004,True,0.022728156096547065
hsa-let-7b-5p,hsa-mir-182-5p,7157,890,1,0.0,0.0265,0.0455,0.002,True,0.013460700437003755
hsa-let-7b-5p,hsa-mir-30a-5p,7157,890,1,0.0,0.024,0.04,0.005,True,0.026815439697876305
hsa-mir-224-3p,hsa-mir-33b-5p,7291,4193,1,0.0,0.072,0.023,0.0085,True,0.039335477591095694
hsa-mir-15b-3p,hsa-mir-3613-5p,7528,1739,1,0.0015,0.0185,0.0105,0.003,True,0.01833518710001956
hsa-mir-181a-5p,hsa-mir-93-5p,7528,2033,1,0.0,0.0375,0.017,0.0045,True,0.024807340374580926
hsa-mir-181b-5p,hsa-mir-93-5p,7528,2033,1,0.0,0.0205,0.015,0.0085,True,0.039335477591095694
hsa-mir-19a-3p,hsa-mir-96-5p,7528,7728,1,0.0005,0.028,0.644,0.006,True,0.03065545276142417
hsa-mir-106a-5p,hsa-mir-92b-3p,7586,11176,1,0.0,0.036,0.9085,0.0065,True,0.03241048791609667
hsa-mir-19a-3p,hsa-mir-548e-3p,7586,11176,1,0.0005,0.0195,0.1325,0.0065,True,0.03241048791609667
hsa-mir-25-3p,hsa-mir-381-3p,7586,80205,1,0.0,0.0435,0.337,0.002,True,0.013460700437003755
hsa-mir-181a-2-3p,hsa-mir-372-3p,7586,9043,1,0.0005,0.0125,0.0465,0.008,True,0.03764616774970952
hsa-mir-33a-3p,hsa-mir-548b-3p,7702,8648,1,0.0,0.2775,0.31,0.0045,True,0.024807340374580926
hsa-mir-15a-5p,hsa-mir-654-5p,7975,1106,1,0.0,0.056,0.21,0.0,True,0.0
hsa-mir-181a-5p,hsa-mir-92b-3p,7975,23387,1,0.0,0.02,0.089,0.0015,True,0.010773909616395166
hsa-mir-15a-5p,hsa-mir-92b-3p,7975,2889,1,0.0,0.1605,0.241,0.0055,True,0.028730425643720442
hsa-mir-15b-3p,hsa-mir-654-3p,8202,2186,1,0.0,0.479,0.3635,0.0025,True,0.015961813563775434
hsa-mir-181b-5p,hsa-mir-92b-3p,8202,2186,1,0.0,0.087,0.6925,0.0005,True,0.0044329671220659185
hsa-mir-20b-5p,hsa-mir-654-3p,8202,2186,1,0.0,0.012,0.156,0.005,True,0.026815439697876305
hsa-mir-3662,hsa-mir-624-5p,8202,2186,1,0.0045,0.0835,0.3,0.0055,True,0.028730425643720442
hsa-let-7b-5p,hsa-mir-299-3p,8202,23224,1,0.0,0.848,0.132,0.0005,True,0.0044329671220659185
hsa-mir-299-3p,hsa-mir-520a-5p,8202,23224,1,0.006,0.149,0.9955,0.0005,True,0.0044329671220659185
hsa-mir-106a-5p,hsa-mir-3614-3p,8202,23243,1,0.0,0.041,0.4565,0.007,True,0.03415371572630123
hsa-mir-127-5p,hsa-mir-15a-5p,8202,23243,1,0.0055,0.018,0.078,0.0055,True,0.028730425643720442
hsa-mir-215-5p,hsa-mir-499a-5p,8202,50807,1,0.0075,0.055,0.208,0.0025,True,0.015961813563775434
hsa-let-7b-5p,hsa-mir-1-3p,8202,51366,1,0.0,0.9525,0.086,0.002,True,0.013460700437003755
hsa-mir-20a-5p,hsa-mir-654-3p,8202,51366,1,0.0,0.167,0.545,0.0085,True,0.039335477591095694
hsa-mir-3662,hsa-mir-7-5p,8202,51366,1,0.009,0.0925,0.2525,0.0065,True,0.03241048791609667
hsa-mir-299-3p,hsa-mir-520a-3p,8202,55074,1,0.0065,0.7895,0.9275,0.006,True,0.03065545276142417
hsa-mir-127-5p,hsa-mir-15a-5p,8202,56204,1,0.0055,0.0505,0.4925,0.0,True,0.0
hsa-mir-141-3p,hsa-mir-7-5p,8202,9931,1,0.0,0.212,0.6825,0.0095,True,0.0426185562780775
hsa-let-7b-5p,hsa-mir-3662,8202,9969,1,0.0,0.012,0.0215,0.0025,True,0.015961813563775434
hsa-mir-136-5p,hsa-mir-376c-3p,860,2113,1,0.0,0.0425,0.049,0.008,True,0.03764616774970952
hsa-mir-205-5p,hsa-mir-33a-5p,860,7145,1,0.0005,0.333,0.021,0.002,True,0.013460700437003755
hsa-mir-135a-5p,hsa-mir-99a-3p,860,7456,1,0.0,0.199,0.279,0.0015,True,0.010773909616395166
hsa-mir-30a-3p,hsa-mir-337-3p,8932,1108,1,0.0025,0.023,0.2265,0.0015,True,0.010773909616395166
hsa-mir-15b-5p,hsa-mir-766-3p,9189,1153,1,0.0065,0.088,0.0125,0.0015,True,0.010773909616395166
hsa-mir-17-5p,hsa-mir-181a-2-3p,9189,1153,1,0.0,0.1135,0.1085,0.001,True,0.007828465063001146
hsa-mir-181a-2-3p,hsa-mir-20a-5p,9189,1153,1,0.0005,0.119,0.3005,0.003,True,0.01833518710001956
hsa-mir-181a-2-3p,hsa-mir-766-3p,9189,1153,1,0.001,0.1125,0.0195,0.0095,True,0.0426185562780775
hsa-mir-520g-3p,hsa-mir-654-5p,9189,8878,1,0.0,0.25,0.2865,0.0045,True,0.024807340374580926
hsa-mir-3680-3p,hsa-mir-520h,9575,5130,1,0.008,0.7135,0.448,0.0065,True,0.03241048791609667
hsa-mir-15a-5p,hsa-mir-760,9575,64759,1,0.0,0.0115,0.348,0.0055,True,0.028730425643720442
hsa-mir-3613-5p,hsa-mir-543,9575,64759,1,0.0,0.0135,0.209,0.003,True,0.01833518710001956
hsa-mir-129-5p,hsa-mir-33a-5p,9575,7145,1,0.0075,0.105,0.012,0.008,True,0.03764616774970952
hsa-mir-205-5p,hsa-mir-215-5p,9575,9628,1,0.002,0.0145,0.2215,0.002,True,0.013460700437003755
hsa-mir-181a-2-3p,hsa-mir-758-3p,9580,949,1,0.0,0.041,0.538,0.004,True,0.022728156096547065
