miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-324-5p,hsa-mir-96-5p,4205,80223,1,0.0035,0.011,0.1275,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-429,4205,8202,1,0.0,0.3025,0.0135,0.001,True,0.009403275492298694
hsa-mir-19b-3p,hsa-mir-223-3p,4208,23499,1,0.001,0.026,0.5265,0.0065,True,0.038037650456222094
hsa-mir-454-3p,hsa-mir-589-3p,4208,23499,1,0.0,0.165,0.028,0.003,True,0.021789735248938284
hsa-mir-30a-3p,hsa-mir-425-5p,4208,25780,1,0.0,0.0205,0.108,0.004,True,0.02688072678631145
hsa-mir-3615,hsa-mir-425-5p,4208,4627,1,0.0,0.053,0.028,0.0085,True,0.0458423612819538
hsa-mir-29b-2-5p,hsa-mir-744-3p,4208,5305,1,0.003,0.29,0.1505,0.0,True,0.0
hsa-mir-196a-5p,hsa-mir-589-3p,4208,6672,1,0.0,0.069,0.132,0.0055,True,0.03380249509391646
hsa-mir-29b-2-5p,hsa-mir-92b-3p,4208,6925,1,0.008,0.02,0.064,0.0065,True,0.038037650456222094
hsa-mir-153-3p,hsa-mir-454-3p,4208,9315,1,0.0,0.038,0.185,0.0015,True,0.012953285586392123
hsa-mir-29b-2-5p,hsa-mir-589-3p,4208,953,1,0.004,0.0785,0.7665,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-616-5p,4211,2200,1,0.0,0.217,0.0935,0.0,True,0.0
hsa-mir-484,hsa-mir-616-5p,4211,2200,1,0.0,0.017,0.087,0.0005,True,0.005303897417850702
hsa-mir-29b-2-5p,hsa-mir-33a-5p,4211,23022,1,0.0005,0.025,0.018,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-148a-3p,4211,57608,1,0.001,0.0445,0.0105,0.001,True,0.009403275492298694
hsa-mir-29b-2-5p,hsa-mir-301a-3p,4211,6711,1,0.0005,0.9805,0.4615,0.0015,True,0.012953285586392123
hsa-mir-29b-2-5p,hsa-mir-33a-5p,4211,6711,1,0.0005,0.9755,0.928,0.001,True,0.009403275492298694
hsa-mir-29b-2-5p,hsa-mir-33b-5p,4211,6711,1,0.001,0.978,0.675,0.005,True,0.031594345308282895
hsa-mir-29b-2-5p,hsa-mir-92b-3p,4211,6925,1,0.0,0.02,0.064,0.0065,True,0.038037650456222094
hsa-mir-484,hsa-mir-629-3p,4211,9686,1,0.0,0.0895,0.037,0.005,True,0.031594345308282895
hsa-mir-204-5p,hsa-mir-210-3p,4212,4286,1,0.0,0.0405,0.089,0.0085,True,0.0458423612819538
hsa-mir-19b-3p,hsa-mir-766-3p,4212,493,1,0.002,0.032,0.516,0.0045,True,0.02926225595944342
hsa-mir-320b,hsa-mir-550a-3p,4212,54434,1,0.001,0.2465,0.6385,0.0075,True,0.04202729237347214
hsa-mir-550a-3p,hsa-mir-582-5p,4212,7026,1,0.001,0.0125,0.0365,0.009,True,0.047699406593406594
hsa-mir-193b-5p,hsa-mir-210-3p,4286,5873,1,0.0005,0.4235,0.013,0.003,True,0.021789735248938284
hsa-mir-148a-3p,hsa-mir-193b-3p,4297,4211,1,0.007,0.0725,0.0255,0.0005,True,0.005303897417850702
hsa-mir-150-5p,hsa-mir-582-5p,4335,55654,-1,0.008,0.012,0.034,0.0085,True,0.0458423612819538
hsa-mir-30a-5p,hsa-mir-615-3p,4601,5524,-1,0.0,0.1105,0.5995,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-766-3p,4605,4609,1,0.0,0.114,0.235,0.0095,True,0.04951041689178967
hsa-mir-129-5p,hsa-mir-192-5p,4609,2098,1,0.0,0.0865,0.0395,0.0005,True,0.005303897417850702
hsa-mir-199a-5p,hsa-mir-3928-3p,4609,23277,1,0.002,0.033,0.028,0.0035,True,0.02440194576153579
hsa-mir-184,hsa-mir-324-5p,4609,3178,1,0.0,0.3125,0.069,0.006,True,0.035958992966672466
hsa-mir-19a-3p,hsa-mir-500b-5p,4609,4048,1,0.0,0.024,0.021,0.0015,True,0.012953285586392123
hsa-mir-135b-5p,hsa-mir-148a-3p,4609,4335,1,0.0,0.319,0.114,0.0085,True,0.0458423612819538
hsa-mir-135b-5p,hsa-mir-335-5p,4609,4335,1,0.0,0.3785,0.126,0.0075,True,0.04202729237347214
hsa-mir-135b-5p,hsa-mir-149-5p,4609,4869,1,0.0,0.1755,0.0565,0.0015,True,0.012953285586392123
hsa-mir-184,hsa-mir-539-5p,4609,5250,1,0.0,0.0465,0.104,0.0045,True,0.02926225595944342
hsa-mir-129-5p,hsa-mir-940,4609,5289,1,0.0,0.0385,0.0225,0.0065,True,0.038037650456222094
hsa-mir-199a-5p,hsa-mir-20a-5p,4609,5366,1,0.0025,0.1545,0.0235,0.0045,True,0.02926225595944342
hsa-mir-125b-2-3p,hsa-mir-335-5p,4609,5757,1,0.0,0.0805,0.098,0.003,True,0.021789735248938284
hsa-mir-301a-3p,hsa-mir-30a-5p,4609,5997,1,0.0065,0.0525,0.027,0.002,True,0.01614697512471124
hsa-mir-130a-3p,hsa-mir-671-5p,4609,6122,1,0.0,0.471,0.032,0.0065,True,0.038037650456222094
hsa-mir-130b-3p,hsa-mir-210-3p,4609,6146,1,0.0,0.342,0.0325,0.004,True,0.02688072678631145
hsa-mir-210-3p,hsa-mir-766-3p,4609,6146,1,0.003,0.06,0.0165,0.0005,True,0.005303897417850702
hsa-let-7c-5p,hsa-mir-454-3p,4609,6210,1,0.0,0.1915,0.5255,0.0015,True,0.012953285586392123
hsa-mir-199a-5p,hsa-mir-766-3p,4609,6223,1,0.003,0.0455,0.018,0.0025,True,0.019049150025278058
hsa-mir-199a-5p,hsa-mir-940,4609,6223,1,0.001,0.0265,0.024,0.003,True,0.021789735248938284
hsa-mir-193b-3p,hsa-mir-592,4609,6470,1,0.0,0.268,0.0295,0.007,True,0.040059542455740664
hsa-mir-29b-2-5p,hsa-mir-766-3p,4609,7023,1,0.0,0.0165,0.0265,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-429,4609,7037,1,0.0,0.024,0.7515,0.0075,True,0.04202729237347214
hsa-mir-378a-3p,hsa-mir-940,4609,7042,1,0.0,0.101,0.0575,0.0065,True,0.038037650456222094
hsa-mir-139-5p,hsa-mir-766-3p,4609,8165,1,0.0,0.0235,0.7315,0.005,True,0.031594345308282895
hsa-mir-199a-5p,hsa-mir-296-5p,4609,8165,1,0.001,0.0265,0.05,0.003,True,0.021789735248938284
hsa-mir-335-5p,hsa-mir-424-5p,4609,949,1,0.003,0.0255,0.0415,0.0065,True,0.038037650456222094
hsa-mir-130a-3p,hsa-mir-424-5p,4609,9804,1,0.0,0.026,0.2885,0.0075,True,0.04202729237347214
hsa-mir-185-3p,hsa-mir-424-5p,4609,9804,1,0.0065,0.339,0.21,0.0015,True,0.012953285586392123
hsa-mir-16-2-3p,hsa-mir-590-3p,4609,9987,1,0.0045,0.1685,0.141,0.006,True,0.035958992966672466
hsa-mir-199a-5p,hsa-mir-758-3p,4609,9987,1,0.001,0.999,0.0275,0.0,True,0.0
hsa-mir-378a-3p,hsa-mir-550a-5p,4609,9987,1,0.0,0.303,0.0175,0.0015,True,0.012953285586392123
hsa-mir-20a-3p,hsa-mir-9-5p,466,6574,1,0.0035,0.014,0.011,0.0015,True,0.012953285586392123
hsa-mir-324-5p,hsa-mir-744-3p,4772,5305,1,0.0,0.0225,0.1515,0.003,True,0.021789735248938284
hsa-mir-149-5p,hsa-mir-486-5p,4772,60,1,0.0,0.012,0.0165,0.002,True,0.01614697512471124
hsa-mir-20a-3p,hsa-mir-324-5p,4772,6595,1,0.0,0.5235,0.0655,0.003,True,0.021789735248938284
hsa-mir-324-5p,hsa-mir-505-3p,4772,667,1,0.0,0.039,0.0585,0.0,True,0.0
hsa-mir-324-5p,hsa-mir-532-3p,4772,667,1,0.0,0.0735,0.136,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-33a-3p,4772,6925,1,0.0,0.4825,0.02,0.0015,True,0.012953285586392123
hsa-mir-193b-3p,hsa-mir-629-3p,4772,6925,1,0.0,0.444,0.0695,0.0005,True,0.005303897417850702
hsa-mir-29a-5p,hsa-mir-629-3p,4772,6925,1,0.0005,0.0475,0.112,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-505-5p,4779,23731,1,0.001,0.25,0.0235,0.001,True,0.009403275492298694
hsa-mir-505-5p,hsa-mir-769-3p,4779,23731,1,0.0,0.032,0.0115,0.0,True,0.0
hsa-mir-505-5p,hsa-mir-93-3p,4779,23731,1,0.0,0.027,0.7275,0.001,True,0.009403275492298694
hsa-mir-532-3p,hsa-mir-769-3p,4779,23731,1,0.0045,0.2435,0.0125,0.0085,True,0.0458423612819538
hsa-mir-532-3p,hsa-mir-93-3p,4779,23731,1,0.0045,0.3065,0.6025,0.0,True,0.0
hsa-mir-301a-3p,hsa-mir-378a-5p,4779,57142,1,0.001,0.0715,0.243,0.0,True,0.0
hsa-mir-197-3p,hsa-mir-29a-5p,4779,63971,1,0.003,0.0145,0.4145,0.001,True,0.009403275492298694
hsa-mir-197-3p,hsa-mir-532-3p,4779,63971,1,0.003,0.021,0.0185,0.0,True,0.0
hsa-mir-203a-3p,hsa-mir-92a-1-5p,4779,63971,1,0.0005,0.038,0.058,0.0055,True,0.03380249509391646
hsa-mir-10b-5p,hsa-mir-370-3p,4779,8878,1,0.0065,0.276,0.081,0.008,True,0.0439557975802593
hsa-mir-1271-5p,hsa-mir-484,4782,2975,1,0.0,0.0905,0.7455,0.0,True,0.0
hsa-mir-1271-5p,hsa-mir-424-5p,4782,7020,1,0.0,0.0505,0.0905,0.0055,True,0.03380249509391646
hsa-mir-17-5p,hsa-mir-29a-5p,4782,7020,1,0.0,0.088,0.1845,0.0,True,0.0
hsa-mir-18a-3p,hsa-mir-29a-5p,4782,7020,1,0.0,0.0295,0.2115,0.0015,True,0.012953285586392123
hsa-mir-18a-3p,hsa-mir-548v,4782,7020,1,0.0,0.0275,0.3495,0.0065,True,0.038037650456222094
hsa-mir-19b-3p,hsa-mir-29a-5p,4782,7020,1,0.0,0.1035,0.1705,0.002,True,0.01614697512471124
hsa-mir-150-5p,hsa-mir-199a-5p,4790,331,1,0.0,0.0595,0.2165,0.002,True,0.01614697512471124
hsa-mir-30a-3p,hsa-mir-335-5p,4790,4313,1,0.0,0.0275,0.0105,0.007,True,0.040059542455740664
hsa-mir-200a-3p,hsa-mir-508-3p,4790,4792,1,0.0,0.384,0.057,0.0015,True,0.012953285586392123
hsa-mir-30a-5p,hsa-mir-625-5p,4790,7424,1,0.0,0.1795,0.3405,0.005,True,0.031594345308282895
hsa-mir-301a-3p,hsa-mir-92a-1-5p,4790,9021,1,0.0,0.1615,0.6065,0.003,True,0.021789735248938284
hsa-mir-130b-3p,hsa-mir-345-5p,4790,959,1,0.0,0.3985,0.017,0.0045,True,0.02926225595944342
hsa-mir-181d-5p,hsa-mir-532-3p,4800,55629,1,0.0075,0.079,0.142,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-222-3p,4801,153222,1,0.0,0.0125,0.0195,0.0,True,0.0
hsa-mir-136-5p,hsa-mir-484,4801,153222,1,0.0005,0.019,0.0305,0.001,True,0.009403275492298694
hsa-mir-323a-3p,hsa-mir-424-5p,4801,23608,1,0.0,0.087,0.072,0.0045,True,0.02926225595944342
hsa-mir-192-5p,hsa-mir-3127-5p,4899,10127,1,0.001,0.0135,0.0565,0.0095,True,0.04951041689178967
hsa-mir-335-5p,hsa-mir-485-3p,4899,56257,1,0.007,0.155,0.022,0.0085,True,0.0458423612819538
hsa-mir-3127-5p,hsa-mir-939-5p,4899,64981,1,0.0025,0.049,0.2195,0.0035,True,0.02440194576153579
hsa-mir-485-3p,hsa-mir-491-5p,4899,7536,1,0.0015,0.0245,0.0325,0.0095,True,0.04951041689178967
hsa-mir-484,hsa-mir-642a-5p,5089,29123,1,0.0,0.013,0.097,0.0025,True,0.019049150025278058
hsa-mir-331-3p,hsa-mir-362-5p,5089,5287,1,0.0005,0.1975,0.0525,0.0045,True,0.02926225595944342
hsa-mir-331-3p,hsa-mir-576-5p,5089,6764,1,0.0,0.113,0.6375,0.0005,True,0.005303897417850702
hsa-mir-331-3p,hsa-mir-590-5p,5089,6764,1,0.0005,0.0755,0.0115,0.001,True,0.009403275492298694
hsa-mir-532-3p,hsa-mir-590-5p,5089,6764,1,0.0015,0.596,0.022,0.0,True,0.0
hsa-mir-576-5p,hsa-mir-642a-5p,5089,6764,1,0.0005,0.7555,0.2165,0.0,True,0.0
hsa-mir-3928-3p,hsa-mir-769-3p,5089,8844,1,0.0085,0.2815,0.019,0.0045,True,0.02926225595944342
hsa-mir-429,hsa-mir-590-3p,5090,56987,1,0.0,0.0175,0.065,0.0,True,0.0
hsa-mir-328-3p,hsa-mir-628-5p,51274,2122,1,0.0,0.0625,0.015,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-590-5p,51274,394,1,0.0005,0.1495,0.462,0.0085,True,0.0458423612819538
hsa-mir-328-3p,hsa-mir-505-5p,51274,7204,1,0.0,0.0385,0.0545,0.002,True,0.01614697512471124
hsa-mir-150-5p,hsa-mir-96-5p,51341,10642,-1,0.0,0.327,0.0985,0.0005,True,0.005303897417850702
hsa-mir-203a-3p,hsa-mir-342-5p,51341,10642,-1,0.0005,0.3995,0.0895,0.0005,True,0.005303897417850702
hsa-mir-4326,hsa-mir-615-3p,51621,4946,-1,0.0,0.1105,0.4185,0.003,True,0.021789735248938284
hsa-mir-17-5p,hsa-mir-30a-5p,53335,23224,1,0.0,0.108,0.0785,0.0005,True,0.005303897417850702
hsa-mir-376c-3p,hsa-mir-452-5p,53335,3720,1,0.0,0.0545,0.02,0.005,True,0.031594345308282895
hsa-let-7g-3p,hsa-mir-127-5p,5451,595,1,0.0,0.034,0.013,0.0005,True,0.005303897417850702
hsa-let-7g-3p,hsa-mir-1271-5p,5451,595,1,0.0,0.04,0.05,0.002,True,0.01614697512471124
hsa-let-7g-3p,hsa-mir-296-5p,5451,595,1,0.0,0.0475,0.0185,0.003,True,0.021789735248938284
hsa-mir-127-5p,hsa-mir-484,5451,595,1,0.0,0.0115,0.042,0.0,True,0.0
hsa-let-7a-2-3p,hsa-mir-424-5p,5451,7020,1,0.0,0.789,0.121,0.002,True,0.01614697512471124
hsa-let-7f-1-3p,hsa-mir-29a-5p,5451,7020,1,0.0015,0.3905,0.201,0.0075,True,0.04202729237347214
hsa-let-7g-3p,hsa-mir-29a-5p,5451,7020,1,0.0,0.42,0.204,0.0,True,0.0
hsa-mir-29a-5p,hsa-mir-93-3p,5451,7020,1,0.0,0.2505,0.0135,0.008,True,0.0439557975802593
hsa-mir-424-5p,hsa-mir-539-5p,5451,8349,1,0.0,0.0735,0.7615,0.005,True,0.031594345308282895
hsa-mir-424-5p,hsa-mir-654-3p,5451,8349,1,0.0005,0.0825,0.184,0.0015,True,0.012953285586392123
hsa-mir-505-5p,hsa-mir-539-5p,5451,8349,1,0.0055,0.058,0.802,0.006,True,0.035958992966672466
hsa-mir-148b-5p,hsa-mir-642a-5p,5460,2195,1,0.0,0.109,0.3485,0.0,True,0.0
hsa-mir-335-5p,hsa-mir-590-5p,5460,6764,1,0.0,0.0715,0.013,0.001,True,0.009403275492298694
hsa-mir-576-5p,hsa-mir-642a-5p,5460,6764,1,0.0,0.7555,0.2165,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-500b-5p,5468,5054,1,0.0,0.0525,0.105,0.004,True,0.02688072678631145
hsa-mir-20a-3p,hsa-mir-30b-3p,55553,7402,1,0.0,0.03,0.068,0.0005,True,0.005303897417850702
hsa-mir-20a-3p,hsa-mir-589-3p,55553,7402,1,0.0,0.0275,0.1565,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-19b-3p,55553,9223,1,0.0005,0.029,0.0775,0.0025,True,0.019049150025278058
hsa-mir-345-5p,hsa-mir-589-3p,55553,9839,1,0.0005,0.5175,0.592,0.006,True,0.035958992966672466
hsa-mir-193b-5p,hsa-mir-24-1-5p,55810,7465,1,0.0095,0.1025,0.283,0.005,True,0.031594345308282895
hsa-mir-455-5p,hsa-mir-877-5p,5629,120,1,0.0005,0.082,0.879,0.003,True,0.021789735248938284
hsa-mir-424-5p,hsa-mir-450a-5p,571,2729,1,0.0,0.1415,0.1025,0.0015,True,0.012953285586392123
hsa-mir-205-5p,hsa-mir-539-5p,571,5660,1,0.004,0.024,0.347,0.004,True,0.02688072678631145
hsa-mir-20a-3p,hsa-mir-671-5p,571,5660,1,0.0,0.0565,0.559,0.003,True,0.021789735248938284
hsa-mir-130a-3p,hsa-mir-455-3p,571,8871,1,0.0,0.0135,0.044,0.0075,True,0.04202729237347214
hsa-mir-331-3p,hsa-mir-642a-5p,60468,112399,1,0.003,0.0795,0.4245,0.0005,True,0.005303897417850702
hsa-mir-149-5p,hsa-mir-7-1-3p,60468,120892,1,0.0,0.8415,0.0545,0.0015,True,0.012953285586392123
hsa-mir-3127-5p,hsa-mir-7-1-3p,60468,120892,1,0.0,0.211,0.0565,0.0,True,0.0
hsa-mir-15b-3p,hsa-mir-324-5p,60468,2113,1,0.0,0.0405,0.019,0.005,True,0.031594345308282895
hsa-mir-335-5p,hsa-mir-484,60468,2113,1,0.0025,0.02,0.0865,0.003,True,0.021789735248938284
hsa-mir-331-3p,hsa-mir-505-3p,60468,4604,1,0.004,0.0245,0.5275,0.0005,True,0.005303897417850702
hsa-mir-331-3p,hsa-mir-338-3p,60468,50650,1,0.002,0.397,0.103,0.0075,True,0.04202729237347214
hsa-mir-30b-3p,hsa-mir-3127-5p,60468,5660,1,0.0005,0.014,0.943,0.007,True,0.040059542455740664
hsa-mir-331-3p,hsa-mir-335-5p,60468,5660,1,0.002,0.193,0.0515,0.0025,True,0.019049150025278058
hsa-mir-125b-2-3p,hsa-mir-410-3p,60468,56980,1,0.0,0.13,0.3245,0.006,True,0.035958992966672466
hsa-mir-193b-3p,hsa-mir-331-3p,60468,6925,1,0.0,0.4715,0.491,0.0,True,0.0
hsa-mir-193b-3p,hsa-mir-642a-5p,60468,6925,1,0.0,0.4285,0.3785,0.0005,True,0.005303897417850702
hsa-mir-10b-5p,hsa-mir-145-5p,6591,2872,-1,0.0,0.0735,0.0185,0.0085,True,0.0458423612819538
hsa-mir-328-3p,hsa-mir-455-3p,6621,6904,1,0.0,0.0575,0.0175,0.0075,True,0.04202729237347214
hsa-mir-324-5p,hsa-mir-651-5p,6664,23085,1,0.0,0.086,0.0795,0.006,True,0.035958992966672466
hsa-mir-4326,hsa-mir-651-5p,6664,23085,1,0.0,0.3815,0.122,0.007,True,0.040059542455740664
hsa-mir-651-5p,hsa-mir-940,6664,23085,1,0.0,0.0715,0.032,0.0,True,0.0
hsa-mir-1301-3p,hsa-mir-155-5p,6664,85461,1,0.0,0.108,0.0945,0.0,True,0.0
hsa-mir-1301-3p,hsa-mir-532-3p,6664,85461,1,0.0,0.112,0.026,0.0015,True,0.012953285586392123
hsa-mir-301a-3p,hsa-mir-550a-5p,6664,85461,1,0.0,0.011,0.2705,0.0095,True,0.04951041689178967
hsa-mir-153-3p,hsa-mir-33b-5p,6664,9732,1,0.0095,0.201,0.4275,0.007,True,0.040059542455740664
hsa-mir-33a-5p,hsa-mir-550a-5p,6664,9732,1,0.0,0.648,0.1535,0.0005,True,0.005303897417850702
hsa-mir-320b,hsa-mir-548b-3p,6667,102,1,0.003,0.0105,0.0875,0.0005,True,0.005303897417850702
hsa-mir-455-5p,hsa-mir-503-5p,6667,1027,1,0.0,0.041,0.0235,0.003,True,0.021789735248938284
hsa-mir-30b-3p,hsa-mir-33a-5p,6667,11279,1,0.0005,0.1825,0.1625,0.0095,True,0.04951041689178967
hsa-mir-126-5p,hsa-mir-331-3p,6667,1278,1,0.0075,0.012,0.03,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-331-3p,6667,1278,1,0.0,0.0465,0.0205,0.0045,True,0.02926225595944342
hsa-mir-326,hsa-mir-331-3p,6667,1278,1,0.0,0.044,0.0255,0.0085,True,0.0458423612819538
hsa-mir-145-5p,hsa-mir-296-5p,6667,2099,1,0.0095,0.2175,0.207,0.0075,True,0.04202729237347214
hsa-mir-429,hsa-mir-590-3p,6667,2683,1,0.0005,0.0105,0.425,0.003,True,0.021789735248938284
hsa-mir-19a-3p,hsa-mir-299-5p,6667,2729,1,0.0,0.548,0.026,0.0025,True,0.019049150025278058
hsa-mir-149-5p,hsa-mir-224-3p,6667,27430,1,0.0,0.806,0.4475,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-33a-5p,6667,27430,1,0.0,0.829,0.3355,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-148a-3p,6667,2908,1,0.0005,0.0405,0.427,0.0005,True,0.005303897417850702
hsa-mir-130b-5p,hsa-mir-149-5p,6667,2908,1,0.0005,0.035,0.1395,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-331-3p,6667,2908,1,0.0,0.039,0.1065,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-503-5p,6667,2908,1,0.002,0.0475,0.2005,0.0005,True,0.005303897417850702
hsa-mir-149-5p,hsa-mir-576-5p,6667,2908,1,0.0005,0.16,0.555,0.001,True,0.009403275492298694
hsa-mir-29b-2-5p,hsa-mir-331-3p,6667,2908,1,0.0,0.1755,0.1195,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-576-5p,6667,2908,1,0.0,0.157,0.5365,0.0025,True,0.019049150025278058
hsa-mir-1271-5p,hsa-mir-1296-5p,6667,29956,1,0.0,0.156,0.0775,0.008,True,0.0439557975802593
hsa-mir-1271-5p,hsa-mir-145-5p,6667,29956,1,0.0,0.182,0.596,0.0065,True,0.038037650456222094
hsa-mir-145-5p,hsa-mir-424-5p,6667,29956,1,0.008,0.597,0.1455,0.0005,True,0.005303897417850702
hsa-mir-127-5p,hsa-mir-503-5p,6667,3064,1,0.0,0.5115,0.037,0.004,True,0.02688072678631145
hsa-mir-127-5p,hsa-mir-1271-5p,6667,3480,1,0.0,0.1515,0.44,0.0,True,0.0
hsa-mir-1271-5p,hsa-mir-196b-5p,6667,3480,1,0.0,0.401,0.0465,0.001,True,0.009403275492298694
hsa-mir-196b-5p,hsa-mir-29a-5p,6667,3480,1,0.0,0.0615,0.0385,0.008,True,0.0439557975802593
hsa-mir-196b-5p,hsa-mir-29b-1-5p,6667,3480,1,0.0,0.0645,0.1065,0.003,True,0.021789735248938284
hsa-mir-196b-5p,hsa-mir-539-5p,6667,3480,1,0.0,0.039,0.2165,0.0,True,0.0
hsa-mir-326,hsa-mir-625-5p,6667,3481,1,0.0,0.054,0.016,0.006,True,0.035958992966672466
hsa-mir-455-5p,hsa-mir-590-3p,6667,3949,1,0.0,0.2225,0.8295,0.001,True,0.009403275492298694
hsa-mir-130b-5p,hsa-mir-149-5p,6667,472,1,0.0005,0.117,0.0125,0.0,True,0.0
hsa-mir-320b,hsa-mir-33a-5p,6667,472,1,0.0025,0.752,0.267,0.007,True,0.040059542455740664
hsa-mir-126-5p,hsa-mir-127-5p,6667,595,1,0.0075,0.317,0.0105,0.0075,True,0.04202729237347214
hsa-mir-127-5p,hsa-mir-145-5p,6667,595,1,0.0,0.016,0.06,0.0065,True,0.038037650456222094
hsa-mir-127-5p,hsa-mir-196b-5p,6667,595,1,0.0,0.016,0.0585,0.007,True,0.040059542455740664
hsa-mir-1271-5p,hsa-mir-196b-5p,6667,595,1,0.0,0.0295,0.053,0.002,True,0.01614697512471124
hsa-mir-196b-5p,hsa-mir-26a-1-3p,6667,595,1,0.0,0.055,0.0735,0.0025,True,0.019049150025278058
hsa-mir-196b-5p,hsa-mir-296-5p,6667,595,1,0.0,0.047,0.012,0.0025,True,0.019049150025278058
hsa-mir-196b-5p,hsa-mir-3170,6667,595,1,0.0,0.055,0.0355,0.0025,True,0.019049150025278058
hsa-mir-323b-3p,hsa-mir-615-3p,6667,595,1,0.0,0.5055,0.0785,0.0035,True,0.02440194576153579
hsa-mir-130b-3p,hsa-mir-146b-5p,6667,5966,1,0.0,0.1025,0.0785,0.007,True,0.040059542455740664
hsa-let-7g-3p,hsa-mir-149-5p,6667,6095,1,0.0,0.3135,0.1685,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-26b-3p,6667,6095,1,0.0,0.1475,0.055,0.0,True,0.0
hsa-mir-29b-2-5p,hsa-mir-410-3p,6667,6868,1,0.0,0.0155,0.029,0.0005,True,0.005303897417850702
hsa-mir-126-5p,hsa-mir-590-3p,6667,6879,1,0.0045,0.9655,0.0955,0.003,True,0.021789735248938284
hsa-mir-127-5p,hsa-mir-26b-3p,6667,6879,1,0.0,0.102,0.154,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-424-5p,6667,6879,1,0.0,0.1255,0.0575,0.001,True,0.009403275492298694
hsa-mir-26b-3p,hsa-mir-299-5p,6667,6879,1,0.0,0.149,0.011,0.002,True,0.01614697512471124
hsa-let-7g-3p,hsa-mir-126-5p,6667,7077,1,0.0,0.0105,0.1735,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-484,6667,7077,1,0.0075,0.1855,0.042,0.0005,True,0.005303897417850702
hsa-mir-326,hsa-mir-484,6667,7077,1,0.0,0.6835,0.033,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-484,6667,7077,1,0.0,0.1235,0.0385,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-484,6667,7402,1,0.0,0.0545,0.1825,0.001,True,0.009403275492298694
hsa-mir-20a-3p,hsa-mir-33a-5p,6667,7402,1,0.003,0.0235,0.0555,0.0,True,0.0
hsa-mir-20a-3p,hsa-mir-33b-5p,6667,7402,1,0.0065,0.0205,0.4685,0.0,True,0.0
hsa-mir-223-3p,hsa-mir-224-5p,6667,7402,1,0.0,0.551,0.096,0.0055,True,0.03380249509391646
hsa-mir-33b-5p,hsa-mir-484,6667,7402,1,0.0,0.4875,0.198,0.004,True,0.02688072678631145
hsa-mir-103a-2-5p,hsa-mir-155-5p,6667,7528,1,0.0,0.113,0.08,0.0075,True,0.04202729237347214
hsa-mir-30a-3p,hsa-mir-96-5p,6667,8091,1,0.0,0.062,0.015,0.009,True,0.047699406593406594
hsa-mir-30b-3p,hsa-mir-96-5p,6667,8091,1,0.0,0.111,0.018,0.0025,True,0.019049150025278058
hsa-mir-320b,hsa-mir-625-5p,6667,8091,1,0.0015,0.0145,0.544,0.008,True,0.0439557975802593
hsa-mir-193b-3p,hsa-mir-324-5p,6667,960,1,0.006,0.399,0.045,0.001,True,0.009403275492298694
hsa-mir-296-5p,hsa-mir-34c-3p,6667,960,1,0.009,0.6805,0.023,0.0055,True,0.03380249509391646
hsa-mir-222-3p,hsa-mir-511-5p,6668,57680,1,0.002,0.0495,0.336,0.004,True,0.02688072678631145
hsa-mir-127-5p,hsa-mir-484,6670,595,1,0.0,0.0115,0.042,0.0,True,0.0
hsa-let-7g-3p,hsa-mir-484,6670,6095,1,0.0,0.282,0.0265,0.0,True,0.0
hsa-mir-193b-5p,hsa-mir-484,6670,6095,1,0.006,0.333,0.0335,0.003,True,0.021789735248938284
hsa-mir-221-5p,hsa-mir-548b-3p,6670,6095,1,0.0015,0.7985,0.1415,0.007,True,0.040059542455740664
hsa-mir-26b-3p,hsa-mir-484,6670,6095,1,0.0,0.0375,0.025,0.0,True,0.0
hsa-mir-484,hsa-mir-629-3p,6670,6095,1,0.0015,0.026,0.6455,0.001,True,0.009403275492298694
hsa-mir-20a-3p,hsa-mir-33a-5p,6670,7402,1,0.0005,0.0235,0.0555,0.0,True,0.0
