"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-let-7e-5p","hsa-mir-203a-3p",4609,"MYC",4673,"NAP1L1",1,0,0.1055,0.03,0.001,0.00587513343226847
"hsa-let-7c-5p","hsa-mir-203a-3p",4609,"MYC",4673,"NAP1L1",1,0,0.0135,0.0475,0,0
"hsa-mir-199a-5p","hsa-mir-200a-3p",4609,"MYC",4673,"NAP1L1",1,0,0.0385,0.058,0.0035,0.0159504604572259
"hsa-let-7e-5p","hsa-mir-199a-5p",4609,"MYC",4673,"NAP1L1",1,0,0.0755,0.0335,0,0
"hsa-let-7e-5p","hsa-mir-301a-3p",4609,"MYC",4673,"NAP1L1",1,0,0.065,0.0315,0,0
"hsa-mir-219a-5p","hsa-mir-944",10664,"CTCF",4683,"NBN",1,0,0.0425,0.1045,0.009,0.0328166173832954
"hsa-mir-424-5p","hsa-mir-500b-5p",4609,"MYC",4691,"NCL",1,0.0015,0.015,0.0525,0.002,0.0102974354294059
"hsa-mir-335-3p","hsa-mir-424-5p",4609,"MYC",4691,"NCL",1,0,0.0315,0.027,0.0095,0.0341758891705326
"hsa-mir-1271-5p","hsa-mir-424-5p",4609,"MYC",4691,"NCL",1,0.0065,0.3435,0.0185,0,0
"hsa-mir-106a-5p","hsa-mir-760",1874,"E2F4",4691,"NCL",1,0,0.066,0.114,0,0
"hsa-mir-124-3p","hsa-mir-3609",1316,"KLF6",4739,"NEDD9",1,0,0.014,0.0255,5e-04,0.00327524746727045
"hsa-mir-526b-5p","hsa-mir-651-5p",1385,"CREB1",4763,"NF1",1,0,0.052,0.4095,0.0055,0.0225666206043856
"hsa-mir-424-5p","hsa-mir-520d-3p",1385,"CREB1",4763,"NF1",1,5e-04,0.0825,0.0345,0.005,0.0209836339966524
"hsa-mir-424-5p","hsa-mir-520a-3p",1385,"CREB1",4763,"NF1",1,5e-04,0.1065,0.016,5e-04,0.00327524746727045
"hsa-mir-302c-3p","hsa-mir-486-5p",1385,"CREB1",4763,"NF1",1,0,0.5225,0.4625,0.0085,0.0314493031644532
"hsa-mir-520a-3p","hsa-mir-651-5p",1385,"CREB1",4763,"NF1",1,0,0.012,0.3925,0.0035,0.0159504604572259
"hsa-mir-196b-5p","hsa-mir-296-3p",1876,"E2F6",4780,"NFE2L2",-1,0,0.056,0.0215,0.007,0.0271218900774369
"hsa-mir-135b-5p","hsa-mir-142-3p",1997,"ELF1",4780,"NFE2L2",1,0.0015,0.03,0.0265,0.006,0.0241216461785142
"hsa-mir-1179","hsa-mir-205-5p",861,"RUNX1",4790,"NFKB1",1,0.002,0.7225,0.3275,0.005,0.0209836339966524
"hsa-mir-141-3p","hsa-mir-205-5p",2625,"GATA3",4790,"NFKB1",1,0.0095,0.1395,0.356,0,0
"hsa-mir-205-5p","hsa-mir-302c-3p",861,"RUNX1",4790,"NFKB1",1,0,0.3575,0.0125,0,0
"hsa-mir-130b-3p","hsa-mir-141-3p",2625,"GATA3",4790,"NFKB1",1,0.001,0.662,0.1495,0.003,0.014138677137069
"hsa-mir-125b-5p","hsa-mir-199a-5p",4609,"MYC",4830,"NME1",1,0,0.0105,0.012,0,0
"hsa-let-7c-5p","hsa-mir-335-5p",4609,"MYC",4830,"NME1",1,0,0.0395,0.4025,0,0
"hsa-mir-125b-5p","hsa-mir-335-5p",4609,"MYC",4831,"NME2",1,5e-04,0.017,0.107,0,0
"hsa-mir-125b-5p","hsa-mir-199b-5p",4609,"MYC",4831,"NME2",1,0,0.02,0.0115,5e-04,0.00327524746727045
"hsa-let-7e-5p","hsa-mir-125b-5p",4609,"MYC",4831,"NME2",1,0,0.013,0.018,5e-04,0.00327524746727045
"hsa-mir-125b-5p","hsa-mir-940",4609,"MYC",4831,"NME2",1,0,0.017,0.0375,0.0095,0.0341758891705326
"hsa-mir-125b-5p","hsa-mir-429",4609,"MYC",4831,"NME2",1,0,0.0135,0.0285,5e-04,0.00327524746727045
"hsa-mir-1291","hsa-mir-485-5p",2355,"FOSL2",4843,"NOS2",1,5e-04,0.055,0.236,0.003,0.014138677137069
"hsa-mir-302d-3p","hsa-mir-873-5p",2099,"ESR1",4853,"NOTCH2",1,0,0.014,0.6545,0.0015,0.00818926765538431
"hsa-mir-335-5p","hsa-mir-92b-3p",4609,"MYC",4869,"NPM1",1,0,0.041,0.0105,0.001,0.00587513343226847
"hsa-mir-592","hsa-mir-92b-3p",4609,"MYC",4869,"NPM1",1,0.0025,0.0245,0.012,0.001,0.00587513343226847
"hsa-mir-301a-3p","hsa-mir-92b-3p",4609,"MYC",4869,"NPM1",1,0.001,0.045,0.0175,0,0
"hsa-mir-335-5p","hsa-mir-92b-3p",6773,"STAT2",4938,"OAS1",1,0.002,0.025,0.0475,0.006,0.0241216461785142
"hsa-let-7e-5p","hsa-mir-1224-5p",6773,"STAT2",4939,"OAS2",1,0,0.0735,0.072,0.0015,0.00818926765538431
"hsa-mir-665","hsa-mir-9-3p",6773,"STAT2",4939,"OAS2",1,0.009,0.0295,0.0935,0.009,0.0328166173832954
"hsa-mir-335-5p","hsa-mir-92b-3p",6773,"STAT2",4939,"OAS2",1,0.002,0.012,0.5095,0.004,0.0176830639631698
"hsa-mir-106a-5p","hsa-mir-653-5p",6772,"STAT1",4939,"OAS2",1,0,0.0175,0.0785,0.001,0.00587513343226847
"hsa-mir-135b-5p","hsa-mir-183-5p",6773,"STAT2",4940,"OAS3",1,5e-04,0.3165,0.3645,0.0045,0.0193509604390578
"hsa-mir-181a-2-3p","hsa-mir-367-3p",6773,"STAT2",4940,"OAS3",1,0,0.7795,0.013,0.008,0.0300356715027286
"hsa-mir-302d-3p","hsa-mir-320d",51621,"KLF13",4946,"OAZ1",-1,0,0.4155,0.218,0.0035,0.0159504604572259
"hsa-mir-302d-3p","hsa-mir-642a-5p",51621,"KLF13",4946,"OAZ1",-1,0,0.4135,0.1575,0.001,0.00587513343226847
"hsa-mir-130b-5p","hsa-mir-493-3p",3725,"JUN",5054,"SERPINE1",1,0.005,0.224,0.087,0.009,0.0328166173832954
"hsa-mir-106a-5p","hsa-mir-10a-5p",4779,"NFE2L1",5073,"PARN",1,0.003,0.139,0.012,0.003,0.014138677137069
"hsa-mir-106a-5p","hsa-mir-342-5p",4779,"NFE2L1",5073,"PARN",1,0.008,0.1555,0.0675,0.0045,0.0193509604390578
"hsa-mir-199b-3p","hsa-mir-338-3p",3607,"FOXK2",5093,"PCBP1",1,0.003,0.018,0.069,5e-04,0.00327524746727045
"hsa-mir-199a-3p","hsa-mir-338-3p",3607,"FOXK2",5093,"PCBP1",1,0.004,0.019,0.0605,0,0
"hsa-mir-124-3p","hsa-mir-192-5p",51341,"ZBTB7A",5097,"PCDH1",-1,0,0.0295,0.0515,0.0025,0.0122642883540946
"hsa-mir-124-3p","hsa-mir-548d-3p",2627,"GATA6",5144,"PDE4D",1,0.0075,0.09,0.2245,0.001,0.00587513343226847
"hsa-mir-124-3p","hsa-mir-7-5p",2627,"GATA6",5144,"PDE4D",1,0.0065,0.0645,0.017,0.0055,0.0225666206043856
"hsa-mir-124-3p","hsa-mir-548d-3p",7003,"TEAD1",5144,"PDE4D",1,0,0.09,0.2245,0.001,0.00587513343226847
"hsa-mir-124-3p","hsa-mir-548d-3p",10481,"HOXB13",5144,"PDE4D",1,0.0035,0.09,0.2245,0.001,0.00587513343226847
"hsa-mir-124-3p","hsa-mir-7-5p",7003,"TEAD1",5144,"PDE4D",1,0,0.0645,0.017,0.0055,0.0225666206043856
"hsa-mir-124-3p","hsa-mir-7-5p",10481,"HOXB13",5144,"PDE4D",1,0.0045,0.0645,0.017,0.0055,0.0225666206043856
"hsa-mir-29a-3p","hsa-mir-34b-5p",3091,"HIF1A",5209,"PFKFB3",1,0.001,0.027,0.437,0.0065,0.0256366798336072
"hsa-mir-25-5p","hsa-mir-9-3p",5970,"RELA",5243,"ABCB1",1,0,0.0225,0.1255,5e-04,0.00327524746727045
"hsa-mir-182-5p","hsa-mir-9-3p",2308,"FOXO1",5243,"ABCB1",1,0,0.0115,0.1055,5e-04,0.00327524746727045
"hsa-mir-182-5p","hsa-mir-9-3p",5970,"RELA",5243,"ABCB1",1,0,0.0115,0.1055,5e-04,0.00327524746727045
"hsa-mir-182-5p","hsa-mir-9-3p",4790,"NFKB1",5243,"ABCB1",1,0,0.0115,0.1055,5e-04,0.00327524746727045
"hsa-mir-182-5p","hsa-mir-9-3p",2309,"FOXO3",5243,"ABCB1",1,0,0.0115,0.1055,5e-04,0.00327524746727045
"hsa-let-7e-5p","hsa-mir-199a-5p",4609,"MYC",5250,"SLC25A3",1,0,0.06,0.027,5e-04,0.00327524746727045
"hsa-let-7c-5p","hsa-mir-429",4609,"MYC",5250,"SLC25A3",1,0,0.0525,0.181,0,0
"hsa-mir-135b-5p","hsa-mir-3065-5p",4609,"MYC",5250,"SLC25A3",1,0,0.088,0.3075,0,0
"hsa-let-7c-5p","hsa-mir-199b-5p",4609,"MYC",5250,"SLC25A3",1,0,0.047,0.0615,0,0
"hsa-let-7c-5p","hsa-mir-199a-5p",4609,"MYC",5250,"SLC25A3",1,0,0.0405,0.05,0,0
"hsa-mir-199b-5p","hsa-mir-200a-3p",4609,"MYC",5250,"SLC25A3",1,0,0.0485,0.1025,5e-04,0.00327524746727045
"hsa-mir-199a-5p","hsa-mir-200a-3p",4609,"MYC",5250,"SLC25A3",1,0,0.021,0.1165,0.001,0.00587513343226847
"hsa-mir-378a-3p","hsa-mir-96-5p",367,"AR",5274,"SERPINI1",1,0.0045,0.0165,0.035,0.0045,0.0193509604390578
"hsa-mir-155-5p","hsa-mir-29a-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0.2565,0.067,0.002,0.0102974354294059
"hsa-mir-155-5p","hsa-mir-29c-3p",2309,"FOXO3",5290,"PIK3CA",1,0,0.242,0.248,0,0
"hsa-mir-155-5p","hsa-mir-29b-3p",2309,"FOXO3",5290,"PIK3CA",1,0,0.2555,0.093,0,0
"hsa-mir-142-5p","hsa-mir-155-5p",55810,"FOXJ2",5290,"PIK3CA",1,0,0.103,0.2265,0,0
"hsa-mir-142-5p","hsa-mir-155-5p",2309,"FOXO3",5290,"PIK3CA",1,0,0.103,0.2265,0,0
"hsa-mir-155-5p","hsa-mir-29c-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0.242,0.248,0,0
"hsa-mir-155-5p","hsa-mir-29b-3p",55810,"FOXJ2",5290,"PIK3CA",1,0,0.2555,0.093,0,0
"hsa-mir-155-5p","hsa-mir-29a-3p",2309,"FOXO3",5290,"PIK3CA",1,0,0.2565,0.067,0.002,0.0102974354294059
"hsa-mir-192-5p","hsa-mir-335-5p",466,"ATF1",5329,"PLAUR",1,0,0.2085,0.0425,0.0035,0.0159504604572259
"hsa-mir-199a-5p","hsa-mir-452-5p",3516,"RBPJ",5339,"PLEC",1,0,0.327,0.212,0.0045,0.0193509604390578
"hsa-let-7e-5p","hsa-mir-9-3p",55145,"THAP1",5339,"PLEC",1,0,0.6325,0.011,0,0
"hsa-let-7e-5p","hsa-mir-9-3p",3516,"RBPJ",5339,"PLEC",1,0,0.6325,0.011,0,0
"hsa-mir-450b-5p","hsa-mir-766-3p",3516,"RBPJ",5339,"PLEC",1,0,0.0805,0.07,0.001,0.00587513343226847
"hsa-mir-193b-5p","hsa-mir-424-5p",3516,"RBPJ",5339,"PLEC",1,0.001,0.508,0.1505,0.0095,0.0341758891705326
"hsa-mir-181c-3p","hsa-mir-296-3p",3516,"RBPJ",5339,"PLEC",1,0,0.011,0.034,0.0015,0.00818926765538431
"hsa-mir-431-5p","hsa-mir-766-3p",687,"KLF9",5339,"PLEC",1,0,0.056,0.0755,0.0025,0.0122642883540946
"hsa-mir-193b-5p","hsa-mir-424-5p",90993,"CREB3L1",5339,"PLEC",1,0,0.508,0.1505,0.0095,0.0341758891705326
"hsa-let-7e-5p","hsa-mir-92b-3p",3516,"RBPJ",5339,"PLEC",1,0,0.634,0.0135,5e-04,0.00327524746727045
"hsa-let-7e-5p","hsa-mir-181c-3p",3516,"RBPJ",5339,"PLEC",1,0,0.653,0.0125,0,0
"hsa-mir-181c-3p","hsa-mir-199a-5p",3516,"RBPJ",5339,"PLEC",1,0,0.0115,0.3225,0.0065,0.0256366798336072
"hsa-mir-758-3p","hsa-mir-766-3p",3516,"RBPJ",5339,"PLEC",1,0.0085,0.1945,0.08,0.0025,0.0122642883540946
"hsa-mir-191-3p","hsa-mir-450b-5p",3516,"RBPJ",5339,"PLEC",1,0,0.146,0.0725,0.007,0.0271218900774369
"hsa-mir-335-5p","hsa-mir-766-3p",687,"KLF9",5339,"PLEC",1,0,0.016,0.076,0.001,0.00587513343226847
"hsa-let-7e-5p","hsa-mir-125b-5p",1871,"E2F3",5347,"PLK1",1,5e-04,0.0315,0.092,0.0015,0.00818926765538431
"hsa-mir-181c-3p","hsa-mir-181d-5p",3516,"RBPJ",5366,"PMAIP1",1,0,0.0885,0.011,0.002,0.0102974354294059
"hsa-mir-378a-3p","hsa-mir-92b-3p",6773,"STAT2",5371,"PML",1,0.0095,0.0105,0.1365,0.002,0.0102974354294059
"hsa-mir-141-3p","hsa-mir-149-3p",3725,"JUN",5465,"PPARA",1,0,0.011,0.068,0.0075,0.0285850490651443
"hsa-mir-141-3p","hsa-mir-196a-5p",53335,"BCL11A",5527,"PPP2R5C",1,0,0.4065,0.6,0.004,0.0176830639631698
"hsa-mir-130b-3p","hsa-mir-486-3p",53335,"BCL11A",5527,"PPP2R5C",1,0,0.3265,0.5905,0.0025,0.0122642883540946
"hsa-mir-1291","hsa-mir-378a-3p",861,"RUNX1",5579,"PRKCB",1,0.002,0.225,0.0155,0.0035,0.0159504604572259
"hsa-mir-338-3p","hsa-mir-944",6773,"STAT2",5610,"EIF2AK2",1,0.0015,0.0465,0.5005,0.0075,0.0285850490651443
"hsa-mir-296-3p","hsa-mir-495-3p",571,"BACH1",5660,"PSAP",1,0,0.0425,0.0805,0.0095,0.0341758891705326
"hsa-mir-526b-5p","hsa-mir-629-3p",1385,"CREB1",5663,"PSEN1",1,0,0.0305,0.017,0.004,0.0176830639631698
"hsa-mir-519d-3p","hsa-mir-629-3p",1385,"CREB1",5663,"PSEN1",1,0,0.096,0.016,0.0095,0.0341758891705326
"hsa-mir-512-3p","hsa-mir-629-3p",1385,"CREB1",5663,"PSEN1",1,0,0.048,0.0165,0.0085,0.0314493031644532
"hsa-mir-520a-3p","hsa-mir-629-3p",1385,"CREB1",5663,"PSEN1",1,0,0.127,0.018,0.002,0.0102974354294059
"hsa-mir-124-3p","hsa-mir-125b-2-3p",4790,"NFKB1",5724,"PTAFR",1,0,0.0105,0.216,0.001,0.00587513343226847
"hsa-mir-490-3p","hsa-mir-9-3p",3516,"RBPJ",5728,"PTEN",-1,0,0.102,0.3345,0.0085,0.0314493031644532
"hsa-mir-424-3p","hsa-mir-96-5p",3516,"RBPJ",5728,"PTEN",-1,0.0025,0.0185,0.0135,0.0025,0.0122642883540946
"hsa-mir-214-3p","hsa-mir-96-5p",3516,"RBPJ",5728,"PTEN",-1,0,0.0105,0.0155,0,0
"hsa-mir-125b-2-3p","hsa-mir-96-5p",3516,"RBPJ",5728,"PTEN",-1,0,0.0135,0.0165,0,0
"hsa-mir-216a-5p","hsa-mir-3609",3516,"RBPJ",5728,"PTEN",-1,5e-04,0.038,0.318,0.0025,0.0122642883540946
"hsa-mir-133a-3p","hsa-mir-183-5p",3516,"RBPJ",5728,"PTEN",-1,0,0.011,0.02,0,0
"hsa-mir-152-3p","hsa-mir-96-5p",3516,"RBPJ",5728,"PTEN",-1,0,0.0125,0.021,0,0
"hsa-mir-9-3p","hsa-mir-96-5p",3516,"RBPJ",5728,"PTEN",-1,0,0.3345,0.021,0.002,0.0102974354294059
"hsa-mir-152-3p","hsa-mir-18a-3p",3516,"RBPJ",5728,"PTEN",-1,0,0.0185,0.087,5e-04,0.00327524746727045
"hsa-mir-141-3p","hsa-mir-302d-5p",7020,"TFAP2A",5743,"PTGS2",1,0,0.044,0.0135,0.001,0.00587513343226847
"hsa-mir-3065-5p","hsa-mir-376a-5p",1875,"E2F5",5757,"PTMA",1,0,0.014,0.0245,0.0045,0.0193509604390578
"hsa-mir-125b-2-3p","hsa-mir-199b-5p",4609,"MYC",5757,"PTMA",1,5e-04,0.0785,0.0215,0.007,0.0271218900774369
"hsa-let-7c-5p","hsa-mir-1262",4609,"MYC",5757,"PTMA",1,0,0.1,0.17,5e-04,0.00327524746727045
"hsa-mir-125b-2-3p","hsa-mir-199a-5p",4609,"MYC",5757,"PTMA",1,0,0.0965,0.012,0.0015,0.00818926765538431
"hsa-let-7e-5p","hsa-mir-125b-2-3p",4609,"MYC",5757,"PTMA",1,0,0.0195,0.0805,0.003,0.014138677137069
"hsa-mir-373-3p","hsa-mir-96-5p",367,"AR",5768,"QSOX1",1,0.0045,0.019,0.0135,0.006,0.0241216461785142
"hsa-mir-192-3p","hsa-mir-486-3p",10127,"ZNF263",5792,"PTPRF",-1,0.0035,0.017,0.819,0.0025,0.0122642883540946
"hsa-mir-301a-3p","hsa-mir-424-5p",7586,"ZKSCAN1",5792,"PTPRF",1,0,0.041,0.031,5e-04,0.00327524746727045
"hsa-mir-302b-3p","hsa-mir-486-3p",7586,"ZKSCAN1",5792,"PTPRF",1,0,0.21,0.84,0.0085,0.0314493031644532
"hsa-mir-25-5p","hsa-mir-372-3p",7586,"ZKSCAN1",5792,"PTPRF",1,0,0.0415,0.045,0.0065,0.0256366798336072
"hsa-mir-302b-3p","hsa-mir-497-5p",7586,"ZKSCAN1",5792,"PTPRF",1,0,0.235,0.0205,0.0065,0.0256366798336072
"hsa-mir-25-5p","hsa-mir-3199",7586,"ZKSCAN1",5792,"PTPRF",1,0,0.044,0.7895,0,0
"hsa-mir-1-3p","hsa-mir-130b-3p",7586,"ZKSCAN1",5792,"PTPRF",1,0,0.1995,0.635,0.009,0.0328166173832954
"hsa-mir-302c-3p","hsa-mir-486-3p",7586,"ZKSCAN1",5792,"PTPRF",1,0.0055,0.1685,0.826,0.001,0.00587513343226847
"hsa-mir-183-5p","hsa-mir-3609",7586,"ZKSCAN1",5900,"RALGDS",1,0,0.014,0.0115,0.0025,0.0122642883540946
"hsa-mir-183-5p","hsa-mir-9-3p",7586,"ZKSCAN1",5900,"RALGDS",1,0,0.0135,0.507,0.004,0.0176830639631698
"hsa-mir-124-3p","hsa-mir-195-5p",7003,"TEAD1",5915,"RARB",1,0,0.0775,0.092,0.005,0.0209836339966524
"hsa-mir-29b-3p","hsa-mir-942-5p",55810,"FOXJ2",5926,"ARID4A",1,0,0.0245,0.0205,0.0045,0.0193509604390578
"hsa-mir-34a-3p","hsa-mir-378c",7182,"NR2C2",5927,"KDM5A",1,5e-04,0.042,0.083,0.0085,0.0314493031644532
"hsa-mir-29a-3p","hsa-mir-378a-3p",196,"AHR",5937,"RBMS1",1,0.0015,0.032,0.011,0.0055,0.0225666206043856
"hsa-mir-141-3p","hsa-mir-378a-3p",2625,"GATA3",5937,"RBMS1",1,0.0085,0.0995,0.013,0.005,0.0209836339966524
"hsa-mir-29a-3p","hsa-mir-378a-3p",405,"ARNT",5937,"RBMS1",1,0.0045,0.032,0.011,0.0055,0.0225666206043856
"hsa-mir-135b-5p","hsa-mir-301a-3p",4609,"MYC",5982,"RFC2",1,0,0.432,0.0405,0,0
"hsa-mir-301a-3p","hsa-mir-3691-5p",4609,"MYC",5982,"RFC2",1,0.001,0.036,0.32,0,0
"hsa-let-7c-5p","hsa-mir-301a-3p",1874,"E2F4",5982,"RFC2",1,0.009,0.039,0.0415,0,0
"hsa-mir-135b-5p","hsa-mir-301b-3p",4609,"MYC",5982,"RFC2",1,0,0.4685,0.944,0,0
"hsa-let-7c-5p","hsa-mir-301a-3p",4609,"MYC",5982,"RFC2",1,0,0.039,0.0415,0,0
"hsa-mir-194-5p","hsa-mir-33b-3p",6670,"SP3",6095,"RORA",1,0,0.3865,0.0105,0.0045,0.0193509604390578
"hsa-mir-1262","hsa-mir-152-3p",3661,"IRF3",6142,"RPL18A",1,0.0075,0.0235,0.0135,0.0055,0.0225666206043856
"hsa-let-7c-5p","hsa-mir-152-3p",3661,"IRF3",6142,"RPL18A",1,0.0075,0.07,0.017,0.005,0.0209836339966524
"hsa-let-7e-5p","hsa-mir-490-3p",4609,"MYC",6157,"RPL27A",1,0,0.135,0.156,0.0015,0.00818926765538431
"hsa-mir-203a-3p","hsa-mir-490-3p",4609,"MYC",6157,"RPL27A",1,0,0.029,0.0935,0.0065,0.0256366798336072
"hsa-mir-183-5p","hsa-mir-195-5p",2308,"FOXO1",6197,"RPS6KA3",1,0.001,0.0675,0.0405,5e-04,0.00327524746727045
"hsa-mir-124-3p","hsa-mir-130b-3p",6774,"STAT3",6347,"CCL2",1,0.0065,0.148,0.6975,0.009,0.0328166173832954
"hsa-mir-124-3p","hsa-mir-124-5p",4790,"NFKB1",6347,"CCL2",1,0,0.1775,0.119,0.0045,0.0193509604390578
"hsa-mir-124-3p","hsa-mir-494-3p",6774,"STAT3",6347,"CCL2",1,0.005,0.164,0.9965,0.006,0.0241216461785142
"hsa-mir-124-3p","hsa-mir-130b-3p",4790,"NFKB1",6347,"CCL2",1,0,0.148,0.6975,0.009,0.0328166173832954
"hsa-mir-424-5p","hsa-mir-526b-3p",5966,"REL",6352,"CCL5",1,0,0.52,0.0435,0.0015,0.00818926765538431
"hsa-mir-141-5p","hsa-mir-526b-3p",3659,"IRF1",6352,"CCL5",1,0.003,0.0265,0.0665,5e-04,0.00327524746727045
"hsa-mir-130b-5p","hsa-mir-431-5p",687,"KLF9",6452,"SH3BP2",1,0,0.3795,0.0325,0,0
"hsa-mir-204-5p","hsa-mir-296-3p",4212,"MEIS2",6453,"ITSN1",1,0,0.246,0.0235,0.007,0.0271218900774369
"hsa-mir-135b-5p","hsa-mir-219a-5p",4609,"MYC",6470,"SHMT1",1,0,0.069,0.467,0.0015,0.00818926765538431
"hsa-let-7c-5p","hsa-mir-1226-3p",4609,"MYC",6470,"SHMT1",1,5e-04,0.039,0.0635,0.0025,0.0122642883540946
"hsa-mir-125b-2-3p","hsa-mir-215-5p",466,"ATF1",6574,"SLC20A1",1,0,0.333,0.0925,0.0045,0.0193509604390578
"hsa-let-7c-5p","hsa-mir-215-5p",466,"ATF1",6574,"SLC20A1",1,0,0.544,0.072,0.0025,0.0122642883540946
"hsa-mir-125b-2-3p","hsa-mir-192-5p",466,"ATF1",6574,"SLC20A1",1,0,0.403,0.054,0.0035,0.0159504604572259
"hsa-mir-194-3p","hsa-mir-329-3p",571,"BACH1",6597,"SMARCA4",1,0.001,0.1125,0.4595,5e-04,0.00327524746727045
"hsa-mir-194-3p","hsa-mir-653-5p",571,"BACH1",6597,"SMARCA4",1,5e-04,0.0875,0.148,0.001,0.00587513343226847
"hsa-mir-1305","hsa-mir-194-3p",5079,"PAX5",6597,"SMARCA4",1,0,0.173,0.0865,0,0
"hsa-mir-194-3p","hsa-mir-452-5p",571,"BACH1",6597,"SMARCA4",1,5e-04,0.0645,0.035,0,0
"hsa-mir-194-3p","hsa-mir-539-5p",571,"BACH1",6597,"SMARCA4",1,5e-04,0.091,0.179,0.001,0.00587513343226847
"hsa-mir-194-3p","hsa-mir-224-5p",571,"BACH1",6597,"SMARCA4",1,5e-04,0.0885,0.0225,0.003,0.014138677137069
"hsa-mir-194-3p","hsa-mir-335-3p",5079,"PAX5",6597,"SMARCA4",1,5e-04,0.081,0.169,0,0
"hsa-mir-29c-3p","hsa-mir-96-5p",196,"AHR",6654,"SOS1",1,5e-04,0.0115,0.0145,0,0
"hsa-mir-760","hsa-mir-885-5p",1874,"E2F4",6667,"SP1",1,0.0035,0.0395,0.416,0.005,0.0209836339966524
"hsa-mir-105-5p","hsa-mir-760",1874,"E2F4",6667,"SP1",1,0,0.054,0.039,0.0025,0.0122642883540946
"hsa-mir-135b-5p","hsa-mir-378a-5p",4090,"SMAD5",6670,"SP3",1,5e-04,0.048,0.0205,0.008,0.0300356715027286
"hsa-mir-1305","hsa-mir-18b-5p",3662,"IRF4",6672,"SP100",1,0,0.0515,0.044,0.0035,0.0159504604572259
"hsa-mir-181a-2-3p","hsa-mir-335-3p",3662,"IRF4",6672,"SP100",1,0,0.518,0.0165,0.001,0.00587513343226847
"hsa-mir-205-5p","hsa-mir-335-3p",3662,"IRF4",6672,"SP100",1,0,0.0105,0.017,0.0025,0.0122642883540946
"hsa-mir-582-5p","hsa-mir-7-5p",7003,"TEAD1",6711,"SPTBN1",1,0,0.023,0.414,5e-04,0.00327524746727045
"hsa-mir-1305","hsa-mir-3065-3p",6934,"TCF7L2",6774,"STAT3",1,0,0.1715,0.012,0,0
"hsa-mir-499a-3p","hsa-mir-7-5p",3607,"FOXK2",6774,"STAT3",1,0.0055,0.6925,0.068,0.0075,0.0285850490651443
"hsa-mir-130b-3p","hsa-mir-3170",4149,"MAX",6774,"STAT3",1,0.009,0.408,0.8785,0.0015,0.00818926765538431
"hsa-mir-130b-3p","hsa-mir-654-5p",3607,"FOXK2",6774,"STAT3",1,0.005,0.386,0.171,0,0
"hsa-mir-301b-3p","hsa-mir-539-5p",6934,"TCF7L2",6774,"STAT3",1,0,0.108,0.787,0.001,0.00587513343226847
"hsa-mir-323a-3p","hsa-mir-940",4609,"MYC",6838,"SURF6",1,0.0035,0.024,0.019,0.0075,0.0285850490651443
"hsa-mir-29b-3p","hsa-mir-548e-3p",5089,"PBX2",6867,"TACC1",1,5e-04,0.083,0.212,0.0055,0.0225666206043856
"hsa-mir-183-5p","hsa-mir-766-3p",1316,"KLF6",6867,"TACC1",1,0,0.011,0.037,5e-04,0.00327524746727045
"hsa-mir-29a-3p","hsa-mir-548e-3p",5089,"PBX2",6867,"TACC1",1,0.0095,0.176,0.2285,0.007,0.0271218900774369
"hsa-mir-494-3p","hsa-mir-616-5p",7003,"TEAD1",6867,"TACC1",1,0.001,0.069,0.0445,0.002,0.0102974354294059
"hsa-mir-3609","hsa-mir-500a-5p",1316,"KLF6",6867,"TACC1",1,0.0015,0.123,0.0105,0.003,0.014138677137069
"hsa-mir-616-5p","hsa-mir-642a-5p",5089,"PBX2",6867,"TACC1",1,0,0.034,0.0875,0,0
"hsa-mir-200c-3p","hsa-mir-616-5p",1316,"KLF6",6867,"TACC1",1,0.002,0.011,0.0275,0,0
"hsa-mir-29c-3p","hsa-mir-548e-3p",5089,"PBX2",6867,"TACC1",1,5e-04,0.0535,0.204,0.008,0.0300356715027286
"hsa-mir-183-5p","hsa-mir-92b-3p",1316,"KLF6",6867,"TACC1",1,0,0.017,0.8,0.005,0.0209836339966524
"hsa-mir-301b-3p","hsa-mir-500a-5p",1316,"KLF6",6867,"TACC1",1,0.002,0.2305,0.0135,0.004,0.0176830639631698
"hsa-mir-7-1-3p","hsa-mir-9-5p",1316,"KLF6",6867,"TACC1",1,0,0.1675,0.168,0,0
"hsa-mir-183-5p","hsa-mir-96-5p",1316,"KLF6",6867,"TACC1",1,0,0.0185,0.0115,0.0015,0.00818926765538431
"hsa-mir-105-5p","hsa-mir-96-5p",687,"KLF9",6867,"TACC1",1,0,0.127,0.0145,0.001,0.00587513343226847
"hsa-mir-548j-5p","hsa-mir-642a-5p",5089,"PBX2",6867,"TACC1",1,0,0.0605,0.0625,0.005,0.0209836339966524
"hsa-mir-133a-3p","hsa-mir-548j-5p",1316,"KLF6",6867,"TACC1",1,0,0.0275,0.035,5e-04,0.00327524746727045
"hsa-mir-200c-3p","hsa-mir-616-5p",687,"KLF9",6867,"TACC1",1,0,0.011,0.0275,0,0
