miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-192-3p,hsa-mir-486-3p,10127,5792,-1,0.0035,0.017,0.819,0.0025,True,0.012264288354094655
hsa-mir-192-3p,hsa-mir-642a-5p,10127,861,-1,0.0035,0.2385,0.011,0.0065,True,0.02563667983360716
hsa-mir-192-3p,hsa-mir-20b-5p,10127,9922,-1,0.002,0.3455,0.017,0.0005,True,0.003275247467270458
hsa-mir-373-3p,hsa-mir-92b-3p,10379,219285,1,0.001,0.0195,0.131,0.0055,True,0.02256662060438561
hsa-mir-130b-5p,hsa-mir-200c-3p,10379,8844,1,0.0005,0.073,0.041,0.009,True,0.03281661738329535
hsa-mir-124-3p,hsa-mir-548d-3p,10481,5144,1,0.0035,0.09,0.2245,0.001,True,0.005875133432268479
hsa-mir-124-3p,hsa-mir-7-5p,10481,5144,1,0.0045,0.0645,0.017,0.0055,True,0.02256662060438561
hsa-mir-196a-5p,hsa-mir-766-3p,10499,10564,1,0.0,0.0565,0.1135,0.007,True,0.027121890077436858
hsa-mir-200c-3p,hsa-mir-766-3p,10499,10564,1,0.0,0.0275,0.0715,0.0055,True,0.02256662060438561
hsa-mir-122-5p,hsa-mir-302c-3p,10499,157680,1,0.0,0.8445,0.021,0.004,True,0.017683063963169755
hsa-let-7c-5p,hsa-mir-125b-5p,10499,2186,1,0.0,0.0535,0.0215,0.004,True,0.017683063963169755
hsa-mir-199b-5p,hsa-mir-450b-5p,10499,2186,1,0.0,0.3025,0.0155,0.008,True,0.030035671502728605
hsa-mir-199b-5p,hsa-mir-582-3p,10499,2186,1,0.0,0.287,0.5275,0.0025,True,0.012264288354094655
hsa-mir-200b-3p,hsa-mir-455-3p,10499,2186,1,0.0,0.255,0.131,0.0075,True,0.028585049065144325
hsa-mir-429,hsa-mir-582-3p,10499,2186,1,0.0,0.162,0.512,0.0025,True,0.012264288354094655
hsa-mir-206,hsa-mir-629-3p,10499,7402,1,0.0,0.0795,0.0145,0.0065,True,0.02563667983360716
hsa-mir-181d-5p,hsa-mir-582-3p,10499,8202,1,0.001,0.5645,0.012,0.007,True,0.027121890077436858
hsa-mir-144-3p,hsa-mir-548b-3p,10499,9910,1,0.0,0.054,0.4865,0.0055,True,0.02256662060438561
hsa-mir-526b-3p,hsa-mir-629-3p,10499,9910,1,0.0,0.015,0.082,0.0065,True,0.02563667983360716
hsa-mir-1224-5p,hsa-mir-1226-3p,1050,3383,1,0.0,0.6195,0.166,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-3922-3p,1050,3990,1,0.0,0.0105,0.6615,0.008,True,0.030035671502728605
hsa-mir-424-5p,hsa-mir-940,1051,440,1,0.003,0.6775,0.089,0.0,True,0.0
hsa-mir-431-5p,hsa-mir-9-3p,10538,81552,1,0.0045,0.359,0.5975,0.0015,True,0.008189267655384318
hsa-mir-130b-3p,hsa-mir-665,1054,9695,1,0.0005,0.374,0.1515,0.001,True,0.005875133432268479
hsa-mir-219a-5p,hsa-mir-342-5p,10664,23082,1,0.0,0.124,0.625,0.0,True,0.0
hsa-mir-219a-5p,hsa-mir-944,10664,4683,1,0.0,0.0425,0.1045,0.009,True,0.03281661738329535
hsa-mir-367-3p,hsa-mir-96-5p,10664,57609,1,0.0005,0.334,0.3195,0.001,True,0.005875133432268479
hsa-mir-1305,hsa-mir-345-5p,10664,9512,1,0.008,0.682,0.3975,0.0045,True,0.019350960439057853
hsa-mir-155-5p,hsa-mir-7-1-3p,11016,51317,1,0.0,0.0515,0.02,0.0005,True,0.003275247467270458
hsa-mir-629-5p,hsa-mir-7-1-3p,11016,57492,1,0.001,0.0545,0.029,0.0065,True,0.02563667983360716
hsa-mir-124-3p,hsa-mir-182-5p,11016,667,1,0.002,0.0215,0.012,0.0055,True,0.02256662060438561
hsa-mir-124-3p,hsa-mir-378a-3p,11016,667,1,0.004,0.028,0.0755,0.0045,True,0.019350960439057853
hsa-mir-124-3p,hsa-mir-378a-5p,11016,667,1,0.0015,0.0295,0.084,0.003,True,0.014138677137068983
hsa-mir-124-3p,hsa-mir-96-5p,11016,667,1,0.0025,0.0435,0.0155,0.003,True,0.014138677137068983
hsa-mir-182-5p,hsa-mir-33b-3p,11016,667,1,0.0,0.02,0.447,0.009,True,0.03281661738329535
hsa-mir-196b-5p,hsa-mir-33b-3p,11016,667,1,0.0,0.14,0.428,0.0,True,0.0
hsa-mir-196b-5p,hsa-mir-424-5p,11016,667,1,0.0005,0.144,0.0225,0.0,True,0.0
hsa-mir-33b-3p,hsa-mir-503-5p,11016,667,1,0.0005,0.4925,0.0225,0.0,True,0.0
hsa-mir-33b-3p,hsa-mir-582-3p,11016,667,1,0.0,0.3795,0.017,0.0,True,0.0
hsa-mir-33b-3p,hsa-mir-92a-1-5p,11016,667,1,0.0,0.391,0.0745,0.0005,True,0.003275247467270458
hsa-mir-125b-2-3p,hsa-mir-29b-3p,11016,7158,1,0.0,0.389,0.059,0.0025,True,0.012264288354094655
hsa-mir-125b-2-3p,hsa-mir-29c-3p,11016,7158,1,0.0,0.4505,0.1955,0.0035,True,0.015950460457225948
hsa-mir-155-5p,hsa-mir-29b-3p,11016,7158,1,0.0,0.4695,0.0515,0.0015,True,0.008189267655384318
hsa-mir-125b-2-3p,hsa-mir-3065-3p,11016,80790,1,0.0,0.021,0.249,0.0055,True,0.02256662060438561
hsa-mir-200b-3p,hsa-mir-335-3p,1316,10184,1,0.0,0.0505,0.026,0.0095,True,0.034175889170532624
hsa-mir-124-3p,hsa-mir-135a-5p,1316,23604,1,0.0,0.0365,0.031,0.002,True,0.01029743542940586
hsa-mir-424-5p,hsa-mir-526b-3p,1316,3659,1,0.0005,0.9775,0.025,0.005,True,0.02098363399665241
hsa-mir-182-5p,hsa-mir-7-5p,1316,3688,1,0.0,0.0955,0.275,0.007,True,0.027121890077436858
hsa-mir-183-3p,hsa-mir-7-1-3p,1316,3688,1,0.0,0.17,0.0185,0.0005,True,0.003275247467270458
hsa-mir-183-5p,hsa-mir-410-3p,1316,3688,1,0.0,0.2555,0.237,0.005,True,0.02098363399665241
hsa-mir-183-5p,hsa-mir-7-1-3p,1316,3688,1,0.0,0.3115,0.021,0.0015,True,0.008189267655384318
hsa-mir-183-5p,hsa-mir-7-5p,1316,3688,1,0.0,0.249,0.223,0.008,True,0.030035671502728605
hsa-mir-215-5p,hsa-mir-9-5p,1316,3688,1,0.0,0.1215,0.4005,0.001,True,0.005875133432268479
hsa-mir-124-3p,hsa-mir-3609,1316,4739,1,0.0,0.014,0.0255,0.0005,True,0.003275247467270458
hsa-mir-18a-3p,hsa-mir-7-5p,1316,678,1,0.0,0.0215,0.181,0.001,True,0.005875133432268479
hsa-mir-133a-3p,hsa-mir-548j-5p,1316,6867,1,0.0,0.0275,0.035,0.0005,True,0.003275247467270458
hsa-mir-183-5p,hsa-mir-548j-5p,1316,6867,1,0.0,0.021,0.066,0.0035,True,0.015950460457225948
hsa-mir-183-5p,hsa-mir-766-3p,1316,6867,1,0.0,0.011,0.037,0.0005,True,0.003275247467270458
hsa-mir-183-5p,hsa-mir-92b-3p,1316,6867,1,0.0,0.017,0.8,0.005,True,0.02098363399665241
hsa-mir-183-5p,hsa-mir-96-5p,1316,6867,1,0.0,0.0185,0.0115,0.0015,True,0.008189267655384318
hsa-mir-200c-3p,hsa-mir-616-5p,1316,6867,1,0.002,0.011,0.0275,0.0,True,0.0
hsa-mir-301b-3p,hsa-mir-500a-5p,1316,6867,1,0.002,0.2305,0.0135,0.004,True,0.017683063963169755
hsa-mir-3609,hsa-mir-500a-5p,1316,6867,1,0.0015,0.123,0.0105,0.003,True,0.014138677137068983
hsa-mir-7-1-3p,hsa-mir-9-5p,1316,6867,1,0.0,0.1675,0.168,0.0,True,0.0
hsa-mir-744-3p,hsa-mir-766-3p,1316,6867,1,0.0,0.1195,0.0545,0.001,True,0.005875133432268479
hsa-mir-3609,hsa-mir-376c-3p,1316,9208,1,0.0015,0.1525,0.8015,0.0035,True,0.015950460457225948
hsa-mir-302c-3p,hsa-mir-486-5p,1385,4763,1,0.0,0.5225,0.4625,0.0085,True,0.03144930316445319
hsa-mir-424-5p,hsa-mir-520a-3p,1385,4763,1,0.0005,0.1065,0.016,0.0005,True,0.003275247467270458
hsa-mir-424-5p,hsa-mir-520d-3p,1385,4763,1,0.0005,0.0825,0.0345,0.005,True,0.02098363399665241
hsa-mir-520a-3p,hsa-mir-651-5p,1385,4763,1,0.0,0.012,0.3925,0.0035,True,0.015950460457225948
hsa-mir-526b-5p,hsa-mir-651-5p,1385,4763,1,0.0,0.052,0.4095,0.0055,True,0.02256662060438561
hsa-mir-512-3p,hsa-mir-629-3p,1385,5663,1,0.0,0.048,0.0165,0.0085,True,0.03144930316445319
hsa-mir-519d-3p,hsa-mir-629-3p,1385,5663,1,0.0,0.096,0.016,0.0095,True,0.034175889170532624
hsa-mir-520a-3p,hsa-mir-629-3p,1385,5663,1,0.0,0.127,0.018,0.002,True,0.01029743542940586
hsa-mir-526b-5p,hsa-mir-629-3p,1385,5663,1,0.0,0.0305,0.017,0.004,True,0.017683063963169755
hsa-mir-106a-5p,hsa-mir-345-5p,1385,596,1,0.0,0.029,0.072,0.0,True,0.0
hsa-mir-142-3p,hsa-mir-499a-3p,144455,1915,1,0.0,0.4445,0.9715,0.0065,True,0.02563667983360716
hsa-mir-18b-5p,hsa-mir-3942-5p,144455,195828,1,0.0005,0.6675,0.3035,0.0065,True,0.02563667983360716
hsa-mir-18b-5p,hsa-mir-548j-5p,144455,195828,1,0.0,0.694,0.756,0.0005,True,0.003275247467270458
hsa-mir-195-5p,hsa-mir-548j-5p,144455,195828,1,0.0,0.166,0.6635,0.003,True,0.014138677137068983
hsa-mir-195-5p,hsa-mir-643,144455,195828,1,0.0,0.1705,0.018,0.008,True,0.030035671502728605
hsa-mir-29c-3p,hsa-mir-942-5p,144455,195828,1,0.0,0.363,0.3755,0.006,True,0.024121646178514162
hsa-mir-302a-3p,hsa-mir-302c-3p,144455,195828,1,0.0,0.069,0.1415,0.008,True,0.030035671502728605
hsa-mir-302c-3p,hsa-mir-520a-3p,144455,195828,1,0.0,0.1265,0.4315,0.004,True,0.017683063963169755
hsa-mir-302c-5p,hsa-mir-302d-3p,144455,195828,1,0.0,0.115,0.206,0.0055,True,0.02256662060438561
hsa-mir-302c-5p,hsa-mir-548j-5p,144455,195828,1,0.0,0.1565,0.7305,0.0015,True,0.008189267655384318
hsa-mir-302d-3p,hsa-mir-520a-3p,144455,195828,1,0.0,0.1515,0.417,0.007,True,0.027121890077436858
hsa-mir-302a-3p,hsa-mir-34a-3p,144455,8289,1,0.0,0.0495,0.0235,0.007,True,0.027121890077436858
hsa-mir-1270,hsa-mir-548j-5p,1523,23002,1,0.001,0.6645,0.0165,0.0055,True,0.02256662060438561
hsa-mir-302b-3p,hsa-mir-320d,1523,79068,1,0.0,0.0105,0.0345,0.001,True,0.005875133432268479
hsa-mir-302d-3p,hsa-mir-320d,1523,79068,1,0.0,0.0215,0.018,0.0095,True,0.034175889170532624
hsa-mir-367-3p,hsa-mir-671-3p,1523,79068,1,0.0,0.02,0.0345,0.0055,True,0.02256662060438561
hsa-mir-1-3p,hsa-mir-338-3p,171017,2317,1,0.004,0.534,0.481,0.001,True,0.005875133432268479
hsa-mir-338-3p,hsa-mir-582-5p,171017,2317,1,0.0005,0.5655,0.6245,0.003,True,0.014138677137068983
hsa-mir-199b-3p,hsa-mir-338-3p,171017,7335,1,0.001,0.012,0.4055,0.005,True,0.02098363399665241
hsa-mir-142-3p,hsa-mir-7-1-3p,171017,84629,1,0.0,0.1615,0.093,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-7-1-3p,171017,84629,1,0.0,0.064,0.089,0.007,True,0.027121890077436858
hsa-mir-1304-5p,hsa-mir-150-3p,1820,2872,1,0.0035,0.643,0.6145,0.0085,True,0.03144930316445319
hsa-mir-1226-3p,hsa-mir-582-3p,1869,1871,1,0.0,0.1255,0.0105,0.0,True,0.0
hsa-mir-182-3p,hsa-mir-3199,1869,27113,1,0.0,0.5455,0.095,0.001,True,0.005875133432268479
hsa-mir-182-5p,hsa-mir-29b-3p,1869,8531,1,0.0,0.119,0.0145,0.0005,True,0.003275247467270458
hsa-mir-182-5p,hsa-mir-29c-3p,1869,8531,1,0.0,0.062,0.0125,0.0005,True,0.003275247467270458
hsa-mir-1226-3p,hsa-mir-424-5p,1869,898,1,0.0005,0.0365,0.011,0.0095,True,0.034175889170532624
hsa-mir-200a-3p,hsa-mir-215-5p,1871,4175,1,0.0,0.0235,0.012,0.0005,True,0.003275247467270458
hsa-mir-200a-3p,hsa-mir-4326,1871,4175,1,0.0015,0.0195,0.224,0.0015,True,0.008189267655384318
hsa-let-7e-5p,hsa-mir-125b-5p,1871,5347,1,0.0005,0.0315,0.092,0.0015,True,0.008189267655384318
hsa-mir-204-5p,hsa-mir-320d,1871,990,1,0.001,0.603,0.026,0.0055,True,0.02256662060438561
hsa-mir-142-3p,hsa-mir-342-5p,1874,3054,1,0.0,0.036,0.0615,0.005,True,0.02098363399665241
hsa-mir-200a-3p,hsa-mir-215-5p,1874,4175,1,0.002,0.0235,0.012,0.0005,True,0.003275247467270458
hsa-mir-200a-3p,hsa-mir-4326,1874,4175,1,0.004,0.0195,0.224,0.0015,True,0.008189267655384318
hsa-mir-342-5p,hsa-mir-497-5p,1874,4176,1,0.0015,0.024,0.017,0.001,True,0.005875133432268479
hsa-mir-1224-5p,hsa-mir-219a-5p,1874,4436,1,0.0,0.061,0.089,0.001,True,0.005875133432268479
hsa-mir-219a-5p,hsa-mir-342-5p,1874,4436,1,0.005,0.0875,0.043,0.0,True,0.0
hsa-mir-219a-5p,hsa-mir-760,1874,4436,1,0.002,0.0895,0.0195,0.0,True,0.0
hsa-mir-1224-5p,hsa-mir-500a-5p,1874,4522,1,0.0,0.141,0.0345,0.0,True,0.0
hsa-mir-760,hsa-mir-766-3p,1874,4522,1,0.0015,0.034,0.8105,0.0025,True,0.012264288354094655
hsa-mir-378a-3p,hsa-mir-760,1874,4609,1,0.0015,0.072,0.276,0.005,True,0.02098363399665241
hsa-mir-106a-5p,hsa-mir-760,1874,4691,1,0.0,0.066,0.114,0.0,True,0.0
hsa-let-7c-5p,hsa-mir-301a-3p,1874,5982,1,0.009,0.039,0.0415,0.0,True,0.0
hsa-mir-105-5p,hsa-mir-760,1874,6667,1,0.0,0.054,0.039,0.0025,True,0.012264288354094655
hsa-mir-760,hsa-mir-885-5p,1874,6667,1,0.0035,0.0395,0.416,0.005,True,0.02098363399665241
hsa-mir-760,hsa-mir-9-5p,1874,7019,1,0.0025,0.0235,0.138,0.0045,True,0.019350960439057853
hsa-mir-20b-5p,hsa-mir-760,1874,7415,1,0.0,0.24,0.0125,0.0005,True,0.003275247467270458
hsa-mir-122-5p,hsa-mir-760,1874,993,1,0.0,0.055,0.012,0.0085,True,0.03144930316445319
hsa-mir-1224-5p,hsa-mir-497-5p,1874,993,1,0.0,0.0185,0.1875,0.001,True,0.005875133432268479
hsa-mir-205-5p,hsa-mir-338-3p,1875,4172,1,0.0,0.027,0.0185,0.001,True,0.005875133432268479
hsa-mir-3065-5p,hsa-mir-376a-5p,1875,5757,1,0.0,0.014,0.0245,0.0045,True,0.019350960439057853
hsa-let-7e-5p,hsa-mir-130b-3p,1876,138151,-1,0.0005,0.013,0.573,0.008,True,0.030035671502728605
hsa-mir-196b-5p,hsa-mir-296-3p,1876,4780,-1,0.0,0.056,0.0215,0.007,True,0.027121890077436858
hsa-let-7e-5p,hsa-mir-34b-3p,1876,8073,-1,0.0005,0.1005,0.0625,0.002,True,0.01029743542940586
hsa-mir-378a-3p,hsa-mir-760,1958,4609,1,0.0,0.072,0.276,0.005,True,0.02098363399665241
hsa-mir-141-5p,hsa-mir-192-5p,1958,595,1,0.0,0.027,0.013,0.0,True,0.0
hsa-mir-302b-5p,hsa-mir-367-3p,1958,7490,1,0.0,0.363,0.0535,0.004,True,0.017683063963169755
hsa-mir-302b-5p,hsa-mir-518a-3p,1958,7490,1,0.0005,0.378,0.1045,0.0015,True,0.008189267655384318
hsa-mir-302b-5p,hsa-mir-518b,1958,7490,1,0.0,0.3945,0.042,0.0035,True,0.015950460457225948
hsa-mir-302b-5p,hsa-mir-518f-3p,1958,7490,1,0.001,0.3845,0.049,0.0025,True,0.012264288354094655
hsa-mir-302d-5p,hsa-mir-367-3p,1958,7490,1,0.0005,0.393,0.0905,0.001,True,0.005875133432268479
hsa-mir-486-3p,hsa-mir-548j-5p,1958,9536,1,0.0,0.5485,0.0435,0.0025,True,0.012264288354094655
hsa-let-7e-5p,hsa-mir-204-5p,1958,960,1,0.0,0.214,0.2175,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-488-5p,1958,960,1,0.0,0.286,0.155,0.0025,True,0.012264288354094655
hsa-mir-181a-2-3p,hsa-mir-204-5p,1958,960,1,0.0,0.049,0.1745,0.0,True,0.0
hsa-mir-181a-2-3p,hsa-mir-488-5p,1958,960,1,0.0,0.031,0.166,0.0045,True,0.019350960439057853
hsa-mir-183-5p,hsa-mir-96-3p,1958,960,1,0.0,0.093,0.0385,0.008,True,0.030035671502728605
hsa-let-7c-5p,hsa-mir-134-5p,196,10184,1,0.0,0.355,0.0385,0.0005,True,0.003275247467270458
hsa-mir-125b-2-3p,hsa-mir-429,196,10184,1,0.0,0.03,0.0635,0.0,True,0.0
hsa-mir-183-3p,hsa-mir-377-5p,196,10184,1,0.0,0.2115,0.0165,0.0015,True,0.008189267655384318
hsa-mir-369-3p,hsa-mir-377-5p,196,10184,1,0.0005,0.0785,0.026,0.0055,True,0.02256662060438561
hsa-mir-485-5p,hsa-mir-495-3p,196,10184,1,0.0015,0.0655,0.459,0.003,True,0.014138677137068983
hsa-mir-141-3p,hsa-mir-18b-5p,196,1545,1,0.0015,0.038,0.2165,0.0,True,0.0
hsa-mir-141-3p,hsa-mir-302a-3p,196,1545,1,0.0035,0.036,0.061,0.0,True,0.0
hsa-mir-141-3p,hsa-mir-302c-3p,196,1545,1,0.0025,0.035,0.076,0.0005,True,0.003275247467270458
hsa-mir-141-3p,hsa-mir-302d-3p,196,1545,1,0.0015,0.0345,0.058,0.0005,True,0.003275247467270458
hsa-mir-149-3p,hsa-mir-92a-1-5p,196,4609,1,0.001,0.1375,0.2405,0.0035,True,0.015950460457225948
hsa-mir-29a-3p,hsa-mir-378a-3p,196,5937,1,0.0015,0.032,0.011,0.0055,True,0.02256662060438561
hsa-mir-29c-3p,hsa-mir-96-5p,196,6654,1,0.0005,0.0115,0.0145,0.0,True,0.0
hsa-mir-485-3p,hsa-mir-654-3p,196,7402,1,0.0,0.535,0.014,0.004,True,0.017683063963169755
hsa-mir-141-3p,hsa-mir-665,196,79750,1,0.002,0.034,0.7415,0.009,True,0.03281661738329535
hsa-mir-135b-5p,hsa-mir-142-3p,1997,4780,1,0.0015,0.03,0.0265,0.006,True,0.024121646178514162
hsa-mir-1224-5p,hsa-mir-181d-5p,1999,64866,1,0.0,0.0135,0.045,0.007,True,0.027121890077436858
hsa-mir-1224-5p,hsa-mir-370-3p,1999,64866,1,0.0,0.016,0.02,0.002,True,0.01029743542940586
hsa-mir-124-3p,hsa-mir-34c-3p,2005,1958,1,0.0095,0.032,0.0115,0.001,True,0.005875133432268479
hsa-mir-124-3p,hsa-mir-526b-3p,2005,1958,1,0.009,0.05,0.0615,0.002,True,0.01029743542940586
hsa-mir-192-5p,hsa-mir-516b-5p,2005,1958,1,0.0095,0.8415,0.087,0.001,True,0.005875133432268479
hsa-mir-200c-3p,hsa-mir-520d-5p,2005,1958,1,0.0,0.629,0.064,0.0005,True,0.003275247467270458
hsa-mir-494-3p,hsa-mir-760,2005,1958,1,0.0005,0.623,0.433,0.0075,True,0.028585049065144325
hsa-mir-516b-5p,hsa-mir-518f-3p,2005,1958,1,0.0,0.068,0.014,0.0045,True,0.019350960439057853
hsa-mir-516b-5p,hsa-mir-520d-5p,2005,1958,1,0.0,0.029,0.0285,0.008,True,0.030035671502728605
hsa-mir-518a-3p,hsa-mir-518a-5p,2005,1958,1,0.0,0.058,0.0435,0.0035,True,0.015950460457225948
hsa-mir-518a-3p,hsa-mir-520d-3p,2005,1958,1,0.003,0.032,0.052,0.0035,True,0.015950460457225948
hsa-mir-518a-3p,hsa-mir-520h,2005,1958,1,0.0,0.033,0.0115,0.0,True,0.0
hsa-mir-518a-3p,hsa-mir-526b-3p,2005,1958,1,0.0,0.0265,0.0485,0.0045,True,0.019350960439057853
hsa-mir-518a-5p,hsa-mir-520d-5p,2005,1958,1,0.0015,0.0345,0.0325,0.004,True,0.017683063963169755
hsa-mir-518f-3p,hsa-mir-520d-3p,2005,1958,1,0.0,0.0125,0.0605,0.002,True,0.01029743542940586
hsa-mir-518f-3p,hsa-mir-526b-3p,2005,1958,1,0.0005,0.014,0.035,0.006,True,0.024121646178514162
hsa-mir-520d-3p,hsa-mir-520d-5p,2005,1958,1,0.0005,0.06,0.026,0.0075,True,0.028585049065144325
hsa-mir-520d-5p,hsa-mir-526b-3p,2005,1958,1,0.001,0.036,0.038,0.0065,True,0.02563667983360716
hsa-mir-142-5p,hsa-mir-29a-3p,2005,9169,1,0.0,0.0115,0.0595,0.0045,True,0.019350960439057853
hsa-mir-142-5p,hsa-mir-29b-3p,2005,9169,1,0.0,0.018,0.0375,0.0,True,0.0
hsa-mir-146a-5p,hsa-mir-29b-3p,2005,9169,1,0.0,0.1485,0.0295,0.0025,True,0.012264288354094655
hsa-mir-29a-3p,hsa-mir-497-5p,2005,9169,1,0.0015,0.0505,0.057,0.001,True,0.005875133432268479
hsa-mir-106a-5p,hsa-mir-629-5p,2034,8553,1,0.0015,0.8085,0.0205,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-142-3p,2063,9043,-1,0.0,0.12,0.0305,0.0025,True,0.012264288354094655
hsa-mir-141-3p,hsa-mir-18b-5p,2099,1545,1,0.0,0.038,0.2165,0.0,True,0.0
hsa-mir-141-3p,hsa-mir-302a-3p,2099,1545,1,0.0,0.036,0.061,0.0,True,0.0
hsa-mir-141-3p,hsa-mir-302c-3p,2099,1545,1,0.0,0.035,0.076,0.0005,True,0.003275247467270458
hsa-mir-141-3p,hsa-mir-302d-3p,2099,1545,1,0.0,0.0345,0.058,0.0005,True,0.003275247467270458
hsa-mir-141-3p,hsa-mir-335-3p,2099,1545,1,0.0,0.038,0.0915,0.001,True,0.005875133432268479
hsa-mir-141-3p,hsa-mir-519b-3p,2099,1545,1,0.0,0.04,0.025,0.0065,True,0.02563667983360716
hsa-mir-335-3p,hsa-mir-410-3p,2099,1545,1,0.0,0.116,0.1,0.0,True,0.0
hsa-mir-335-3p,hsa-mir-889-3p,2099,1545,1,0.0,0.0855,0.2705,0.001,True,0.005875133432268479
hsa-mir-1179,hsa-mir-302c-3p,2099,1831,1,0.0,0.5925,0.019,0.006,True,0.024121646178514162
hsa-mir-18b-5p,hsa-mir-302c-3p,2099,1831,1,0.0005,0.0885,0.0165,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-302d-3p,2099,1831,1,0.0,0.0325,0.013,0.0005,True,0.003275247467270458
hsa-mir-29a-3p,hsa-mir-935,2099,2308,1,0.0,0.803,0.5905,0.0015,True,0.008189267655384318
hsa-mir-335-3p,hsa-mir-335-5p,2099,2308,1,0.0,0.1335,0.1105,0.0,True,0.0
hsa-mir-335-3p,hsa-mir-499a-3p,2099,2308,1,0.0,0.1185,0.0175,0.0015,True,0.008189267655384318
hsa-mir-205-5p,hsa-mir-519a-3p,2099,367,1,0.0005,0.0575,0.1505,0.0045,True,0.019350960439057853
hsa-mir-381-3p,hsa-mir-519b-3p,2099,367,1,0.0035,0.0105,0.0115,0.0015,True,0.008189267655384318
hsa-mir-381-3p,hsa-mir-519c-3p,2099,367,1,0.0055,0.0105,0.0255,0.0015,True,0.008189267655384318
hsa-mir-381-3p,hsa-mir-520a-3p,2099,367,1,0.0035,0.015,0.0795,0.002,True,0.01029743542940586
hsa-mir-20b-5p,hsa-mir-9-5p,2099,3964,1,0.0,0.0125,0.314,0.0,True,0.0
hsa-mir-302d-3p,hsa-mir-873-5p,2099,4853,1,0.0,0.014,0.6545,0.0015,True,0.008189267655384318
hsa-mir-18b-5p,hsa-mir-345-5p,2099,596,1,0.0,0.0355,0.0875,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-335-3p,2099,654,1,0.0,0.011,0.549,0.007,True,0.027121890077436858
hsa-mir-122-5p,hsa-mir-519a-3p,2099,718,1,0.001,0.5465,0.3095,0.002,True,0.01029743542940586
hsa-mir-122-5p,hsa-mir-519c-3p,2099,718,1,0.0015,0.56,0.0485,0.001,True,0.005875133432268479
hsa-mir-122-5p,hsa-mir-520c-3p,2099,718,1,0.0005,0.525,0.042,0.003,True,0.014138677137068983
hsa-mir-122-5p,hsa-mir-520d-3p,2099,718,1,0.0005,0.4855,0.1395,0.006,True,0.024121646178514162
hsa-mir-135a-5p,hsa-mir-338-3p,2101,2011,1,0.0,0.043,0.015,0.0015,True,0.008189267655384318
hsa-mir-135a-5p,hsa-mir-519c-3p,2101,2011,1,0.0,0.045,0.0295,0.009,True,0.03281661738329535
hsa-mir-135a-5p,hsa-mir-199a-3p,2101,54502,1,0.0,0.048,0.103,0.0045,True,0.019350960439057853
hsa-mir-135a-5p,hsa-mir-199a-5p,2101,54502,1,0.0,0.059,0.11,0.005,True,0.02098363399665241
hsa-mir-135a-5p,hsa-mir-199b-3p,2101,54502,1,0.0,0.0405,0.089,0.005,True,0.02098363399665241
hsa-mir-135a-5p,hsa-mir-199b-5p,2101,54502,1,0.0,0.045,0.0215,0.004,True,0.017683063963169755
hsa-mir-135a-5p,hsa-mir-450b-5p,2101,54502,1,0.0,0.0515,0.0635,0.0,True,0.0
hsa-mir-135a-5p,hsa-mir-199a-5p,2101,57761,1,0.0,0.093,0.022,0.002,True,0.01029743542940586
hsa-mir-135a-5p,hsa-mir-219a-5p,2101,57761,1,0.0,0.0805,0.2515,0.0045,True,0.019350960439057853
hsa-mir-135a-5p,hsa-mir-335-5p,2101,57761,1,0.0,0.079,0.0105,0.0005,True,0.003275247467270458
hsa-mir-135a-5p,hsa-mir-493-3p,2101,57761,1,0.0,0.079,0.0135,0.0035,True,0.015950460457225948
hsa-mir-135a-5p,hsa-mir-302c-3p,2101,7421,1,0.0,0.0905,0.049,0.001,True,0.005875133432268479
hsa-mir-155-5p,hsa-mir-377-3p,2113,1889,1,0.0015,0.076,0.389,0.0095,True,0.034175889170532624
hsa-mir-200c-3p,hsa-mir-520d-5p,2113,1958,1,0.0075,0.629,0.064,0.0005,True,0.003275247467270458
hsa-mir-518a-3p,hsa-mir-632,2113,1958,1,0.0015,0.0375,0.0475,0.001,True,0.005875133432268479
hsa-mir-518b,hsa-mir-632,2113,1958,1,0.001,0.013,0.0555,0.001,True,0.005875133432268479
hsa-mir-518f-3p,hsa-mir-632,2113,1958,1,0.0015,0.02,0.0535,0.0065,True,0.02563667983360716
hsa-mir-520d-5p,hsa-mir-632,2113,1958,1,0.0,0.044,0.03,0.009,True,0.03281661738329535
hsa-mir-20b-3p,hsa-mir-9-5p,2113,3371,1,0.0095,0.031,0.03,0.0,True,0.0
hsa-mir-141-5p,hsa-mir-632,2113,595,1,0.0005,0.0245,0.0475,0.0,True,0.0
hsa-mir-141-5p,hsa-mir-219a-1-3p,2113,637,1,0.0,0.027,0.334,0.005,True,0.02098363399665241
hsa-mir-141-5p,hsa-mir-9-5p,2113,637,1,0.0,0.0195,0.024,0.004,True,0.017683063963169755
