"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-130b-5p","hsa-mir-589-3p",3091,"HIF1A",2908,"NR3C1",1,0,0.032,0.759,0.0045,0.0292622559594434
"hsa-mir-29b-2-5p","hsa-mir-338-3p",4090,"SMAD5",2908,"NR3C1",1,0,0.174,0.332,0.0035,0.0244019457615358
"hsa-mir-29b-2-5p","hsa-mir-331-3p",6667,"SP1",2908,"NR3C1",1,0,0.1755,0.1195,0,0
"hsa-mir-149-5p","hsa-mir-576-5p",6667,"SP1",2908,"NR3C1",1,5e-04,0.16,0.555,0.001,0.00940327549229869
"hsa-mir-130b-5p","hsa-mir-148a-3p",6667,"SP1",2908,"NR3C1",1,5e-04,0.0405,0.427,5e-04,0.0053038974178507
"hsa-mir-1271-5p","hsa-mir-484",4782,"NFIC",2975,"GTF3C1",1,0,0.0905,0.7455,0,0
"hsa-mir-326","hsa-mir-377-5p",1874,"E2F4",3054,"HCFC1",1,0,0.049,0.022,0.0045,0.0292622559594434
"hsa-mir-149-5p","hsa-mir-197-3p",1874,"E2F4",3054,"HCFC1",1,0,0.584,0.0125,0.001,0.00940327549229869
"hsa-mir-127-5p","hsa-mir-503-5p",6667,"SP1",3064,"HTT",1,0,0.5115,0.037,0.004,0.0268807267863115
"hsa-mir-342-5p","hsa-mir-7-1-3p",6774,"STAT3",3091,"HIF1A",1,0,0.43,0.529,0.001,0.00940327549229869
"hsa-mir-142-5p","hsa-mir-590-3p",3091,"HIF1A",3156,"HMGCR",1,0,0.027,0.0105,0.0065,0.0380376504562221
"hsa-mir-130a-3p","hsa-mir-335-5p",3091,"HIF1A",3156,"HMGCR",1,0.0015,0.05,0.43,0.0055,0.0338024950939165
"hsa-mir-19b-3p","hsa-mir-590-3p",6720,"SREBF1",3156,"HMGCR",1,0,0.0165,0.012,0.007,0.0400595424557407
"hsa-mir-1296-5p","hsa-mir-130a-3p",3091,"HIF1A",3156,"HMGCR",1,0,0.1755,0.0385,0.007,0.0400595424557407
"hsa-mir-184","hsa-mir-324-5p",4609,"MYC",3178,"HNRNPA1",1,0,0.3125,0.069,0.006,0.0359589929666725
"hsa-mir-193b-3p","hsa-mir-331-3p",2113,"ETS1",3371,"TNC",1,0,0.5185,0.32,5e-04,0.0053038974178507
"hsa-mir-193b-3p","hsa-mir-484",2113,"ETS1",3371,"TNC",1,0,0.526,0.2295,0,0
"hsa-mir-18a-5p","hsa-mir-590-3p",6774,"STAT3",3454,"IFNAR1",1,0,0.0235,0.026,0,0
"hsa-mir-127-5p","hsa-mir-1271-5p",6667,"SP1",3480,"IGF1R",1,0,0.1515,0.44,0,0
"hsa-mir-196b-5p","hsa-mir-29b-1-5p",6667,"SP1",3480,"IGF1R",1,0,0.0645,0.1065,0.003,0.0217897352489383
"hsa-mir-196b-5p","hsa-mir-29a-5p",6667,"SP1",3480,"IGF1R",1,0,0.0615,0.0385,0.008,0.0439557975802593
"hsa-mir-1271-5p","hsa-mir-196b-5p",6667,"SP1",3480,"IGF1R",1,0,0.401,0.0465,0.001,0.00940327549229869
"hsa-mir-196b-5p","hsa-mir-539-5p",6667,"SP1",3480,"IGF1R",1,0,0.039,0.2165,0,0
"hsa-mir-326","hsa-mir-625-5p",6667,"SP1",3481,"IGF2",1,0,0.054,0.016,0.006,0.0359589929666725
"hsa-mir-421","hsa-mir-887-3p",1997,"ELF1",3482,"IGF2R",1,0,0.3525,0.0145,0,0
"hsa-mir-125b-2-3p","hsa-mir-200a-3p",2063,"NR2F6",3516,"RBPJ",-1,5e-04,0.116,0.2215,0.0055,0.0338024950939165
"hsa-mir-197-3p","hsa-mir-500a-5p",6772,"STAT1",3554,"IL1R1",1,0,0.0985,0.14,0.009,0.0476994065934066
"hsa-mir-215-5p","hsa-mir-30a-5p",367,"AR",3554,"IL1R1",1,0,0.0655,0.0855,0.008,0.0439557975802593
"hsa-mir-103a-2-5p","hsa-mir-148a-3p",4205,"MEF2A",3688,"ITGB1",1,0.0045,0.054,0.3165,0.009,0.0476994065934066
"hsa-mir-223-3p","hsa-mir-223-5p",1316,"KLF6",3688,"ITGB1",1,0,0.124,0.1245,0.005,0.0315943453082829
"hsa-mir-101-5p","hsa-mir-342-5p",3091,"HIF1A",3688,"ITGB1",1,0.004,0.0175,0.087,0.0025,0.019049150025278
"hsa-mir-106a-5p","hsa-mir-335-5p",3091,"HIF1A",3689,"ITGB2",1,0,0.336,0.084,0.008,0.0439557975802593
"hsa-mir-376c-3p","hsa-mir-452-5p",53335,"BCL11A",3720,"JARID2",1,0,0.0545,0.02,0.005,0.0315943453082829
"hsa-let-7c-5p","hsa-mir-139-5p",6938,"TCF12",3720,"JARID2",1,0.002,0.0165,0.09,0.001,0.00940327549229869
"hsa-mir-103a-2-5p","hsa-mir-106a-5p",2115,"ETV1",3782,"KCNN3",1,0,0.014,0.0645,0.001,0.00940327549229869
"hsa-mir-154-3p","hsa-mir-212-3p",196528,"ARID2",3842,"TNPO1",1,5e-04,0.0365,0.03,5e-04,0.0053038974178507
"hsa-mir-212-3p","hsa-mir-410-3p",196528,"ARID2",3842,"TNPO1",1,0,0.0325,0.0135,0,0
"hsa-mir-183-5p","hsa-mir-940",367,"AR",3856,"KRT8",1,0,0.018,0.1175,0.002,0.0161469751247112
"hsa-mir-455-5p","hsa-mir-590-3p",6667,"SP1",3949,"LDLR",1,0,0.2225,0.8295,0.001,0.00940327549229869
"hsa-mir-455-5p","hsa-mir-590-3p",3607,"FOXK2",3949,"LDLR",1,0,0.2225,0.8295,0.001,0.00940327549229869
"hsa-mir-455-5p","hsa-mir-483-3p",6720,"SREBF1",3949,"LDLR",1,0,0.196,0.1395,0.0055,0.0338024950939165
"hsa-mir-184","hsa-mir-589-3p",367,"AR",3977,"LIFR",1,0,0.16,0.0665,0.0025,0.019049150025278
"hsa-mir-18a-5p","hsa-mir-29a-5p",3091,"HIF1A",4015,"LOX",1,0,0.0165,0.5015,0.0035,0.0244019457615358
"hsa-mir-191-5p","hsa-mir-589-3p",8202,"NCOA3",4026,"LPP",1,0,0.209,0.1095,0.002,0.0161469751247112
"hsa-mir-33a-5p","hsa-mir-940",8202,"NCOA3",4026,"LPP",1,0.002,0.3325,0.2975,0.006,0.0359589929666725
"hsa-mir-192-5p","hsa-mir-193b-3p",8202,"NCOA3",4026,"LPP",1,0,0.157,0.39,0,0
"hsa-mir-33a-5p","hsa-mir-942-5p",8202,"NCOA3",4026,"LPP",1,0,0.286,0.011,0.009,0.0476994065934066
"hsa-mir-365a-5p","hsa-mir-940",8202,"NCOA3",4026,"LPP",1,0.004,0.028,0.2905,0,0
"hsa-mir-191-5p","hsa-mir-33a-5p",8202,"NCOA3",4026,"LPP",1,0,0.2025,0.2995,0,0
"hsa-mir-16-2-3p","hsa-mir-93-3p",1879,"EBF1",4026,"LPP",1,0,0.031,0.301,0.006,0.0359589929666725
"hsa-mir-19a-3p","hsa-mir-500b-5p",4609,"MYC",4048,"LTA4H",1,0,0.024,0.021,0.0015,0.0129532855863921
"hsa-mir-503-5p","hsa-mir-7-1-3p",27086,"FOXP1",4052,"LTBP1",-1,0.006,0.0215,0.0105,5e-04,0.0053038974178507
"hsa-mir-3928-3p","hsa-mir-491-5p",4088,"SMAD3",4092,"SMAD7",1,0.002,0.0135,0.2815,0.008,0.0439557975802593
"hsa-mir-188-3p","hsa-mir-29a-5p",6671,"SP4",4124,"MAN2A1",1,0,0.016,0.275,0.002,0.0161469751247112
"hsa-mir-19b-3p","hsa-mir-455-3p",7161,"TP73",4193,"MDM2",1,0.007,0.099,0.0265,0.001,0.00940327549229869
"hsa-mir-130a-3p","hsa-mir-130b-5p",2099,"ESR1",4193,"MDM2",1,0,0.106,0.0245,0.0055,0.0338024950939165
"hsa-mir-130a-3p","hsa-mir-212-3p",2099,"ESR1",4193,"MDM2",1,0,0.071,0.0885,0.004,0.0268807267863115
"hsa-mir-130a-3p","hsa-mir-222-3p",2099,"ESR1",4193,"MDM2",1,0,0.1015,0.474,0.004,0.0268807267863115
"hsa-mir-342-5p","hsa-mir-744-3p",2627,"GATA6",4208,"MEF2C",1,0,0.32,0.097,0.0035,0.0244019457615358
"hsa-mir-148a-3p","hsa-mir-193b-3p",4297,"KMT2A",4211,"MEIS1",1,0.007,0.0725,0.0255,5e-04,0.0053038974178507
"hsa-mir-425-5p","hsa-mir-940",3091,"HIF1A",4233,"MET",1,0,0.176,0.085,0.006,0.0359589929666725
"hsa-mir-204-5p","hsa-mir-210-3p",4212,"MEIS2",4286,"MITF",1,0,0.0405,0.089,0.0085,0.0458423612819538
"hsa-mir-125b-2-3p","hsa-mir-20b-5p",2063,"NR2F6",4299,"AFF1",-1,0,0.084,0.681,0.0095,0.0495104168917897
"hsa-mir-142-3p","hsa-mir-29a-5p",1997,"ELF1",4299,"AFF1",1,0.005,0.109,0.111,0.0025,0.019049150025278
"hsa-mir-193b-3p","hsa-mir-491-5p",2113,"ETS1",4313,"MMP2",1,0,0.0455,0.07,0.003,0.0217897352489383
"hsa-mir-193b-3p","hsa-mir-326",2113,"ETS1",4313,"MMP2",1,0,0.047,0.081,0.007,0.0400595424557407
"hsa-mir-30a-3p","hsa-mir-335-5p",4790,"NFKB1",4313,"MMP2",1,0,0.0275,0.0105,0.007,0.0400595424557407
"hsa-mir-30c-2-3p","hsa-mir-335-5p",6722,"SRF",4313,"MMP2",1,0.0045,0.0855,0.0105,0.001,0.00940327549229869
"hsa-mir-19b-3p","hsa-mir-301a-3p",2355,"FOSL2",4322,"MMP13",1,0,0.016,0.059,5e-04,0.0053038974178507
"hsa-mir-19b-3p","hsa-mir-301a-3p",860,"RUNX2",4322,"MMP13",1,0,0.016,0.059,5e-04,0.0053038974178507
"hsa-mir-29a-5p","hsa-mir-532-3p",3091,"HIF1A",4323,"MMP14",1,0,0.2315,0.0215,0.0035,0.0244019457615358
"hsa-mir-17-5p","hsa-mir-935",3091,"HIF1A",4323,"MMP14",1,0.007,0.0775,0.1515,0.0075,0.0420272923734721
"hsa-mir-484","hsa-mir-532-3p",1958,"EGR1",4323,"MMP14",1,0,0.037,0.0125,0.0045,0.0292622559594434
"hsa-mir-193b-3p","hsa-mir-532-3p",3091,"HIF1A",4323,"MMP14",1,0.002,0.785,0.0145,0.0045,0.0292622559594434
"hsa-mir-17-5p","hsa-mir-19a-3p",3091,"HIF1A",4323,"MMP14",1,0.0065,0.043,0.026,0,0
"hsa-mir-296-5p","hsa-mir-491-5p",4150,"MAZ",4335,"MNT",1,0.005,0.274,0.126,0.0025,0.019049150025278
"hsa-mir-135b-5p","hsa-mir-335-5p",4609,"MYC",4335,"MNT",1,0,0.3785,0.126,0.0075,0.0420272923734721
"hsa-mir-135b-5p","hsa-mir-148a-3p",4609,"MYC",4335,"MNT",1,0,0.319,0.114,0.0085,0.0458423612819538
"hsa-mir-296-5p","hsa-mir-491-5p",1820,"ARID3A",4335,"MNT",1,0.006,0.274,0.126,0.0025,0.019049150025278
"hsa-mir-17-5p","hsa-mir-18a-5p",196,"AHR",4430,"MYO1B",1,0,0.0535,0.045,5e-04,0.0053038974178507
"hsa-mir-17-5p","hsa-mir-20a-3p",196,"AHR",4430,"MYO1B",1,0,0.088,0.03,0,0
"hsa-mir-331-3p","hsa-mir-505-3p",60468,"BACH2",4604,"MYBPC1",1,0.004,0.0245,0.5275,5e-04,0.0053038974178507
"hsa-mir-331-3p","hsa-mir-766-3p",4605,"MYBL2",4609,"MYC",1,0,0.114,0.235,0.0095,0.0495104168917897
"hsa-mir-323a-3p","hsa-mir-331-3p",4150,"MAZ",4609,"MYC",1,0.0045,0.7125,0.158,0.001,0.00940327549229869
"hsa-mir-3615","hsa-mir-425-5p",4208,"MEF2C",4627,"MYH9",1,0,0.053,0.028,0.0085,0.0458423612819538
"hsa-mir-193b-3p","hsa-mir-744-3p",2627,"GATA6",4638,"MYLK",1,0,0.0165,0.3155,0.0065,0.0380376504562221
"hsa-mir-342-3p","hsa-mir-452-3p",1869,"E2F1",4706,"NDUFAB1",1,0,0.065,0.0525,0,0
"hsa-mir-33a-3p","hsa-mir-425-5p",8202,"NCOA3",4734,"NEDD4",1,0.0015,0.529,0.029,0.0075,0.0420272923734721
"hsa-mir-33a-3p","hsa-mir-342-3p",8202,"NCOA3",4734,"NEDD4",1,0,0.568,0.1335,0,0
"hsa-mir-425-5p","hsa-mir-940",8202,"NCOA3",4734,"NEDD4",1,0,0.0335,0.18,5e-04,0.0053038974178507
"hsa-mir-576-5p","hsa-mir-9-5p",1385,"CREB1",4763,"NF1",1,0,0.3945,0.0165,0.0025,0.019049150025278
"hsa-mir-19b-3p","hsa-mir-576-5p",1385,"CREB1",4763,"NF1",1,0.0045,0.011,0.3235,0.0015,0.0129532855863921
"hsa-mir-576-5p","hsa-mir-590-3p",1385,"CREB1",4763,"NF1",1,0,0.4365,0.019,0,0
"hsa-mir-150-3p","hsa-mir-150-5p",1385,"CREB1",4763,"NF1",1,0,0.298,0.211,0,0
"hsa-mir-1271-5p","hsa-mir-7-1-3p",11016,"ATF7",4774,"NFIA",1,0,0.02,0.02,0,0
"hsa-mir-1271-5p","hsa-mir-331-3p",11016,"ATF7",4774,"NFIA",1,0,0.025,0.041,0,0
"hsa-mir-106a-5p","hsa-mir-1271-5p",2115,"ETV1",4774,"NFIA",1,0.003,0.0475,0.0135,0.0015,0.0129532855863921
"hsa-mir-589-3p","hsa-mir-625-5p",283337,"ZNF740",4774,"NFIA",1,0,0.0245,0.253,0.0055,0.0338024950939165
"hsa-mir-1271-5p","hsa-mir-7-1-3p",283337,"ZNF740",4774,"NFIA",1,0,0.02,0.02,0,0
"hsa-mir-1271-5p","hsa-mir-766-3p",11016,"ATF7",4774,"NFIA",1,0,0.029,0.084,0,0
"hsa-mir-2277-5p","hsa-mir-628-5p",687,"KLF9",4782,"NFIC",1,0.0015,0.0555,0.697,0.009,0.0476994065934066
"hsa-mir-106a-5p","hsa-mir-628-5p",687,"KLF9",4782,"NFIC",1,0.0035,0.0165,0.721,0.006,0.0359589929666725
"hsa-mir-130a-3p","hsa-mir-181c-5p",2113,"ETS1",4790,"NFKB1",1,0,0.222,0.038,0.0065,0.0380376504562221
"hsa-mir-200a-3p","hsa-mir-508-3p",4790,"NFKB1",4792,"NFKBIA",1,0,0.384,0.057,0.0015,0.0129532855863921
"hsa-mir-335-5p","hsa-mir-96-5p",2308,"FOXO1",4846,"NOS3",1,0,0.0775,0.0135,0.006,0.0359589929666725
"hsa-mir-135b-5p","hsa-mir-149-5p",4609,"MYC",4869,"NPM1",1,0,0.1755,0.0565,0.0015,0.0129532855863921
"hsa-mir-4326","hsa-mir-615-3p",51621,"KLF13",4946,"OAZ1",-1,0,0.1105,0.4185,0.003,0.0217897352489383
"hsa-mir-130b-5p","hsa-mir-500b-5p",5468,"PPARG",5054,"SERPINE1",1,0,0.0525,0.105,0.004,0.0268807267863115
"hsa-mir-130b-5p","hsa-mir-589-3p",3091,"HIF1A",5054,"SERPINE1",1,0,0.046,0.039,5e-04,0.0053038974178507
"hsa-mir-130b-5p","hsa-mir-29b-1-5p",4088,"SMAD3",5054,"SERPINE1",1,0,0.0525,0.149,0.005,0.0315943453082829
"hsa-mir-92b-3p","hsa-mir-93-3p",196528,"ARID2",5074,"PAWR",1,0.0035,0.6675,0.141,0.0015,0.0129532855863921
"hsa-mir-301a-3p","hsa-mir-324-5p",2099,"ESR1",5087,"PBX1",1,0,0.044,0.012,5e-04,0.0053038974178507
"hsa-mir-192-5p","hsa-mir-320b",2099,"ESR1",5087,"PBX1",1,0,0.7125,0.031,0.0035,0.0244019457615358
"hsa-mir-196b-5p","hsa-mir-503-5p",3516,"RBPJ",5128,"CDK17",1,0,0.0315,0.0825,0.0065,0.0380376504562221
"hsa-mir-210-3p","hsa-mir-942-5p",4094,"MAF",5144,"PDE4D",1,0,0.2665,0.894,0.0085,0.0458423612819538
"hsa-mir-1271-5p","hsa-mir-425-5p",1876,"E2F6",5209,"PFKFB3",-1,0,0.0255,0.2265,0.0015,0.0129532855863921
"hsa-mir-130a-3p","hsa-mir-93-3p",3091,"HIF1A",5209,"PFKFB3",1,5e-04,0.0665,0.2345,0.0025,0.019049150025278
"hsa-mir-129-5p","hsa-mir-320d",6925,"TCF4",5243,"ABCB1",1,0.0035,0.033,0.023,0.0065,0.0380376504562221
"hsa-mir-491-3p","hsa-mir-766-3p",3725,"JUN",5243,"ABCB1",1,0.004,0.0365,0.0335,0.003,0.0217897352489383
"hsa-mir-326","hsa-mir-766-3p",3725,"JUN",5243,"ABCB1",1,5e-04,0.6735,0.0245,0,0
"hsa-mir-184","hsa-mir-539-5p",4609,"MYC",5250,"SLC25A3",1,0,0.0465,0.104,0.0045,0.0292622559594434
"hsa-mir-331-3p","hsa-mir-362-5p",5089,"PBX2",5287,"PIK3C2B",1,5e-04,0.1975,0.0525,0.0045,0.0292622559594434
"hsa-mir-129-5p","hsa-mir-940",4609,"MYC",5289,"PIK3C3",1,0,0.0385,0.0225,0.0065,0.0380376504562221
"hsa-mir-19a-3p","hsa-mir-501-5p",10320,"IKZF1",5305,"PIP4K2A",1,0.0015,0.061,0.0405,0.002,0.0161469751247112
"hsa-mir-29b-2-5p","hsa-mir-744-3p",4208,"MEF2C",5305,"PIP4K2A",1,0.003,0.29,0.1505,0,0
"hsa-mir-324-5p","hsa-mir-744-3p",4772,"NFATC1",5305,"PIP4K2A",1,0,0.0225,0.1515,0.003,0.0217897352489383
"hsa-mir-19a-3p","hsa-mir-501-5p",860,"RUNX2",5305,"PIP4K2A",1,0,0.061,0.0405,0.002,0.0161469751247112
"hsa-mir-196b-5p","hsa-mir-628-5p",1386,"ATF2",5327,"PLAT",1,0,0.014,0.016,0,0
"hsa-mir-148a-3p","hsa-mir-320b",6772,"STAT1",5328,"PLAU",1,0.001,0.6155,0.3145,0.004,0.0268807267863115
"hsa-mir-205-5p","hsa-mir-328-3p",1869,"E2F1",5329,"PLAUR",1,0,0.0135,0.069,0,0
"hsa-mir-181c-5p","hsa-mir-196a-5p",3516,"RBPJ",5366,"PMAIP1",1,0,0.068,0.146,0.0045,0.0292622559594434
"hsa-mir-199a-5p","hsa-mir-20a-5p",4609,"MYC",5366,"PMAIP1",1,0.0025,0.1545,0.0235,0.0045,0.0292622559594434
"hsa-mir-501-5p","hsa-mir-505-5p",860,"RUNX2",5468,"PPARG",1,0,0.0885,0.024,0.007,0.0400595424557407
"hsa-let-7f-1-3p","hsa-mir-92a-1-5p",1385,"CREB1",5515,"PPP2CA",1,0.0025,0.012,0.0975,0.0015,0.0129532855863921
"hsa-mir-181d-5p","hsa-mir-320d",1385,"CREB1",5515,"PPP2CA",1,5e-04,0.017,0.3025,5e-04,0.0053038974178507
"hsa-mir-30a-5p","hsa-mir-766-3p",7528,"YY1",5518,"PPP2R1A",-1,5e-04,0.0115,0.143,0.0095,0.0495104168917897
"hsa-mir-30a-5p","hsa-mir-615-3p",4601,"MXI1",5524,"PTPA",-1,0,0.1105,0.5995,0,0
"hsa-mir-30b-3p","hsa-mir-3127-5p",60468,"BACH2",5660,"PSAP",1,5e-04,0.014,0.943,0.007,0.0400595424557407
"hsa-mir-331-3p","hsa-mir-335-5p",60468,"BACH2",5660,"PSAP",1,0.002,0.193,0.0515,0.0025,0.019049150025278
"hsa-mir-205-5p","hsa-mir-539-5p",571,"BACH1",5660,"PSAP",1,0.004,0.024,0.347,0.004,0.0268807267863115
"hsa-mir-20a-3p","hsa-mir-671-5p",571,"BACH1",5660,"PSAP",1,0,0.0565,0.559,0.003,0.0217897352489383
"hsa-mir-103a-2-5p","hsa-mir-484",1874,"E2F4",5743,"PTGS2",1,0,0.0395,0.0225,0.004,0.0268807267863115
"hsa-mir-125b-2-3p","hsa-mir-335-5p",1875,"E2F5",5757,"PTMA",1,0,0.0805,0.098,0.003,0.0217897352489383
"hsa-mir-125b-2-3p","hsa-mir-335-5p",4609,"MYC",5757,"PTMA",1,0,0.0805,0.098,0.003,0.0217897352489383
"hsa-mir-193b-3p","hsa-mir-629-3p",10664,"CTCF",5793,"PTPRG",1,0,0.3455,0.7385,0.0035,0.0244019457615358
"hsa-mir-192-5p","hsa-mir-193b-3p",10664,"CTCF",5793,"PTPRG",1,0,0.026,0.3385,5e-04,0.0053038974178507
"hsa-mir-193b-3p","hsa-mir-345-5p",10664,"CTCF",5793,"PTPRG",1,0,0.352,0.0825,0.0035,0.0244019457615358
"hsa-mir-192-5p","hsa-mir-642a-5p",2099,"ESR1",5793,"PTPRG",1,0,0.014,0.316,0.0045,0.0292622559594434
"hsa-mir-192-5p","hsa-mir-642a-5p",10664,"CTCF",5793,"PTPRG",1,0,0.014,0.316,0.0045,0.0292622559594434
"hsa-mir-192-5p","hsa-mir-193b-3p",2099,"ESR1",5793,"PTPRG",1,0,0.026,0.3385,5e-04,0.0053038974178507
"hsa-mir-148b-5p","hsa-mir-19b-3p",10320,"IKZF1",5795,"PTPRJ",1,0,0.021,0.0455,0.0055,0.0338024950939165
"hsa-mir-148b-5p","hsa-mir-30a-5p",6938,"TCF12",5796,"PTPRK",1,0,0.0165,0.2185,0.0055,0.0338024950939165
"hsa-mir-7-5p","hsa-mir-935",6938,"TCF12",5796,"PTPRK",1,0,0.241,0.011,0.009,0.0476994065934066
"hsa-mir-130b-5p","hsa-mir-576-5p",10009,"ZBTB33",5813,"PURA",1,0,0.0235,0.0755,0,0
"hsa-mir-192-5p","hsa-mir-429",10009,"ZBTB33",5813,"PURA",1,0,0.3855,0.0205,0,0
"hsa-mir-424-5p","hsa-mir-576-5p",10009,"ZBTB33",5813,"PURA",1,0,0.036,0.0415,0.001,0.00940327549229869
"hsa-mir-576-5p","hsa-mir-616-5p",10009,"ZBTB33",5813,"PURA",1,0,0.0445,0.0665,0,0
"hsa-mir-33a-5p","hsa-mir-576-5p",10009,"ZBTB33",5813,"PURA",1,0,0.682,0.0665,5e-04,0.0053038974178507
"hsa-mir-484","hsa-mir-576-5p",10009,"ZBTB33",5813,"PURA",1,0,0.2625,0.045,0.0015,0.0129532855863921
"hsa-let-7f-1-3p","hsa-mir-576-5p",10009,"ZBTB33",5813,"PURA",1,5e-04,0.689,0.0735,0.0085,0.0458423612819538
"hsa-mir-193b-5p","hsa-mir-210-3p",4286,"MITF",5873,"RAB27A",1,5e-04,0.4235,0.013,0.003,0.0217897352489383
"hsa-mir-130b-3p","hsa-mir-146b-5p",6667,"SP1",5966,"REL",1,0,0.1025,0.0785,0.007,0.0400595424557407
"hsa-mir-301a-3p","hsa-mir-30a-5p",4609,"MYC",5997,"RGS2",1,0.0065,0.0525,0.027,0.002,0.0161469751247112
"hsa-let-7g-3p","hsa-mir-20a-3p",6774,"STAT3",6095,"RORA",1,0.0025,0.3175,0.286,0.001,0.00940327549229869
"hsa-mir-149-5p","hsa-mir-26b-3p",6667,"SP1",6095,"RORA",1,0,0.1475,0.055,0,0
"hsa-let-7g-3p","hsa-mir-149-5p",6667,"SP1",6095,"RORA",1,0,0.3135,0.1685,0,0
"hsa-mir-221-5p","hsa-mir-548b-3p",6670,"SP3",6095,"RORA",1,0.0015,0.7985,0.1415,0.007,0.0400595424557407
"hsa-let-7g-3p","hsa-mir-193b-3p",3091,"HIF1A",6095,"RORA",1,0,0.272,0.0125,5e-04,0.0053038974178507
"hsa-mir-484","hsa-mir-629-3p",6670,"SP3",6095,"RORA",1,0.0015,0.026,0.6455,0.001,0.00940327549229869
"hsa-mir-26b-3p","hsa-mir-484",6670,"SP3",6095,"RORA",1,0,0.0375,0.025,0,0
"hsa-mir-193b-3p","hsa-mir-26b-3p",3091,"HIF1A",6095,"RORA",1,0.007,0.014,0.0345,0,0
"hsa-let-7g-3p","hsa-mir-484",6670,"SP3",6095,"RORA",1,0,0.282,0.0265,0,0
"hsa-mir-193b-5p","hsa-mir-484",6670,"SP3",6095,"RORA",1,0.006,0.333,0.0335,0.003,0.0217897352489383
"hsa-mir-130a-3p","hsa-mir-671-5p",4609,"MYC",6122,"RPL3",1,0,0.471,0.032,0.0065,0.0380376504562221
"hsa-mir-210-3p","hsa-mir-766-3p",4609,"MYC",6146,"RPL22",1,0.003,0.06,0.0165,5e-04,0.0053038974178507
"hsa-mir-130b-3p","hsa-mir-210-3p",4609,"MYC",6146,"RPL22",1,0,0.342,0.0325,0.004,0.0268807267863115
"hsa-let-7c-5p","hsa-mir-454-3p",4609,"MYC",6210,"RPS15A",1,0,0.1915,0.5255,0.0015,0.0129532855863921
"hsa-mir-199a-5p","hsa-mir-766-3p",4609,"MYC",6223,"RPS19",1,0.003,0.0455,0.018,0.0025,0.019049150025278
"hsa-mir-199a-5p","hsa-mir-940",4609,"MYC",6223,"RPS19",1,0.001,0.0265,0.024,0.003,0.0217897352489383
"hsa-let-7g-3p","hsa-mir-101-5p",10765,"KDM5B",6239,"RREB1",1,0,0.0635,0.0955,0.004,0.0268807267863115
"hsa-mir-505-3p","hsa-mir-93-3p",7003,"TEAD1",6453,"ITSN1",1,0,0.053,0.59,0.004,0.0268807267863115
"hsa-let-7g-3p","hsa-mir-505-3p",7003,"TEAD1",6453,"ITSN1",1,0,0.0205,0.038,0.0075,0.0420272923734721
"hsa-mir-193b-3p","hsa-mir-592",4609,"MYC",6470,"SHMT1",1,0,0.268,0.0295,0.007,0.0400595424557407
"hsa-mir-3065-3p","hsa-mir-30b-3p",4205,"MEF2A",6480,"ST6GAL1",1,0.0015,0.5035,0.0125,0.0035,0.0244019457615358
"hsa-mir-29b-1-5p","hsa-mir-491-5p",1820,"ARID3A",6482,"ST3GAL1",1,5e-04,0.9845,0.2895,0.002,0.0161469751247112
"hsa-mir-205-5p","hsa-mir-3150b-3p",4150,"MAZ",6522,"SLC4A2",1,0,0.4235,0.011,0.007,0.0400595424557407
"hsa-mir-20a-3p","hsa-mir-9-5p",1385,"CREB1",6574,"SLC20A1",1,0,0.014,0.011,0.0015,0.0129532855863921
"hsa-mir-20a-3p","hsa-mir-9-5p",466,"ATF1",6574,"SLC20A1",1,0.0035,0.014,0.011,0.0015,0.0129532855863921
"hsa-mir-20a-3p","hsa-mir-324-5p",4772,"NFATC1",6595,"SMARCA2",1,0,0.5235,0.0655,0.003,0.0217897352489383
"hsa-mir-148a-3p","hsa-mir-16-2-3p",367,"AR",6652,"SORD",1,0,0.1365,0.099,5e-04,0.0053038974178507
"hsa-mir-197-3p","hsa-mir-96-5p",7020,"TFAP2A",6667,"SP1",1,0.002,0.151,0.0455,0.0035,0.0244019457615358
"hsa-mir-222-3p","hsa-mir-324-5p",2099,"ESR1",6667,"SP1",1,0,0.025,0.046,5e-04,0.0053038974178507
"hsa-mir-197-3p","hsa-mir-324-5p",7020,"TFAP2A",6667,"SP1",1,0.0035,0.185,0.035,0.001,0.00940327549229869
"hsa-mir-222-3p","hsa-mir-324-5p",7020,"TFAP2A",6667,"SP1",1,0,0.025,0.046,5e-04,0.0053038974178507
"hsa-mir-19a-3p","hsa-mir-222-3p",2099,"ESR1",6670,"SP3",1,0,0.019,0.33,0.0035,0.0244019457615358
"hsa-mir-19a-3p","hsa-mir-222-3p",4090,"SMAD5",6670,"SP3",1,0,0.019,0.33,0.0035,0.0244019457615358
"hsa-mir-146b-5p","hsa-mir-486-5p",6671,"SP4",6670,"SP3",1,0.0025,0.3355,0.135,0.0015,0.0129532855863921
"hsa-mir-130b-5p","hsa-mir-342-3p",1869,"E2F1",6670,"SP3",-1,0,0.089,0.593,0.0015,0.0129532855863921
"hsa-mir-196a-5p","hsa-mir-589-3p",4208,"MEF2C",6672,"SP100",1,0,0.069,0.132,0.0055,0.0338024950939165
