entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,BH_pvalues_adjusted,BH_rejected
132864,CPEB2,hsa-mir-182-5p,hsa-mir-183-5p,0.008,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29982598'>PubMedLink</a>,NA,tarbase,tarbase,0.33131428571428573,FALSE
132864,CPEB2,hsa-mir-182-5p,hsa-mir-96-5p,0.003,FALSE,NA,NA,NA,tarbase,tarbase,0.24585159010600707,FALSE
138151,"NACC2",hsa-mir-301b-3p,hsa-mir-130b-3p,0.0095,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.33896,FALSE
140576,S100A16,hsa-mir-182-5p,hsa-mir-96-5p,0.0025,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.230996015936255,FALSE
140685,ZBTB46,hsa-mir-23a-5p,hsa-mir-3940-3p,0.004,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.26657471264367816,FALSE
140735,DYNLL2,hsa-mir-146a-5p,hsa-mir-92a-1-5p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.2906265664160401,FALSE
140735,DYNLL2,hsa-mir-301a-3p,hsa-mir-942-5p,0.007,FALSE,NA,NA,NA,tarbase,tarbase,0.3214732673267327,FALSE
140735,DYNLL2,hsa-mir-92a-1-5p,hsa-mir-301b-3p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,0.31130201342281877,FALSE
140735,DYNLL2,hsa-mir-92a-1-5p,hsa-mir-345-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.33131428571428573,FALSE
143686,SESN3,hsa-mir-1287-5p,hsa-mir-223-3p,0,FALSE,NA,NA,NA,tarbase,mirtarbase,0,TRUE
144165,PRICKLE1,hsa-mir-766-3p,hsa-mir-215-5p,0.007,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.3214732673267327,FALSE
145282,MIPOL1,hsa-mir-96-5p,hsa-mir-183-5p,0.003,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29982598'>PubMedLink</a>,NA,mirtarbase,mirtarbase,0.24585159010600707,FALSE
147687,ZNF417,hsa-mir-92b-3p,hsa-mir-301a-3p,0.002,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.21776525821596243,FALSE
150864,FAM117B,hsa-mir-616-5p,hsa-mir-508-5p,0.004,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.26657471264367816,FALSE
151636,DTX3L,hsa-mir-377-5p,hsa-mir-98-5p,0.006,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.31130201342281877,FALSE
151636,DTX3L,hsa-mir-485-5p,hsa-mir-98-5p,0.001,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1599448275862069,FALSE
160897,GPR180,hsa-mir-424-5p,hsa-mir-363-3p,0.0095,FALSE,NA,NA,NA,mirtarbase,tarbase,0.33896,FALSE
170959,ZNF431,hsa-mir-301a-3p,hsa-mir-450b-5p,0.002,TRUE,NA,NA,NA,mirtarbase tarbase,tarbase,0.21776525821596243,FALSE
170959,ZNF431,hsa-mir-330-5p,hsa-mir-139-5p,0.0075,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29516499'>PubMedLink</a>,NA,tarbase,mirtarbase tarbase,0.32757062146892657,FALSE
171023,ASXL1,hsa-mir-195-5p,hsa-mir-29b-1-5p,0,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0,TRUE
192670,AGO4,hsa-mir-3065-5p,hsa-mir-424-5p,0.0055,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.30442959427207633,FALSE
283373,ANKRD52,hsa-mir-195-5p,hsa-mir-92a-1-5p,0.0065,FALSE,NA,NA,NA,tarbase,tarbase,0.31537238493723846,FALSE
283373,ANKRD52,hsa-mir-2355-5p,hsa-mir-106a-5p,0,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0,TRUE
283373,ANKRD52,hsa-mir-3065-3p,hsa-mir-491-5p,0.005,FALSE,NA,NA,NA,tarbase,tarbase,0.2906265664160401,FALSE
283373,ANKRD52,hsa-mir-92a-1-5p,hsa-mir-199a-3p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.1599448275862069,FALSE
284058,KANSL1,hsa-mir-513a-3p,hsa-mir-942-5p,0.001,FALSE,NA,NA,NA,mirtarbase,tarbase,0.1599448275862069,FALSE
285636,C5orf51,hsa-mir-2355-5p,hsa-mir-129-5p,0.0075,FALSE,NA,NA,NA,tarbase,tarbase,0.32757062146892657,FALSE
340252,ZNF680,hsa-mir-33b-5p,hsa-mir-194-5p,0.004,TRUE,NA,NA,NA,tarbase,tarbase,0.26657471264367816,FALSE
359948,IRF2BP2,hsa-mir-3127-5p,hsa-mir-1226-3p,0.007,FALSE,NA,NA,NA,tarbase,mirtarbase,0.3214732673267327,FALSE
359948,IRF2BP2,hsa-mir-503-5p,hsa-mir-1226-3p,0.0065,FALSE,NA,NA,NA,tarbase,mirtarbase,0.31537238493723846,FALSE
374900,ZNF568,hsa-mir-766-3p,hsa-mir-335-5p,0.002,TRUE,NA,NA,NA,tarbase,mirtarbase tarbase,0.21776525821596243,FALSE
494470,RNF165,hsa-mir-708-5p,hsa-mir-335-3p,0.007,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.3214732673267327,FALSE
642273,FAM110C,hsa-mir-301a-3p,hsa-mir-363-3p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.230996015936255,FALSE
100463486,MTRNR2L8,hsa-mir-450b-5p,hsa-mir-196a-5p,0.0035,FALSE,NA,NA,NA,tarbase,tarbase,0.2585095541401274,FALSE
