entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,BH_pvalues_adjusted,BH_rejected
55839,CENPN,hsa-mir-548b-3p,hsa-mir-195-5p,0.0075,FALSE,NA,NA,NA,tarbase,tarbase,0.33533536585365853,FALSE
57493,HEG1,hsa-mir-30a-3p,hsa-mir-222-3p,0,FALSE,NA,NA,NA,tarbase,tarbase,0,TRUE
57524,CASKIN1,hsa-mir-3150b-3p,hsa-mir-2355-5p,0.0035,FALSE,NA,NA,NA,mirtarbase,tarbase,0.26826829268292685,FALSE
57546,PDP2,hsa-mir-450b-5p,hsa-let-7b-5p,0,FALSE,NA,NA,NA,tarbase,mirtarbase,0,TRUE
57551,TAOK1,hsa-mir-125b-2-3p,hsa-mir-374b-3p,0.0035,FALSE,NA,NA,NA,tarbase,mirtarbase,0.26826829268292685,FALSE
58190,CTDSP1,hsa-mir-96-5p,hsa-mir-15a-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.34435174953959485,FALSE
59338,PLEKHA1,hsa-mir-497-5p,hsa-mir-582-5p,0.0025,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.24120614035087715,FALSE
64093,SMOC1,hsa-mir-10a-5p,hsa-mir-199a-3p,0.002,FALSE,NA,NA,NA,tarbase,tarbase,0.22332994923857863,FALSE
64332,NFKBIZ,hsa-mir-20b-5p,hsa-mir-1304-5p,0.003,FALSE,NA,NA,NA,tarbase,tarbase,0.2588,FALSE
64393,ZMAT3,hsa-mir-195-5p,hsa-mir-15a-5p,0.0065,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.3272013729977116,FALSE
64778,FNDC3B,hsa-mir-211-5p,hsa-let-7b-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,0.34435174953959485,FALSE
64778,FNDC3B,hsa-mir-335-3p,hsa-mir-129-5p,0,FALSE,NA,NA,NA,tarbase,NA,0,TRUE
65979,PHACTR4,hsa-mir-3065-3p,hsa-mir-149-5p,0.0055,FALSE,NA,NA,NA,mirtarbase,tarbase,0.30630126582278483,FALSE
65997,RASL11B,hsa-mir-20a-5p,hsa-mir-106a-5p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.1745873015873016,FALSE
79618,HMBOX1,hsa-mir-548v,hsa-mir-221-3p,0.0015,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.19296491228070176,FALSE
79618,HMBOX1,hsa-mir-548v,hsa-mir-222-3p,5e-4,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.11826881720430107,FALSE
79960,JADE1,hsa-mir-199a-3p,hsa-mir-92b-3p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.24120614035087715,FALSE
80000,GREB1L,hsa-mir-101-3p,hsa-mir-362-3p,0.0055,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gUVM/30186385'>PubMedLink</a>,NA,NA,tarbase,mirtarbase,0.30630126582278483,FALSE
80031,SEMA6D,hsa-mir-221-3p,hsa-mir-222-3p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.19296491228070176,FALSE
80034,CSRNP3,hsa-mir-145-5p,hsa-mir-362-3p,0.0085,TRUE,NA,NA,NA,mirtarbase,mirtarbase,0.34435174953959485,FALSE
80727,TTYH3,hsa-mir-133a-3p,hsa-mir-222-5p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.11826881720430107,FALSE
81539,SLC38A1,hsa-mir-195-5p,hsa-mir-629-3p,0.0045,FALSE,NA,NA,NA,tarbase,tarbase,0.29029618768328447,FALSE
81539,SLC38A1,hsa-mir-340-5p,hsa-mir-629-3p,0.002,FALSE,NA,NA,NA,mirtarbase,tarbase,0.22332994923857863,FALSE
81539,SLC38A1,hsa-mir-378b,hsa-mir-125b-2-3p,0.0095,FALSE,NA,NA,NA,tarbase,mirtarbase,0.3494665551839465,FALSE
81796,SLCO5A1,hsa-mir-30a-5p,hsa-mir-548b-3p,0.005,FALSE,NA,NA,NA,tarbase,mirtarbase,0.3005191256830601,FALSE
83857,TMTC1,hsa-mir-335-3p,hsa-mir-125b-2-3p,0.0085,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.34435174953959485,FALSE
84168,ANTXR1,hsa-mir-155-5p,hsa-mir-642a-5p,0.009,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.3449163763066202,FALSE
84458,LCOR,hsa-mir-582-5p,hsa-let-7b-5p,0.0065,TRUE,NA,NA,NA,tarbase,tarbase,0.3272013729977116,FALSE
84612,PARD6B,hsa-mir-582-5p,hsa-mir-92b-3p,0.006,FALSE,NA,NA,NA,tarbase,mirtarbase,0.31881159420289856,FALSE
85301,COL27A1,hsa-mir-1229-3p,hsa-mir-3200-3p,0.0065,FALSE,NA,NA,NA,tarbase,tarbase,0.3272013729977116,FALSE
85463,ZC3H12C,hsa-mir-550a-3p,hsa-mir-889-3p,0.001,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.1745873015873016,FALSE
91526,ANKRD44,hsa-mir-335-3p,hsa-mir-383-5p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.11826881720430107,FALSE
91947,ARRDC4,hsa-mir-195-5p,hsa-mir-145-3p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.3494665551839465,FALSE
116984,ARAP2,hsa-mir-629-3p,hsa-mir-338-5p,0.0065,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gUVM/31289501'>PubMedLink</a>,NA,tarbase,mirtarbase,0.3272013729977116,FALSE
126731,CCSAP,hsa-mir-203a-3p,hsa-mir-221-3p,0.007,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.3297344753747323,FALSE
130026,ICA1L,hsa-mir-378a-5p,hsa-mir-20b-5p,5e-4,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.11826881720430107,FALSE
140901,STK35,hsa-mir-143-5p,hsa-mir-142-5p,0.007,FALSE,NA,NA,NA,mirtarbase,tarbase,0.3297344753747323,FALSE
144455,E2F7,hsa-mir-10a-5p,hsa-mir-30a-5p,0.007,TRUE,NA,NA,NA,mirtarbase tarbase,tarbase,0.3297344753747323,FALSE
153222,CREBRF,hsa-mir-33b-5p,hsa-mir-320c,0.0065,FALSE,NA,NA,NA,tarbase,mirtarbase,0.3272013729977116,FALSE
153241,CEP120,hsa-mir-199a-5p,hsa-let-7b-5p,0.0025,FALSE,NA,NA,NA,mirtarbase,mirtarbase tarbase,0.24120614035087715,FALSE
163702,IFNLR1,hsa-let-7b-5p,hsa-mir-379-5p,0.0045,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.29029618768328447,FALSE
170959,ZNF431,hsa-mir-3614-5p,hsa-mir-495-3p,0.008,TRUE,NA,NA,NA,tarbase,mirtarbase,0.34435174953959485,FALSE
192683,SCAMP5,hsa-mir-195-5p,hsa-mir-15a-5p,0.001,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.1745873015873016,FALSE
204851,HIPK1,hsa-mir-491-5p,hsa-mir-320b,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.3494665551839465,FALSE
221178,SPATA13,hsa-mir-30a-5p,hsa-mir-20a-3p,0.007,FALSE,NA,NA,NA,tarbase,tarbase,0.3297344753747323,FALSE
253943,YTHDF3,hsa-mir-3150b-3p,hsa-mir-20b-5p,0.001,FALSE,NA,NA,NA,tarbase,tarbase,0.1745873015873016,FALSE
285172,FAM126B,hsa-mir-320c,hsa-mir-33b-5p,0.0055,FALSE,NA,NA,NA,tarbase,tarbase,0.30630126582278483,FALSE
346653,FAM71F2,hsa-mir-3130-5p,hsa-mir-760,0.006,FALSE,NA,NA,NA,mirtarbase,mirtarbase,0.31881159420289856,FALSE
729830,FAM160A1,hsa-mir-424-5p,hsa-mir-146b-5p,0.0015,FALSE,NA,NA,NA,tarbase,tarbase,0.19296491228070176,FALSE
