"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16"
5563,"PRKAA2","hsa-mir-221-3p","hsa-mir-21-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22897928'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26648451'>PubMedLink</a>","tarbase","tarbase","hsa-mir-21-5p","hsa-mir-221-3p",5563,13.5677919041893,14.3928145024653,"16.1167857392266","12.7684902088573","11.8519476883064","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5565,"PRKAB2","hsa-mir-221-3p","hsa-mir-30a-3p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-30a-3p","hsa-mir-221-3p",5565,16.346998423453,15.8337699889125,"16.4282890878559","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5573,"PRKAR1A","hsa-mir-141-3p","hsa-mir-425-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29631630'>PubMedLink</a>","tarbase","tarbase","hsa-mir-425-5p","hsa-mir-141-3p",5573,18.9990165810837,19.1209936763403,"18.9856858921096","19.2364645579649","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5738,"PTGFRN","hsa-mir-33a-5p","hsa-mir-106a-5p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-106a-5p","hsa-mir-33a-5p",5738,18.9327610274275,18.4418361155322,"17.7868943851659","18.3905358124903","17.8438715422507","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5770,"PTPN1","hsa-mir-27a-5p","hsa-mir-183-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-183-5p","hsa-mir-27a-5p",5770,16.8036934826597,17.4752598716743,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5784,"PTPN14","hsa-mir-152-3p","hsa-mir-877-3p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-877-3p","hsa-mir-152-3p",5784,15.0697316304608,16.2917195905346,"15.4079477309114","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5795,"PTPRJ","hsa-mir-501-5p","hsa-mir-500a-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-500a-5p","hsa-mir-501-5p",5795,13.7905402349724,12.5043597119829,"14.3318198190021","16.5803747047069","14.2350592277713","15.5923546291668","15.3828506254851","15.7833283332813","14.729913198933","13.1272204288219","14.0762696815751","15.0631345757847","13.6194928769837",""""""
5795,"PTPRJ","hsa-mir-532-5p","hsa-mir-96-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-96-5p","hsa-mir-532-5p",5795,13.7905402349724,12.5043597119829,"14.3318198190021","14.2350592277713","13.1272204288219","14.0762696815751","15.0631345757847","13.6194928769837","""""","""""","""""","""""","""""",""""""
5795,"PTPRJ","hsa-mir-96-5p","hsa-mir-501-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-501-5p","hsa-mir-96-5p",5795,13.7905402349724,12.5043597119829,"14.3318198190021","14.2350592277713","13.1272204288219","14.1572362975635","14.0762696815751","15.0631345757847","13.6194928769837","""""","""""","""""","""""",""""""
5796,"PTPRK","hsa-mir-133b","hsa-mir-149-5p",0.002,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-149-5p","hsa-mir-133b",5796,16.1158954215745,16.1131995576338,"15.4264404436609","16.1547985810974","15.8694873339623","15.9672924645704","16.553060697072","""""","""""","""""","""""","""""","""""",""""""
5865,"RAB3B","hsa-mir-378a-3p","hsa-mir-155-5p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-155-5p","hsa-mir-378a-3p",5865,12.989115547275,13.1690194737376,"14.582199685736","12.216258027424","9.48465171318487","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5979,"RET","hsa-mir-192-5p","hsa-mir-218-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29263244'>PubMedLink</a>","mirtarbase tarbase","mirtarbase","hsa-mir-218-5p","hsa-mir-192-5p",5979,14.4213320533497,14.3028331364545,"12.7098361497486","14.5331322730238","12.8884488299045","14.2484548941085","16.2431104527335","""""","""""","""""","""""","""""","""""",""""""
6196,"RPS6KA2","hsa-mir-20a-5p","hsa-mir-17-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-17-5p","hsa-mir-20a-5p",6196,14.885501182412,16.3522623343093,"17.5472038077015","15.9514158968376","15.245195896264","16.5607220028381","14.2684737805276","16.301112234428","15.639532162576","13.5565050530834","15.6711177459297","15.9611157909751","17.6684220052232",""""""
6352,"CCL5","hsa-mir-17-5p","hsa-mir-20a-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27069129'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27069129'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-20a-5p","hsa-mir-17-5p",6352,14.9960295803175,15.1504286346659,"16.315062694542","13.4076775242511","16.0298319294195","17.6672725277888","14.4128841068852","16.4740274859911","16.7561938979666","22.3922482292821","15.1443367824394","14.0718391569742","15.4678164211952",""""""
6387,"CXCL12","hsa-mir-141-3p","hsa-mir-200a-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21607621'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22025313'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28239742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28277316'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28285568'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28402926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28402926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29383153'>PubMedLink</a>","tarbase","tarbase","hsa-mir-200a-3p","hsa-mir-141-3p",6387,16.1229621128382,14.9402664884237,"13.4482894950585","15.7899696415445","16.8701374059325","18.0054512682454","15.6277766826798","15.1353711528191","19.6640364575013","16.2329937415372","""""","""""","""""",""""""
6470,"SHMT1","hsa-mir-182-5p","hsa-mir-335-3p",0.0015,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-335-3p","hsa-mir-182-5p",6470,16.0610394643798,15.4499998934143,"16.8221543601168","14.9519661222687","16.419279748375","16.0088978197167","14.7335754323859","""""","""""","""""","""""","""""","""""",""""""
6493,"SIM2","hsa-let-7d-5p","hsa-mir-98-5p",0.009,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-98-5p","hsa-let-7d-5p",6493,15.3084836858789,14.9539323904747,"16.0638719534927","14.8841570399514","13.3438536422149","13.3441328397857","17.3751092692042","13.151740756423","16.5745151362191","12.7403715045845","""""","""""","""""",""""""
6498,"SKIL","hsa-mir-92b-3p","hsa-mir-33a-5p",0.0065,TRUE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-33a-5p","hsa-mir-92b-3p",6498,18.826357038683,16.8534951229735,"16.9884963957715","17.1695295436981","17.6436463699575","16.689697204498","""""","""""","""""","""""","""""","""""","""""",""""""
6505,"SLC1A1","hsa-mir-96-5p","hsa-mir-432-5p",0.0065,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-432-5p","hsa-mir-96-5p",6505,13.4685251052496,13.0401889056542,"12.7142514858062","12.8479542566927","13.5538084667258","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6526,"SLC5A3","hsa-mir-18b-5p","hsa-mir-18a-5p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-18a-5p","hsa-mir-18b-5p",6526,15.678339778875,17.0626984087175,"15.4811682910929","15.8348258944289","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-1-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-1-3p","hsa-mir-877-3p",6526,15.678339778875,15.174431802131,"15.3467820519244","15.8348258944289","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-182-5p",0.001,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-182-5p","hsa-mir-877-3p",6526,15.174431802131,15.3467820519244,"15.8348258944289","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-183-5p",0.004,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-183-5p","hsa-mir-877-3p",6526,15.678339778875,15.174431802131,"16.7273914461579","15.3467820519244","15.8348258944289","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6526,"SLC5A3","hsa-mir-877-3p","hsa-mir-96-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-96-5p","hsa-mir-877-3p",6526,15.678339778875,15.174431802131,"16.4437694061188","15.3467820519244","15.8348258944289","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6533,"SLC6A6","hsa-mir-362-5p","hsa-mir-362-3p",0.007,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-362-3p","hsa-mir-362-5p",6533,14.6652336162193,14.2706934741373,"14.4736066157788","15.3203287141559","15.9190488145256","14.9987916022789","16.4100616229775","13.9247457930674","16.5535573744104","15.8559633219035","16.1661798951522","15.0082957914443","""""",""""""
6533,"SLC6A6","hsa-mir-362-5p","hsa-mir-500b-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-500b-5p","hsa-mir-362-5p",6533,14.6652336162193,14.2706934741373,"14.4736066157788","15.3203287141559","15.9190488145256","14.9987916022789","16.656159668216","16.4100616229775","13.9247457930674","16.5535573744104","15.8559633219035","16.1661798951522","15.0082957914443",""""""
6533,"SLC6A6","hsa-mir-500b-5p","hsa-mir-362-3p",0.0015,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-362-3p","hsa-mir-500b-5p",6533,14.6652336162193,14.2706934741373,"14.4736066157788","15.3203287141559","15.9190488145256","16.6782366372558","14.9987916022789","16.4100616229775","13.9247457930674","16.5535573744104","15.8559633219035","16.1661798951522","15.0082957914443",""""""
6533,"SLC6A6","hsa-mir-501-5p","hsa-mir-362-3p",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-362-3p","hsa-mir-501-5p",6533,14.6652336162193,14.2706934741373,"14.4736066157788","15.3203287141559","15.9190488145256","16.6782366372558","14.9987916022789","16.4100616229775","13.9247457930674","15.8559633219035","16.1661798951522","15.0082957914443","""""",""""""
6533,"SLC6A6","hsa-mir-501-5p","hsa-mir-500b-5p",0.007,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-500b-5p","hsa-mir-501-5p",6533,14.6652336162193,14.2706934741373,"14.4736066157788","15.3203287141559","15.9190488145256","16.6782366372558","14.9987916022789","16.656159668216","16.4100616229775","13.9247457930674","15.8559633219035","16.1661798951522","15.0082957914443",""""""
6602,"SMARCD1","hsa-mir-21-5p","hsa-mir-744-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-744-5p","hsa-mir-21-5p",6602,17.8171076975844,18.6250473493468,"17.8430388307024","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6602,"SMARCD1","hsa-mir-501-5p","hsa-mir-182-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-182-5p","hsa-mir-501-5p",6602,18.4161743903376,19.3942249689106,"18.0201393382518","18.1057394996243","18.986056173014","18.5672219109383","18.1243323959649","17.9004144811339","""""","""""","""""","""""","""""",""""""
6603,"SMARCD2","hsa-mir-532-3p","hsa-mir-188-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-188-3p","hsa-mir-532-3p",6603,18.348410624756,19.1435643814526,"19.8965033924178","18.742895425853","20.3454654820046","18.8581338998852","20.1011841707738","19.4016082949391","18.3858045900525","17.8823330347904","17.6311425729275","18.116692130074","""""",""""""
6625,"SNRNP70","hsa-mir-676-3p","hsa-mir-502-5p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26296520'>PubMedLink</a>","tarbase","tarbase","hsa-mir-502-5p","hsa-mir-676-3p",6625,20.1600732775731,19.6399476252284,"19.4842316032289","19.8745058961226","19.2516483456545","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-130a-5p","hsa-mir-9-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase","mirtarbase","hsa-mir-9-5p","hsa-mir-130a-5p",6648,18.4044897856286,16.582399898801,"16.9417905269965","16.9979835616326","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-376a-3p","hsa-mir-188-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","tarbase","hsa-mir-188-3p","hsa-mir-376a-3p",6648,18.0555613789555,17.073331223309,"17.1680722162665","17.4208865574056","17.4028168795886","17.8628325627595","17.9102674864675","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-376b-3p","hsa-mir-188-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","tarbase","hsa-mir-188-3p","hsa-mir-376b-3p",6648,18.0555613789555,17.073331223309,"17.1680722162665","17.4208865574056","17.4028168795886","17.8628325627595","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-410-3p","hsa-mir-188-3p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-188-3p","hsa-mir-410-3p",6648,18.0555613789555,17.073331223309,"17.1680722162665","17.4208865574056","17.4028168795886","17.8628325627595","17.9102674864675","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-502-5p","hsa-mir-376a-3p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29774090'>PubMedLink</a>","tarbase","tarbase","hsa-mir-376a-3p","hsa-mir-502-5p",6648,18.0555613789555,17.073331223309,"17.1680722162665","17.4208865574056","17.4028168795886","17.8628325627595","17.9102674864675","""""","""""","""""","""""","""""","""""",""""""
6720,"SREBF1","hsa-mir-495-3p","hsa-mir-134-5p",0.005,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22672904'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24614076'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25270091'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28176325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28356952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30206735'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30452972'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-134-5p","hsa-mir-495-3p",6720,17.7814934949111,17.0804068115299,"16.1279905393179","16.7322102465687","16.3433550527378","17.2978700405448","16.3993132082466","16.2261566668014","17.5095746082984","18.7455355279538","17.840623106795","""""","""""",""""""
6752,"SSTR2","hsa-mir-191-3p","hsa-mir-192-5p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-192-5p","hsa-mir-191-3p",6752,12.3681455131094,13.6646813867135,"13.9678087207842","13.1489301327939","13.5460219249343","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6760,"SS18","hsa-mir-329-3p","hsa-mir-532-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-532-5p","hsa-mir-329-3p",6760,18.0318167119743,17.4497461646935,"17.4969748455051","18.1317954378757","18.8421867818707","17.4803301908096","""""","""""","""""","""""","""""","""""","""""",""""""
6760,"SS18","hsa-mir-485-3p","hsa-mir-532-5p",0.0015,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-532-5p","hsa-mir-485-3p",6760,18.0318167119743,17.4497461646935,"17.4969748455051","18.8421867818707","17.4803301908096","17.3460978750308","""""","""""","""""","""""","""""","""""","""""",""""""
6760,"SS18","hsa-mir-485-3p","hsa-mir-542-3p",0.006,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-542-3p","hsa-mir-485-3p",6760,18.0318167119743,17.4497461646935,"17.4969748455051","17.4803301908096","17.3460978750308","18.2253809680188","17.6200272889485","""""","""""","""""","""""","""""","""""",""""""
6760,"SS18","hsa-mir-542-3p","hsa-mir-494-3p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-494-3p","hsa-mir-542-3p",6760,18.0318167119743,17.4497461646935,"17.4803301908096","18.2253809680188","17.6200272889485","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6773,"STAT2","hsa-mir-363-3p","hsa-mir-1228-3p",0.008,TRUE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-1228-3p","hsa-mir-363-3p",6773,17.7522586792321,17.8223830174945,"17.9992112744749","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6867,"TACC1","hsa-mir-17-5p","hsa-mir-19b-1-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-19b-1-5p","hsa-mir-17-5p",6867,15.5647351393291,15.7999552525684,"16.8817344293532","14.9167882869319","15.0919035729452","15.2864699404441","14.5507731806361","15.5382285974862","15.7701042518099","15.5437989624437","15.7355309913013","15.5056398881002","""""",""""""
7020,"TFAP2A","hsa-mir-1306-3p","hsa-let-7c-5p",0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31814916'>PubMedLink</a>","tarbase","tarbase","hsa-let-7c-5p","hsa-mir-1306-3p",7020,16.3092905523342,15.8672188201926,"17.2618455712834","13.7132889210607","16.8411676576961","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7048,"TGFBR2","hsa-mir-17-5p","hsa-mir-30a-5p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10854545'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15993480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22116456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7585631'>PubMedLink</a>","mirtarbase tarbase","tarbase","hsa-mir-30a-5p","hsa-mir-17-5p",7048,17.0118302935903,17.0711114280944,"16.4937661560152","17.1460318584428","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7113,"TMPRSS2","hsa-mir-493-3p","hsa-mir-432-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-432-5p","hsa-mir-493-3p",7113,8.36418936892648,10.4655338809237,"14.9826982817755","9.18964976580727","12.1995833858641","-2","10.3207179832814","9.66813598844819","13.7209010213292","10.0330699494086","9.49327422241474","14.4011465332119","15.6161182842214",""""""
7204,"TRIO","hsa-mir-98-5p","hsa-mir-92b-3p",0.006,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-92b-3p","hsa-mir-98-5p",7204,16.3683016925629,16.0162970639232,"16.006620259319","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7227,"TRPS1","hsa-mir-183-5p","hsa-mir-182-5p",0.0015,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-182-5p","hsa-mir-183-5p",7227,14.3619602312522,15.5675469584567,"17.1235192182077","13.482384948075","17.0958199148928","14.6318661040557","15.2441211575568","14.0804078625428","16.0668316252265","18.8070866559773","17.1517352501727","14.8393605453819","""""",""""""
7227,"TRPS1","hsa-mir-760","hsa-mir-194-3p",0.0035,TRUE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-194-3p","hsa-mir-760",7227,16.9422744349863,15.0172965242868,"15.4756514469562","15.8609151166023","15.2441211575568","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7227,"TRPS1","hsa-mir-96-5p","hsa-mir-182-5p",0.002,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-182-5p","hsa-mir-96-5p",7227,14.3619602312522,15.5675469584567,"13.482384948075","17.0958199148928","14.6318661040557","15.2441211575568","14.0804078625428","16.0668316252265","18.8070866559773","14.8393605453819","17.4555496068402","""""","""""",""""""
7436,"VLDLR","hsa-mir-199a-3p","hsa-mir-17-5p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-199a-3p",7436,15.9456249577779,16.2469839294777,"14.8926683002693","14.3269493680857","15.180484261979","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7436,"VLDLR","hsa-mir-199b-3p","hsa-mir-17-5p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-199b-3p",7436,15.9456249577779,16.2469839294777,"14.8926683002693","14.3269493680857","15.180484261979","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7436,"VLDLR","hsa-mir-20a-5p","hsa-mir-199a-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-199a-3p","hsa-mir-20a-5p",7436,15.9456249577779,16.2469839294777,"14.8926683002693","14.3269493680857","15.180484261979","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7436,"VLDLR","hsa-mir-20a-5p","hsa-mir-199b-3p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-199b-3p","hsa-mir-20a-5p",7436,15.9456249577779,16.2469839294777,"14.8926683002693","14.3269493680857","15.180484261979","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7675,"ZNF121","hsa-mir-542-3p","hsa-mir-584-5p",0.008,TRUE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-584-5p","hsa-mir-542-3p",7675,16.7910509441009,16.4922447223148,"16.2353028742779","15.9792117397724","15.8655976978414","15.9890093787074","15.6017748207823","""""","""""","""""","""""","""""","""""",""""""
7675,"ZNF121","hsa-mir-660-5p","hsa-let-7c-5p",0.007,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-let-7c-5p","hsa-mir-660-5p",7675,16.4922447223148,17.5471240240698,"14.9036140354896","15.7219631794863","15.6017748207823","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7739,"ZNF185","hsa-mir-1-3p","hsa-mir-96-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-96-5p","hsa-mir-1-3p",7739,16.6620255967988,15.4608340756252,"17.8260166037086","13.7103507382648","15.385447524499","16.3851525806621","16.198245663895","16.8152030966556","14.4838302521227","""""","""""","""""","""""",""""""
7739,"ZNF185","hsa-mir-182-5p","hsa-mir-1-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-1-3p","hsa-mir-182-5p",7739,15.4608340756252,17.8260166037086,"13.7103507382648","15.385447524499","16.3851525806621","16.198245663895","16.8152030966556","17.7239122687974","14.4838302521227","""""","""""","""""","""""",""""""
7739,"ZNF185","hsa-mir-206","hsa-mir-96-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-96-5p","hsa-mir-206",7739,16.6620255967988,15.4608340756252,"17.8260166037086","13.7103507382648","15.385447524499","16.3851525806621","16.198245663895","16.8152030966556","14.4838302521227","""""","""""","""""","""""",""""""
7764,"ZNF217","hsa-mir-378a-3p","hsa-mir-139-5p",0.005,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>",NA,"tarbase","tarbase","hsa-mir-139-5p","hsa-mir-378a-3p",7764,16.7536067046226,16.4478085168405,"16.779707275112","17.3808200047869","17.1934395516001","16.6408906947112","""""","""""","""""","""""","""""","""""","""""",""""""
7764,"ZNF217","hsa-mir-378a-5p","hsa-mir-139-5p",0.0095,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29618950'>PubMedLink</a>",NA,"mirtarbase","tarbase","hsa-mir-139-5p","hsa-mir-378a-5p",7764,16.7536067046226,16.4478085168405,"16.779707275112","17.3808200047869","16.6408906947112","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7764,"ZNF217","hsa-mir-503-5p","hsa-mir-10b-3p",0.005,TRUE,NA,NA,NA,"tarbase","tarbase","hsa-mir-10b-3p","hsa-mir-503-5p",7764,17.3418087348768,17.0509288760743,"17.3808200047869","16.4851791073309","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7779,"SLC30A1","hsa-mir-18a-5p","hsa-mir-548o-3p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-548o-3p","hsa-mir-18a-5p",7779,16.0157653190836,15.9912206534253,"16.7144855346208","15.3602477732492","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7832,"BTG2","hsa-mir-214-3p","hsa-mir-219a-1-3p",0,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-219a-1-3p","hsa-mir-214-3p",7832,18.1992806268468,19.7247631295306,"18.0571192328422","17.4162025667785","18.0533784489423","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7832,"BTG2","hsa-mir-3187-3p","hsa-mir-129-2-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-129-2-3p","hsa-mir-3187-3p",7832,18.1992806268468,19.1762357716369,"18.0571192328422","17.4162025667785","19.2816521246989","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7855,"FZD5","hsa-mir-99a-5p","hsa-mir-3065-5p",0.001,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-3065-5p","hsa-mir-99a-5p",7855,14.5053946612218,16.1042030769337,"13.6588542207598","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7976,"FZD3","hsa-mir-493-5p","hsa-mir-31-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-31-5p","hsa-mir-493-5p",7976,14.8273762342419,14.7106359586585,"16.0411998660819","12.4760127338996","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8019,"BRD3","hsa-mir-141-3p","hsa-mir-182-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28805821'>PubMedLink</a>","mirtarbase tarbase","tarbase","hsa-mir-182-5p","hsa-mir-141-3p",8019,15.1536566964104,14.9840058354286,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8106,"PABPN1","hsa-mir-296-5p","hsa-mir-769-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-769-3p","hsa-mir-296-5p",8106,19.5561797686034,18.8511215788108,"19.9653065431898","19.2894222425416","19.5413799194879","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8239,"USP9X","hsa-mir-92b-3p","hsa-mir-218-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-218-5p","hsa-mir-92b-3p",8239,18.8466123188542,17.1232062127194,"16.7671657492865","17.2270522349472","17.1509724922553","""""","""""","""""","""""","""""","""""","""""","""""",""""""
