"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39"
4026,"LPP","hsa-mir-548b-3p","hsa-mir-7-5p",0,FALSE,NA,"tarbase","tarbase","hsa-mir-7-5p","hsa-mir-548b-3p",4026,14.3419259836045,15.9816053991755,"15.311732988378","15.2491121747996","15.5302442424522","13.4594049693649","14.7733254835253","14.9364070802863","15.3202314453701","14.9802732093541","13.7235090839345","16.9786585519706","16.5698215435527","14.4952200595885","14.7096549278718","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4026,"LPP","hsa-mir-548e-3p","hsa-mir-7-5p",0.0065,FALSE,NA,"tarbase","tarbase","hsa-mir-7-5p","hsa-mir-548e-3p",4026,15.2951561246226,14.7733254835253,"14.9364070802863","15.3202314453701","16.5698215435527","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4067,"LYN","hsa-mir-205-5p","hsa-let-7e-5p",0,FALSE,NA,"mirtarbase","mirtarbase tarbase","hsa-let-7e-5p","hsa-mir-205-5p",4067,16.1121623558267,16.4431519452476,"15.6289498299732","16.3960856980199","16.1276790821677","16.7639377588056","17.3334449012863","16.4448870224707","15.6025058929064","16.9672414486814","16.7756511405779","16.3570365976574","17.398783667771","16.6026128535856","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4067,"LYN","hsa-mir-320c","hsa-mir-205-5p",0.008,FALSE,NA,"tarbase","mirtarbase","hsa-mir-205-5p","hsa-mir-320c",4067,16.4431519452476,15.6289498299732,"16.3960856980199","16.1276790821677","15.6025058929064","16.9672414486814","17.1565876202619","16.7756511405779","16.3570365976574","17.398783667771","16.6026128535856","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-122-5p","hsa-mir-1305",0.001,FALSE,NA,"tarbase","tarbase","hsa-mir-1305","hsa-mir-122-5p",4154,15.9911785663498,15.488491942974,"16.3305054545931","16.9923963623145","17.0659503563849","16.213439602655","16.5425229376839","15.9338779689866","16.3102482602191","15.4777162068378","17.7714804886986","16.912469618027","16.5295211062485","15.9052755030095","16.7652617091849","15.6901264981692","16.8472414438954","16.252856170738","17.7637481828086","17.9453581940281","17.3992984481822","15.0066812877335","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-1305","hsa-mir-335-5p",0.0025,FALSE,NA,"tarbase","mirtarbase","hsa-mir-335-5p","hsa-mir-1305",4154,15.9911785663498,16.9923963623145,"15.9338779689866","16.3102482602191","17.8644911311023","17.7714804886986","16.912469618027","16.5295211062485","16.6365870160051","16.7652617091849","15.6901264981692","16.8472414438954","16.252856170738","17.7637481828086","18.1453233308529","17.6473800242503","16.5049601855784","14.8705075920991","17.9453581940281","17.3992984481822","16.5105462568259","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-130b-3p","hsa-mir-335-5p",0.0035,FALSE,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-335-5p","hsa-mir-130b-3p",4154,15.9911785663498,17.3991711335823,"17.6059403005316","15.9338779689866","16.3102482602191","18.3092688310532","17.8644911311023","17.7714804886986","16.912469618027","16.5295211062485","16.6365870160051","16.7652617091849","15.6901264981692","16.8472414438954","16.252856170738","17.7692947731302","14.8705075920991","15.7844204213436","17.3271292717341","17.1195135385362","17.3992984481822","16.5105462568259","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-433-3p","hsa-mir-1305",0.0015,FALSE,NA,"mirtarbase","tarbase","hsa-mir-1305","hsa-mir-433-3p",4154,15.9911785663498,16.3305054545931,"16.9923963623145","17.0659503563849","16.213439602655","15.9338779689866","16.3102482602191","17.8644911311023","16.912469618027","16.5295211062485","16.6365870160051","15.6901264981692","16.8472414438954","16.252856170738","17.7637481828086","18.1453233308529","17.6473800242503","16.5049601855784","18.4873845809525","14.8705075920991","17.9453581940281","16.5105462568259","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-548d-3p","hsa-mir-187-3p",0.009,FALSE,NA,"tarbase","tarbase","hsa-mir-187-3p","hsa-mir-548d-3p",4154,15.724283226357,17.2815251308761,"17.0568363231694","17.5637871839517","16.2137036446593","16.5544257042888","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4154,"MBNL1","hsa-mir-7-1-3p","hsa-mir-92b-3p",0.001,FALSE,NA,"tarbase","mirtarbase tarbase","hsa-mir-92b-3p","hsa-mir-7-1-3p",4154,15.488491942974,16.026864061431,"17.2815251308761","15.847872960975","15.8202023167548","16.5619291207257","16.2964467680261","16.2137036446593","17.0668928155879","16.5544257042888","17.4183298815392","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4170,"MCL1","hsa-mir-873-5p","hsa-mir-494-3p",0.0065,FALSE,NA,"tarbase","tarbase","hsa-mir-494-3p","hsa-mir-873-5p",4170,20.8684330912157,20.0236965425644,"20.5658162665464","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4238,"MFAP3","hsa-mir-7-5p","hsa-mir-96-5p",0.0065,FALSE,NA,"tarbase","tarbase","hsa-mir-96-5p","hsa-mir-7-5p",4238,13.9211317208262,16.4182793470718,"14.9686000712362","15.0528362886581","13.9881530325389","15.4272732146857","15.3286234897613","16.3208102609487","16.4619122646255","13.9395575482093","16.1206332000877","13.591743184423","13.1127320251467","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4286,"MITF","hsa-mir-182-5p","hsa-mir-200c-3p",0,TRUE,NA,"mirtarbase tarbase","tarbase","hsa-mir-200c-3p","hsa-mir-182-5p",4286,13.5470400778239,13.5563660108512,"12.4363828620663","14.0271260489788","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4297,"KMT2A","hsa-mir-486-3p","hsa-mir-219a-5p",0.0025,TRUE,NA,"tarbase","tarbase","hsa-mir-219a-5p","hsa-mir-486-3p",4297,15.4991816776432,14.8045210231467,"14.4574117436752","15.2194390743053","15.039333751272","15.2971820786407","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4297,"KMT2A","hsa-mir-942-5p","hsa-mir-219a-5p",0.004,TRUE,NA,"tarbase","tarbase","hsa-mir-219a-5p","hsa-mir-942-5p",4297,14.2991185197348,14.8045210231467,"15.49194859459","15.2194390743053","14.8143702623429","15.2971820786407","16.3838200385101","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4585,"MUC4","hsa-mir-3614-3p","hsa-mir-219a-1-3p",0.0045,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-219a-1-3p","hsa-mir-3614-3p",4585,11.1624093841738,9.51312007795868,"10.9844964763149","11.6897477906046","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4609,"MYC","hsa-mir-1248","hsa-mir-29a-3p",0.002,TRUE,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-29a-3p","hsa-mir-1248",4609,16.0340337827364,17.4571016011616,"18.2636642362471","17.0491904938565","16.057581568244","17.1659848288751","16.8523136860606","18.6244514563299","16.4012709717444","16.3289787951926","16.6189863221538","19.1023329499016","16.0926647144825","16.9985237759459","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4609,"MYC","hsa-mir-1248","hsa-mir-29b-3p",0.003,TRUE,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-29b-3p","hsa-mir-1248",4609,17.4571016011616,18.2636642362471,"17.0491904938565","16.057581568244","17.1659848288751","16.8523136860606","18.6244514563299","16.4012709717444","16.3289787951926","16.6189863221538","19.1023329499016","16.0926647144825","16.9985237759459","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4763,"NF1","hsa-mir-873-5p","hsa-mir-486-5p",0.003,FALSE,NA,"tarbase","tarbase","hsa-mir-486-5p","hsa-mir-873-5p",4763,15.0416475304269,15.043840755645,"15.6288993001347","16.089936543724","15.2661061230725","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4771,"NF2","hsa-mir-452-3p","hsa-mir-92b-3p",5e-04,FALSE,NA,"tarbase","mirtarbase","hsa-mir-92b-3p","hsa-mir-452-3p",4771,16.9813476235799,16.907314733242,"17.8483128446547","17.6045961853981","18.4736508200145","18.0325311405878","18.763658982386","17.3664271440544","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4939,"OAS2","hsa-mir-106a-5p","hsa-mir-1224-5p",0.0045,FALSE,NA,"tarbase","tarbase","hsa-mir-1224-5p","hsa-mir-106a-5p",4939,17.7977614881762,16.1028826748595,"16.5001345929729","16.4004319034292","15.723493136095","14.4838690381679","16.432699042243","16.3448732010801","14.7819968185852","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4939,"OAS2","hsa-mir-1224-5p","hsa-mir-335-5p",0.005,FALSE,NA,"tarbase","mirtarbase tarbase","hsa-mir-335-5p","hsa-mir-1224-5p",4939,17.7977614881762,16.1028826748595,"16.3724515456923","16.5001345929729","16.4004319034292","15.723493136095","16.0480045212829","17.3384253401585","14.4838690381679","15.5934481158501","16.432699042243","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4939,"OAS2","hsa-mir-219a-1-3p","hsa-mir-1224-5p",0.0025,FALSE,NA,"tarbase","tarbase","hsa-mir-1224-5p","hsa-mir-219a-1-3p",4939,17.7977614881762,16.1028826748595,"16.3724515456923","16.5001345929729","16.4004319034292","19.5871502966452","15.723493136095","14.4838690381679","15.5934481158501","17.1455506541051","16.432699042243","16.3448732010801","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4973,"OLR1","hsa-mir-651-5p","hsa-mir-616-5p",0,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-616-5p","hsa-mir-651-5p",4973,9.72015278359105,13.2995882318079,"14.8771839668394","12.3440418702823","12.8596050128085","10.7980541621687","9.59583073336304","12.7150237094041","11.2697495520635","15.1453972369946","8.66943597674093","15.5661871473801","12.0875137694257","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4983,"OPHN1","hsa-mir-1269a","hsa-mir-548o-3p",0.003,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-548o-3p","hsa-mir-1269a",4983,13.8065256412106,12.3505517972104,"13.8238806063011","12.9187195471533","12.864415749332","13.4015968887447","13.100355996218","13.0825078978344","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4983,"OPHN1","hsa-mir-1269a","hsa-mir-92a-1-5p",0.001,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-92a-1-5p","hsa-mir-1269a",4983,13.8065256412106,12.3505517972104,"13.8238806063011","12.9239551218036","13.7277971114649","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5010,"CLDN11","hsa-mir-377-3p","hsa-mir-154-3p",0.001,FALSE,NA,"tarbase","tarbase","hsa-mir-154-3p","hsa-mir-377-3p",5010,12.7427950055538,16.648159031642,"15.4036876424231","16.5448438581083","11.2381802415978","17.8760989052482","14.4680710695417","14.2362127243143","15.1276184587726","17.2974400621708","15.0354788482813","18.0129977286122","18.5883767382592","17.3503884519724","19.6796867099791","14.6936148326177","12.9840506854155","12.2198744848612","13.4955979105504","11.9323159132509","10.9790476145705","10.6442773208304","11.9972632970767","15.9025574791304","16.1538416514341","14.253770869621","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5324,"PLAG1","hsa-mir-1269a","hsa-mir-29c-3p",0.005,TRUE,NA,"tarbase","mirtarbase tarbase","hsa-mir-29c-3p","hsa-mir-1269a",5324,13.7502846078319,14.7167868603505,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5451,"POU2F1","hsa-mir-497-3p","hsa-mir-224-5p",0.004,TRUE,NA,"mirtarbase tarbase","tarbase","hsa-mir-224-5p","hsa-mir-497-3p",5451,15.2145690714628,14.6711262935026,"16.2114671976784","16.7497578152864","15.6794228080214","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5795,"PTPRJ","hsa-mir-133a-3p","hsa-mir-367-3p",0.0095,FALSE,NA,"tarbase","tarbase","hsa-mir-367-3p","hsa-mir-133a-3p",5795,15.5608449614509,14.8567550561168,"15.6614209596342","15.5366246933227","15.5836315414721","15.4985108623539","16.7926894768588","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5813,"PURA","hsa-mir-616-5p","hsa-mir-188-3p",0.006,TRUE,NA,"tarbase","mirtarbase","hsa-mir-188-3p","hsa-mir-616-5p",5813,14.7498531489693,13.1646635119286,"14.4644414563298","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5915,"RARB","hsa-mir-195-5p","hsa-mir-424-5p",5e-04,TRUE,NA,"mirtarbase","mirtarbase","hsa-mir-424-5p","hsa-mir-195-5p",5915,14.6244076365324,14.4705498855426,"15.0003797795034","18.7618520425052","14.6175722715658","14.9690379367438","14.1003756143756","16.3650642969229","16.3334843360146","16.7792990234214","14.8816699970144","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6132,"RPL8","hsa-mir-138-5p","hsa-mir-3065-3p",0.0015,FALSE,NA,"tarbase","tarbase","hsa-mir-3065-3p","hsa-mir-138-5p",6132,23.9776261888028,24.0136385996432,"24.5530211009377","23.4325895565725","25.0128904220722","22.8504256024626","23.0833507821407","24.4878419302629","25.1640391512797","25.4664999909881","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6182,"MRPL12","hsa-mir-1226-3p","hsa-mir-125b-2-3p",0.001,FALSE,NA,"tarbase","mirtarbase","hsa-mir-125b-2-3p","hsa-mir-1226-3p",6182,18.219831348707,18.9251667486242,"18.6992899529167","19.9989728722728","20.1473773975551","18.8947856032021","18.8572013811695","18.8056825943713","18.2837651089025","18.294670275009","17.5900916675061","19.0700662013709","18.98573909046","18.8709517048402","20.0044718991201","19.2593502565154","19.5530702478816","18.8723637314911","18.1057867639869","20.5756690387904","18.818602194433","18.4994118552929","18.1686435237062","18.2666167631978","19.8017586065026","18.3040074466155","19.2209535805633","18.4986571107961","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6319,"SCD","hsa-mir-224-5p","hsa-mir-196b-5p",0.003,FALSE,NA,"tarbase","tarbase","hsa-mir-196b-5p","hsa-mir-224-5p",6319,19.7506438880237,20.4052626138904,"19.1114273362956","20.2378520315409","19.3352587645387","20.143219899878","19.5721649783429","21.137802664492","18.3520468903428","19.5426346719015","17.7782839421265","19.7276222147285","17.3049885817888","19.0200552947157","19.8336997533687","19.2110969676778","18.2743028489985","20.301951689166","20.7182828586272","19.2247803995794","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6367,"CCL22","hsa-mir-1271-5p","hsa-mir-149-3p",0.0055,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-149-3p","hsa-mir-1271-5p",6367,13.3421831460989,13.4008225308711,"15.7031259435279","11.7266307773059","14.7022759757319","14.6303313106942","13.3565855486709","14.9719186607614","13.0619963892626","12.4413367522212","12.6548671275347","14.0525228174622","16.1362966966241","13.7147748880135","14.1461088973189","10.1180480729839","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6513,"SLC2A1","hsa-mir-1538","hsa-mir-1291",0.002,FALSE,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-1291","hsa-mir-1538",6513,18.0056327300544,18.8102974065103,"18.119815325692","19.7163775875517","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-299-5p","hsa-mir-204-5p",0.0025,FALSE,NA,"tarbase","mirtarbase tarbase","hsa-mir-204-5p","hsa-mir-299-5p",6648,17.524042932624,16.3935533673318,"17.0560202465374","16.7903342125314","16.1745822554434","16.421033027923","18.2543596011409","16.3251053656042","17.5400108438112","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6648,"SOD2","hsa-mir-577","hsa-mir-204-5p",0.0045,FALSE,NA,"mirtarbase","mirtarbase tarbase","hsa-mir-204-5p","hsa-mir-577",6648,16.7335176082847,16.6634181476018,"17.1883762135911","17.0560202465374","16.7903342125314","17.8442219723782","16.1745822554434","17.2161417007666","19.6482931348687","16.9874716605203","18.1105806029416","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6672,"SP100","hsa-mir-18b-5p","hsa-mir-335-3p",0.003,TRUE,NA,"mirtarbase","tarbase","hsa-mir-335-3p","hsa-mir-18b-5p",6672,15.4004418259931,14.3856356067904,"15.8456840329075","15.4999032073202","14.3965191867393","14.0251405764308","17.8026643150719","15.0214821536479","15.6028679781835","15.0225226335216","14.0500628340177","15.7564151060426","14.8352853154643","14.8678456737707","14.4060479182483","16.680821434088","15.3944598260319","14.264810025712","13.7047537468822","13.7924792932336","13.3332713979055","16.371805396016","16.2310346597183","15.3835381846644","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6720,"SREBF1","hsa-mir-342-5p","hsa-mir-495-3p",0.007,TRUE,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-495-3p","hsa-mir-342-5p",6720,15.952190787707,16.0469463952249,"16.2119351827642","16.9880318412948","17.1804317085826","17.1128897742106","16.6924444962667","16.9398723609918","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6838,"SURF6","hsa-mir-493-3p","hsa-mir-940",0.001,FALSE,NA,"tarbase","tarbase","hsa-mir-940","hsa-mir-493-3p",6838,18.2832902058947,18.2395959487998,"18.4572886930944","18.0900323102211","18.0012959263912","18.5283867145238","19.8184912509415","18.0592324805542","20.2120791185036","18.1265934421916","19.7811991124184","17.8335956728778","18.7721553044531","18.2840078210758","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6867,"TACC1","hsa-mir-20b-5p","hsa-mir-96-5p",0.002,FALSE,NA,"tarbase","tarbase","hsa-mir-96-5p","hsa-mir-20b-5p",6867,14.8790033453436,15.9173447709394,"15.3855184528612","15.5879144097255","15.1407306814192","16.0284104653969","16.0682294805847","16.2740594476249","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6867,"TACC1","hsa-mir-548j-5p","hsa-mir-500a-5p",0.007,FALSE,NA,"tarbase","mirtarbase tarbase","hsa-mir-500a-5p","hsa-mir-548j-5p",6867,17.2103806948272,14.8790033453436,"16.2437200179728","15.3855184528612","16.3352928933286","15.1407306814192","15.8337139206348","14.879107127528","16.3134153665375","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7037,"TFRC","hsa-mir-124-3p","hsa-mir-615-3p",0.004,FALSE,NA,"tarbase","tarbase","hsa-mir-615-3p","hsa-mir-124-3p",7037,17.5652768819893,18.3746477276061,"17.4531537567647","17.5205524030284","17.0694245995875","16.6453271575455","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7037,"TFRC","hsa-mir-615-3p","hsa-mir-7-5p",0.0015,FALSE,NA,"tarbase","mirtarbase","hsa-mir-7-5p","hsa-mir-615-3p",7037,18.4820913660578,17.5652768819893,"17.6611759997534","17.4531537567647","17.4829236015673","18.7288173972825","18.2984770232072","18.6630421121157","17.6392689208173","17.4833569945502","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7070,"THY1","hsa-mir-33b-3p","hsa-mir-139-3p",0.004,FALSE,NA,"mirtarbase","mirtarbase","hsa-mir-139-3p","hsa-mir-33b-3p",7070,17.9856480564781,18.8821293652183,"17.9001712132583","17.9211482169903","17.7784494356853","18.6387342113909","18.0691645953473","19.7056678529199","19.8392749947965","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7094,"TLN1","hsa-mir-182-5p","hsa-mir-1271-5p",0.005,FALSE,NA,"tarbase","tarbase","hsa-mir-1271-5p","hsa-mir-182-5p",7094,18.5954678231365,18.5688625789474,"19.4343703302085","18.3467818321909","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7094,"TLN1","hsa-mir-182-5p","hsa-mir-370-3p",5e-04,FALSE,NA,"tarbase","tarbase","hsa-mir-370-3p","hsa-mir-182-5p",7094,18.2732031826563,18.6659628762465,"18.2755757657339","18.5954678231365","19.5525131585021","19.1245674853283","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7094,"TLN1","hsa-mir-182-5p","hsa-mir-432-5p",0,FALSE,NA,"tarbase","tarbase","hsa-mir-432-5p","hsa-mir-182-5p",7094,18.2732031826563,18.2755757657339,"18.5954678231365","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7128,"TNFAIP3","hsa-mir-940","hsa-mir-519a-5p",0.006,FALSE,NA,"tarbase","mirtarbase","hsa-mir-519a-5p","hsa-mir-940",7128,15.6707337681213,17.676934383481,"17.3276218441557","16.9154329175975","16.3944057939016","17.6200171001303","16.3713552047252","16.9653454136421","18.6601380284365","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7158,"TP53BP1","hsa-mir-29b-3p","hsa-mir-96-5p",0,FALSE,NA,"tarbase","tarbase","hsa-mir-96-5p","hsa-mir-29b-3p",7158,17.9449236065408,15.9610937713061,"16.9227522446601","17.00515540864","15.8084127168989","15.3330656326247","15.2403734537025","15.2298506459561","15.5674780101464","15.5778336554519","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7158,"TP53BP1","hsa-mir-96-5p","hsa-mir-29a-3p",0.004,FALSE,NA,"tarbase","tarbase","hsa-mir-29a-3p","hsa-mir-96-5p",7158,16.8712959173346,15.9610937713061,"16.9227522446601","17.00515540864","15.8084127168989","17.1166010341026","15.3330656326247","15.2403734537025","15.2298506459561","15.5674780101464","15.5778336554519","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7421,"VDR","hsa-mir-302c-3p","hsa-mir-122-5p",0,TRUE,NA,"tarbase","mirtarbase","hsa-mir-122-5p","hsa-mir-302c-3p",7421,14.1164351884981,13.6773977577899,"14.5357241135161","15.5210204264557","15.0689971411577","14.0300870635754","14.5725565845462","14.0776758303565","14.8500194319928","14.2588146023082","13.5827662240026","14.483401000417","14.6374915418553","13.8518399156945","16.2021406470086","13.5122953079251","14.1679110904368","12.9013662944165","15.0188558486781","14.2316703577108","13.7162086310289","13.437739051006","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
