"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93","_c94","_c95"
7538,"ZFP36","hsa-mir-182-5p","hsa-mir-301b-3p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.00045008628495182,0.282408355276058,1.60043760117356e-10,1.99493279097935,0.0106493055893322,-0.13780252611641,"hsa-mir-301b-3p","hsa-mir-182-5p",7538,19.7301199383192,20.7300516195371,19.3795400614518,"19.3713486944106","20.3981871725042","21.5285783211289","19.2401088892864","19.2638918737058","21.0130236924566","18.8099688000103","18.653240691752","19.3366214977404","21.285120552839","18.7497914329719","18.2806069315856","19.5504412416976","19.8977054866976","20.2627368460694","17.6478072627177","19.0049315993649","18.9947630862425","18.4506121983022","19.5745833129411","19.1282829400587","16.3028891524242","19.8875850309368","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7552,"ZNF711","hsa-mir-142-5p","hsa-mir-103a-2-5p",0.009,TRUE,NA,NA,NA,"mirtarbase","tarbase",0.0410716890094804,0.268014594681548,6.2094068998036e-05,1.10732246470606,0.0915876064085528,-0.10644630925505,"hsa-mir-103a-2-5p","hsa-mir-142-5p",7552,14.3957741881983,15.5282125033935,14.7298277271018,"14.5538288697654","15.7641694599462","13.8273211203485","15.2439236422721","15.4221481111568","15.0641767916252","15.2825658034701","10.7111314729005","14.348562860805","15.5645806007464","16.6368721204879","12.0209835466752","12.3018968723579","15.2924190023463","14.7715886088784","12.2193710940551","13.4819599244786","14.622139084408","13.8732273082924","11.9813026807365","14.216188307437","14.1104803069308","15.2573172606951","13.7657524165183","15.8611647542645","13.4108117397808","16.1644409017481","12.1739366081681","14.0935806799189","12.4135173549519","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7621,"ZNF70","hsa-mir-20b-5p","hsa-mir-30c-2-3p",0.008,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",3.83772905319102e-08,0.809614695905551,0.134266487745864,-0.181497366327262,0.41946907257618,-0.0514722973877572,"hsa-mir-30c-2-3p","hsa-mir-20b-5p",7621,14.3283702851126,16.0791051995726,14.420474668843,"13.6973804189586","14.0883214314694","14.4637054003638","14.16223532398","14.2207192153184","16.1309985251019","13.7764562929388","14.1959319587199","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8091,"HMGA2","hsa-mir-194-5p","hsa-mir-33b-5p",0.0045,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29391048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31632465'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.549202173674326,-0.0606924493088374,0.00016330112970644,0.771607650790299,2.01644223528479e-05,0.308205653849963,"hsa-mir-33b-5p","hsa-mir-194-5p",8091,14.7937967265908,10.4117108895473,12.3902236991521,"15.4759204144401","13.4297258450367","13.3722791359822","13.2848516504423","13.2627800094264","17.061550569109","13.463227531692","9.68308717265537","10.1111155926455","15.6803065900336","13.3960763916353","13.2450505378944","13.8682717986647","15.0279506378723","11.9334789605005","12.2876254263771","12.21933891217","12.9360512993227","13.7446396984281","10.8113713839059","16.7906286546362","10.0140852929698","8.18515246445338","13.4559464875438","7.44353814641559","14.5149400612691","14.3535891444229","14.4245666205245","10.9880162667698","14.8460802725279","16.3910088637708","9.35894726446288","17.3759424931802","13.5930508109979","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8091,"HMGA2","hsa-mir-511-5p","hsa-let-7c-5p",0.005,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29391048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31632465'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.913436312903379,-0.0216197507770906,8.75566848552773e-12,-0.541169996627793,2.01644223528479e-05,0.308205653849963,"hsa-let-7c-5p","hsa-mir-511-5p",8091,14.1648955044098,13.5156525300451,16.4166347850718,"13.9775183413123","13.2092742379704","17.5783186765718","12.9912269331572","8.81813854111694","17.4149682538053","15.4843683037129","13.5398803735378","9.16949048009301","7.86644195505285","14.0500154990171","15.4124627051263","12.5410968519055","16.7732877855413","14.5865504724627","-2","11.8352184959628","10.9880162667698","14.8460802725279","15.4731554430608","15.1011510269127","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8349,"H2BC21","hsa-mir-130a-5p","hsa-mir-760",0.0035,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.645913931327769,0.0998096578783675,5.0200751844639e-06,1.20924304396919,0.0697469253130338,0.108994428065502,"hsa-mir-760","hsa-mir-130a-5p",8349,18.4563800505783,19.7092880204924,17.9872452935881,"20.0386746213256","17.1021767396656","18.6283395436088","19.1291642268889","16.5069801635601","16.2902186908673","16.8313658205498","17.3021637492639","13.6796455793526","17.1056846777885","15.4868011423187","15.90777530354","18.7851438937913","18.2382349618408","17.2174116808036","15.8588645565568","17.0040721531764","19.3587428492974","18.8120336380427","14.9183463785005","16.1956734198073","15.0892326283272","18.4572710256691","15.5799947141957","16.7999778996549","21.6333353411527","16.3023026746803","19.0754879885821","19.3424775855841","18.1013229548826","16.1322687102872","18.0001236079146","16.0495364541976","19.4649677409059","17.8401362313569","17.4961476094314","17.0916711468578","20.052557257203","19.9088736725737","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8492,"PRSS12","hsa-mir-18a-5p","hsa-mir-130b-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",1.28207404723354e-08,0.935098772931371,5.4564257582115e-10,0.99371766061256,0.296276445804692,-0.0681753752962261,"hsa-mir-130b-5p","hsa-mir-18a-5p",8492,16.2619092383011,15.7497117908135,14.4359645056452,"13.0631749199228","11.1424892506269","13.6981925820376","14.8040738325423","11.0317210706195","17.8826282432985","13.2968711341401","11.9162018302464","11.9185310229021","14.2464562957436","12.4037980290935","11.9729857763677","7.56497036162296","15.4929105322187","13.3144659474362","15.9720109536957","15.3823861401938","16.0287417329684","14.577231170026","16.621202225135","17.9054226649732","15.7005685528152","12.3659460337224","12.6666029179616","14.2746765375884","15.804474617149","11.8580968779607","15.2289472258435","12.1191407256766","13.7646693212012","16.0595639170076","12.5614273086439","19.4940981191839","14.409779788346","10.984483060968","11.2778603972452","16.5985007128886","13.6681240420992","16.0028111843551","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-135a-5p","hsa-let-7g-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/20184486'>PubMedLink</a>","mirtarbase","tarbase",0.161991979017138,-0.239492918316896,0.478996106597245,0.0824289712709154,0.00194961809214402,-0.192056578517482,"hsa-let-7g-3p","hsa-mir-135a-5p",8660,18.0203754999296,16.5724789506943,14.9395353899416,"14.3717391683572","11.4613175719039","14.2322203685069","15.2237880940773","17.9887902924039","14.8832333947719","13.3652697524532","15.6763348237411","14.5694834588653","14.0245249916551","11.9230656041594","16.1399777747155","13.7726493286536","14.6228486751598","13.384108578509","13.7437466223615","14.4041812384707","13.6606110932255","12.1914383401477","15.0437867732158","16.2724676682493","14.2344876584823","14.4494376447187","13.8257098527971","13.9069177700259","12.8163907494674","13.3935185664945","14.1397752503033","13.5311510668253","13.6205844991134","14.7738358865229","12.3486958056418","14.6663002721121","13.3378407036476","14.7854435482959","12.4604657216002","12.5634831604888","14.5291103545215","12.7532025986033","14.0446418111556","16.8656091008","13.5549389294159","15.4942840156039","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-130b-3p","hsa-mir-301a-3p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",4.17941083587621e-09,0.920742963296617,0.00416841283713864,0.455851265587144,0.0418767176303816,0.124377287120997,"hsa-mir-301a-3p","hsa-mir-130b-3p",9052,17.8660846598344,16.9711004599548,15.9683749536558,"18.5976353077392","14.0924407275369","15.8667746689019","15.3264500247379","15.4964211296986","16.5096061262975","18.2304387305132","16.5731842608155","20.8174631584613","19.8953309955923","16.0810074798596","14.7010985802748","14.0301531447244","16.9828987539061","16.1089247166616","16.7879329998439","15.2682577283786","18.9039636670839","19.6458478682134","16.7976549727209","15.6166836613399","19.3247806304237","18.4178186394477","16.701129101284","16.6293147366866","18.9619085960448","14.5251447722627","20.5142016124604","13.0923724792509","15.8032505165269","15.1407627783714","18.0807633664353","17.6670389470918","17.4960622738311","16.553557876811","21.7767343104788","17.3725017222337","18.7604002813135","15.9201464427593","14.8041149798715","15.1173701231457","14.5510447596085","20.0167891742686","17.1762561005478","14.2442906735369","15.7786677164444","16.8883220247646","16.7109373501553","20.8312052927882","16.0962816533162","16.8650152708066","19.4192123969527","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-130b-3p","hsa-mir-92a-1-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase tarbase","tarbase",4.17941083587621e-09,0.920742963296617,0.145817335106395,0.275905333041944,0.0418767176303816,0.124377287120997,"hsa-mir-92a-1-5p","hsa-mir-130b-3p",9052,16.9711004599548,15.9683749536558,18.5976353077392,"15.3264500247379","15.4964211296986","18.679725913966","16.6972280035921","16.5096061262975","19.3706593751891","18.2304387305132","16.5731842608155","9.95734712364296","14.0022155067533","16.9828987539061","16.1089247166616","16.7720011187176","16.1505229341678","17.065923570893","17.7448288475203","18.1791202141929","19.3247806304237","15.2407749163563","16.701129101284","14.5251447722627","18.3448543525909","13.0923724792509","17.9346356207292","15.8032505165269","18.4817953661905","17.6018753469793","19.1224579460521","17.4960622738311","15.9201464427593","14.8041149798715","17.1246630588893","15.9881296173836","20.0167891742686","14.2442906735369","15.7786677164444","16.8883220247646","16.7109373501553","20.8312052927882","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9052,"GPRC5A","hsa-mir-301b-3p","hsa-mir-130b-3p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",1.60043760117356e-10,1.99493279097935,4.17941083587621e-09,0.920742963296617,0.0418767176303816,0.124377287120997,"hsa-mir-130b-3p","hsa-mir-301b-3p",9052,17.8660846598344,16.9711004599548,15.9683749536558,"18.5976353077392","14.0924407275369","15.8667746689019","15.3264500247379","15.4964211296986","16.6972280035921","18.9809395910445","16.5096061262975","19.3706593751891","16.5731842608155","20.8174631584613","9.95734712364296","19.8953309955923","16.0810074798596","14.7010985802748","14.0022155067533","14.0301531447244","12.617864300672","16.1089247166616","19.4237978986225","16.7879329998439","16.7720011187176","18.069527197524","16.1505229341678","15.2682577283786","17.065923570893","18.9039636670839","19.6458478682134","16.7976549727209","18.1791202141929","15.6166836613399","16.7879013961773","19.3247806304237","18.4178186394477","16.6293147366866","18.9619085960448","14.5251447722627","13.0923724792509","15.8032505165269","15.1407627783714","18.0807633664353","17.6670389470918","17.4960622738311","16.553557876811","21.7767343104788","17.3725017222337","18.7604002813135","15.9201464427593","14.8041149798715","20.9295200078305","18.9188812466925","15.1173701231457","14.5510447596085","20.9834284356968","19.0670790183081","17.1762561005478","14.2442906735369","15.7786677164444","16.8883220247646","16.7109373501553","20.8312052927882","14.8973576437798","16.8650152708066","19.4192123969527","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9060,"PAPSS2","hsa-mir-18a-5p","hsa-mir-23b-5p",0.002,FALSE,NA,NA,NA,"mirtarbase","tarbase",1.28207404723354e-08,0.935098772931371,0.00952610003845367,-0.59316603646754,0.373835316149265,-0.0555022753603466,"hsa-mir-23b-5p","hsa-mir-18a-5p",9060,13.943643058264,15.5728426879686,16.3880485772564,"16.5226815626326","14.514707976816","13.1616842985496","13.6180299321783","19.7263739781481","15.7131518207623","14.9417947161402","13.9275475596921","13.9821811819276","14.6048694526661","18.8796832512626","15.6976922432597","13.9878026065416","14.861935435252","14.8315620439184","17.7247541206135","16.8429350105275","14.3463093838713","16.1041677609324","14.3709803152977","16.5880347022397","14.9892328948275","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9402,"GRAP2","hsa-mir-504-5p","hsa-mir-548s",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.406822089778875,-0.2119038055687,0.241006600600156,0.409606604492347,0.266203985637495,-0.0775974487538112,"hsa-mir-548s","hsa-mir-504-5p",9402,11.3764957001806,12.4854040119341,14.3624967053038,"9.14189206953548","10.9790843734874","12.2454352220366","10.8357676409339","11.2560169801584","10.3083686472496","11.7308446151876","12.0163140086491","12.3101056649304","9.75772532998786","11.6744662028575","12.9547177026021","11.8461259187594","13.8381294144457","12.5349769965762","12.8057394804946","15.9928503960221","12.2573087134733","9.40097261586796","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9411,"ARHGAP29","hsa-mir-548s","hsa-mir-192-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.241006600600156,0.409606604492347,0.00128010224438463,0.752026099675921,0.206487581086866,-0.0793340751629343,"hsa-mir-192-3p","hsa-mir-548s",9411,15.2328414867812,13.0728786694148,14.8082784474014,"15.061928811271","15.0293454456225","12.7757474805088","16.2839888631725","15.2514635889562","15.3502198627022","15.6252048012336","14.7651877270104","16.7219186690647","16.0107988555748","14.5184804090978","13.2490386202898","14.2275971001102","12.8504160095271","14.3515223971712","15.6732648857979","15.5829823971242","13.9819044316229","12.2486554732703","14.5182978312222","14.6994118469334","14.1957374478587","16.0403996942251","15.3649488908147","13.1007120777627","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9590,"AKAP12","hsa-mir-192-5p","hsa-mir-592",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.974794279543224,0.00295627386572401,4.62514117940089e-12,1.54324090812308,0.00056288935806341,-0.205601618646447,"hsa-mir-592","hsa-mir-192-5p",9590,13.5775238788689,12.5570066460243,15.7141520380437,"16.2774616216438","19.8499308117754","19.9910926287319","14.8768158466355","16.729772968086","13.7982076912769","15.3832117706976","16.4910143671861","14.8848339550886","17.8659722906236","15.1976008423612","15.3824115727504","14.1968843830256","16.9108001252875","14.0590126560766","15.0153914773723","13.4075656313212","13.0927755557476","15.6820318190728","14.861267843564","14.6506392068137","13.2883406295251","18.7147167041626","15.6203863218778","13.770989886922","17.2722588795377","17.2413351448473","15.5837470015483","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10252,"SPRY1","hsa-mir-338-5p","hsa-mir-34a-5p",0.0085,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.96052246765037,-0.0101321364262998,0.209591926562605,-0.130780897994726,0.177619102305929,-0.0777327135071339,"hsa-mir-34a-5p","hsa-mir-338-5p",10252,19.2044916867541,16.2966916463847,16.5762129479568,"16.5452491268948","17.2504736090267","18.6096841889274","17.0853086308993","17.153060533441","18.1943528714706","18.1806104014752","15.8982882720298","19.8468577288245","18.3521233935685","18.2029688897536","17.262549585739","17.3758454510224","16.1466144348322","16.9490996001493","18.0325490611665","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10451,"VAV3","hsa-mir-130a-5p","hsa-mir-1226-3p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.645913931327769,0.0998096578783675,9.82861232980003e-08,1.52655471209211,8.60533825836559e-06,0.283405309350638,"hsa-mir-1226-3p","hsa-mir-130a-5p",10451,16.1262037329162,15.6857921575167,17.5222282606356,"17.4703866988364","17.6632475324693","13.4898884290477","18.1025670409126","18.4170361557798","16.4677222369366","16.0004801642113","18.9237771710272","14.1801376681558","17.7993617123264","16.4813106401555","16.6102652460563","18.5457471238597","19.5090775578888","16.4417884666754","13.7954652691958","16.1388602707763","14.7635198669847","17.0632913046578","18.7926620605541","17.0408752122059","16.9304141243097","12.4957795473518","14.6422576234324","16.2722589547369","17.5654538546889","16.1049877385647","18.235765406673","13.9982298643238","17.8609462438132","18.3819265544187","17.0963364725172","17.6543790228704","14.1933056853723","18.1872154457206","18.0857795164899","14.8702480101736","16.8194396394291","17.7701591226312","15.8553695011445","16.1168729856935","12.6700760793638","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10451,"VAV3","hsa-mir-130a-5p","hsa-mir-149-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.645913931327769,0.0998096578783675,0.80851522692851,0.0291269059510407,8.60533825836559e-06,0.283405309350638,"hsa-mir-149-5p","hsa-mir-130a-5p",10451,16.1262037329162,17.234161875635,17.726756900131,"15.6857921575167","17.5222282606356","17.4703866988364","13.4898884290477","19.4854251858337","17.0924041772125","18.1181660556083","12.6552840828222","17.3875928372947","18.1025670409126","19.35573062846","16.841688391752","13.1721125690794","18.4170361557798","16.0004801642113","18.9237771710272","14.1801376681558","16.6102652460563","17.5762275060534","13.9064112683458","19.5090775578888","13.7954652691958","16.1388602707763","17.5017649425258","17.0632913046578","17.0408752122059","16.2563970189956","18.7532314777508","12.4957795473518","17.5300584436199","14.6422576234324","14.6699199059352","18.235765406673","13.9982298643238","17.8609462438132","18.3819265544187","17.0963364725172","17.6543790228704","17.2232297329799","14.1933056853723","18.1872154457206","18.5671745131896","14.8702480101736","11.3363322190959","17.7701591226312","15.8553695011445","16.6500155891983","16.1168729856935","14.785043823222","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10451,"VAV3","hsa-mir-20a-5p","hsa-mir-149-5p",0.0045,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.69187386477649,-0.0396625294436684,0.80851522692851,0.0291269059510407,8.60533825836559e-06,0.283405309350638,"hsa-mir-149-5p","hsa-mir-20a-5p",10451,16.1262037329162,17.726756900131,15.6857921575167,"17.4703866988364","13.4898884290477","17.9878503149976","19.4854251858337","12.6552840828222","18.6528425507347","19.35573062846","17.733450500615","17.7344602521286","13.1721125690794","16.0004801642113","18.9237771710272","14.1801376681558","19.4984955543106","16.6102652460563","20.281544761548","13.9064112683458","19.5090775578888","13.7954652691958","19.2740919406514","14.6422576234324","14.6699199059352","18.9642332423491","14.5840026323668","18.3819265544187","14.2264772997148","17.4424837426216","14.1933056853723","14.8702480101736","19.3824060147732","11.3363322190959","15.8553695011445","16.6500155891983","16.1168729856935","14.785043823222","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10509,"SEMA4B","hsa-mir-125b-5p","hsa-mir-106a-5p",0.007,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",3.84012308437318e-10,-0.521184715339942,1.05152189196023e-06,0.756317725310223,0.121625299419519,0.0905765907162345,"hsa-mir-106a-5p","hsa-mir-125b-5p",10509,17.9369321000108,17.4326157398124,18.6130943122407,"17.3849657872556","18.3364621586059","19.5609512050064","18.0984137207249","18.5630251678579","18.0592533040742","18.0545818758544","16.1505562617443","16.2365759247478","17.8415538508329","18.3306675158844","18.4500578569105","18.4145968741238","18.8333369489398","20.4351717448284","19.297384559501","21.144188506646","19.7309600523525","20.6469040935626","18.5436057060737","18.1499021064069","19.4598348751395","18.1571538832408","18.7636691326123","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10509,"SEMA4B","hsa-mir-125b-5p","hsa-mir-20b-5p",0.004,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",3.84012308437318e-10,-0.521184715339942,3.83772905319102e-08,0.809614695905551,0.121625299419519,0.0905765907162345,"hsa-mir-20b-5p","hsa-mir-125b-5p",10509,17.9369321000108,19.080743428861,18.2240329372922,"17.3849657872556","18.3364621586059","19.5609512050064","18.5630251678579","16.1505562617443","16.2365759247478","17.8415538508329","18.3306675158844","18.4500578569105","18.4145968741238","18.8333369489398","21.8059077698094","20.4351717448284","19.297384559501","19.7309600523525","20.6469040935626","18.5436057060737","18.1499021064069","19.4418463827724","20.295197590706","19.4598348751395","18.1571538832408","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
