"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85"
79933,"SYNPO2L","hsa-mir-342-3p","hsa-mir-93-5p",0.0045,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29045821'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/32978018'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.219289907001129,-0.117205816198364,0.999171251666179,-0.00010975766234662,0.351411858915441,-0.0752758891851484,"hsa-mir-93-5p","hsa-mir-342-3p",79933,9.96865582263836,9.46163449546051,"10.0533635941028","9.31108234447531","10.9358645747755","9.68372327376155","11.0593769967935","11.1692972108248","10.8759363490867","11.2344780109113","12.6103952524537","12.2518117248948","10.9352460550244","11.1093493230655","10.367783293739","10.281568824616","9.48559955537648","10.7483235586078","9.73466727667094","11.1163760064332","11.5047844892146","9.72905804887817","11.359495817919","11.3865155337619","13.1661599044084","11.8363448509819","15.014742208321","13.8899350255852","11.8510917902889","11.6286307665163","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80000,"GREB1L","hsa-mir-200a-3p","hsa-mir-200b-3p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26171025'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.00376015856793726,0.253705637811768,0.0154837332779074,0.195617367638572,0.275444302676244,-0.0830772073739234,"hsa-mir-200b-3p","hsa-mir-200a-3p",80000,9.17339123107342,14.8798518120317,"11.5211828426533","9.45703237359382","10.3561686537721","15.1076951188147","11.7248113279945","11.8004231018875","11.6167887047401","8.5737208976824","7.64686969636267","15.520803792295","9.56369987100833","12.0236548904124","10.5618150333906","10.9663292578732","10.6748080070139","10.3140014187894","12.4453258345419","11.7369806048623","12.5078999270276","11.719760721481","12.4778339836738","12.2703970808754","11.939777739388","11.6135315249537","13.1214079638761","14.546311455005","11.014711556704","14.9703307469838","12.0613277014897","13.245943451593","10.4902065204948","12.290149775989","11.622615935489","10.6402274599271","13.2395606657654","8.79066727821521","10.7843084533553","12.9935240086307","10.3410813856587","12.8724000653777","15.0287136346511","11.0463867194722","10.0284163500783","12.5290645634492","11.5048139920568","8.69965664766166","9.27317679769881","13.5936049504873","12.2907832795847","14.0098613972554","12.9302740390592","10.1885160401256","10.2357430816615","13.4347487260531","12.7891681392192","8.73456019756813","10.5079658088527","10.3497594734617","13.5384675973157","15.180179202673","13.5467226756844","12.2191796110802","13.8367404778755","14.7198597068824","14.135624607888","11.7855157143552","13.5176390965956","13.8918380538604","12.9018170093087","12.2083677352272","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80000,"GREB1L","hsa-mir-200a-3p","hsa-mir-200c-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26171025'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>",NA,"tarbase","tarbase",0.00376015856793726,0.253705637811768,0.311203474771615,0.0722093738255773,0.275444302676244,-0.0830772073739234,"hsa-mir-200c-3p","hsa-mir-200a-3p",80000,9.17339123107342,14.8798518120317,"11.5211828426533","10.3561686537721","11.7248113279945","11.8004231018875","11.6167887047401","8.5737208976824","7.64686969636267","12.0236548904124","10.5618150333906","10.9663292578732","10.6748080070139","10.3140014187894","12.4453258345419","11.7369806048623","12.5078999270276","11.719760721481","12.4778339836738","12.2703970808754","11.939777739388","11.6135315249537","13.1214079638761","14.546311455005","11.014711556704","14.9703307469838","10.5235808849543","12.0613277014897","13.245943451593","12.290149775989","11.622615935489","10.6402274599271","13.2395606657654","10.7843084533553","10.3410813856587","10.0284163500783","11.5048139920568","8.69965664766166","9.27317679769881","13.5936049504873","12.2907832795847","14.0098613972554","12.9302740390592","10.1885160401256","10.2357430816615","13.4347487260531","12.7891681392192","10.5079658088527","10.5325417429442","13.5467226756844","12.2191796110802","13.8367404778755","14.7198597068824","10.9230698813093","11.7855157143552","13.5176390965956","13.8918380538604","12.9018170093087","12.2083677352272","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80000,"GREB1L","hsa-mir-200b-3p","hsa-mir-200c-3p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>",NA,"tarbase","tarbase",0.0154837332779074,0.195617367638572,0.311203474771615,0.0722093738255773,0.275444302676244,-0.0830772073739234,"hsa-mir-200c-3p","hsa-mir-200b-3p",80000,9.17339123107342,14.8798518120317,"11.5211828426533","10.3561686537721","11.7248113279945","11.8004231018875","11.6167887047401","8.5737208976824","7.64686969636267","12.0236548904124","10.5618150333906","8.89799205551731","10.9663292578732","10.6748080070139","10.3140014187894","12.4453258345419","11.7369806048623","12.5078999270276","11.719760721481","12.4778339836738","12.2703970808754","11.939777739388","11.6135315249537","13.1214079638761","14.546311455005","11.014711556704","14.9703307469838","16.2963897190578","12.0613277014897","13.245943451593","12.290149775989","11.622615935489","10.6402274599271","13.2395606657654","10.7843084533553","10.3410813856587","10.0284163500783","11.5048139920568","-2","14.2874946882742","8.69965664766166","9.27317679769881","13.5936049504873","12.2907832795847","14.0098613972554","12.9302740390592","10.1885160401256","10.2357430816615","13.4347487260531","12.7891681392192","10.5079658088527","13.5467226756844","12.2191796110802","13.8367404778755","14.7198597068824","11.7855157143552","13.5176390965956","9.62888035198399","13.8918380538604","12.9018170093087","12.2083677352272","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80000,"GREB1L","hsa-mir-26b-5p","hsa-mir-484",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30171475'>PubMedLink</a>",NA,"mirtarbase tarbase","mirtarbase tarbase",0.00117373995501474,-0.254201813801667,0.304299138410556,-0.102600174281685,0.275444302676244,-0.0830772073739234,"hsa-mir-484","hsa-mir-26b-5p",80000,9.45703237359382,8.5737208976824,"7.64686969636267","15.520803792295","13.506904334611","12.0236548904124","10.5618150333906","10.6748080070139","12.8320736331026","12.4453258345419","11.7369806048623","12.5078999270276","10.8788850382649","12.2703970808754","11.1611779202235","11.939777739388","13.1214079638761","9.64741723788235","14.546311455005","11.014711556704","12.4060761832002","16.2963897190578","12.8910464727119","13.4943002150442","13.245943451593","11.622615935489","10.6402274599271","12.9935240086307","10.3410813856587","10.4157404400595","10.3248941341542","11.5048139920568","13.6222829238489","15.9885042205077","13.004654242858","12.2907832795847","9.47733018622057","14.0098613972554","10.1885160401256","10.2357430816615","13.4347487260531","12.7891681392192","14.9914486373918","12.9225271280145","12.8421170461226","8.59025941597789","8.91197155459366","13.8367404778755","11.4449788462142","13.5176390965956","9.62888035198399","12.9018170093087","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80000,"GREB1L","hsa-mir-26b-5p","hsa-mir-582-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29228422'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",0.00117373995501474,-0.254201813801667,0.156059847187047,-0.173589993605848,0.275444302676244,-0.0830772073739234,"hsa-mir-582-5p","hsa-mir-26b-5p",80000,9.45703237359382,8.5737208976824,"7.64686969636267","15.520803792295","10.2194828970943","10.6748080070139","12.8320736331026","13.1691342575944","10.8220969051002","11.719760721481","10.8788850382649","12.2703970808754","11.6135315249537","13.1214079638761","11.4436312193382","14.546311455005","11.014711556704","11.9614298659705","12.4060761832002","16.2963897190578","12.8910464727119","13.4943002150442","12.9935240086307","10.3410813856587","10.4157404400595","13.7168377092709","10.3248941341542","13.6222829238489","13.004654242858","12.2907832795847","14.0098613972554","10.1885160401256","10.2357430816615","8.59025941597789","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80000,"GREB1L","hsa-mir-362-3p","hsa-mir-484",0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30171475'>PubMedLink</a>",NA,"mirtarbase","mirtarbase tarbase",0.00479112590003083,0.512092745788515,0.304299138410556,-0.102600174281685,0.275444302676244,-0.0830772073739234,"hsa-mir-484","hsa-mir-362-3p",80000,14.8798518120317,9.45703237359382,"12.0236548904124","10.5618150333906","10.6748080070139","11.7369806048623","12.5078999270276","11.939777739388","13.1214079638761","14.546311455005","11.014711556704","12.4060761832002","16.2963897190578","12.0613277014897","11.622615935489","10.6402274599271","10.3410813856587","11.5048139920568","9.80801178644552","13.6222829238489","13.004654242858","9.47733018622057","12.5541850744251","14.0098613972554","13.4347487260531","12.7891681392192","12.9225271280145","12.8421170461226","8.59025941597789","12.2191796110802","13.8367404778755","14.7198597068824","14.135624607888","10.1744489541876","13.849159975992","9.94972271437815","13.5176390965956","13.8918380538604","15.7008586639157","12.9018170093087","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80000,"GREB1L","hsa-mir-484","hsa-mir-320b",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30171475'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","tarbase",0.304299138410556,-0.102600174281685,0.0169681931332986,0.374358476394447,0.275444302676244,-0.0830772073739234,"hsa-mir-320b","hsa-mir-484",80000,9.17339123107342,8.5737208976824,"7.64686969636267","15.852293015702","13.506904334611","12.0236548904124","10.5618150333906","12.4453258345419","11.7369806048623","12.5078999270276","10.8788850382649","12.2703970808754","11.939777739388","13.1214079638761","14.546311455005","11.014711556704","12.4060761832002","16.2963897190578","12.8910464727119","13.245943451593","10.6402274599271","12.9935240086307","10.3410813856587","10.4157404400595","9.80801178644552","13.6222829238489","13.004654242858","12.2907832795847","9.47733018622057","14.0098613972554","10.1885160401256","10.2357430816615","13.4347487260531","12.7891681392192","12.9225271280145","12.2759196813515","10.3497594734617","10.5325417429442","13.5467226756844","13.8367404778755","14.7198597068824","11.4449788462142","13.5176390965956","13.8918380538604","15.7008586639157","12.9018170093087","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80110,"ZNF614","hsa-mir-136-5p","hsa-mir-31-3p",0.0075,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.562111547294537,-0.0686080342101539,0.445042982183124,-0.114107301041082,0.694626125319475,-0.0265042187221045,"hsa-mir-31-3p","hsa-mir-136-5p",80110,15.0744075207303,15.5195976630848,"14.9678320575734","15.6878784063149","16.1770225418039","15.4321236073228","14.1850814813231","15.7258484131301","15.7237185282446","15.5906551295391","15.4618525082989","15.3813758299899","14.4095311504705","14.5253030878141","16.0596164650726","16.2432225079598","15.6830619759907","14.7520257666903","15.8481522574808","15.2135892660236","15.9364811908262","14.3086832441274","16.9037024855952","15.6286786163469","16.2813774900559","16.3268544349767","13.896907993521","16.6691293271631","16.1691812667843","14.9226965053604","15.7206002998892","16.3546560387045","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80311,"KLHL15","hsa-mir-192-5p","hsa-mir-376a-5p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.197005518340449,0.0875254484404351,0.536041834730434,-0.132168215369224,0.481520599472839,-0.046505603306322,"hsa-mir-376a-5p","hsa-mir-192-5p",80311,15.8703886160379,15.5599024276734,"16.2695210262822","15.7751028364373","16.1790182735376","16.616802578873","17.1324944103133","15.148479629201","16.8510297094621","17.0818316725462","16.2904740842488","15.0698522913129","15.8028835050297","16.5563436328119","14.4486870075492","16.1219684486413","16.0094069147264","15.5249243561927","15.9383493420923","16.2559290115883","15.7559676675589","16.132785067065","16.4014324931199","15.3347144177971","16.7461093055995","15.5611477993264","16.5921155388536","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80311,"KLHL15","hsa-mir-320d","hsa-mir-125b-5p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.591628934262332,0.136386074734219,8.82812523827531e-05,-0.314248291065357,0.481520599472839,-0.046505603306322,"hsa-mir-125b-5p","hsa-mir-320d",80311,17.2933372141387,15.3826550776917,"15.0648908115392","16.4684628512949","15.4837597440152","16.7374100885162","16.186483234588","16.2366444465932","15.8235721246734","17.5517011900939","16.3662684635625","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
81539,"SLC38A1","hsa-mir-32-3p","hsa-mir-143-3p",0.003,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28404925'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/17711504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24712400'>PubMedLink</a>","tarbase","tarbase",0.0110686545195625,0.626568606809319,4.7752268139614e-09,-0.331700701738203,0.920090030117997,0.0061756644488649,"hsa-mir-143-3p","hsa-mir-32-3p",81539,18.6868339141828,17.6209824864766,"19.1935491312323","17.9840254804513","18.7623760719884","18.35480937409","17.7634933612331","19.5749756005211","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
81539,"SLC38A1","hsa-mir-424-3p","hsa-mir-19a-3p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17711504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24712400'>PubMedLink</a>","tarbase","tarbase",0.00769391040387158,0.557436966856718,0.0012984596561359,0.383909341966644,0.920090030117997,0.0061756644488649,"hsa-mir-19a-3p","hsa-mir-424-3p",81539,18.4406779102512,18.7696810539795,"19.3559274141237","19.2653677359266","19.1872532985894","19.4527146336294","19.4523392477142","19.7241868990906","19.3503153454577","19.6577147106951","15.7741485452275","18.877049079707","19.7356069838952","18.8699317379878","19.1645716171627","18.4419320765862","18.6868339141828","19.1647905245284","19.8787422113771","16.6548963056307","17.8820899674487","20.0902069256059","18.5899241825075","16.3486852845911","18.3292180188262","20.1258737671347","20.1002447071595","18.35480937409","19.7148819192063","16.857480409126","18.7238754239283","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
81539,"SLC38A1","hsa-mir-424-3p","hsa-mir-19b-3p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17711504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24712400'>PubMedLink</a>","tarbase","tarbase",0.00769391040387158,0.557436966856718,0.650963557032626,0.0427408155394577,0.920090030117997,0.0061756644488649,"hsa-mir-19b-3p","hsa-mir-424-3p",81539,18.4406779102512,18.7696810539795,"19.7974115471602","18.319782695544","19.3559274141237","19.2653677359266","19.1872532985894","19.4527146336294","19.4523392477142","19.7241868990906","18.4220218991137","19.3503153454577","19.7010925339216","19.6577147106951","15.7741485452275","18.877049079707","19.7356069838952","17.7002334133895","19.1645716171627","18.6868339141828","19.0667428673187","19.1647905245284","19.8787422113771","17.8820899674487","20.0902069256059","18.5899241825075","16.3486852845911","18.5834919301721","18.3292180188262","20.1258737671347","20.1002447071595","18.35480937409","19.7148819192063","18.7238754239283","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
81539,"SLC38A1","hsa-mir-7-5p","hsa-mir-143-3p",0.001,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28404925'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/17711504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24712400'>PubMedLink</a>","tarbase","tarbase",3.41659761847426e-06,0.757559558983045,4.7752268139614e-09,-0.331700701738203,0.920090030117997,0.0061756644488649,"hsa-mir-143-3p","hsa-mir-7-5p",81539,19.6603197625544,17.3030336464641,"19.289328009545","18.6868339141828","19.3627026379707","19.3929114440163","17.6209824864766","19.1935491312323","19.5002538195969","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
83394,"PITPNM3","hsa-mir-183-5p","hsa-mir-511-5p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0560428142866373,0.145650723872338,0.963941750306128,0.00640943264729339,0.00750306537593605,-0.176596215199998,"hsa-mir-511-5p","hsa-mir-183-5p",83394,13.3533328342658,15.1873519503402,"15.7895930803925","14.968250874859","17.8959524267876","17.621473013036","17.867834235975","15.9755610347743","16.9353514468466","18.0303826460963","13.8828015381764","13.3237595790978","14.2637937715945","13.2871474467458","15.1688809360406","17.3518336514339","17.8922683276545","15.9047124224718","11.9851015897091","14.8599690345321","18.4164392907731","18.1553573845673","15.9800196096817","15.4875191380072","16.9152819274756","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
83394,"PITPNM3","hsa-mir-642a-5p","hsa-mir-429",0.001,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/21684154'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26171025'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26472725'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26513239'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/27042104'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521484'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.846422778344975,-0.0345920084166572,0.00411394504777003,0.271280508821848,0.00750306537593605,-0.176596215199998,"hsa-mir-429","hsa-mir-642a-5p",83394,12.6341008269569,17.7390771086124,"15.1873519503402","14.5742364097334","14.968250874859","15.2272740761947","17.8959524267876","17.9022923687073","16.4037376209284","17.621473013036","17.752947424352","17.867834235975","17.7188285771024","16.1604345403144","14.0315927604319","15.2565784632541","17.0277464292068","17.7363594368331","15.5467631807147","17.3518336514339","14.1349664722277","17.8922683276545","15.9047124224718","15.7572405206582","14.8599690345321","15.9204988012022","15.5985154686302","18.4164392907731","15.5730555755204","16.6215545553456","16.5732920774861","15.1236340125476","16.9028756739692","16.9152819274756","13.7749425839543","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84171,"LOXL4","hsa-mir-335-5p","hsa-mir-424-5p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/29215918'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/33685481'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/25216702'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30045039'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.383166360453186,0.130047270877898,0.299812649880184,0.107556097701813,0.351350920687737,-0.0644304898373975,"hsa-mir-424-5p","hsa-mir-335-5p",84171,14.8416501628707,14.7017017339683,"14.8201266425059","14.1854312331927","13.6335472453556","14.7295850719355","15.5376221519878","14.9680228658876","16.3814138675052","16.313695110193","14.6708892123972","16.149748454626","15.9608626595388","16.4013473904649","12.9002625664782","15.5955219606876","12.8492269146945","16.7449689014773","13.7401798842155","14.3644273347534","15.1237116752837","15.9523487307737","16.7503675051659","14.6710509007765","12.0743495033806","14.6030696898686","13.6106522845861","13.3704284982305","19.0198781448719","17.901005350106","13.5905699361594","15.9541353187603","14.0067257324769","14.737429286179","13.9664997089172","15.7396146970928","15.1672878269013","16.5859460109599","18.3548567878636","16.7288274486686","16.7908300304329","12.7293181439754","18.392728435779","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84530,"SRRM4","hsa-mir-511-5p","hsa-mir-431-5p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27180064'>PubMedLink</a>","mirtarbase","mirtarbase",0.963941750306128,0.00640943264729339,9.7181211590161e-08,1.38411462712438,0.00712038998436312,-0.368941553558768,"hsa-mir-431-5p","hsa-mir-511-5p",84530,5.31274447507363,7.61858102217427,"8.97819007525214","8.52331337808934","8.09987405255443","8.68199978337458","10.4469212273367","16.532658161369","8.51526997140226","10.5751234357883","5.91331705447563","8.18981624956507","11.6685040877277","-2","10.2711645654564","12.6537868903248","-2","-2","12.8781992320884","8.18521020819038","7.00865568671983","5.50914454703506","7.74031372084056","-2","5.11992772378532","6.05021927163368","6.26458320160908","6.92210733344192","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84665,"MYPN","hsa-mir-133a-3p","hsa-mir-20a-5p",0.0085,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",2.71783706778281e-20,-0.965365969178856,0.242726557513436,0.102732858936134,0.00977131702418611,-0.209812427559143,"hsa-mir-20a-5p","hsa-mir-133a-3p",84665,13.2884015873193,9.14634059204071,"10.1236884954741","12.7810965502483","12.9598445574675","10.5137424624535","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84665,"MYPN","hsa-mir-3928-3p","hsa-mir-133a-3p",0.006,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0520356490319068,0.48073545823966,2.71783706778281e-20,-0.965365969178856,0.00977131702418611,-0.209812427559143,"hsa-mir-133a-3p","hsa-mir-3928-3p",84665,11.3819817058747,12.7810965502483,"9.54408196071832","12.3288631180037","7.54599434674639","8.85958166522765","9.53307135680009","12.6714770595626","12.7013867732283","5.83111455286529","9.3432190064813","13.107041233674","8.46249969741192","8.86885727352472","7.74462197936254","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
