"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
22978,"NT5C2","hsa-mir-766-3p","hsa-mir-483-3p",0.0125,0.3275,0.006,FALSE,"NA"," tarbase "," tarbase ",17.7137256360706,14.6671096427686,0.342952519313737,-0.385149460533401,0.0608840257139312,-1.39657858965152,0.737550619445419,-0.0821337895591226
23057,"NMNAT2","hsa-mir-1304-5p","hsa-mir-592",0.0485,0.1835,0.0025,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.0731722396382,11.6199249843528,0.45603751414603,-0.713700259527093,0.123043945894357,2.30402547049826,0.482040225879469,-0.197677097139421
23089,"PEG10","hsa-mir-130b-5p","hsa-mir-196b-5p",0.027,0.0175,0.0085,FALSE,"NA"," tarbase "," tarbase ",18.9186655712441,17.1622445334023,0.838572640477174,0.0907173201252465,0.682616000640161,-0.135733297458353,0.771705077927681,-0.0717662677883635
23089,"PEG10","hsa-mir-182-5p","hsa-mir-128-3p",0.317,0.037,0.0045,FALSE,"NA"," tarbase ","mirtarbase tarbase ",17.6386820501416,13.1534108356094,0.69245340215736,0.112480408649869,0.590984413893149,-0.167027751373332,0.771705077927681,-0.0717662677883635
23089,"PEG10","hsa-mir-545-5p","hsa-mir-128-3p",0.1875,0.038,0.006,FALSE,"NA","mirtarbase  ","mirtarbase tarbase ",18.8347946414072,16.3716206007391,0.997872677673813,0.00305316198630322,0.590984413893149,-0.167027751373332,0.771705077927681,-0.0717662677883635
23089,"PEG10","hsa-mir-548o-3p","hsa-mir-196a-5p",0.021,0.2465,0.008,FALSE,"NA","mirtarbase  "," tarbase ",19.1272714500208,15.9337254658059,0.748482177138056,-0.275650169014488,0.94988546017376,0.0452151257404671,0.771705077927681,-0.0717662677883635
23089,"PEG10","hsa-mir-766-3p","hsa-mir-182-5p",0.014,0.2685,0.005,FALSE,"NA"," tarbase "," tarbase ",18.9186655712441,15.104599505919,0.342952519313737,-0.385149460533401,0.69245340215736,0.112480408649869,0.771705077927681,-0.0717662677883635
23089,"PEG10","hsa-mir-766-3p","hsa-mir-548o-3p",0.012,0.0185,0.003,FALSE,"NA"," tarbase ","mirtarbase  ",19.0385785578647,15.4295167378552,0.342952519313737,-0.385149460533401,0.748482177138056,-0.275650169014488,0.771705077927681,-0.0717662677883635
23091,"ZC3H13","hsa-mir-7-5p","hsa-mir-760",0.0285,0.0185,0.006,FALSE,"NA"," tarbase "," tarbase ",17.9529401029668,16.656302526236,0.841388010355371,-0.154874986345296,0.739022612638638,0.294838714303538,0.854137136562103,-0.0444520646653915
23215,"PRRC2C","hsa-mir-135b-5p","hsa-mir-497-3p",0.0225,0.039,0,FALSE,"NA"," tarbase "," tarbase ",18.155963780015,17.0635223100402,0.230527610762288,1.28977118818885,0.138447287919007,1.47840276611464,0.908844369712326,-0.0274820989862556
23224,"SYNE2","hsa-mir-130a-5p","hsa-mir-520a-5p",0.0185,0.991,0.0055,FALSE,"NA"," tarbase "," tarbase ",16.6807217849341,15.6241760106749,0.241524635836712,0.976864588882604,0.105465025266243,2.26854196690349,0.851511274803377,-0.0469376434021547
23390,"ZDHHC17","hsa-mir-141-3p","hsa-mir-7-5p",0.014,0.376,0.0085,FALSE,"NA"," tarbase "," tarbase ",17.03820708531,15.2325981647573,0.305317960360131,0.370292851772009,0.841388010355371,-0.154874986345296,0.749460877475463,-0.0788931410401639
23414,"ZFPM2","hsa-mir-200c-3p","hsa-mir-429",0.069,0.2275,0.0065,TRUE,"NA","mirtarbase tarbase ","mirtarbase  ",13.6528668911784,12.5153958990435,0.801202141920273,0.0756943434847678,0.583066277550532,0.222134726782929,0.391043236142476,-0.236556916872661
23506,"BICRAL","hsa-mir-7-5p","hsa-mir-141-3p",0.0165,0.0115,0.0045,FALSE,"NA"," tarbase ","mirtarbase  ",16.9829658385084,14.5804237495818,0.841388010355371,-0.154874986345296,0.305317960360131,0.370292851772009,0.754642933700217,-0.0776026572854031
23512,"SUZ12","hsa-mir-182-5p","hsa-mir-125b-5p",0.1415,0.0325,0.0025,FALSE,"NA"," tarbase "," tarbase ",18.2458389252055,16.9491616463254,0.69245340215736,0.112480408649869,0.898710457879206,-0.0377813040274455,0.905426336091883,-0.0287643713261691
23512,"SUZ12","hsa-mir-520d-3p","hsa-mir-125b-5p",0.2935,0.0295,0.004,FALSE,"NA","mirtarbase  "," tarbase ",18.1465548404022,16.9911507570945,0.131572577165709,2.66382374044487,0.898710457879206,-0.0377813040274455,0.905426336091883,-0.0287643713261691
23568,"ARL2BP","hsa-mir-30a-3p","hsa-mir-215-5p",0.289,0.078,0.001,FALSE,"NA","mirtarbase  ","mirtarbase tarbase ",16.2356548013224,14.087036756482,0.411146973692862,-0.252816575669344,0.364975859301288,-0.509920411537469,0.586452980641266,-0.138617605174709
23670,"CEMIP2","hsa-mir-376c-3p","hsa-mir-7-1-3p",0.0325,0.078,0.0015,FALSE,"NA"," tarbase ","mirtarbase  ",17.693681514191,16.1215908131075,0.767671502378102,0.167284627957235,0.983457443217366,0.00945444103247376,0.989704588149948,0.0031932369598854
25769,"SLC24A2","hsa-mir-17-5p","hsa-mir-93-5p",0.0635,0.02,0.004,FALSE,"NA"," tarbase "," tarbase ",8.39693891337741,5.91614964121047,0.917479117921738,-0.0333613925829875,0.745306187188725,-0.0919957586453292,0.986733258580391,0.0109417371690651
25769,"SLC24A2","hsa-mir-93-5p","hsa-mir-20a-5p",0.021,0.068,0.0085,FALSE,"NA"," tarbase "," tarbase ",8.39693891337741,5.99736732591748,0.745306187188725,-0.0919957586453292,0.956264637395162,-0.0176731706214748,0.986733258580391,0.0109417371690651
25805,"BAMBI","hsa-mir-15b-5p","hsa-mir-20b-5p",0.032,0.0395,0.003,FALSE,"NA","mirtarbase tarbase ","mirtarbase tarbase ",14.5722828115528,12.8926964118371,0.826141128703994,0.0749870131926227,0.965618756843915,-0.0151982693215879,0.863357003314043,-0.0469933728729157
25805,"BAMBI","hsa-mir-616-5p","hsa-mir-20b-5p",0.202,0.0435,0.0065,FALSE,"NA","mirtarbase tarbase ","mirtarbase tarbase ",14.6676644464615,13.2210650584696,0.684794932917719,0.252086273159433,0.965618756843915,-0.0151982693215879,0.863357003314043,-0.0469933728729157
25825,"BACE2","hsa-mir-96-5p","hsa-mir-616-5p",0.012,0.252,0,FALSE,"NA"," tarbase ","mirtarbase  ",16.5843203184417,15.1842763337686,0.141074611889997,0.737875767045478,0.684794932917719,0.252086273159433,0.614824098343048,0.128787420632644
25932,"CLIC4","hsa-mir-106a-5p","hsa-mir-539-5p",0.032,0.048,0.008,FALSE,"NA","mirtarbase tarbase ","mirtarbase  ",19.1376184133671,17.4500011287662,0.907423547545109,-0.0453476080533861,0.603088058080552,0.29403365593933,0.931767305969927,-0.0200639017074518
25932,"CLIC4","hsa-mir-200b-3p","hsa-mir-9-5p",0.287,0.0855,0,FALSE,"NA"," tarbase "," tarbase ",19.0189067234672,17.8554196812389,0.732413312242844,0.114645708713643,0.574084582768252,-0.209489925845173,0.931767305969927,-0.0200639017074518
25932,"CLIC4","hsa-mir-9-5p","hsa-mir-3662",0.135,0.337,0.002,FALSE,"NA"," tarbase ","mirtarbase  ",19.5075844930769,17.6727652447643,0.574084582768252,-0.209489925845173,0.967570488027407,0.0421793274695032,0.931767305969927,-0.0200639017074518
26010,"SPATS2L","hsa-mir-3157-5p","hsa-mir-96-5p",0.0125,0.9015,0.0045,FALSE,"NA"," tarbase "," tarbase ",17.400620488775,16.1815311793727,0.8011417753094,-0.249542430116066,0.141074611889997,0.737875767045478,0.957916257102237,-0.0130743248190337
26092,"TOR1AIP1","hsa-mir-7-1-3p","hsa-mir-495-3p",0.0105,0.5595,0.0035,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.4377456766087,16.2472521085462,0.983457443217366,0.00945444103247376,0.790957740826711,0.135475471640231,0.879030336625852,-0.037509916992862
26108,"PYGO1","hsa-mir-548t-5p","hsa-mir-18a-5p",0.0155,0.13,0.0075,FALSE,"NA","mirtarbase  "," tarbase ",11.5831998226347,8.58859154757064,0.510874248285965,-0.479032395207106,0.834660196710536,0.104342090149048,0.380903533671301,-0.2610773798789
26960,"NBEA","hsa-mir-15b-5p","hsa-mir-935",0.011,0.507,0,FALSE,"NA"," tarbase ","mirtarbase  ",14.6911732216277,13.591778917286,0.826141128703994,0.0749870131926227,0.693777582866309,-0.350639397241611,0.742777007539886,-0.0872305899460169
27443,"CECR2","hsa-mir-30a-5p","hsa-mir-363-5p",0.8865,0.347,0.005,FALSE,"NA"," tarbase ","mirtarbase  ",10.5076954740948,7.24678788804511,0.475664269893348,-0.200243585336464,0.852653304225587,0.160039511405476,0.278920604833937,-0.335802964584053
29028,"ATAD2","hsa-mir-520d-3p","hsa-mir-519d-3p",0.0125,0.016,0.0025,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.5705491089737,16.5499183699515,0.131572577165709,2.66382374044487,0.134909240297518,2.30279849563169,0.902158711457956,-0.0299618257286889
29028,"ATAD2","hsa-mir-520d-3p","hsa-mir-520a-3p",0.017,0.0145,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.6820400754356,16.3604077095178,0.131572577165709,2.66382374044487,0.0883581724058531,2.06854596236424,0.902158711457956,-0.0299618257286889
29121,"CLEC2D","hsa-mir-200b-3p","hsa-mir-214-3p",0.0245,0.386,0.0015,FALSE,"NA","mirtarbase  ","mirtarbase  ",16.7741199333345,15.7629945903583,0.732413312242844,0.114645708713643,0.0187890248458675,-1.58987145242517,0.765292007114262,-0.0732364462224945
29127,"RACGAP1","hsa-mir-892a","hsa-mir-195-5p",0.0175,0.031,0,FALSE,"NA","mirtarbase  ","mirtarbase tarbase ",17.9531363142812,16.8556961732784,0.955526433295967,0.0565955041683757,0.802263159596797,-0.103260719790816,0.989620329824756,-0.00315989694085491
50488,"MINK1","hsa-mir-3662","hsa-mir-181c-5p",0.0215,0.061,0.0025,FALSE,"NA","mirtarbase  "," tarbase ",19.081546730308,17.9613611017345,0.967570488027407,0.0421793274695032,0.96557342996809,-0.0169548893052903,0.986908893605635,0.00390143961829138
51104,"ABHD17B","hsa-mir-508-5p","hsa-mir-512-5p",0.034,0.5105,0.0035,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.1849713833778,16.793897151507,0.754564835221624,0.315768330442784,0.0828714507782263,3.37555712110747,0.818429122519484,-0.0547801178106504
51104,"ABHD17B","hsa-mir-508-5p","hsa-mir-520g-3p",0.0405,0.611,0.005,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.4614605191695,16.8170270873735,0.754564835221624,0.315768330442784,0.167154957567133,2.00551902792671,0.818429122519484,-0.0547801178106504
51421,"AMOTL2","hsa-mir-182-5p","hsa-mir-96-5p",0.012,0.02,0.007,FALSE,"NA"," tarbase "," tarbase ",16.893988169409,14.0340323306218,0.69245340215736,0.112480408649869,0.141074611889997,0.737875767045478,0.606916512009537,-0.12528082134554
51427,"ZNF107","hsa-mir-30a-3p","hsa-mir-135b-5p",0.093,0.1895,0.0075,TRUE,"NA"," tarbase ","mirtarbase  ",16.7563675816918,15.4766870022622,0.411146973692862,-0.252816575669344,0.230527610762288,1.28977118818885,0.7734445280367,-0.0722944429489994
51466,"EVL","hsa-mir-497-5p","hsa-mir-199b-5p",0.03,0.1525,0.001,FALSE,"NA"," tarbase "," tarbase ",20.0880334966461,19.0547716410938,0.673062980095733,-0.182873834095652,0.0466429384748827,-0.75458313083709,0.856786689380082,-0.0415727197176084
51477,"ISYNA1","hsa-mir-15b-5p","hsa-mir-181a-3p",0.2755,0.0125,0.001,FALSE,"NA"," tarbase "," tarbase ",21.4047424296081,20.0483190224939,0.826141128703994,0.0749870131926227,0.525713607482156,-0.194859190789016,0.587296732388828,0.127331296362384
53615,"MBD3","hsa-mir-125a-5p","hsa-mir-1262",0.0685,0.1345,5e-04,TRUE,"NA"," tarbase ","mirtarbase  ",19.3229307441949,18.2877225558109,0.746124833643418,-0.102278646080494,0.93892958071515,0.0642333957375513,0.878866932624502,0.0362042992809895
53827,"FXYD5","hsa-mir-3170","hsa-mir-519d-3p",0.012,0.2115,0.005,FALSE,"NA","mirtarbase  ","mirtarbase  ",19.8858608601391,18.2533811052672,0.415521482720514,1.18245984353997,0.134909240297518,2.30279849563169,0.987603074202196,0.00361371860242982
53827,"FXYD5","hsa-mir-3170","hsa-mir-520a-3p",0.015,0.1705,0.005,FALSE,"NA","mirtarbase  ","mirtarbase  ",19.3065078855875,18.2533811052672,0.415521482720514,1.18245984353997,0.0883581724058531,2.06854596236424,0.987603074202196,0.00361371860242982
53827,"FXYD5","hsa-mir-3170","hsa-mir-520c-3p",0.018,0.1795,0.004,FALSE,"NA","mirtarbase  ","mirtarbase  ",20.319468868761,18.0121068320052,0.415521482720514,1.18245984353997,0.095799021825723,3.68648553694553,0.987603074202196,0.00361371860242982
53827,"FXYD5","hsa-mir-3170","hsa-mir-520d-3p",0.0145,0.1675,0.0075,FALSE,"NA","mirtarbase  ","mirtarbase  ",19.2896214735667,18.1957418643961,0.415521482720514,1.18245984353997,0.131572577165709,2.66382374044487,0.987603074202196,0.00361371860242982
53827,"FXYD5","hsa-mir-512-3p","hsa-mir-3170",0.211,0.0145,0.0055,FALSE,"NA","mirtarbase  ","mirtarbase  ",19.2320281871367,18.1866604122447,0.0789208336998313,2.3647805428012,0.415521482720514,1.18245984353997,0.987603074202196,0.00361371860242982
54058,"C21orf58","hsa-mir-30c-2-3p","hsa-mir-125b-5p",0.017,0.0105,0.002,FALSE,"NA"," tarbase "," tarbase ",17.6603965678515,16.3326516880624,0.233657169534028,-0.52207528209998,0.898710457879206,-0.0377813040274455,0.970040545354615,-0.00933340336626139
54407,"SLC38A2","hsa-mir-16-2-3p","hsa-mir-92b-3p",0.0275,0.0345,0.003,FALSE,"NA"," tarbase "," tarbase ",20.1108789937248,19.015946814755,0.803293037379877,0.121143171609753,0.851739641894512,0.0782775852530279,0.996460217732551,-0.00102856074632019
54443,"ANLN","hsa-mir-497-5p","hsa-mir-195-5p",0.0325,0.0565,0.001,FALSE,"NA","mirtarbase tarbase "," tarbase ",16.5991710551328,15.5279542102038,0.673062980095733,-0.182873834095652,0.802263159596797,-0.103260719790816,0.811881800688784,-0.060036140289219
54813,"KLHL28","hsa-mir-450b-5p","hsa-mir-519c-3p",0.864,0.7915,0.004,FALSE,"NA"," tarbase ","mirtarbase  ",15.5599826938554,14.3824687366547,0.600158775770169,0.275657000375095,0.15165817368692,2.3219792985222,0.81041756873672,-0.0614360092424597
54877,"ZCCHC2","hsa-mir-15a-5p","hsa-mir-195-5p",0.0565,0.1095,0.0055,FALSE,"NA"," tarbase "," tarbase ",15.9518645065805,14.7035545943133,0.949587925630629,-0.0212972249625429,0.802263159596797,-0.103260719790816,0.822160137626456,-0.0578058543230382
54877,"ZCCHC2","hsa-mir-15a-5p","hsa-mir-653-5p",0.0345,0.056,0.005,FALSE,"NA"," tarbase "," tarbase ",15.793553328121,14.7035545943133,0.949587925630629,-0.0212972249625429,0.847406964972247,0.0938692878198689,0.822160137626456,-0.0578058543230382
54877,"ZCCHC2","hsa-mir-15b-5p","hsa-mir-195-5p",0.0305,0.0755,0.008,FALSE,"NA"," tarbase "," tarbase ",15.9262957824798,14.8226091098575,0.826141128703994,0.0749870131926227,0.802263159596797,-0.103260719790816,0.822160137626456,-0.0578058543230382
54900,"LAX1","hsa-mir-370-3p","hsa-mir-377-5p",0.174,0.1335,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.5374574213945,14.3912610585099,0.774310224824993,-0.149531114420341,0.908398501428738,-0.0874898225766055,0.521788276384667,-0.163605668662357
55088,"CCDC186","hsa-mir-92b-3p","hsa-mir-2355-3p",0.278,0.038,0,FALSE,"NA","mirtarbase  "," tarbase ",16.589430165691,15.5520788348185,0.851739641894512,0.0782775852530279,0.945463580456128,0.0421441844276193,0.784266574105093,-0.0691222483597133
55165,"CEP55","hsa-mir-199a-3p","hsa-mir-411-5p",0.036,0.5215,0.005,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.5510376715702,17.1227774364059,0.177591530502981,-0.425047939515951,0.942534882672423,0.0393469116985757,0.923607897897255,-0.0234979140610164
55165,"CEP55","hsa-mir-199b-3p","hsa-mir-411-5p",0.0605,0.541,0.0035,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.5510376715702,17.1227774364059,0.177451593048368,-0.425274521472052,0.942534882672423,0.0393469116985757,0.923607897897255,-0.0234979140610164
55165,"CEP55","hsa-mir-497-5p","hsa-mir-199a-3p",0.0545,0.0305,0.0035,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.6385987495407,17.1800856914878,0.673062980095733,-0.182873834095652,0.177591530502981,-0.425047939515951,0.923607897897255,-0.0234979140610164
55165,"CEP55","hsa-mir-497-5p","hsa-mir-199b-3p",0.0675,0.023,0.0035,FALSE,"NA","mirtarbase  ","mirtarbase  ",18.6385987495407,17.1800856914878,0.673062980095733,-0.182873834095652,0.177451593048368,-0.425274521472052,0.923607897897255,-0.0234979140610164
55353,"LAPTM4B","hsa-mir-212-3p","hsa-mir-3065-3p",0.0285,0.141,0.0045,FALSE,"NA"," tarbase "," tarbase ",18.9554054587948,17.8111547874771,0.645626059233228,0.261740648801364,0.285670032601373,0.484868351928993,0.903151806760399,0.0298770999575685
55450,"CAMK2N1","hsa-mir-20a-5p","hsa-mir-17-5p",0.014,0.1315,0.009,FALSE,"NA"," tarbase "," tarbase ",13.8935284089689,12.6830725371063,0.956264637395162,-0.0176731706214748,0.917479117921738,-0.0333613925829875,0.543734473908296,-0.16184241984236
55740,"ENAH","hsa-mir-203a-3p","hsa-mir-1305",0.2205,0.197,0.0075,FALSE,"NA","mirtarbase  "," tarbase ",17.7714061235338,16.5240667729734,0.734255195641629,-0.108825634380781,0.173433469479013,1.59279562001398,0.91165749818939,0.0279028228692701
55839,"CENPN","hsa-mir-182-5p","hsa-mir-195-5p",0.1305,0.114,0.001,FALSE,"NA"," tarbase "," tarbase ",17.2905718565754,15.9506531801641,0.69245340215736,0.112480408649869,0.802263159596797,-0.103260719790816,0.877016291460718,0.0394361504943566
55870,"ASH1L","hsa-mir-577","hsa-mir-96-5p",0.066,0.358,0.001,TRUE,"NA"," tarbase ","mirtarbase tarbase ",17.0626523079876,15.7681521269231,0.436898112822211,0.784985054255449,0.141074611889997,0.737875767045478,0.859570827364796,-0.0438390397065303
56938,"ARNTL2","hsa-mir-579-3p","hsa-mir-363-3p",0.677,0.0705,0.0075,TRUE,"NA"," tarbase ","mirtarbase tarbase ",15.5225832301995,14.497000665818,0.506675042077324,1.01319710395485,0.976212753691403,0.0119831539503879,0.923938637843651,0.025536623927016
57147,"SCYL3","hsa-mir-135b-5p","hsa-mir-18a-5p",0.3315,0.8265,0.004,FALSE,"NA","mirtarbase  "," tarbase ",16.5945899732509,15.3746867682052,0.230527610762288,1.28977118818885,0.834660196710536,0.104342090149048,0.957025295221524,-0.0137238146407836
57460,"PPM1H","hsa-mir-125b-5p","hsa-mir-429",0.025,0.0295,0,FALSE,"NA","mirtarbase  ","mirtarbase  ",15.4819883228816,13.4954042378516,0.898710457879206,-0.0377813040274455,0.583066277550532,0.222134726782929,0.931730574221483,0.0220123572159334
57464,"STRIP2","hsa-mir-512-3p","hsa-mir-149-3p",0.086,0.73,0.0055,FALSE,"NA","mirtarbase  ","mirtarbase  ",12.7596248610034,11.2197990222462,0.0789208336998313,2.3647805428012,0.27323200023141,1.10677585370928,0.626793746902678,-0.136102497219551
57551,"TAOK1","hsa-mir-215-5p","hsa-mir-766-3p",0.046,0.0155,0.005,FALSE,"NA"," tarbase "," tarbase ",16.9687314233189,15.9621888488611,0.364975859301288,-0.509920411537469,0.342952519313737,-0.385149460533401,0.836994730444253,-0.0515172601604829
57551,"TAOK1","hsa-mir-450b-5p","hsa-mir-512-3p",0.053,0.161,0.002,FALSE,"NA"," tarbase ","mirtarbase  ",16.6036857454437,15.4315227140729,0.600158775770169,0.275657000375095,0.0789208336998313,2.3647805428012,0.836994730444253,-0.0515172601604829
57551,"TAOK1","hsa-mir-450b-5p","hsa-mir-518f-5p",0.0795,0.1255,5e-04,FALSE,"NA"," tarbase ","mirtarbase tarbase ",16.6036857454437,15.4315227140729,0.600158775770169,0.275657000375095,0.0949539738841405,2.36335517926185,0.836994730444253,-0.0515172601604829
57551,"TAOK1","hsa-mir-450b-5p","hsa-mir-519a-5p",0.0515,0.1195,0.0035,FALSE,"NA"," tarbase ","mirtarbase  ",16.483119156688,15.4315227140729,0.600158775770169,0.275657000375095,0.0697170925498752,1.41171266027316,0.836994730444253,-0.0515172601604829
57551,"TAOK1","hsa-mir-450b-5p","hsa-mir-519c-3p",0.054,0.1345,0.0085,FALSE,"NA"," tarbase ","mirtarbase  ",16.5404665164813,15.4315227140729,0.600158775770169,0.275657000375095,0.15165817368692,2.3219792985222,0.836994730444253,-0.0515172601604829
57551,"TAOK1","hsa-mir-450b-5p","hsa-mir-520a-3p",0.0895,0.121,0.004,FALSE,"NA"," tarbase ","mirtarbase tarbase ",16.6141591534381,14.9917366811794,0.600158775770169,0.275657000375095,0.0883581724058531,2.06854596236424,0.836994730444253,-0.0515172601604829
57551,"TAOK1","hsa-mir-450b-5p","hsa-mir-520a-5p",0.054,0.1185,0.0095,FALSE,"NA"," tarbase ","mirtarbase tarbase ",16.5404665164813,15.4315227140729,0.600158775770169,0.275657000375095,0.105465025266243,2.26854196690349,0.836994730444253,-0.0515172601604829
57683,"ZDBF2","hsa-mir-3065-3p","hsa-mir-30a-5p",0.014,0.0745,0,FALSE,"NA"," tarbase "," tarbase ",13.8923315691611,10.3337241099493,0.285670032601373,0.484868351928993,0.475664269893348,-0.200243585336464,0.589282059811021,-0.146961912737427
59084,"ENPP5","hsa-mir-1305","hsa-mir-142-5p",0.4415,0.0105,0.0095,FALSE,"NA"," tarbase ","mirtarbase  ",17.5107282968258,15.2868449695142,0.173433469479013,1.59279562001398,0.890445126546015,-0.0481124726804888,0.837270641990533,0.0529378501174475
59084,"ENPP5","hsa-mir-758-3p","hsa-mir-20b-5p",0.0525,0.017,0,FALSE,"NA"," tarbase ","mirtarbase tarbase ",17.0588765612194,14.247079471779,0.976900712557643,-0.0152802246869372,0.965618756843915,-0.0151982693215879,0.837270641990533,0.0529378501174475
64393,"ZMAT3","hsa-mir-199a-3p","hsa-mir-200c-3p",0.0455,0.026,0.008,FALSE,"NA"," tarbase ","mirtarbase tarbase ",17.2815372023603,15.3204436414283,0.177591530502981,-0.425047939515951,0.801202141920273,0.0756943434847678,0.886977471896906,0.0355105049793152
64393,"ZMAT3","hsa-mir-301b-3p","hsa-mir-200c-3p",0.041,0.0225,0.001,FALSE,"NA","mirtarbase tarbase ","mirtarbase tarbase ",17.8630713179962,15.8794381214211,0.611646237330466,0.426879104982689,0.801202141920273,0.0756943434847678,0.886977471896906,0.0355105049793152
64393,"ZMAT3","hsa-mir-33a-3p","hsa-mir-200c-3p",0.0365,0.0385,0.001,FALSE,"NA","mirtarbase  ","mirtarbase tarbase ",17.3946094608579,15.8794381214211,0.653259024551807,0.395482199041226,0.801202141920273,0.0756943434847678,0.886977471896906,0.0355105049793152
64393,"ZMAT3","hsa-mir-33a-3p","hsa-mir-429",0.0375,0.03,0.006,FALSE,"NA","mirtarbase  ","mirtarbase  ",17.3946094608579,16.2992445479174,0.653259024551807,0.395482199041226,0.583066277550532,0.222134726782929,0.886977471896906,0.0355105049793152
64718,"UNKL","hsa-mir-128-3p","hsa-mir-520a-3p",0.0175,0.5975,0.0045,FALSE,"NA"," tarbase "," tarbase ",15.9395867739063,14.8813319599698,0.590984413893149,-0.167027751373332,0.0883581724058531,2.06854596236424,0.666214724311876,-0.10758859773739
64778,"FNDC3B","hsa-mir-200c-3p","hsa-mir-1304-5p",0.144,0.3305,0.002,FALSE,"NA"," tarbase "," tarbase ",16.7950244763853,14.0845917469019,0.801202141920273,0.0756943434847678,0.45603751414603,-0.713700259527093,0.855138137705886,-0.046930869650656
65267,"WNK3","hsa-mir-411-5p","hsa-mir-130a-3p",0.468,0.024,0.004,FALSE,"NA","mirtarbase  ","mirtarbase  ",12.7966585232474,11.710713169803,0.942534882672423,0.0393469116985757,0.951414196840403,0.0229481688594441,0.822325328672207,0.0674955897252853
65981,"CAPRIN2","hsa-mir-200c-3p","hsa-mir-17-5p",0.014,0.1885,5e-04,FALSE,"NA"," tarbase ","mirtarbase tarbase ",16.732065578313,15.1340925465054,0.801202141920273,0.0756943434847678,0.917479117921738,-0.0333613925829875,0.806702808533806,-0.0615522118053295
65981,"CAPRIN2","hsa-mir-200c-3p","hsa-mir-301b-3p",0.0245,0.4135,0,FALSE,"NA"," tarbase ","mirtarbase  ",16.9101101121183,15.1340925465054,0.801202141920273,0.0756943434847678,0.611646237330466,0.426879104982689,0.806702808533806,-0.0615522118053295
65981,"CAPRIN2","hsa-mir-93-5p","hsa-mir-200c-3p",0.0595,0.023,0.002,FALSE,"NA","mirtarbase tarbase "," tarbase ",16.7374192592994,15.4123346610465,0.745306187188725,-0.0919957586453292,0.801202141920273,0.0756943434847678,0.806702808533806,-0.0615522118053295
78997,"GDAP1L1","hsa-mir-130b-5p","hsa-mir-3615",0.5265,0.121,0.003,FALSE,"NA","mirtarbase  ","mirtarbase  ",8.28281385810706,7.03765466638882,0.838572640477174,0.0907173201252465,0.704587123277144,-0.173782941996529,0.5622987960624,-0.31672736449622
79572,"ATP13A3","hsa-mir-760","hsa-mir-212-3p",0.0655,0.6865,0.003,FALSE,"NA"," tarbase "," tarbase ",17.0142189453582,15.6635375732389,0.739022612638638,0.294838714303538,0.645626059233228,0.261740648801364,0.830673024326606,-0.0534571306721789
79589,"RNF128","hsa-mir-93-5p","hsa-mir-17-5p",0.0565,0.081,0.0035,FALSE,"NA"," tarbase "," tarbase ",14.2826026004621,12.6288883942524,0.745306187188725,-0.0919957586453292,0.917479117921738,-0.0333613925829875,0.778019937751519,-0.0749536966124105
79589,"RNF128","hsa-mir-93-5p","hsa-mir-20a-5p",0.059,0.1405,0.0015,FALSE,"NA"," tarbase "," tarbase ",14.2826026004621,13.1266912574267,0.745306187188725,-0.0919957586453292,0.956264637395162,-0.0176731706214748,0.778019937751519,-0.0749536966124105
79669,"C3orf52","hsa-let-7b-5p","hsa-let-7b-3p",0.0955,0.082,0.0015,FALSE,"NA"," tarbase "," tarbase ",16.1024329149698,14.3981226205314,0.784564546838161,-0.0733583306011839,0.763563878303418,-0.13425895952001,0.6637397630691,-0.11162217261825
80000,"GREB1L","hsa-mir-141-3p","hsa-mir-200a-3p",0.1955,0.1225,0,FALSE,"NA"," tarbase "," tarbase ",11.8535325790205,9.5096488002949,0.305317960360131,0.370292851772009,0.719442122742405,0.126885173342471,0.876788001571506,-0.0477019998052035
80000,"GREB1L","hsa-mir-141-3p","hsa-mir-429",0.188,0.0205,0,FALSE,"NA"," tarbase "," tarbase ",11.7487602416056,9.55955458113127,0.305317960360131,0.370292851772009,0.583066277550532,0.222134726782929,0.876788001571506,-0.0477019998052035
80000,"GREB1L","hsa-mir-181a-5p","hsa-mir-16-1-3p",0.027,0.227,0.0015,FALSE,"NA"," tarbase "," tarbase ",11.6441321789519,10.2708463183179,0.533191609248144,-0.17139396372748,0.818657747974804,0.110477663543906,0.876788001571506,-0.0477019998052035
