"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB"
9052,"GPRC5A","hsa-mir-362-3p","hsa-mir-500b-5p",0.03,0.018,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>"," tarbase ","mirtarbase  "
9052,"GPRC5A","hsa-mir-362-5p","hsa-mir-133a-3p",0.035,0.0265,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase  "," tarbase "
9052,"GPRC5A","hsa-mir-362-5p","hsa-mir-500a-3p",0.032,0.0485,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase  "," tarbase "
9052,"GPRC5A","hsa-mir-362-5p","hsa-mir-500b-5p",0.0365,0.023,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase  ","mirtarbase  "
9052,"GPRC5A","hsa-mir-500b-5p","hsa-mir-133a-3p",0.026,0.012,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase  "," tarbase "
9052,"GPRC5A","hsa-mir-500b-5p","hsa-mir-500a-3p",0.025,0.0565,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/15886297'>PubMedLink</a>","mirtarbase  "," tarbase "
9053,"MAP7","hsa-mir-130a-3p","hsa-mir-17-5p",0.075,0.1835,0.0045,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
9053,"MAP7","hsa-mir-20a-5p","hsa-mir-130a-3p",0.187,0.0835,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
9053,"MAP7","hsa-mir-20a-5p","hsa-mir-130b-3p",0.3285,0.4215,5e-04,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
9053,"MAP7","hsa-mir-20a-5p","hsa-mir-301b-3p",0.215,0.628,0,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
9053,"MAP7","hsa-mir-301b-3p","hsa-mir-17-5p",0.6285,0.163,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
9124,"PDLIM1","hsa-mir-504-5p","hsa-mir-199a-3p",0.5995,0.0545,0.0045,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
9144,"SYNGR2","hsa-mir-199b-3p","hsa-mir-320c",0.0415,0.0225,0.004,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
9144,"SYNGR2","hsa-mir-320c","hsa-mir-199a-3p",0.0235,0.0475,0.005,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
9213,"XPR1","hsa-mir-382-5p","hsa-mir-493-3p",0.0265,0.03,0.005,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
9545,"RAB3D","hsa-mir-508-5p","hsa-mir-542-3p",0.625,0.3755,0.006,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
9590,"AKAP12","hsa-mir-592","hsa-mir-141-5p",0.1005,0.0505,0.0015,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
9741,"LAPTM4A","hsa-mir-17-5p","hsa-mir-30a-3p",0.191,0.1165,0.004,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
9741,"LAPTM4A","hsa-mir-20a-5p","hsa-mir-130b-5p",0.064,0.913,0.0015,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
9746,"CLSTN3","hsa-mir-329-3p","hsa-mir-188-3p",0.1175,0.1695,0,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
9746,"CLSTN3","hsa-mir-329-3p","hsa-mir-362-3p",0.1185,0.037,0.003,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
9746,"CLSTN3","hsa-mir-377-3p","hsa-mir-362-3p",0.228,0.047,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
9957,"HS3ST1","hsa-mir-144-5p","hsa-mir-30a-3p",0.441,0.2145,0.0075,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
9972,"NUP153","hsa-mir-200a-3p","hsa-mir-330-5p",0.033,0.178,0.008,FALSE,"NA","NA","NA"," tarbase "," tarbase "
9988,"DMTF1","hsa-mir-20b-5p","hsa-mir-21-5p",0.058,0.833,0.0095,TRUE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
10052,"GJC1","hsa-let-7b-5p","hsa-mir-550a-5p",0.9935,0.3525,0.007,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10103,"TSPAN1","hsa-mir-1-3p","hsa-mir-362-3p",0.028,0.0315,0.001,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
10114,"HIPK3","hsa-mir-19b-1-5p","hsa-mir-92b-3p",0.126,0.1445,0.009,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10114,"HIPK3","hsa-mir-30a-5p","hsa-mir-221-3p",0.0955,0.013,0.0075,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10114,"HIPK3","hsa-mir-429","hsa-mir-29b-1-5p",0.0105,0.404,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10114,"HIPK3","hsa-mir-7-1-3p","hsa-mir-7-5p",0.263,0.068,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10116,"FEM1B","hsa-mir-106a-5p","hsa-mir-200a-3p",0.19,0.223,0,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
10123,"ARL4C","hsa-mir-362-3p","hsa-mir-660-5p",0.0505,0.1995,0.006,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
10188,"TNK2","hsa-mir-491-5p","hsa-mir-744-5p",0.4425,0.0275,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/25427824'>PubMedLink</a>"," tarbase "," tarbase "
10188,"TNK2","hsa-mir-7-5p","hsa-mir-330-5p",0.054,0.115,0.009,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/25427824'>PubMedLink</a>"," tarbase "," tarbase "
10220,"GDF11","hsa-mir-18b-5p","hsa-mir-1226-3p",0.8905,0.902,0.007,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10241,"CALCOCO2","hsa-mir-129-5p","hsa-mir-20a-5p",0.585,0.124,0.008,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
10384,"BTN3A3","hsa-mir-335-5p","hsa-mir-17-5p",0.179,0.0755,0.0095,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
10472,"ZBTB18","hsa-mir-330-3p","hsa-mir-141-3p",0.127,0.277,0.004,TRUE,"NA","NA","NA","mirtarbase  "," tarbase "
10484,"SEC23A","hsa-mir-141-3p","hsa-mir-141-5p",0.039,0.0495,0.003,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10484,"SEC23A","hsa-mir-141-3p","hsa-mir-200c-3p",0.051,0.0545,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
10484,"SEC23A","hsa-mir-200c-3p","hsa-mir-141-5p",0.0455,0.046,0.004,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
10509,"SEMA4B","hsa-mir-149-5p","hsa-mir-106a-5p",0.451,0.7145,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10618,"TGOLN2","hsa-mir-7-5p","hsa-mir-20a-5p",0.0695,0.104,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
10620,"ARID3B","hsa-mir-98-5p","hsa-let-7d-5p",0.011,0.1935,0.0055,TRUE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase "
10758,"TRAF3IP2","hsa-mir-411-5p","hsa-mir-17-5p",0.1655,0.2025,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
10787,"NCKAP1","hsa-mir-218-5p","hsa-mir-30a-3p",0.043,0.047,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10885,"WDR3","hsa-mir-21-5p","hsa-let-7b-5p",0.4865,0.4905,0.005,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
10957,"PNRC1","hsa-mir-421","hsa-mir-138-5p",0.9285,0.0155,0.003,FALSE,"NA","NA","NA"," tarbase "," tarbase "
10957,"PNRC1","hsa-mir-550a-5p","hsa-mir-130b-3p",0.027,0.05,0.0075,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
11278,"KLF12","hsa-mir-502-5p","hsa-mir-182-5p",0.404,0.8325,0.005,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30482501'>PubMedLink</a>"," tarbase "," tarbase "
11315,"PARK7","hsa-mir-758-3p","hsa-mir-130a-3p",0.7125,0.884,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase "
22807,"IKZF2","hsa-mir-130b-5p","hsa-mir-301b-3p",0.3325,0.432,5e-04,TRUE,"NA","NA","NA","mirtarbase  "," tarbase "
22879,"MON1B","hsa-mir-329-3p","hsa-mir-362-3p",0.525,0.1545,0.003,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
22884,"WDR37","hsa-mir-744-5p","hsa-mir-23a-5p",0.195,0.4925,0.004,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
22903,"BTBD3","hsa-mir-182-5p","hsa-mir-450b-5p",0.6155,0.694,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase "
22903,"BTBD3","hsa-mir-543","hsa-mir-182-5p",0.436,0.574,0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24699721'>PubMedLink</a>","NA","NA"," tarbase "," tarbase "
22982,"DIP2C","hsa-mir-20a-5p","hsa-mir-7-5p",0.037,0.1175,0.0045,FALSE,"NA","NA","NA"," tarbase "," tarbase "
23035,"PHLPP2","hsa-mir-628-3p","hsa-mir-338-5p",0.804,0.0115,0.009,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23089,"PEG10","hsa-mir-34b-3p","hsa-mir-23a-5p",0.9925,0.0235,0.0055,FALSE,"NA","NA","NA"," tarbase "," tarbase "
23089,"PEG10","hsa-mir-34c-3p","hsa-mir-23a-5p",1,0.0295,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase "
23095,"KIF1B","hsa-mir-30a-5p","hsa-mir-9-5p",0.4735,0.2565,0.007,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
23112,"TNRC6B","hsa-mir-320d","hsa-mir-130a-3p",0.2445,0.325,0.003,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase "
23158,"TBC1D9","hsa-mir-532-5p","hsa-mir-182-5p",0.1795,0.0445,0.002,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/16047355'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17300681'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24100466'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8847137'>PubMedLink</a>"," tarbase "," tarbase "
23163,"GGA3","hsa-mir-196a-5p","hsa-mir-214-5p",0.3855,0.407,0.0015,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23167,"EFR3A","hsa-mir-92b-3p","hsa-mir-18a-5p",0.2575,0.512,0.009,FALSE,"NA","NA","NA"," tarbase "," tarbase "
23225,"NUP210","hsa-mir-1-3p","hsa-mir-424-5p",0.106,0.1845,5e-04,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
23231,"SEL1L3","hsa-mir-130a-3p","hsa-mir-301b-3p",0.025,0.0375,0.007,FALSE,"NA","NA","NA"," tarbase "," tarbase "
23244,"PDS5A","hsa-mir-376b-3p","hsa-mir-218-5p",0.466,0.114,0,FALSE,"NA","NA","NA","mirtarbase  "," tarbase "
23321,"TRIM2","hsa-mir-369-3p","hsa-mir-410-3p",0.237,0.1015,0.002,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23321,"TRIM2","hsa-mir-369-3p","hsa-mir-411-5p",0.175,0.2025,0.0045,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23321,"TRIM2","hsa-mir-369-3p","hsa-mir-655-3p",0.2355,0.1185,0.0045,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23321,"TRIM2","hsa-mir-379-3p","hsa-mir-410-3p",0.137,0.0675,0.0075,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
23321,"TRIM2","hsa-mir-410-3p","hsa-mir-411-5p",0.0925,0.1275,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23321,"TRIM2","hsa-mir-410-3p","hsa-mir-493-5p",0.0925,0.0865,0.001,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
23321,"TRIM2","hsa-mir-493-5p","hsa-mir-411-5p",0.1125,0.125,0.003,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  "
23321,"TRIM2","hsa-mir-655-3p","hsa-mir-410-3p",0.132,0.086,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23321,"TRIM2","hsa-mir-655-3p","hsa-mir-411-5p",0.1145,0.1215,0.0055,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23321,"TRIM2","hsa-mir-655-3p","hsa-mir-493-5p",0.139,0.115,0.008,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase "
23528,"ZNF281","hsa-let-7d-5p","hsa-mir-511-5p",0.056,0.337,0.006,TRUE,"NA","NA","NA"," tarbase "," tarbase "
23528,"ZNF281","hsa-mir-98-5p","hsa-mir-511-5p",0.209,0.2325,0.0075,TRUE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
23543,"RBFOX2","hsa-mir-98-5p","hsa-mir-320b",0.032,0.2295,0,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
23607,"CD2AP","hsa-mir-17-5p","hsa-mir-301b-3p",0.786,0.2845,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase "
23607,"CD2AP","hsa-mir-20a-5p","hsa-mir-301b-3p",0.9655,0.299,0.002,FALSE,"NA","NA","NA"," tarbase "," tarbase "
23607,"CD2AP","hsa-mir-376a-3p","hsa-mir-329-3p",0.065,0.0585,0.002,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  "
23670,"CEMIP2","hsa-mir-192-5p","hsa-mir-3662",0.0845,0.2925,0,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase "
23678,"SGK3","hsa-mir-338-5p","hsa-mir-19b-1-5p",0.1315,0.504,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase "
25764,"HYPK","hsa-mir-3613-3p","hsa-mir-21-3p",0.405,0.234,0.007,FALSE,"NA","NA","NA"," tarbase "," tarbase "
25816,"TNFAIP8","hsa-mir-424-3p","hsa-mir-483-5p",0.0495,0.5235,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31043860'>PubMedLink</a>"," tarbase ","mirtarbase  "
25937,"WWTR1","hsa-mir-320d","hsa-mir-29a-5p",0.563,0.384,0.0085,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>","NA"," tarbase "," tarbase "
26010,"SPATS2L","hsa-mir-200b-3p","hsa-mir-30c-2-3p",0.1455,0.0555,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase "
26278,"SACS","hsa-mir-31-5p","hsa-mir-30a-3p",0.0345,0.3585,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
26986,"PABPC1","hsa-mir-3662","hsa-mir-218-5p",0.516,0.454,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase "
27125,"AFF4","hsa-mir-20b-5p","hsa-mir-877-3p",0.0255,0.368,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase "
27125,"AFF4","hsa-mir-320b","hsa-mir-98-5p",0.9985,0.523,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase "
27314,"RAB30","hsa-mir-200a-3p","hsa-mir-29a-5p",0.748,0.846,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/34468255'>PubMedLink</a>","NA","mirtarbase  ","mirtarbase  "
28982,"FLVCR1","hsa-mir-421","hsa-mir-223-5p",0.8795,0.775,0.0015,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  "
29126,"CD274","hsa-mir-130a-3p","hsa-mir-17-5p",0.0805,0.013,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>"," tarbase "," tarbase "
29126,"CD274","hsa-mir-130a-3p","hsa-mir-708-5p",0.078,0.114,0.004,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>"," tarbase ","mirtarbase  "
29126,"CD274","hsa-mir-130b-3p","hsa-mir-424-5p",0.0785,0.1705,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>"," tarbase ","mirtarbase tarbase "
29126,"CD274","hsa-mir-194-5p","hsa-mir-130b-3p",0.7695,0.0615,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","mirtarbase  "," tarbase "
